Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Potential	Temperature	Equilibruim
2.33342946944	13.1062350867	-3.81223994946	3.41379810901	-1.92674314007	-0.153903486642	-1.0457671714	3.14869876647	5381.99581888	3956.893378	False	
1.29079017672	7.29943884143	2.13800533674	5.0137590487	-2.55978613567	-0.914438315137	0.859099342508	0.701319423046	6382.17771354	3956.893378	False	
2.11397655203	3.93481954752	5.01499421071	4.53527536665	-2.56537252527	-0.659640136146	-0.0529693295233	0.180462725575	2437.6502265	3956.893378	False	
2.63735642663	3.97476309688	8.71677417209	5.73756523171	-1.50097064561	2.32825847099	-0.900103764227	0.230118647434	2916.29911334	3956.893378	True	
1.42245248523	-1.87274826343	1.33130463537	4.55322700745	-1.85663815971	-1.082428145	1.68383406592	1.19252402254	9157.333538	3759.0487091	True	
2.61630228513	12.6230402929	11.1994529378	3.64974042078	-2.35998424276	-0.819714950701	1.66638587662	0.924814498825	4868.06187485	3571.09627365	True	
1.09778751305	9.49856395889	5.79868531561	3.50444302122	-1.65193821945	0.737128131557	-0.853183826174	-0.535263561131	6034.75525657	3392.54145997	True	
2.61903181869	1.75007606516	10.9234371581	3.1496485395	-1.27929317445	-0.764258116616	0.283726070123	1.26941905354	3566.33377579	3222.91438697	True	
0.0754509252344	-1.20865092656	7.54193900961	3.53878690885	-2.8054776546	0.84230821399	0.834473789798	-0.450441408306	4189.46475945	3061.76866762	True	
1.3758649185	12.0930047362	6.78848281333	5.42132970566	-1.82907965532	0.176459170803	-0.218482853416	0.242520177693	7499.86119891	2908.68023424	True	
0.412842885595	1.55506268685	6.32388543484	3.35923292576	-1.44949671707	-0.299542239915	-0.393962802609	0.152649800658	2475.63310502	2763.24622253	True	
2.4516030866	1.86792321173	12.1912503694	3.39482107329	-1.46329595385	1.87596213795	-0.993626442851	0.497239391485	2633.99009919	2625.0839114	True	
0.0132921398543	-0.108698446607	1.79720840726	4.307026467	-2.60064806449	-0.907801817138	1.29682279384	1.85189457918	2571.09058846	2493.82971583	True	
0.47841939639	-5.67431275912	0.887512037698	3.8076506879	-1.30586679777	1.34806774665	2.11292125367	2.4678174857	8814.34168732	2369.13823004	True	
0.87036243146	1.21186852145	3.43826320644	6.059909922	-2.53271680991	0.56421019774	-0.743812417641	2.02582542328	3575.10793333	2250.68131854	True	
1.06577035504	-4.21672227885	8.17331928322	3.40686875091	-1.22663092884	2.82211776548	1.14379208646	1.27129153786	1270.27627139	2138.14725261	True	
2.62226858829	-2.25894348168	8.67815894374	3.72036394203	-1.79996811547	-1.10045252973	1.20546518451	3.68254355303	3055.23756901	2031.23988998	True	
1.25424450201	12.3906636536	3.58494639506	4.36965555254	-1.37337432033	-0.420181648438	0.106913056115	3.04311409413	6378.98936067	1929.67789548	True	
2.55294873903	-2.28172830149	7.91006709395	4.4044114405	-1.83287568478	-0.551792548507	1.54737953113	0.598342888118	3011.2959156	1833.19400071	True	
2.75172917149	6.2669936223	2.38683794887	3.12414319091	-1.99396586746	-0.785576583161	0.335501543509	2.46704297148	4271.34614526	1741.53430067	False	
1.05267716043	1.25565315088	12.9403967142	5.72885300615	-2.39007436848	2.19175147259	-0.85664088459	3.11416740118	2573.50709662	1741.53430067	False	
2.86893287549	2.36891072509	11.8720483789	4.45527631675	-1.67543604185	0.972878840828	-0.792361557899	-0.476473245656	1998.71226501	1741.53430067	True	
0.296606927136	-4.85719464705	14.4005000324	4.72109584272	-2.28513988109	2.44772288999	1.49446964201	2.79922723217	1887.95100539	1654.45758564	True	
0.772113912725	8.3255162019	9.66215031813	6.9052939166	-2.81330210786	-1.05467491065	2.47894019155	2.85737807921	4048.96213703	1571.73470636	True	
1.25986302729	-1.82935082683	9.25105444902	4.37877819535	-2.72045536396	-0.666652632594	0.1476054606	0.547057494908	1366.51513453	1493.14797104	False	
0.972408247616	-0.0471350154315	9.1298138833	4.53300722172	-1.96439731047	1.64502476349	-0.454389221104	3.37070197059	1006.09041681	1493.14797104	True	
0.715668935988	-1.50286986238	8.22793900269	3.87680154439	-2.75838704788	1.22605353208	0.0640761575745	1.76534345893	1168.63421684	1418.49057249	True	
1.24764356633	2.02787763048	3.90244531711	5.06079607235	-2.37581383935	2.69455369445	-0.921268926535	2.55273494844	1782.0104396	1347.56604386	True	
2.51496790692	4.14753222654	12.9222349097	5.0119895032	-1.40711175486	0.519505211902	-0.727519222105	3.51618098605	2530.58688534	1280.18774167	True	
1.66960876434	-0.305505509406	11.6377183625	5.14669014374	-1.72941496523	-0.463076694997	0.927766748478	-0.719894041004	943.825825276	1216.17835458	True	
0.919138519139	-0.459347299696	8.04112007898	5.36953504407	-1.4198096413	-0.801399554551	0.989806533455	-0.46361566801	2340.62133727	1155.36943686	True	
0.548535442882	6.18775815	6.02237453931	5.77299197254	-2.47356707814	-0.76846543597	0.698298921088	2.59730912622	2314.60271471	1097.60096501	True	
0.353153501557	2.88844621154	5.94826448873	4.79064117733	-2.76891912144	-0.939389479632	-0.117020262736	0.790631744085	1625.8086886	1042.72091676	True	
1.53302280935	-1.29280805547	11.593321331	3.40466381307	-1.14368342385	0.81062007633	-0.0415662443266	3.42246807669	1232.1126095	990.584870924	True	
1.84919967901	3.42229869682	14.2383129531	5.74634507935	-2.04835775082	-0.693853748629	0.215534582394	0.487639977689	1321.04572727	980.679022215	True	
1.82723644846	-3.78555301717	2.77729840421	3.98169038393	-2.55362169591	0.882986513615	0.682440747346	2.12005981559	4453.11690628	970.872231993	False	
2.72317886899	-0.204522938226	12.1344992676	4.35508157821	-1.66299185339	-0.560773239205	0.772241548403	2.67509854626	2609.92457102	970.872231993	True	
0.950165653156	1.19077458402	-0.537604925987	5.15743264194	-2.93523858368	2.27554186451	-0.857743701138	3.09561424816	3258.16430627	961.163509673	False	
1.81094977591	1.79478333762	3.71093091957	3.25503435724	-2.79480614328	0.553398608856	-0.658685700923	2.82920581926	2457.04616214	961.163509673	False	
2.34739930307	-0.987440605861	8.07473077856	5.6533147376	-1.90347768376	-0.750003062464	2.21005528735	0.364034319377	3040.81860006	961.163509673	True	
1.75219010866	-4.43838630747	11.9338789527	4.05884667911	-1.16434075912	-0.661761330416	1.10142788144	-0.45820271542	2955.39660253	951.551874576	True	
0.152723438044	-1.40992217412	11.2670406872	4.98143895672	-1.43591394168	1.90163629388	0.0840439018815	0.342973738089	1880.61811967	942.03635583	True	
1.60973781437	-6.22882317192	12.469748813	3.74191641021	-2.15222384811	-0.272870037358	2.17389644632	1.88675764763	967.087682181	932.615992272	True	
1.86526214435	2.161398181	6.87030625304	3.34929409752	-1.08178489834	-0.623338030325	-0.553640323141	3.34079358911	1955.33624935	923.289832349	True	
1.65464413208	0.375747139318	12.2887918063	5.16007080076	-2.56219693882	1.38432741458	-0.332926428065	-0.212512133113	1258.55432399	914.056934026	False	
0.480948142228	4.62555867635	13.5513709125	4.52762395762	-2.6202073168	-0.635115589229	-0.584398930587	2.40522984086	1850.41974775	914.056934026	True	
0.45353591297	-2.52911265521	5.4067178495	5.5651944247	-1.33783524871	-0.767980605754	2.46504919689	3.06425583195	1691.05464378	904.916364685	True	
0.557609751567	1.89082404321	-1.2641740965	3.57470145449	-2.14370529922	0.00309726214294	-0.756958330433	1.48166044082	3458.58344765	895.867201039	True	
1.23807352438	0.481988580803	8.39130329065	6.17716447518	-2.01954605126	-0.368207132843	1.73429711138	-0.539888327926	3965.14802154	886.908529028	True	
0.469341862777	-0.745118019794	7.2471672202	5.37208151187	-1.86308821561	-0.975431939577	0.642292073518	3.04002502118	838.709689898	878.039443738	True	
1.05779134629	3.50333970483	5.59214955114	5.97216939349	-1.41412571149	-0.92737681585	-0.135144296625	2.84519341386	1574.50208678	869.259049301	True	
1.06958973025	12.6393969316	13.3675843681	6.72244196708	-2.1838637722	-0.464112288027	-0.459413107482	2.18441690147	3846.27389425	860.566458808	True	
1.6487866014	-0.827312366589	14.2445278897	5.32905973799	-2.50033265614	-0.153039881065	-0.0228169574087	2.54378025799	1769.80374357	851.960794219	True	
0.959745280846	13.5660639084	14.1981139512	3.13603351596	-1.03628696436	-1.00319528151	2.94091550067	-0.743170556639	6665.66687668	843.441186277	True	
1.9910949747	3.8811024561	12.3780979872	4.34483501416	-2.24720608993	-0.654409748695	-0.575636033956	1.50714617883	1597.03446587	835.006774415	True	
1.88697815489	0.0369603934547	12.3162004326	6.03780985916	-1.16983467914	-0.686489498276	1.23094739024	3.55016330504	1323.3825478	826.65670667	True	
2.01042256243	3.24477973981	12.9157595245	4.85150887189	-2.10658674014	1.50660824893	-1.10399339095	-0.212298796835	3967.90526319	818.390139604	True	
0.62670303593	0.56508231541	10.5787188561	6.35545662981	-2.11388193956	-0.994788361652	1.22721168545	1.90204052118	1202.1971812	810.206238208	True	
1.02123861682	-0.629087194064	4.50949853827	6.35018349529	-1.96750828892	-0.700861159215	2.20768632664	3.74676047047	2378.3672404	802.104175826	True	
0.668759626983	-3.89062326609	7.78450643736	4.83203870225	-2.18201171137	-0.657243633119	1.86612446975	2.5686994783	772.545362217	794.083134067	True	
0.356514234951	-6.02878289407	7.99934914982	3.88617902586	-2.19435128919	-0.159102889968	2.16949577781	1.64897321231	1391.79317779	786.142302727	True	
2.89386528028	1.31891222964	8.41993574624	5.51427384555	-2.76396420606	1.68941614362	-0.555295324651	2.03992043958	2608.40116406	778.280879699	True	
1.94307895595	-4.16209746816	12.0765971409	3.3032000048	-1.70887916521	2.19974714949	1.00444264842	1.78480020739	843.606352558	770.498070902	True	
0.952453453839	0.340184588811	5.32477671516	4.74629744309	-1.13986392224	1.6195825915	-0.516238967144	0.582245759099	1579.445977	762.793090193	True	
1.02173551659	-2.07672569028	10.4662170309	4.22928119773	-2.11656914714	0.781128675408	0.130729324393	-0.378324469233	1180.61714306	755.165159291	False	
0.669736775722	-6.72027567408	9.9747749945	4.46300572435	-2.53236905521	-0.902169933657	2.77780745793	1.85613753632	852.598702185	755.165159291	True	
2.05184543556	1.39466441866	11.6143388393	5.24760542109	-1.49670898613	2.72741269657	-0.50623598871	0.690645374629	2178.21616104	747.613507698	True	
0.83491423336	0.266197624163	13.5764037179	5.67662734232	-2.05547491546	2.80112147158	-0.223476915436	-0.251356643352	1850.79474001	740.137372622	True	
1.1602403514	0.296750543561	10.9531270678	6.43332185786	-1.67245324642	1.73204730093	-0.489635323282	2.72300375665	3354.00894708	732.735998895	True	
1.77492969277	1.41744996982	9.47214403918	3.70335774512	-1.13851536711	0.1054576352	-0.338603308703	-0.728274031006	2097.38461448	725.408638906	True	
1.35808214527	-7.71406961047	9.55164143579	4.40250958126	-2.16231362422	1.08999215869	2.44036639823	2.92929301501	2042.24576268	718.154552517	True	
0.816632919148	-6.14768054707	5.55792296268	5.8404717883	-2.31660950519	-0.800471123186	2.73688894749	3.38693995636	2750.80608482	710.973006992	True	
1.0162330512	1.48378495312	11.4411065117	6.43555231639	-2.55069705901	-0.716946898806	1.31276149157	-0.282174577391	1141.78228995	703.863276922	False	
0.980524477002	2.13742489003	9.28309541537	6.09709279319	-1.90782408882	-0.823404251448	0.394107675747	3.90611722747	682.485439667	703.863276922	True	
1.82290257715	0.623748226462	13.3680353111	3.8100469817	-2.01288226469	0.802339603603	-0.770326669554	0.83003142491	1164.5159212	696.824644153	True	
2.37695874021	-1.23304569155	5.12269806327	3.51048445458	-2.9222631715	1.31000571698	0.024526130091	0.00160338191094	2542.31373195	689.856397711	True	
1.0776619256	-0.494297331177	11.94012727	3.30259487008	-1.28429536611	1.14942196226	-0.430845531091	0.828281770057	1061.28582201	682.957833734	True	
2.38777122215	-2.59864717515	14.5354214861	3.27299809202	-2.12830497444	2.71521058767	0.315403923524	2.92682949819	829.320817143	676.128255397	True	
2.69672079679	3.72670189889	5.44820802139	6.59025533891	-1.03705848859	-0.68220894391	-0.0306297975536	2.41961680295	1593.06974926	669.366972843	True	
0.807792158162	2.01009221636	7.89152783213	4.7828082374	-1.65544863671	-0.720661229966	-0.45876075995	1.89027880583	867.031634917	662.673303115	True	
0.063994876035	-2.76236813107	9.284018258	6.7071537257	-1.54616576849	-1.1609487046	1.4390303601	2.84030994242	3668.35704006	656.046570083	True	
0.343835551945	11.8601094449	-1.53045294359	5.23319511096	-2.12321517391	-0.6907944737	-0.530674657627	3.68242002806	3476.04913005	649.486104383	True	
0.412830095366	0.498202497161	9.42899374523	4.78076999814	-1.60025915883	2.67086548607	-0.557255559885	3.91161489867	1291.79803208	642.991243339	True	
2.69045090085	-2.58866549508	10.5201647264	3.37017319157	-1.67670086836	1.57893660829	0.636005503657	-0.584915197925	1295.27399667	636.561330905	True	
2.39811498097	-6.60128841385	14.7588460854	3.24538557888	-1.21753313254	2.23478490104	1.8694346993	1.19947886263	1451.30131879	630.195717596	True	
1.18727094032	-5.45875761273	11.1439754579	4.43601405915	-1.28596469676	-0.428948695068	1.76563192051	0.93061008955	904.717139912	623.89376042	True	
1.75012506196	0.00966851831503	13.2489498692	4.90760459965	-1.73495562007	-0.790453184519	0.66673605754	0.118399642787	679.669040665	617.654822816	True	
2.90766346356	2.54476889516	12.2269705304	5.21796363439	-1.74353678065	1.97563254657	-0.680732176282	1.7081020977	1998.9211741	611.478274588	True	
1.48358630616	1.56204909115	13.0296779174	5.84549210322	-1.90866946165	-0.80019492793	0.278058467931	3.94147717346	469.667342439	605.363491842	True	
2.08408185524	-2.67119669138	14.9133005807	3.12357332222	-1.85255628875	0.197045583621	0.136609438921	1.57746995171	1829.13920636	599.309856924	True	
0.645200377475	-4.99125494828	11.4274094593	3.33430955232	-2.36027846835	0.171774903019	1.50153722581	2.61164569196	962.263742163	593.316758354	True	
1.37284342137	-2.65409998476	11.0434904031	5.97438707172	-1.93218690272	-0.99323394541	1.8463223975	2.11010450996	1027.69516721	587.383590771	True	
0.130541533775	-4.43191082134	3.05398409101	4.57501765366	-2.16349461363	-0.821144908157	1.52878889638	2.77848253751	2047.20849728	581.509754863	True	
2.04755879404	2.47206666978	6.99395076924	4.96782403298	-2.23362746421	-0.797828019544	-0.372408658743	2.56088839072	851.542776357	575.694657315	True	
0.128120961812	0.728804333276	5.25135644499	4.03704115615	-2.16609149493	-0.670887821823	-0.0515849338073	2.27293723297	863.438670613	569.937710741	True	
0.769197714099	-1.59804646699	7.32340002697	3.39801288352	-2.31910814815	2.21643433512	-0.135481337522	1.08513328635	751.669392546	564.238333634	True	
1.93664312199	-3.69694616609	12.5699459805	6.04322306232	-1.17868610649	-0.746896618275	2.93055868757	1.06596698049	1491.1017918	558.595950298	True	
1.6061308737	0.766452193179	12.2067463752	6.75857594175	-1.02439236454	-0.734143588565	0.188999110282	1.76692684914	1385.40005334	553.009990795	True	
2.21824266036	-1.02135147866	7.85341755965	4.30695628857	-2.65666447868	-1.00278388327	2.27470900799	1.4085397918	3846.29274824	547.479890887	True	
1.7913178337	1.01633622651	13.6237478874	5.99237255987	-2.61073030887	2.61393592035	0.23513554795	-0.815803449927	960.358913609	542.005091978	True	
1.75638969778	1.44742008681	8.9490198557	5.53490102299	-1.98700951484	-0.727945726164	-0.454540270472	0.983743375773	1192.01419339	536.585041058	True	
2.02204087597	1.97067409257	11.4099463954	4.74620490117	-2.88143865739	0.0865194721367	-0.697100145164	0.283111667637	1098.25576433	531.219190648	True	
0.406829131806	-1.58984601916	12.0980681556	5.4666433416	-1.29982528143	-0.849338140433	1.07903013546	0.948924805009	499.086539218	525.906998741	True	
0.856410969789	-0.369039309481	7.24849238252	3.43742932647	-1.66778381036	0.177290998266	-0.415046389874	0.0622402274094	932.661285718	520.647928754	True	
0.747037516907	-4.22449460349	11.3381849082	3.40944875085	-1.66187398788	1.13552435486	1.06415605524	2.46994362183	848.799338532	515.441449466	False	
2.10361758103	5.47541354896	13.6070199813	6.49638352871	-1.1546375417	-0.928115976899	0.347674970016	3.84542734392	2045.16399624	515.441449466	False	
0.379889890746	-4.48296108813	6.35173625824	3.60176882407	-1.46136580736	2.22340791013	1.01114579864	1.50832400468	1060.35876594	515.441449466	True	
1.22962455426	0.090300937349	8.35251230416	4.06495351915	-2.18571036333	1.41324027618	-0.525379251205	3.36045436505	737.456886539	510.287034971	True	
2.80059069441	4.76117502205	4.28899129283	6.57375532305	-1.94263426264	-0.682889950106	-0.297100901987	3.63614024783	1920.5958739	505.184164622	True	
1.07219077827	0.387500271842	4.07290236378	3.84598627843	-1.88725894105	0.446624482738	-0.608201842509	0.895591045586	879.161396675	500.132322976	True	
0.382964055194	-1.3105596717	12.9231398644	4.15534979456	-2.73778037284	0.706139956263	-0.158399377313	1.75459397507	797.434931099	495.130999746	True	
0.325319413262	-3.97000220439	2.91092661209	3.1295457113	-1.99991838747	-0.0311234212395	0.863995577378	3.065553024	1210.93244455	490.179689748	True	
1.73957535473	1.52211349288	12.8136832967	5.5294457421	-2.05436043736	-0.581697073293	0.13802969508	-0.397587245386	420.806088503	485.277892851	True	
1.15535281668	-1.4652213771	13.4065858293	5.69596681465	-2.68216802729	-0.791654458467	2.04950565001	-0.328788163418	1368.7878844	480.425113922	True	
0.617596896085	-1.33139730416	6.07929168733	3.54574321288	-2.453805658	1.97290850908	0.00308442684366	0.2412680772	952.009270485	475.620862783	True	
2.018552392	-6.70261208295	13.4709754953	3.69870590171	-2.72031081286	1.05665441115	2.09511485884	3.83018671487	1049.08043601	470.864654155	True	
1.03247104848	1.51879082976	4.10740507401	4.90575229863	-2.66168838263	0.653141254598	-0.770104330819	2.22938492242	1169.79892858	466.156007614	False	
1.26727155918	1.38844475316	14.0214024379	4.38780720927	-2.22544038573	-0.52478521838	0.0912828332369	-0.26248711236	1119.67653634	466.156007614	True	
1.74134474054	-6.63597997683	13.307431313	3.75662800617	-1.95680397153	2.14227370831	2.01336720015	2.36914795026	931.776425884	461.494447538	True	
0.614809791053	1.48230869139	2.61051014049	3.17533256377	-1.89409317114	0.769500084554	-0.834206089142	2.94261372604	1762.22102321	456.879503062	True	
0.299630946882	-1.79110430603	1.33576202077	3.33833355362	-1.35439429469	-0.752052364	1.05681364844	2.42807829248	2303.56158728	452.310708032	True	
0.643771049235	-4.77019017348	6.98481197305	4.45862720934	-2.84202125542	-0.92216078143	1.91898894345	3.24539761617	1093.84217494	447.787600951	True	
2.46781143657	0.356766766762	10.5261981039	3.75727341184	-2.35278063673	2.65492050667	-0.60668800952	2.99013404257	895.9205695	443.309724942	True	
0.833150363705	0.548225286952	6.19464260866	5.54902679528	-1.63200843499	-0.733790420561	0.240411118924	2.32218082062	407.936156953	438.876627692	False	
1.27747337271	1.50173688681	14.5363181072	4.99303480286	-1.95359838584	-0.57773987212	-0.225866234049	0.568053092741	570.969616986	438.876627692	True	
2.24318629312	1.8773632211	9.83974284409	3.85901466443	-1.96312690702	0.480599633034	-0.838594434444	-0.0293895040272	1613.34107666	434.487861415	False	
2.25679219797	-5.97653957478	14.0647288161	4.08038543732	-2.71052572437	2.84625482317	1.77151763351	0.927890380313	1322.71959621	434.487861415	True	
2.67514280711	-1.64646823129	10.8269833533	3.27571149282	-2.28697172722	1.12205729438	0.241270164755	-0.705358986458	1370.33428921	430.142982801	True	
0.640185893703	-2.85990124778	13.0583862286	3.77106589549	-2.67997150166	1.04580521391	0.370777123971	0.485285185696	799.084618046	425.841552973	True	
0.217906844024	-1.77307506899	14.4308994506	4.32770404039	-2.0765050156	-0.646104501019	0.260391798798	0.571414363166	679.05398386	421.583137443	True	
1.08579659965	-2.10035737053	10.7092559136	6.08115327572	-2.33927997144	-0.791193835957	1.90596355691	1.56089718027	545.265631273	417.367306069	True	
1.13218124498	-3.86298076671	11.3491922237	4.61645977011	-1.79534043575	1.13629778863	1.29351820631	-0.4087408269	1204.60408541	413.193633008	True	
0.586189785074	-0.628720616202	8.05146227034	3.48633898455	-2.56145112373	1.59026617314	-0.412914566756	1.90859275918	701.424343085	409.061696678	True	
1.06561888831	1.90884653592	9.91920399933	4.91804621701	-2.6090661634	0.600827954943	-0.615924540032	3.30391047937	1422.66973003	404.971079712	True	
1.28612854271	2.51792101184	7.91618207278	6.09286147827	-2.1203000897	-0.783675208452	0.293287027388	1.6546787604	686.488055433	400.921368914	True	
1.27278749234	-0.299240648962	10.6230028375	3.88816481037	-2.7884465019	0.450138022481	-0.46274968015	2.17472532581	742.418138243	396.912155225	True	
1.08651654285	-2.66035125385	12.2446565761	3.9539638216	-1.06023727514	2.47507299027	0.174790496435	3.8617913737	1635.99496044	392.943033673	True	
1.32264302366	-4.48753297212	8.93799859751	3.41743107699	-2.31917544306	2.9376566255	1.19179375925	2.3422427381	971.032996225	389.013603336	True	
0.182826665153	0.421261658425	12.3215694431	3.61499053487	-2.51165197512	1.68292593406	-0.561939385463	-0.277265726482	1020.88256773	385.123467303	True	
1.0903069847	2.67917637364	4.17173059422	3.96161427825	-2.7248857796	-0.555538381386	-0.539777106449	2.33023872922	1348.59658322	381.27223263	True	
1.54798506324	-2.08850809336	5.26783386948	4.363515844	-1.32027720873	0.472213371856	0.176787608651	1.13745095348	1782.03273534	377.459510304	True	
0.55631893513	2.84556228095	9.21302347092	5.60806062034	-2.65734959524	-0.592554476273	-0.450520498027	1.78179577438	851.11551367	373.684915201	True	
0.966894680649	-2.20278507152	11.8769621718	4.13580928497	-2.04757337592	-0.454474053584	0.561884002016	2.72281237554	587.408622666	369.948066049	True	
1.26945141419	-1.36863333171	8.94686994182	4.70285354533	-1.99634184361	2.54259731025	0.148458796753	0.275528815324	1822.44289627	366.248585388	True	
0.275052449117	-4.69549288012	11.391576929	4.43521202997	-2.08645766706	-0.834209909179	1.76620583906	0.225272046261	702.577972659	362.586099534	True	
1.80549216955	-2.68334113809	9.96197486106	4.32520770869	-1.60724404739	-0.756949983558	1.45992620254	2.21032091165	1026.96523627	358.960238539	True	
1.38940070262	3.22013380087	4.97676625199	4.92461475827	-1.97680104064	0.652325352882	-0.721314745735	3.02055852169	1874.23659952	355.370636153	True	
0.27070689085	-2.12979232425	12.7274292964	6.24705878573	-1.07591276913	-0.672541348153	1.73360444788	1.03116660575	991.526319912	351.816929792	True	
1.16360000716	-1.06197908153	4.87069929796	4.53060566739	-1.40337716665	-0.633196082211	0.0118442405995	2.63057906146	950.908833856	348.298760494	True	
0.913118859356	0.595537227863	7.65476564192	5.48112103222	-1.28165838651	-0.895209833397	0.847490459645	3.36494153372	883.395159794	344.815772889	True	
1.90561119953	-5.81178649636	11.7762817931	5.34793194735	-1.76999602784	-0.676615377763	2.36958665604	3.52878518973	1363.67791178	341.36761516	True	
1.59981517313	1.56113956116	9.16262108989	4.14449516829	-1.33858267792	-0.641782596381	-0.487106714422	-0.215310866379	1185.92344119	337.953939009	True	
2.07158631814	1.64503637601	10.6941665496	4.58530666119	-1.41139524052	0.0277906944647	-0.617988183074	0.371343286201	997.725623751	334.574399618	True	
2.69744265015	-1.89574679943	12.1037202318	4.14421621771	-2.76857737948	2.48890191645	0.122350884984	0.650140856519	1416.00944216	331.228655622	False	
1.15071407367	-3.09216879805	7.50148914377	4.12006022347	-2.45668139931	1.01056723712	0.521572577764	3.36740068109	1047.27590012	331.228655622	True	
0.9868130424	-3.96681157332	12.4811225329	3.93314426197	-2.02732017242	-0.755262956861	1.09613411081	1.3311575122	910.395960682	327.916369066	True	
1.64291232994	-4.97994411864	14.5664397969	3.90109968565	-2.51197933457	-0.545163061726	1.71613845405	1.58685442459	472.19158648	324.637205375	True	
1.48774029226	0.351242013152	8.85233051312	5.08790824026	-2.64118936696	-0.269719085881	-0.341005522616	0.183685541023	933.257614135	321.390833322	True	
1.84215621421	4.43328168864	10.7635338476	6.878617342	-2.1369381588	-0.52317673434	-0.713552331941	1.05972763238	2684.72776914	318.176924988	True	
2.9097864994	-3.15871061275	13.3958065176	3.40422684811	-2.45600180446	1.94151773976	0.502487369287	1.49957140441	1163.60836598	314.995155739	True	
2.20526219237	-2.3023783883	14.1568242968	4.38335748873	-2.6742623886	1.05196601437	0.5570789086	-0.295717946995	1157.83484042	311.845204181	True	
0.737934140791	-2.53056443457	7.93402925758	4.64433789937	-1.70795794944	-0.637285536155	1.27273149321	1.80110257468	868.198783817	308.726752139	True	
0.576052446523	-2.29920413717	7.33184509605	5.27818890864	-2.87960490736	-0.811765788167	1.73130964575	2.0435641215	829.643680844	305.639484618	True	
0.116276921758	2.95495627465	14.5163243245	6.04240281751	-2.52370074946	0.849767465251	-0.798077122071	3.40315114784	2090.15021122	302.583089772	True	
1.10906152759	-1.51233090035	13.4543902647	3.4765347004	-1.80023383753	1.99445123205	-0.0708002597073	1.71267733242	783.480500779	299.557258874	True	
1.19654584719	-0.282198378417	8.70117296456	3.27722151589	-2.70078280724	-0.179841027514	-0.433674759048	1.85587432142	857.951862262	296.561686285	True	
