Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Parameter 44	Parameter 45	Parameter 46	Parameter 47	Parameter 48	Parameter 49	Parameter 50	Parameter 51	Parameter 52	Parameter 53	Parameter 54	Parameter 55	Parameter 56	Parameter 57	Parameter 58	Parameter 59	Parameter 60	Parameter 61	Parameter 62	Potential	Equilibruim
10.2223827057	9.58520401289	10.8407304253	-12.9757025881	-2.69543851297	-11.9168481415	19.3084412296	-15.7426254945	-7.78176123879	9.76473760625	5.92239859745	5.11171596215	-0.498991193429	-1.72925041309	-4.83196223383	9.09428927589	-10.7543620023	-7.66707999392	1.08505159764	-4.08104286679	5.2865045401	0.653116061715	14.339522661	4.17228400377	19.6360681606	13.6879482473	14.3726384534	5.01597879927	9.77861951955	13.1510515447	0.643126226252	9.91908606966	3.39649678182	8.54091497711	4.63150507149	17.5966488232	15.5928802937	8.3835366344	12.6265535205	11.1661339103	12.6025418568	4.83031099916	1.91148874755	-4.59998082713	0.168500930425	-1.29173822331	0.148313451067	-1.22007691335	-4.04883366585	-5.32798369814	-5.37208944442	-5.88233488969	-1.15573529183	5.94740918881	2.43965867446	-6.71755677679	1.11033299574	-1.09356849759	0.0516247523171	1.49000009316	4.6104329318	-3.36269278244	681286.207138	True	
11.5340711204	-0.467307001988	18.4910717371	-16.8068880121	1.42729014894	-5.02667809457	18.6735725928	-16.248256382	-9.20447566746	12.6119219371	12.0750558162	2.62204801514	-7.41380005263	-6.33349299645	-4.92420305753	0.922371692301	0.229070499552	-9.3049729775	7.92779683806	-1.61127648254	4.53792865431	2.51632691425	19.3851416805	1.88934640387	15.9806644308	18.6882377265	12.8642923867	0.160362210797	6.42761411257	15.9995376566	4.916316837	16.441832559	8.95514921045	18.5726687742	0.510902177682	14.528507708	17.9888480177	10.040876789	14.245400943	8.326800329	7.90750601293	2.09259054302	1.80731311504	-4.50609780559	2.26110477586	6.60215995039	-3.86543299222	-3.53841490608	-0.731160990821	-4.89023434501	0.588287009841	-4.30626199761	-0.994545635537	2.31293225331	-4.41597138874	-5.44340548887	6.07817525649	-1.63900437794	-6.15570911736	-2.64202463308	4.2360302534	-1.23415554615	1019365.90966	False	
9.27089786846	3.41980444982	18.4040424912	-15.736385362	3.82349072168	-8.65231670503	16.1781827199	-19.3688133209	-7.27021021625	7.51410509695	6.95976478149	3.84871414895	-9.63528409205	-2.81581002945	-9.23464876389	3.65965440282	-1.72238418609	-4.1329328486	12.018117329	-1.52021238101	6.28790738721	4.69214700272	15.9679486944	4.04476597708	14.9738666682	18.171149168	19.6988395428	3.24250622994	6.41158140452	18.7787140475	6.94659469911	12.2376893608	5.63702937435	13.4921669942	2.25206900688	12.6268913655	19.7124687225	14.8681335969	16.3949390954	6.56563938353	7.49457907008	-4.84813453259	4.41932781022	-4.60683234229	3.37989222238	6.49296143656	-3.55909191767	-4.92431998721	1.336088083	-4.65942484871	1.82468099423	2.5532654112	-4.66497513104	3.20359331817	-6.77651895807	-2.89047516956	3.00457171885	0.283389558995	-6.35062708562	-1.69014431577	1.5418284071	1.4356275668	827087.592339	False	
10.5276383337	4.82000492992	16.9518244607	-12.6577916155	11.5462214569	2.9855352935	19.5780094058	-17.288127689	-9.90671143709	4.72344566621	7.47329204067	2.48733046572	-9.97031000376	-2.38087214572	-5.55280751841	-2.72434487881	1.58974891622	-7.78635030048	7.87623626945	-6.86405168175	10.7240994002	3.09355640326	18.2445668244	7.84239672732	18.1753800275	14.3711449517	19.1715203409	3.63193582974	3.76499544907	18.9725959958	0.845406644526	11.9299480151	9.41511183022	9.12974819066	9.21875944522	9.69171926083	17.8095409115	19.4867798639	10.1807661304	3.95236924317	8.93310694379	-5.94150482912	-5.42203761266	-4.0070091956	0.597556522828	5.54778601374	-3.67165101302	-3.61729175051	-0.235177978061	-6.44610312895	-4.79354312908	2.69549092247	-3.90116883832	-0.354398116143	-6.33907287283	-3.88944572272	4.50480116627	4.04345407299	-4.96091874871	-1.4258618568	5.20675820526	5.06371017216	1157478.37073	False	
0.440559273789	19.3119052083	17.7582343407	-8.7643478186	4.26734227222	-0.914948467974	12.9038459535	-14.1190022092	-5.04295227224	5.35833864522	5.93575753478	0.59640434269	-13.8452520867	-10.3384602375	7.61283992327	-7.02032812039	8.36854222941	-2.4650696367	6.18472227575	-0.296724357152	11.0623584584	5.5831149374	17.9022776386	15.0527638535	18.3053134093	7.65822608872	18.5256911212	7.251875083	0.454504595958	17.8120437714	3.62974619911	17.059939427	7.18323164999	7.81952121441	7.90859621433	14.5781550216	18.7331603056	17.257002635	9.76948342156	1.35973703373	11.9600086256	-4.21790757386	-6.07422051539	-1.32407827292	-0.456978612765	6.67730829854	-2.71337019479	-2.79663990436	1.7939036408	-3.43184997938	2.46748436988	2.05624972371	-6.70159960216	-3.18301709558	-1.50607550541	-4.49060761456	0.583554445023	-5.6494167877	-5.87195955222	0.699263608608	6.14172064373	5.46670720876	868470.445633	True	
0.864276673185	16.5190830777	18.1048193851	-8.78711059206	14.9113248782	-3.47186278938	10.8528313909	-12.7742194638	-4.59691382067	4.93036886672	6.0029519224	0.322842774069	-2.21012136786	-13.225302602	9.43800336413	2.5141982104	7.60919022545	2.87396788941	15.0598607674	-4.04747678071	3.19378312411	8.71766392749	19.2624355367	9.61919315964	16.713574664	11.6079827903	18.6983100256	2.7602878441	1.32716038317	18.8357958109	6.20642367108	9.54598814736	14.149602931	6.95112396804	13.6109077063	18.3122581852	16.01968264	18.4428069549	9.4493774772	3.65398825812	17.0778274502	-2.61375041253	-5.00065199857	-0.77309804218	3.02371616857	5.83478141557	-1.9297834865	-3.38225500177	2.76885099542	-6.73797926221	5.73632773306	-3.86691311374	-3.69712514684	-2.93483992456	1.56850400376	-5.50199049234	2.93488666381	0.665833454482	-4.66535142069	1.68129112525	3.18070404524	-1.72511424995	755263.936181	True	
4.19178330599	12.3400550236	17.4555249866	-13.9667181044	12.5499528762	3.53247054486	12.2003469335	-11.1534867454	-13.9098883574	17.3461015443	10.1657947433	-0.937408092784	-1.54218892997	-12.6122659328	16.8563950414	4.38196028622	10.1116419569	5.31914078718	12.617199687	-1.7413161893	2.73651597082	19.2152684988	14.3683354409	6.82666188053	19.6988181489	12.570823143	15.7440927113	0.695942463012	1.60887945454	19.3883428248	5.9293712119	8.77428115805	17.8211033483	4.75963074698	16.5972758455	14.3915314278	18.2350459579	14.7417714637	2.39028699083	3.62444350731	18.0774300217	1.10007614976	-1.82282919074	4.52975199063	-1.79138710264	1.68800628977	-3.76592882327	-5.95854239653	1.79526302061	-4.37085159028	2.75445671554	-1.61428143701	-5.50437717935	-5.56427645095	2.13741053882	-0.507274397232	3.24349680934	5.76120840686	-5.7612245393	-3.44899468838	1.88663820598	-0.146413817162	966336.858581	True	
0.924323483917	15.259967618	10.588872184	-12.3110645049	16.4463007086	5.92316938092	14.4734984913	-5.17098402135	-11.9169089368	15.3644682646	15.1007471303	-2.16766897001	-0.897384607636	-12.2342159864	11.3857885784	-0.621361607236	12.1854534535	4.51616597913	13.7011383099	5.25402198065	-3.8285379152	18.6572418494	19.206072304	8.24256242859	12.0694410181	15.9881909824	12.620010716	6.62269333329	14.0669935682	16.9694699306	18.9619951591	9.68194648835	17.1675886059	5.39612339208	11.1516137938	18.5548020007	18.0061904652	12.4149622149	2.03826504606	9.65714532382	18.9840769261	1.0305738789	-5.70709103608	0.52262265859	1.70970482492	1.92413479924	-4.48881311584	-5.51391773316	0.71979137683	-2.07132187567	6.47572920757	-3.4111048319	1.36093067956	-5.64491922479	3.46266936329	-1.26580208974	-1.5067869859	5.13803697176	-5.50516585025	-5.45176656295	2.44409266883	1.40434381359	1036325.06804	True	
1.51127283409	18.1073814026	8.94587719271	-2.91613199106	16.3734330554	1.05437855195	18.1203188548	-3.2828263039	-17.0224867411	16.6303218708	12.3758506199	-6.81185147406	5.06445828212	-9.9865279374	6.3385365367	-1.53629733782	18.9901655519	7.03216165522	15.1762389797	18.5372774363	5.33107695391	9.91106472307	11.5402164583	2.5903032694	10.8423908608	4.49760901175	14.9295275885	2.91262234911	10.2760811949	10.4593217724	14.9275332971	1.88604050704	19.9245299401	0.780169992885	9.14598923159	12.110834581	19.1525299653	18.7384224805	1.27337952779	9.33808439709	12.9990471091	2.9048991647	-3.37700675153	1.25821923831	0.404243781935	0.595732750558	6.56030234846	-0.966182445062	-4.94707868197	0.630616934671	4.08992010084	5.71296505379	-2.23533714128	-4.51737306869	2.78467469596	-4.65793929055	-3.83544077377	2.29988419384	2.98336935211	-5.33300356175	3.97329982666	-0.623375287705	952292.25356	False	
3.99845630547	16.050570403	6.83588238285	-3.96014499522	12.9902986998	4.6941509089	14.5492687678	6.11623734033	-19.3230135037	16.5514872508	15.4757389538	-12.6969933496	11.6384941354	-9.66962848562	8.68754068776	-4.64959163182	17.4248306914	6.93022107631	14.5420165731	7.47933167473	0.697807282818	9.92349007079	7.85457966098	5.44730148001	14.5376863507	14.9987780173	6.75356255246	1.21040654226	17.9610308985	6.40493706755	16.0886836797	1.46077236729	13.2296456658	0.318141585203	6.94289407335	15.4043954644	17.1253809408	10.0468044711	3.15894984709	7.34084259812	10.5615165178	-2.34269253073	-1.60718088208	1.20079872088	-6.03094367229	-6.53099163514	-0.0419957334922	1.34127446717	-4.99159336981	-5.35208727342	-1.2481294498	5.98532738627	4.01223493254	-0.296703661818	6.33201511894	-6.57494694367	-3.91260142248	-0.81127541271	6.64464668783	5.75396790991	5.04865579953	-5.35331363696	907667.256381	False	
