Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Potential	Temperature	Equilibruim
1.68625537204	6.53602959163	-4.05763825423	6.63439158775	-2.32456319665	1.77711376172	-0.405757033207	0.937284232728	22513.296314	16528.9256198	False	
1.218343714	2.93976693418	-4.15004916713	4.31347032563	-2.86988896606	-1.01242615397	0.66056728278	3.21788476677	19513.1123482	16528.9256198	True	
1.53283516517	5.04875453559	4.12684834407	7.64722174475	-1.51267075514	-0.555428830938	1.88537411304	2.34470487915	24422.8486113	15702.4793388	True	
1.82634118605	7.89593254393	6.69422980266	3.16319880286	-2.24120564551	0.0303980584651	-0.542713317969	2.97746309107	18992.3974264	14917.3553719	True	
2.20139202617	8.64428867858	5.21604111299	5.87274350236	-2.82122013295	-0.0447176524825	2.43126998324	-0.889962051538	11677.1953005	14171.4876033	True	
1.21322708184	4.37918551147	6.90636214465	6.91467242267	-2.8273058724	2.14845175948	-0.151516974989	-0.730278007148	14064.6147212	13462.9132231	True	
1.52686921037	4.14130954934	-0.640735889724	7.85917152699	-1.43379252937	2.63359739215	-0.933747273413	2.31751686122	17261.9974623	12789.767562	True	
1.14514242083	8.04901574443	-3.87231703916	1.76951837349	-1.29658420358	1.10841929064	-0.78728283546	1.59890585256	33200.3018569	12150.2791839	True	
0.242519812626	2.84968001111	6.67208065777	5.74139903758	-2.01717160703	-1.02106255775	1.65659435931	3.92320293671	13624.3912912	11542.7652247	True	
0.37375561256	8.37660392849	-3.08244673096	0.728131402691	-2.41436126013	-0.755808664355	-0.580615428618	1.49897173332	19460.5738441	10965.6269635	True	
2.58879068345	-1.36474388094	8.00566165351	4.29300765615	-1.94514213501	1.36844042719	-0.224398284918	1.8743697412	18003.544578	10417.3456153	True	
1.8363039493	4.73416167669	2.82186159743	4.7876842034	-2.49606693415	0.0496154109997	-0.371448084796	3.37797054461	20564.4890413	9896.47833452	True	
0.311484897257	4.30613464298	7.11434820469	6.63085616941	-1.0232505503	1.91706909114	-0.550288828575	-0.30539489999	24613.4242711	9401.65441779	True	
2.34287920028	2.68740438171	-6.76616704926	4.00810851459	-1.71986762385	2.07105595635	0.320961150631	1.93145972861	30204.9296799	8931.5716969	True	
0.179310314661	-1.89906207474	4.3668693766	3.11903315876	-2.37455163381	-0.654626582479	0.410662851178	2.81016773606	5428.19853596	8484.99311206	True	
1.05343429281	1.05709398261	9.92347944959	5.65435176299	-1.27134890177	1.92875211672	2.09377878213	-0.690573949568	32042.1913753	8060.74345646	False	
1.4643971394	4.07163574161	1.41564594456	9.63344393604	-2.26780388399	2.03191145963	-0.69703156469	1.96591289145	16017.5355326	8060.74345646	True	
2.12620057389	8.85933044513	-6.67815892563	3.65803783726	-1.35533016246	0.293399394734	1.4803553334	2.12361083614	27250.8861259	7657.70628363	True	
0.953975225926	3.12591428284	5.14692032813	1.79712170952	-2.46925722639	-0.217395415271	-0.387622200242	0.479180105145	19576.7161262	7274.82096945	False	
0.336528807442	6.23405585434	5.37361003856	4.43406106152	-2.49261538553	0.495121262289	1.4130847251	-0.765827064241	11963.5958803	7274.82096945	True	
1.26673898354	3.57381824705	3.54102925428	1.82043160253	-2.01524752031	-0.868013093241	1.81038770609	2.72424565607	15904.1863879	6911.07992098	True	
1.14603280195	2.60296946002	-3.8135607005	5.53032544011	-1.76260723084	1.10203840114	-1.06827748169	2.86980740392	17713.6729471	6565.52592493	True	
0.112547624952	6.82922998066	8.93390000201	4.62685981825	-2.57516499715	-0.278981212584	-0.401372339951	-0.812566401232	12152.5751372	6237.24962868	True	
0.65161553347	1.16097773259	2.1543222186	8.86297150128	-1.9730587882	-0.634509400798	0.17638583998	2.58547682247	13385.3881603	5925.38714725	True	
0.203536250854	-0.291935277682	4.2390002622	6.29035867268	-1.41463673438	-0.932100931907	2.65882394568	1.65663960058	11966.4812878	5629.11778989	True	
2.80095316056	0.830721045515	7.67346091358	5.93134926872	-1.89057665638	-0.975809758137	0.121549746787	2.83930946112	15530.322387	5347.66190039	True	
0.364195182182	5.75472557567	0.801637248086	5.33095864833	-2.80707145654	-0.744677880282	0.432553727336	3.68316708187	8172.19147377	5080.27880537	True	
1.75902299161	7.19151337808	5.99447390155	9.72130807537	-2.65993886651	-0.745428685262	2.13356868612	0.879911477576	12274.7845518	4826.2648651	True	
1.69843361868	5.66762362899	7.54076849623	1.98701946667	-2.7323084849	-0.537914660865	-0.240348465548	-0.270203639528	14266.3184414	4584.95162185	True	
0.131915582617	-0.346444956997	7.21563422403	3.86808560425	-2.53748750823	0.501112833922	0.921807213045	-0.866397858409	10057.7072192	4355.70404076	True	
0.0378279739528	-1.63193879032	8.0373024683	8.72695977113	-1.82283274629	-0.796026717213	2.31635688492	3.30748844477	13139.3623172	4137.91883872	True	
1.2609060804	-0.154695956491	6.74840370742	4.77230861694	-2.45759849212	-0.936553679361	0.914040601674	2.05692206803	5231.63221713	3931.02289678	True	
0.995896886276	3.92174097807	7.65922907004	6.29196219404	-2.36863841159	-0.942987665422	2.79210481007	0.483984001306	7032.05691287	3734.47175194	False	
1.46236550037	4.44515965647	4.11804565198	5.97336465875	-2.04655620649	-0.670988471488	0.90949107419	0.605185780529	7894.41998712	3734.47175194	False	
1.21490943426	4.24709979211	0.138717305059	2.10308763398	-2.82477638586	-0.767949721844	0.389552650125	3.56061824603	15967.64716	3734.47175194	True	
1.35302314276	2.04844354214	1.16879781864	3.50767996642	-1.68265019937	1.39117299825	-0.582531795928	3.63500850361	15777.1008756	3547.74816435	True	
1.52209901884	3.02120842014	-0.313247807373	4.9925114665	-1.81597541635	-0.737910375037	-0.05798646244	2.62958143389	3960.34384827	3370.36075613	False	
0.571285853475	3.72474605637	-3.30965866634	7.5954747965	-2.76588259395	-0.78709093689	0.491907592728	2.81742696464	10381.9655884	3370.36075613	False	
0.361097001611	3.58345845718	-3.3223952129	7.10622811029	-2.56451688221	-0.528011859268	0.789666581524	1.37681878291	12970.9664231	3370.36075613	False	
1.21665771064	1.32348505036	4.78252834283	6.52981431148	-2.70952238657	-0.178938778889	-0.683468411381	2.35613916508	10092.7002022	3370.36075613	True	
0.656025439853	8.19409299945	4.50446406871	5.16120658358	-2.41927697008	-0.75712114676	0.404108052815	2.72968332796	4178.60852376	3201.84271832	True	
