Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Potential	Temperature	Equilibruim
-1.13674549975	0.586256986148	-0.0167065297981	-0.986312067878	-0.237706360379	0.252220550461	0.807611595527	-0.210546113511	1.27809756938	0.708303573738	-0.0451078308104	1.08684823629	13192.502069	1000.0	False	
-0.236170497938	-0.0078125564156	-0.416619143212	-0.235716420272	0.400676590664	2.13661864695	-0.0434064008418	-1.54883940694	1.25305210802	-1.91751310828	0.382621506523	1.2801370732	10382.9844308	1000.0	True	
-0.82553209207	0.71785936324	0.0393735765475	0.0297039905041	-0.6355802122	1.64689245586	-0.109886850121	-1.38138012615	1.41709555668	-1.56610257917	0.866003348008	-0.49729488101	12509.5609627	990.0	True	
-0.7172466679	1.37947818174	-0.822835067788	-2.06074913252	-0.0621851343353	0.806028081627	0.225384127113	-2.06444191588	0.67463696513	-1.79642071371	-0.0151432510359	1.58938559617	9442.19863621	980.1	True	
-0.395259227668	1.09184321429	-0.0954675895115	-2.38310614035	-2.0496397075	2.47158643527	0.0609670613014	-2.74903599117	1.56815385519	0.0579531240458	-0.646487587967	1.75113819331	10599.8013309	970.299	True	
-1.08944997894	1.69654176024	-0.302097335221	-0.759455608132	-0.0951038835384	1.41840490042	1.23230397692	-1.25184942926	0.451009857169	-0.749593868435	0.878337167317	1.8240029191	12256.1537597	960.59601	True	
-1.28222454228	0.939764110106	-0.360072127017	0.153234810593	-1.66072862871	-0.857188234955	1.25546880703	-1.2000842531	0.862827845608	-0.99542658478	-0.189962571734	0.0102727865401	12834.7372509	950.9900499	True	
-0.420247370615	0.0784498310548	0.262631850108	-0.311669861596	-2.50296253304	2.0334461475	0.439521051589	-2.10289437054	0.949888173432	-1.01137977909	0.570764475526	2.45338655279	10069.1834134	941.480149401	False	
-0.812129995061	1.14778939385	-0.120802188698	0.69745578148	-0.783292165437	1.115226176	0.494817531191	-1.61620716837	0.34789292121	-0.0761962196177	-0.67843140813	1.03468549025	9745.62576933	941.480149401	True	
0.514519235195	0.851667949996	-2.04334696427	-1.59469014945	-0.168900490016	2.50786621035	-0.376291754921	-1.3548327484	1.14160349877	0.400810066745	0.297018059623	0.828152595003	16484.0261817	932.065347907	True	
-1.45981031296	0.360551608887	-0.132495992612	-0.0437722234396	-0.189377747178	0.667666586734	0.837295752242	-2.53633701922	0.146387661006	-1.49621803719	0.606435205156	1.96438943958	11304.1506926	922.744694428	True	
-0.336558468765	1.07362701418	0.655141539651	0.533653058971	-0.380147111839	0.1932535453	0.473082888025	-1.43380777992	1.62607223192	0.390751230642	0.587252760154	1.00254887834	11224.150912	913.517247484	True	
-0.500167806062	0.919468229872	-0.706172185214	1.31911764321	-0.0921214317765	-1.61637256801	1.25492146172	-2.45205451527	-0.0416850918355	-0.280102605767	-0.311228607935	1.62557960947	13331.2595532	904.382075009	True	
-0.354011472392	1.38397708737	0.137837208545	-2.1848603659	-0.280478217977	-0.529920685908	0.682208459889	-1.87315061513	1.69109419022	-0.741630237746	-0.172920581855	1.25744322295	9726.17015061	895.338254259	True	
-0.447673999169	0.342119517339	-0.152223377422	-0.662145512853	-2.19493769841	0.886606713884	0.348951406127	-2.36503323886	1.6106463663	-0.942484755094	0.284827880906	0.678632698217	8487.50839356	886.384871716	True	
