Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Potential	Temperature	Equilibruim
-0.0779490411256	1.29789462411	0.621610656684	-1.57117361552	-0.468201351589	1.0105841101	1.03087855033	-2.58802327347	1.23581303191	-1.87155495448	0.0403833390859	1.15214128692	9786.23469792	1000.0	False	
-1.11214986367	1.19992872961	0.611138962919	0.222897782001	-2.00483747384	1.27982434762	0.694795385239	-2.29841145632	2.1865816432	-0.97038153315	0.239945155159	1.34582023576	11505.255857	1000.0	True	
-0.214231054949	1.2734584831	0.228008282112	0.241787847031	-0.75103519737	-2.10901884577	-0.0390979249172	-1.46585123141	0.843411045359	-0.528288918653	0.0539518532614	1.90108366903	11229.5119713	990.0	True	
-0.197597620972	0.793642223092	0.249934936731	-2.1983415299	1.20786722675	1.92662407724	0.141245984018	-2.3355464181	1.15916779993	-0.789872497958	0.33332580979	2.19621137692	9936.19443464	980.1	True	
-0.675907034459	1.67064176892	-0.0584600786186	-0.443157861706	-1.18110610158	0.0551795058509	0.293589488771	-1.9202970065	0.547079298526	-0.626755634986	0.116231582301	0.624964875108	9665.94167206	970.299	True	
-0.345708406273	0.258155626026	0.606428539116	0.194829854487	-0.0187109300285	0.033990538876	1.05623283461	-2.71793937287	-0.055646026393	-2.22239889168	0.606043472954	1.42351702674	12282.0911652	960.59601	True	
-0.146589496986	0.644448094217	-0.277052921391	-0.271403706136	0.966271868936	1.62186821793	1.32784554625	-0.506837575308	1.28913293154	-2.15159897911	0.00321029226338	1.07724406223	12221.1459067	950.9900499	True	
0.163711101665	0.507183041288	-0.266491708804	-2.23542448379	0.470039648534	-1.45985484589	0.516225939731	-1.71088349011	0.86363600033	-0.145938979713	-0.364497661127	0.817905739909	11220.5043249	941.480149401	True	
0.382824291498	1.20835207015	1.10330951639	1.05135243656	0.686363909097	-0.209418896772	0.227992182937	-2.76752509998	0.12211489524	-0.245245459729	1.06896872645	2.51453370536	16300.0358872	932.065347907	True	
-0.607523114281	0.880610789186	-0.376384373544	-0.604067157345	-2.20646687297	0.854702596857	0.786776309133	-1.2819446162	0.846741587876	-1.40718514426	-0.815225256237	2.34342638673	9524.69923827	922.744694428	True	
-0.638607050654	0.0999532615956	-0.116903754199	1.47007397796	0.532189240901	-1.34562220468	1.3956717678	-0.845491682944	-0.173296461192	-2.80859938673	0.920045536187	1.56169726149	18244.4016477	913.517247484	True	
0.235780688036	1.22029210493	0.287440148991	-0.0721287896756	1.10864328569	1.18186146787	-0.982550981768	-1.74651411337	2.50456622397	0.188628583725	0.266487324409	1.88553471375	16598.4296993	904.382075009	False	
