Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Potential	Temperature	Equilibruim
-1.35046820949	-0.245008311906	-1.14404864618	1.35602438963	1.71614538022	-0.742618452791	0.92446949449	-1.94006427081	0.965921617614	1.15583158795	-2.63918322143	1.08179375422	-0.820844628094	0.98431087917	-2.12291315706	-1.95430315925	1.74493025728	0.355757780526	0.178696229837	1.50394804603	-0.794635744978	-2.60207905048	0.652026509387	-0.683851492806	1.57710226911	-0.862526264714	-0.236157525547	2.19752128582	-0.813439483489	-0.168924116789	2.12014007509	2.3803659643	2.04125057931	16670.8441651	1000.0	False	
0.264089198692	0.447632784783	-0.883649906218	1.36746706904	1.2235072806	0.322951654915	0.952899274958	-0.58819315738	-0.670160436188	-1.33208099153	-2.06895359844	1.4565354489	-0.787022495434	-2.64453039823	-0.914000168858	1.0887864594	0.443521441773	0.225576852684	1.13635395054	-0.292866593368	-0.905873627993	-0.804939545312	1.3941467772	0.308626072398	-1.65864761402	-0.800632511994	-0.785503842891	-1.41460129286	-0.467703833477	1.76053488713	2.57276474739	1.84666011154	-0.55023002559	13434.1316506	1000.0	True	
-0.731462358467	-0.305570470557	0.171032376665	-1.69010381175	1.98671880406	-0.157838531804	0.263998210442	1.87158731224	-0.880126610527	-0.310778919603	-0.157121095314	2.5686365851	0.601538999686	-0.334129140769	-0.970585101442	-0.648482424199	1.91818370858	-0.316371396561	-0.381590229239	0.519669277572	-0.918107716272	-2.51812468457	2.05479600776	-0.279342292012	1.9487674046	1.25958542543	-1.67975825874	2.74664197361	-2.17884947504	1.03477577151	2.53713894919	1.2183855489	-0.217250018839	18148.9662959	990.0	True	
-0.196334930996	0.055853936224	-1.16930226906	-2.35442146746	1.57755602021	-0.0249462367095	1.26071015687	1.1485190328	0.539339699309	0.76133549049	0.141331058945	1.19292619926	-2.15948815433	2.24297194089	-2.45376755877	0.740669094086	2.5437717012	-0.569602376128	1.23729813369	0.970085302	-2.06926228365	-1.70096041256	-0.0286785641845	1.59939730541	-0.780450962176	-0.742772909683	-0.53875064723	-0.404948935109	-1.61657705724	-1.37772909056	-0.912059791898	2.49182254255	-0.21906872375	15603.2385414	980.1	True	
0.0758724579824	-0.669210211662	-0.521203949706	0.232922056783	0.147357379568	-0.114961925737	1.27384392621	-0.275102763239	-1.58359614907	-0.787774014242	-1.97177198338	0.0805387257161	1.7873298541	2.01839585194	-1.67062628666	-1.57276907749	-0.473401449356	1.24888899076	1.32246431909	-0.466925986234	-2.72065159411	-1.84491327111	1.13098324159	-0.147499679735	-1.7129802284	1.50952198217	1.17090069417	-0.595663299748	1.51022767468	0.0569270664838	1.32491367936	2.72042477695	-0.786196540833	17420.2058946	970.299	True	
-2.22712082034	0.433715180856	1.07703883717	0.667901668867	1.18227784283	-2.16129470459	2.38145421278	0.400093022967	1.91656183162	-0.0336023668672	0.714649318343	-0.0930884806464	1.08051420893	0.524805118473	2.39055315608	-0.103697033695	2.06374368958	-1.36965056881	0.197274406441	0.34686556284	-2.97490919712	-1.24474201355	2.34406533604	0.724529803909	-1.00210744354	-0.563788903533	0.588283099319	-0.0215705264511	-0.130789319516	1.36418703729	-0.554829454886	0.604662773956	1.8339104641	17919.0066233	960.59601	True	
-0.448898817468	-0.0378491954296	0.916034102395	-1.04018857338	-0.396075689263	-0.949137363155	1.21824988077	1.85882259551	0.899708656593	1.16525222142	-1.61131656337	2.43891348132	0.841856415387	-2.73104927295	-0.238156661403	-1.45011566103	2.76430060171	-0.829726779504	0.569290610646	-1.180781219	-1.43081393391	0.0994302797885	1.24667193533	-1.73274638688	-2.74285376713	-1.18720483691	-1.19042418045	-0.719352364829	0.910500398282	-0.155877966814	1.34012083533	1.96996381566	2.35446435523	13103.10689	950.9900499	True	
0.758282761137	-0.941559947919	-1.30469160076	-1.26447179816	0.942438453381	-0.394641046822	1.60597610955	0.647753379567	-0.934233307828	2.22900758571	-2.05221890062	-2.75074959507	0.972947660527	1.77705195281	0.642363047298	0.761354277957	2.39377418229	2.646632568	0.0205124927687	0.360733006119	-0.701537906789	-1.76003039327	0.664878466494	-0.477168330611	0.66108346825	-1.16087740756	-1.21960853506	0.754315747945	-0.472794072896	0.887571063148	-2.82469544156	2.21858284364	2.96252442015	19386.2124215	941.480149401	True	
1.66470748639	0.715937152809	-0.453358340268	0.344267547617	2.35228836214	0.322674191207	1.00449187947	0.282720003227	1.87943415247	-0.292308387413	-2.07410621015	-0.902132262597	1.30417023703	0.791958924939	0.0964185369349	0.269099871346	2.20689763493	0.057497849698	1.47398192754	0.717066515545	-1.01864704854	-2.58371259222	2.08747453063	0.447955191571	-0.511834069274	-0.460043827913	-1.06888158436	-2.87940188323	1.03276346372	2.69284537683	-2.73413441478	0.19319496555	-0.0748613173446	19238.9305882	932.065347907	True	
-2.22279332687	-0.699121802778	-1.05017485931	-0.958549342692	0.694395777036	-1.43911255855	1.22554263502	-0.147605492658	0.663373462677	0.586544609682	-2.34399972673	-2.22605746382	-1.42815108645	-1.46184142348	0.239595904116	0.229716638243	-2.4044667687	0.316799270283	2.1271405393	-0.992047039411	-2.88640867487	-2.09752152309	2.25737956721	-2.15569711905	-0.314305904037	1.29853514046	-1.85186891825	-1.33493551121	-0.90461673345	-0.592530537509	-0.697647797505	1.7157532798	-0.877790513681	20622.8429654	922.744694428	True	
-2.16906398264	-0.266165152425	0.609328797991	-0.391137208352	1.3723129676	-0.398949781867	1.40513992917	1.56386518693	0.400380226814	1.20356954814	-1.07157612433	-2.19847111716	1.69925159218	0.556141559416	0.813599653936	-1.40096907837	2.6023364806	2.03921715369	0.615573783258	-0.438895278207	-1.42275503577	-1.08407317686	2.72994117336	-0.210489294272	-1.70722271852	0.493361012392	-1.37720453288	-1.22422441081	-0.190391288202	0.239060175065	1.29614922033	0.679841791413	0.841533690014	12629.9435504	913.517247484	True	
-1.55878206733	0.429531255344	-0.145824217959	0.0114647747084	2.64818068125	0.145501350811	1.84428674305	-0.172920901281	2.36972410274	-0.0523426043656	-2.07520299514	-0.392769335838	1.37722259791	0.306083375593	1.86573908187	-1.40717817181	2.4287241925	-0.675008884188	0.713609036548	0.35173513816	-0.0924741395262	-0.102532052079	1.79016397812	-0.659745036624	-0.593645370568	-0.826138134584	-0.702559006947	0.57586329628	0.453022072339	0.889482475396	2.77839395178	1.06949154672	1.17360818766	15223.3554787	904.382075009	True	
-2.95410203935	-0.251073298462	0.271166345796	-1.08971212559	1.81837572723	0.438030762474	0.526132637752	1.59896191325	0.249102811482	-0.0852000548717	-1.11381909941	-1.0214657509	-1.01974909185	0.518125405995	-1.37783549651	-2.43289817851	0.598562578487	-2.57065117105	1.05354593265	0.507019002652	-0.786682814502	-1.80933901874	0.424089382002	-0.153052389653	-0.541907603802	-1.72259506447	-0.359105830015	2.09821229055	0.440674078404	-0.629885692555	-1.03034227643	1.91345015907	0.780549874337	12132.3468742	895.338254259	True	
0.00154152806414	0.0478796573948	-1.38432859757	-0.442857450191	1.80668184108	-1.07936889073	-0.354027881885	-0.0042506955422	0.209168208655	0.306717924275	-2.66990159192	2.41504946618	-1.4531369767	0.943047417495	-0.449205108178	-2.42942273992	1.79823369789	-0.980585452725	1.66810774805	-0.58512242244	-1.81202819524	-1.27811061957	1.70836784346	1.0929545041	-0.826388926873	-2.53378714719	-2.77112847708	-0.693984678127	-0.754705515467	0.718620895421	-0.2258598293	2.65669848917	2.87048373147	15550.3842553	886.384871716	False	
-0.727430371529	1.12209769755	-0.401563628417	0.0598265860626	2.28357519197	-0.0357077150116	1.32991091665	1.60059142061	0.570724215698	0.0548673707621	-1.44034593364	-1.89862707149	2.15197051519	-2.86372298092	0.745423455968	0.618269410172	2.17937520712	-0.435785314006	0.257724417608	0.318156218381	-1.46876442891	-0.540019743573	1.50910544387	-0.710597126279	1.75737991441	-2.873442904	-1.52717471397	0.822550669136	-0.120347585665	0.718809020633	0.157108414957	1.87141508858	0.327825550413	11752.7676217	886.384871716	True	
-2.02407993906	-0.648425270143	-1.11012427733	1.45720055977	2.144278168	-1.07483151395	1.32958118412	2.26847369998	-0.41516279366	-0.271894099751	-1.60646678188	0.553456444614	1.2808866806	0.174846749364	0.314877598346	2.27647691689	1.01047998822	1.27875502499	2.14957852452	0.569753208288	-1.09013111098	-1.86667648968	1.9908774532	2.59669521665	-0.783620215783	0.0802510412821	-0.424738094731	-0.912434844966	0.347213487545	-0.958481466559	-0.444279968764	1.08523992287	-0.996069001754	18758.3263096	877.521022999	True	
-1.76009293757	-0.736819547803	-0.245398438268	-0.779728555508	2.28654544838	-1.47110856774	1.21101223879	0.857585536306	-0.782178681532	0.325803447591	-1.13693781462	0.350985618338	-0.145862836671	-2.71790288962	1.05438351335	-1.58050596404	1.31321350619	-0.0268581665515	0.354489471018	0.249290658312	-2.25391603742	-2.22343616725	1.69852998329	-1.38837266172	0.655918389104	-1.69030976936	-0.113794078952	1.21844556416	-0.471772831952	1.45954096831	1.28753359964	0.800282312974	1.23386763272	9068.0620176	868.745812769	True	
