Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Potential	Temperature	Equilibruim
0.235840430261	0.651660719065	-0.846169767132	0.404928192176	0.950086605782	2.42644211369	-0.0295669941808	-1.28509147959	0.864973505776	-0.849495935753	-0.126480406078	1.42103187601	10920.1715277	1000.0	False	
0.0779240354351	1.52840744017	-0.16570046964	-1.47624614241	-2.42885664532	-0.0319090155145	-0.445844689673	-1.36010984064	1.14422259972	0.828316672937	-0.966870799681	1.77107379153	13906.72363	1000.0	True	
-0.255628108749	0.594941069735	-0.321139558173	-0.667019291737	-1.63972865502	0.732302756297	1.47598215874	-1.26610194138	1.45055678216	-0.53423523195	0.998087153367	0.97211887375	10491.6807669	990.0	True	
-0.222140014361	1.19420028801	-1.23325248931	-2.7055495434	-1.61460004058	0.134051186344	0.345105080609	-2.16750028642	0.236541831282	-2.74970938092	0.331944253652	2.39065942893	13270.4258687	980.1	True	
-0.454675393924	1.16358766512	-0.677466832799	-0.333276416538	-1.1549384478	-0.34943109248	0.641450001946	-2.46222847273	1.20402204139	-0.605115491697	-0.165032407134	1.57253925434	8335.20875799	970.299	True	
-0.733508068471	1.05593431635	-0.847297298145	0.691617664205	-0.437964135539	-0.265818815087	0.683045567234	-1.59940896212	1.27038815794	-2.63510214876	-0.512390141103	0.893633044551	11471.1358786	960.59601	True	
-0.0935911589909	1.06951307592	-0.381475096697	1.2060189857	-0.761197621956	0.613063984768	-0.556212462902	-2.19300213756	0.622618504972	-0.777958406762	0.167296725325	1.29766464812	9517.60062753	950.9900499	True	
-0.499337858427	0.741836701495	-0.350045336329	-1.59456430104	0.0623465955939	1.57567523647	0.0264856662737	-2.30648754292	-0.343774630605	-0.256232240718	-0.419391674704	1.70659940043	10506.5477861	941.480149401	False	
-0.784995890847	2.02668258888	-0.75570678422	-1.18883715416	-1.40599282401	0.479444338716	-0.0494469883454	-2.25616818572	0.419825515845	-2.46352181167	1.2966834381	0.997434235661	14543.2534544	941.480149401	True	
-0.434114421278	1.35690005289	0.319324594957	-0.677634382921	-1.59456961712	2.34100005841	1.11885043828	-1.51935298811	-0.779459854908	-2.10837260756	0.0679595275828	1.49261077326	14049.8387462	932.065347907	True	
0.0917424324644	0.685828691277	-0.161147692763	-2.04768112356	0.219021842721	0.317750159051	0.836557901155	-1.2631773181	0.575869891571	-0.809681973856	1.00120559781	1.06361319195	9895.1959535	922.744694428	True	
0.187804862121	1.54704212765	-0.616955654058	2.04784792699	-1.9994999273	0.690856904204	0.969815379344	-1.58246162785	1.56968491736	-2.17920637951	0.292271543393	2.11411504273	13512.602454	913.517247484	True	
-1.00236784041	1.23152963698	0.228334664507	-1.43685059473	-0.989673519466	-1.21916084084	0.367820620822	-2.24657586603	0.096039726164	-0.921273298178	-0.789948694223	0.601626575596	11743.5041596	904.382075009	True	
-0.60964493762	0.479335190706	-0.273752987734	-1.13097982612	-0.874053387418	0.516071838295	-0.338343321013	-1.64596157204	0.953810219124	-1.67708034849	0.0167369687814	1.6605434699	8344.32890202	895.338254259	True	
-1.35899144748	1.87635710001	-0.444559466566	-0.489291613015	-2.12713218894	0.325330589124	0.348459506201	-1.43327982323	1.27684493749	-1.6860641754	-0.21742942709	0.345814748376	13101.9384639	886.384871716	True	
