Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Potential	Temperature	Equilibruim
-0.471208839831	0.188344912906	-0.320482233805	-1.35280690823	-0.967625855435	-0.586605594622	0.600868427937	-2.59680572656	1.35950206387	-1.50146223446	-0.215450051326	0.335774536571	9892.77085198	1000.0	False	
-0.694416681674	0.181103075471	-0.610013056882	0.910200834865	0.132802586678	-0.780099324822	1.48794584917	-1.32380956445	1.84392007328	-2.34770368481	1.03392296553	1.43668437999	15079.6488244	1000.0	True	
-1.76234503632	2.2333790783	-1.18484199478	0.673684364119	-0.912866224279	0.526667415061	0.286991188168	-1.65402528239	-0.0974607073287	-1.48482465494	0.0712688101735	1.27029191009	17903.7118668	990.0	True	
-1.07524159686	1.34795872489	-1.21302214372	1.95451657847	0.0798014628416	1.89636023612	0.78050723078	-2.44235522304	0.554969109886	-1.99936998679	-0.258335551419	1.5781952637	13380.0863144	980.1	True	
-1.32514656783	0.741926193035	0.631123002017	-0.731912273285	0.221745359312	0.234824752082	0.179830077269	-1.87147668702	0.847066780916	-1.31024631868	0.310615810917	2.1892373234	10524.3359699	970.299	True	
-0.368997592844	0.636185844788	-0.38325849427	0.327710287715	0.171005549778	0.140366656026	0.991689492224	-2.21572953935	0.681907271149	-0.617963319651	-0.384894016872	1.21739527473	8573.4399137	960.59601	True	
-0.439570639108	0.983831957706	-0.35040479366	-0.692169336457	-0.485953138344	1.34330354327	0.636483784273	-1.44069719761	2.01367974988	-1.70258726262	-0.447583641893	1.73653943883	9510.83537796	950.9900499	True	
-0.0395186608941	0.746667987944	-0.638901422742	-0.358413300898	0.425969977594	2.44736973288	0.334466511116	-0.635480248124	0.427606253384	-1.21693878895	-0.675638518701	2.32024987882	11785.3246722	941.480149401	True	
0.0388139840888	1.28507114027	-0.427431609959	-0.406825542864	-0.189422757037	-0.378619989606	0.176567746908	-1.86644165534	0.821577811682	-0.338208679734	0.448424464108	1.30089554676	8965.26807946	932.065347907	True	
-0.508145066572	0.0766641261021	-1.70692903411	-0.349218334877	-2.13099460069	1.07672746673	-1.07462467787	-2.43640138683	1.24660962949	0.302312227875	0.113188794619	2.04670683841	15674.1919559	922.744694428	False	
