Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Potential	Temperature	Equilibruim
-0.465555121914	0.069490480683	1.49103664842	-0.731414326955	-0.902351160742	1.06157446715	0.948149898806	-1.65327228579	0.476866193719	0.264176350173	-0.131890376885	0.679158381432	14334.7276864	1000.0	False	
0.105390415534	0.762836689424	0.163299077169	1.35958607686	-0.467883974959	-2.01204373086	-0.0385461964941	-1.57699461357	0.330927231234	-2.26163129706	-0.395663440213	2.1312125244	13625.107452	1000.0	True	
-1.17647365392	0.865205514778	-0.357689106298	0.0718605596348	0.524394618929	-0.527641573216	0.921588220401	-2.63563146821	1.13907195869	-1.58530807633	0.982922895035	0.828845419213	11251.472705	990.0	True	
-0.0114110417276	0.211627934003	0.186536513914	-1.6871221432	-1.74870618575	1.36597967431	-0.121680995409	-1.33401156383	1.09988639091	-0.225277352704	0.55040256636	2.18020314582	10115.2252034	980.1	True	
-0.796394696718	0.849542090032	-0.541618749014	0.30770678676	-1.57483001335	-0.838483529008	0.139989630931	-1.23656061353	0.113651196783	-1.60888800947	-0.833000051019	0.968853661496	11286.2062446	970.299	True	
0.350008589921	1.85960512678	0.176093398046	-1.64637565921	0.128733535984	0.289840568355	0.045740037974	-1.75463959035	1.23277593072	-1.7315734998	-0.364728233125	2.41523569909	12665.4166099	960.59601	True	
-0.405692433551	0.890654573985	0.369086103693	-1.9657682035	-1.97985717899	2.82693145903	-0.213821260097	-1.52389641243	1.91834488333	-1.13958316067	0.121452274914	2.22182137129	11370.7340665	950.9900499	True	
-0.87688856373	0.873688701101	-1.01735071632	-0.192109719761	-2.47297591915	0.336755376427	1.09052368975	-2.24432590004	1.61520255162	-1.00677134917	1.57538405929	2.13728983746	12757.282694	941.480149401	True	
-0.23074364596	0.791327546264	-0.11934334773	-2.02473836595	-2.19635628485	0.441631097038	0.285674935387	-1.22528052089	1.19294839351	-1.0415772831	1.08375515351	0.886240172855	9298.87427796	932.065347907	False	
-0.395831312218	1.57502617721	-0.436389670166	-0.775810098186	1.43640919977	-0.0272046346931	-0.24740216555	-1.97016755999	0.189288756567	-1.32101966229	-0.566145715902	1.54838462678	11944.7219071	932.065347907	True	
-0.0832161980095	1.31062261742	-1.06906995309	-1.08450239988	-0.948304929458	1.58589173472	-0.591571199462	-1.59414032266	1.58114674861	-0.860327102633	0.677279641056	0.858722952714	11342.608091	922.744694428	True	
-0.448892844438	1.4134799475	0.168315359326	0.122686010359	-0.323113307672	1.74575878185	0.647153575326	-1.60245867842	0.282444042327	-1.77619976802	-0.329217877132	2.31080324563	10364.6096979	913.517247484	True	
-2.08750260977	0.715511758795	-0.416551278875	-0.0116037690219	-2.38016945523	-1.24374307099	-0.403006629366	-1.88760866508	1.90089677642	-1.17933235283	-0.148023052426	1.97397804079	15747.8092448	904.382075009	True	
-0.112204592993	0.0542073687533	-1.12508709922	-1.76374418203	-1.55526725073	0.385482799896	0.719280309595	-1.6977818217	0.451009506183	-1.21882073682	1.07072107487	0.896065857512	11350.9325861	895.338254259	True	
-0.357484397716	1.11422859944	-0.978993208988	-1.78344442075	0.0038647902326	0.391114080019	0.841339923918	-1.2139815547	0.839089068843	-0.768632356337	0.715510752794	1.45329943451	9720.24413637	886.384871716	True	
-0.0858536668083	0.531447900563	0.0197704315777	-1.28790951019	-0.405088899812	0.896639481521	0.212931796595	-2.28051888021	1.80779849164	-0.684071894412	0.795283593216	2.4561454658	9836.06800253	877.521022999	True	
-0.331478127029	0.788284140162	-0.0440034084944	-1.8691921472	0.934593358362	-0.0766567071609	-0.396219249838	-1.15803783547	0.512195212611	-2.35160594684	0.150973005543	2.36478697581	12215.6396896	868.745812769	True	
-0.478141551367	1.26575574222	0.248981562906	-0.986793201448	-0.971221897929	1.32984676722	-0.124671042959	-1.0856699464	1.63304975913	-1.51047722968	0.40696027737	1.46538442761	9467.8480277	860.058354641	True	
0.211168213901	1.2977696117	-0.327213499671	0.410285672562	-1.90270553403	2.28598200296	-0.197646043137	-1.0665793813	1.68322994198	-0.283231069834	0.709206496518	2.46029877161	12715.3107286	851.457771095	True	
-0.564463629103	0.352253155371	0.639082834134	-1.50445009276	-2.07784136468	1.47739807215	-0.212791791684	-2.5586013543	1.02111647368	-0.563293619729	0.217033300804	1.56705842768	9297.85894461	842.943193384	True	
-0.0712571884185	0.431119143355	-0.258218550842	-0.894082446012	-0.362818918755	1.57687784409	0.450520912253	-2.74077626726	0.0506993377973	-1.91902972728	0.568547052352	1.92973430031	9750.95737367	834.51376145	True	
0.415733027103	0.836179194971	-0.445308408845	-0.612967615486	-0.479042907614	-0.264999432868	1.20486864532	-1.5547682768	0.725578656786	-0.828757649043	-0.0147761426288	1.55170880207	9668.47410772	826.168623836	True	
0.255041935718	1.3861297707	-0.689658501089	-1.10561592718	-0.451369643221	1.36779956869	-0.0308238004207	-1.79833930857	1.23325008546	0.0230501631636	-0.12282388751	1.25749347414	9889.31694276	817.906937597	False	
-0.294880322447	1.17136063345	-1.16458269485	-0.421293200395	-1.62681363599	-0.257854753241	0.881138902227	-1.69195299288	0.443647629845	-1.10713386034	-1.2217392432	1.20294809244	11290.0321955	817.906937597	True	
-0.219193017847	0.937308090481	0.0760738784158	-0.404569812286	0.355474766989	1.89384117202	0.536480178571	-0.917839697293	0.676324364068	-1.42745431676	-1.06158677986	1.53316832706	10101.7412543	809.727868221	True	
