Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Parameter 44	Potential	Temperature	Equilibruim
4.26353993466	0.392686017671	-0.820049892001	-1.60188425059	-2.11935964976	-1.56417797396	0.0725107371792	0.410484173815	1.59437859504	1.59964992236	-1.62786564373	1.60967274176	-1.8463186556	-0.716616807007	-1.46318293091	-0.133098192076	3.29732514199	-0.652899001508	0.607955540595	1.63982883527	0.000569285179657	5.07049993569	5.06716452829	5.05546328575	2.90383469361	4.08407213087	5.53993802606	5.10821795222	4.8098866674	6.54860774826	5.00318837004	5.0008714839	4.82809142823	4.05812852349	5.94123764024	4.38804144007	4.19693748796	3.95953039113	4.65668217994	4.97042307379	3.15195430178	1.45039398921	2.61150906752	4.14393750142	73409.49134	100000.0	False	
3.19371752707	1.2494950518	-1.35950777512	-2.10068134138	-0.128129266461	-1.32255934464	-2.17858456256	1.73679078455	2.41589501533	4.98497342594	-3.09985688841	2.20471088173	-1.66000976061	-0.96158289216	-0.462625891343	-0.633761203335	4.54749642494	0.483926635265	-0.491950499672	1.59517803856	-1.77104866845	6.10925594445	6.86183196957	5.28604854713	0.527966594468	3.11232819967	4.43973398879	6.49459023783	4.92750411655	4.22468755752	3.77252808246	4.05986323341	6.5206978864	2.28710594733	6.46864364592	4.53609406787	4.20419523081	6.74800807841	3.226406766	3.28084277594	2.64193289607	1.18213227994	2.92339327419	4.29032034273	51608.2527613	100000.0	True	
3.90240032008	1.43856791992	-1.53231909305	-1.61118570657	0.837731227079	-3.19760434709	-3.49201252853	3.43624975654	1.33292228109	5.10272253511	-1.46444258733	3.68959045025	-3.1356463975	-1.55114375485	-0.0931925880893	-0.412672309532	2.82267010444	-2.18491138505	0.0379645297639	0.1840664499	-1.70356153998	6.70669098378	7.39647535014	3.90076888692	0.51044766207	3.69219985065	6.6606435892	6.77897395648	5.1279268791	4.80540420998	5.28582769534	4.22727779901	4.92881500231	1.09402692789	5.87863719936	4.78659954109	4.31003465722	7.48754449057	2.2659901181	2.79457806471	2.67482484868	0.936978704621	2.58034009745	4.50440680542	104056.805047	90000.0	True	
3.17321458584	0.987191832661	-0.699391457576	-1.80675165275	-1.29606507165	-2.85146525664	-3.48816260936	2.56907205007	1.82641375352	3.82337567809	-2.85498560561	2.2131237267	-0.473873836594	-2.55975305806	-0.511672043963	-1.82872948814	2.21058886131	-0.87781317669	0.97355630542	0.651032100471	-0.120390464875	7.22291954954	6.58447054232	3.45855068947	0.488847284184	2.8457528695	7.00847406009	6.65219123192	5.21998400772	3.07457850445	5.23978719079	3.29805349121	5.71544935095	1.44054451252	3.90103239876	5.56386266743	3.28475720036	6.95954090305	0.967485857209	2.00633139402	1.08136673448	0.326033990864	3.33329673394	3.77909657588	109624.908851	81000.0	True	
3.51136501515	0.198706218404	-0.923486413411	-2.58908396848	-0.863040959524	-1.74418690518	-3.21075367859	0.591563726932	0.89411073942	3.7732844062	-2.86953712629	2.33254547416	-2.10949524322	-1.1962593821	0.184977395022	-1.93619877427	3.18133842607	-3.46789959486	1.00493962434	-0.638461470333	1.3878637738	6.94043061191	6.71253453198	3.03116205681	1.42612089004	4.3300449617	8.63279832394	6.53328405523	3.29060933908	1.1775186937	4.57687209226	1.95850948241	5.92854466356	2.96909444859	6.47491426301	4.62150541281	2.14597916441	4.81745019441	0.206363264849	1.34475316523	2.11675328654	0.0479362464245	3.98706587257	4.38897575727	84512.5535252	72900.0	False	
4.60717604329	0.0324562934103	0.0971823056764	-3.03369469051	-0.874671894439	-2.92004407939	-2.85279253319	-0.236858410911	-0.00105672744245	3.68019731035	-4.29857376577	1.61409509217	-2.04770424948	-0.224172836079	-2.24938099138	0.101299867162	2.7587830245	-4.29403501145	3.16080217395	0.968859559629	2.39384562972	8.17141516891	4.35518872678	3.70154642544	1.08747937274	4.15588494822	9.38882401563	7.31032998484	1.9621283773	1.20855351766	5.79734201848	2.90217368861	7.32532927303	4.98905651175	4.73156313557	3.1684641177	2.10892813193	2.67186218308	1.60437762081	0.0367949064579	1.54065857896	-0.564224316566	5.95563781657	5.13913283003	66981.9212608	72900.0	True	
2.99256868177	-1.2920006722	2.43822423809	-3.24139910393	1.98575874096	-3.54630596988	-4.11128553565	-1.57437838588	1.98961108076	7.96505219545	-2.62561455082	-0.995087813852	-3.3367573607	1.18830620871	-3.51642681116	-1.20634895439	3.4873390026	-2.62954874975	2.30579646849	2.01202910329	3.30908190012	9.01083006795	1.67407432504	3.08727226123	1.58714903695	3.25851883569	8.39957286382	6.710130976	2.40207694574	2.91857339782	4.60895195127	1.79480763657	9.21692990985	8.29452457664	1.41563705786	3.92817872302	2.80036038031	3.83564971788	2.32447391761	0.0434949419677	0.520132596965	0.989568069493	5.22227453383	5.35455667793	79383.6967816	65610.0	True	
2.45514902427	-4.18433170073	1.8947970461	-3.77854374454	3.14755744474	-2.68150523957	-1.11911781202	-2.31286509525	3.15338162304	7.07290021302	-2.23414965897	-0.492604853506	-3.49133383054	-0.154207546858	-4.11207646411	-0.367947599836	4.14597972147	-3.45748816704	1.80892673848	3.49412455702	4.69429834499	8.86839480177	1.72371184812	3.30674222543	1.25163517931	3.0669450822	7.56752594067	5.88765381539	2.06607729769	2.48396227672	3.03941017263	1.67012527596	7.97555028834	5.3812721564	4.17590079619	4.09204540538	3.90773761762	1.14253308311	2.44015013141	0.224638866093	2.52203939678	1.20299236512	4.51589267772	4.87595339916	35725.5499595	59049.0	False	
2.77036819008	-3.22566079351	1.47519398904	-3.41125685649	2.82536964749	-2.27860320276	-1.20713502902	-4.87992705376	2.33735023064	7.39031134472	-1.0145593429	-0.139656298239	-2.09895160112	-0.958617399278	-4.2646101591	-1.00717383084	4.30120658714	-2.85721723145	1.54297139578	1.7501138029	3.55836452398	7.40429561025	1.89715562505	1.30603458869	1.84320897962	3.03029688289	8.20227912302	5.76040460601	1.80861382985	3.07580439502	1.9534129508	1.94275807361	8.25028593907	6.4227584474	4.5329112299	3.41077330534	4.45752984165	0.625219895205	1.78869078289	1.18347195422	4.47182637495	2.04942700911	4.18048907795	5.44363270674	54799.5683301	59049.0	True	
3.59885122176	-4.96901844797	2.08220072795	-1.29120942165	1.86939002157	-0.327210694529	-2.09449962727	-5.45316521007	3.42651831463	5.81355513336	-1.02408713999	-1.43349136567	-1.94774445666	0.242051217198	-2.49275329201	-1.18921569801	5.4065242725	-3.18323606089	0.855056345958	3.20882908401	3.31975810767	7.15630769969	1.04830029452	1.64285616416	1.9053513319	3.12301691763	7.57766399072	8.16607187238	5.36675960736	5.57922812761	1.03572672097	2.03299052809	8.83742074759	6.12234073771	3.70751616473	4.65442075003	5.48510650204	2.02299207419	0.16438734613	0.146279213626	4.79955495501	4.13653929503	3.58228384999	3.95564883042	61715.7902492	53144.1	False	
