Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Potential	Equilibruim
3.80094767965	-6.16098270471	0.112039305961	-9.80840605443	0.523728132438	4.65443342586	-4.06733973733	-0.337059118807	6.48884782834	0.82928822822	4.9119555748	-2.44789639558	6.16114914956	-0.889110881959	7.68222196161	2.84044084969	-9.31488574256	-0.84829679021	6.24348031683	-7.40022336743	-7.85169479794	5.54868029833	1.49590941877	1.47391622822	7.38495085017	8.73839487515	7.34366085886	7.70921992406	-5.33437831549	-4.99482212938	4.21115702646	6.76313391101	7.93656586079	4.08655104072	6.60202082939	7.56296305799	-5.65964522305	7.31747037722	-8.27868401088	8.5298711038	-2.52352789659	1531721.42112	False	
4.66669856673	-3.16184197858	-1.16148076759	-7.36976052511	2.37223173188	0.370777455827	1.57232379151	-2.33631095828	2.65066894844	0.0886469680732	5.89596242305	-1.03301905132	9.77911229238	0.431148685269	4.45694132216	3.13150258561	0.171293316599	5.4245495062	4.64629817876	-2.11894932728	-7.63566324199	7.38217309628	3.85719157249	3.1466163498	8.1961056345	6.72753506939	7.87671047975	7.26327049666	-2.70911161092	-3.95029542548	-0.530101874657	-1.95460206454	9.74424183063	9.47293764853	-1.05417236985	1.47393621768	-2.83565993737	5.67063732187	-3.60565371199	5.74671543719	0.00698838814662	653496.782616	False	
4.74489900357	-1.00958858941	-8.29236590631	-9.37622166504	6.564697363	4.3157763195	-2.93433389297	1.20647695802	4.7025316675	-5.45266696338	2.86060338663	-0.440480954594	-2.38823374358	6.34044806576	3.76443271451	-8.16963832544	4.24497704177	1.96978602083	0.32868070081	2.82826321487	-4.46339345958	-0.834882492393	-4.29880255623	0.996172166644	5.35666169513	3.94080149046	-2.15831162426	-0.64130094694	-9.80828138602	3.24748946906	3.21617321052	9.16945546573	3.45301918848	7.33669945763	-5.16298142148	-3.4405803422	9.15394574495	-4.81713185151	4.96720407102	8.08735145089	8.33377898303	903483.28098	False	
5.02588311664	-5.0808601503	-7.17968208757	-9.29918701009	1.69128048949	-2.01266880664	-2.19437992965	-3.77537701212	8.85062901821	1.09274196351	8.49501899196	-9.35636313931	-5.15504180903	6.53742521741	3.72515743925	6.82281008181	0.405465855437	-5.15607489725	-5.08643043202	-0.164991030192	1.09403676249	-2.15032601499	-6.12133596408	-1.90221802316	4.69296133614	5.07340939775	5.99895402222	7.95523966324	3.08859086292	1.87470808463	-1.59417649842	1.59896986682	-1.71622453602	3.82847731326	-1.26482307515	-5.87832081242	1.12140536794	-6.2642641579	3.16024925303	5.22457971672	-8.55321092034	1092794.56929	True	
4.39502668032	-5.32556901568	-8.61115470677	-7.90077280434	8.22893628926	-5.96667850854	5.22901264933	-3.258600675	-4.65584059634	4.65337848931	9.90148743057	-6.68845570919	7.09843110642	8.11051297031	-2.41958046536	5.71133387612	-6.77333105183	-4.0705857251	-3.77613574218	-8.55919801288	7.05499365332	7.37499832342	-1.35659540373	5.5904017957	9.7987000894	-4.08463400742	0.288218202516	5.7538884695	-4.68448798356	9.95567725018	0.220312745107	6.87121227505	6.68695303348	4.50343181514	5.74618986003	2.58894145039	-8.627759332	2.20397460872	8.68563777449	0.126575900914	-2.44768297217	848750.55734	True	
4.61761400671	-9.08749235636	-2.33289271385	-3.7165757473	5.08217974518	-7.18332453327	-4.20855473703	8.86373065243	2.85634579605	9.6285744907	-0.730387946709	-4.68059018039	-0.678263645089	-7.58319394247	-5.87321276189	-6.15224586743	-2.34638579198	-1.23698315953	-2.11751482428	2.55969012786	0.764621186572	5.26363735706	-2.16876270762	4.71645791607	6.77853415656	-5.32835018667	-2.98335296745	-5.89051194213	-0.340547847176	5.61574465716	5.65485839254	8.68636350592	8.04444243155	0.833541624271	5.59282022339	0.695609668567	-8.76360492968	-6.52603574069	-4.33043642872	-2.29979745494	-9.45006849485	825197.320716	True	
4.24522933075	-6.95282796032	-7.09739009584	-3.15012990301	5.8542224303	-7.3224740325	-2.28726097474	1.65822598946	-5.04278776258	9.85689868783	5.7180542243	-3.65366617664	9.08696775251	-6.43107197091	-7.3676285445	6.20263260994	-7.44132151041	-7.20217284825	-8.13570168655	-5.39315730367	-5.62234456768	2.23352183764	5.00996590517	-0.0295913227661	3.13749094345	-5.01294938559	2.26039062382	-2.26460350861	-1.73384259211	7.57188705484	2.16627954527	1.84408885205	3.91294541054	1.2206593197	5.5473334537	-7.02245049208	-1.43404095082	-9.91196808983	2.48066733738	-5.68096946307	-4.50074809249	935159.128471	True	
5.65644883146	-5.08479675526	-7.22110836193	5.42910577497	6.55849218757	4.09024977617	2.50490900493	1.81256176503	-4.98169287908	-6.4508930464	-2.23487079916	-7.58659834454	3.19034292051	-0.243305814821	0.890984085988	5.7586933349	0.0599037734791	2.19497631273	-7.9319875738	-8.53782216875	-5.88706258863	1.25505435496	2.03799263786	-8.52294966763	2.14882513009	0.0302183168462	-2.10838004327	-0.678426769729	2.37323387259	-0.125060651359	9.3010152492	4.10111061152	8.00697202097	8.26486765173	-0.21155701978	-1.19871477196	4.84786017212	-2.25566282002	-9.0900183018	-3.57274507877	-2.72761906494	941311.470069	True	
5.06273251878	-6.8865627383	-6.32153076903	-5.59231962708	3.57072445365	-3.38076388133	-5.07830805803	-4.26059425215	-5.51327762028	6.78018046014	-1.88611962342	-2.50942183085	-2.18335481116	4.85471040324	2.04339033116	-0.841374166159	-7.91181950898	-2.95320062868	5.15508452099	-4.45887671424	2.71163717717	7.03771050363	-5.48135244738	8.79891794579	3.0108319212	-6.39905989333	-9.5131198075	-5.00140511769	-2.45896502208	5.42616210424	6.95758822065	0.704157244879	-3.5156103369	4.92031582162	-6.7950457626	-8.78681110974	-1.31528063762	4.03160732071	-2.59552554547	-1.85112815613	2.11147645264	1144524.7707	True	
4.05625148811	-5.63403076064	0.753637091414	-1.27081996279	-7.78211872254	3.31216437766	-3.1404519486	-7.92718270426	-0.482195025325	2.71058729113	-8.76742206254	-4.33776488299	6.82823881825	-4.96325408768	8.67591422982	0.410185064699	-5.24918010098	-6.65182080871	5.63166179324	-5.4446553419	-3.03233438008	4.42743204142	8.44584676992	6.88582108272	1.76317101213	-4.86776617746	-6.49600425538	9.14354212352	1.75274716431	-4.1703404917	6.68211008909	3.74157422794	-3.36895144835	-5.30413964474	5.73754484954	-0.602438314078	5.68703503745	9.28266673537	0.321771891077	7.60226008744	5.62468886923	1137135.18678	True	
4.00405403299	-3.31039632243	1.58201141029	-5.6585548412	-2.68435354784	-1.62361279677	-7.52986699767	9.09015497452	9.43311177902	-3.52522042435	6.35585960362	7.60572965068	5.36734553554	5.04103867116	5.30272766446	-8.18546155348	-8.69008132312	1.39832257977	-2.56541074256	-4.41527195911	-0.852344612701	3.78711483748	6.05081660649	1.29170827261	5.29858441099	-7.82507061346	-7.65213768202	9.50709065998	-8.74258046587	5.63844924868	-0.76234496115	-2.0855045427	-1.32178896014	-8.77281467739	-3.44037340504	-1.53383285142	-0.110574159626	0.912127680398	1.55917362742	-4.15643496768	-6.14521083896	2233497.79415	True	
5.41614447769	0.959400523489	-3.98718217853	-4.27762646472	-7.4981486178	-8.33931577428	2.0189252165	-2.8516326168	7.74792661223	9.2749078943	0.000479697840708	1.32299641883	2.68534068289	4.65468604531	1.52671416949	-3.73240025872	-7.44121018471	-6.94823350178	0.960817717154	-2.76228497735	4.0819712788	3.29831928846	-1.98341502687	-0.339335234943	5.06778752983	-2.8174993524	1.38449294828	6.86616049849	-4.0140275154	0.31494606191	4.64976761371	1.31392570417	6.92110584361	6.77467769753	-5.19680301382	-8.88450211461	-5.01363498603	-6.94547839774	-3.98970490231	6.41721959977	-9.08205856724	968078.024365	True	
4.44489050991	-7.92702022971	2.0513341383	-2.13609691512	-5.27933984099	-9.37866531052	-0.973480713532	-6.57374240907	-1.86259301252	-4.45929193773	-8.62566017861	8.47878327653	8.31865851574	5.20788701499	-7.07439610936	-4.71369001653	3.2901133356	3.5053396218	-7.00384461349	-1.54371483727	7.77974686911	3.48614545723	2.10410617241	4.05451617043	2.87392486889	6.43276416316	-3.53510841128	1.38133969919	4.45712862287	-7.20283846534	-0.277277725647	8.26545046302	2.48208039161	-8.25077873965	2.8362116725	-6.70388510113	0.253813434488	3.8728309774	-4.13340748067	-1.46261163394	-8.73204263117	831486.755974	True	
