Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Potential	Equilibruim
5.33107591732	-9.07174283362	-5.21647260332	8.86673375729	4.58899625309	-1.98770333835	5.25374894966	-2.05695771645	9.71815472625	-0.185401951342	-2.18546388165	3.20176369699	3.24517879766	-5.9365311681	0.934633620906	-6.66989233602	-5.36194831063	9.47483420037	2.32262148309	-9.20387523844	9.35607997065	-2.25330223622	5.9201020867	-3.81598595811	5.29979925672	-5.70212830195	1.91488197468	5.06671951996	7.18181761625	-2.55217978005	-7.53037573543	-3.39443294309	-2.2131748998	5.33620302652	8.91637970218	0.0559180190127	-6.47502621479	-5.24968892051	-1.91051683911	-5.12995817378	9.44284739165	1390655.87504	False	
4.33601783043	-7.95433523984	-8.77426283429	-1.8617704266	-3.3712397509	7.76939376142	0.515429220182	-9.05744972337	6.35027970265	1.80952993477	-1.65734626096	-2.66115732967	-5.81962732269	3.16515060448	-0.746588994898	-8.77588662117	-2.54733237954	-1.71165839694	8.06235332755	-5.10440160231	-0.61597367052	7.72250770322	1.23005798445	-6.70750325839	-4.37539084584	-6.94143416058	4.5946758532	-0.691296945989	-0.864709705663	-1.8801747869	1.46680105168	8.05617963156	5.28127345351	-9.16080758249	9.1679861701	-3.27298360755	8.22775795297	-1.99208822883	5.68663653007	2.62965772944	8.50533060117	875929.15285	True	
4.60351221543	-1.70867963764	-3.36880208414	-7.67505008414	4.38969691024	-0.475482523776	5.40262461211	-6.82918268975	8.84166652267	3.16440133212	3.566731346	-8.98396443715	-4.25905706332	7.43049065943	-0.171843300288	-4.55793255323	-9.47059266637	2.65751204415	9.08341400497	-7.03599453891	4.6795935762	1.5707965859	3.78947500108	5.57753800568	-1.5896513645	1.73151632612	5.8347987698	-1.1274104089	-6.29870524627	-0.25451439748	7.13267819051	9.42274105446	-4.35054738867	-8.88992034914	-2.77762314378	-9.91037116186	0.180066889273	-3.76290185472	4.05319961524	-4.87478565179	0.749736637656	935310.274602	True	
5.07630797735	-0.724067619404	-6.35521763932	-6.12845371904	4.6939244686	-8.58579205662	3.06846742607	-6.91500533493	-6.60303366519	-6.17942604103	7.60349950206	7.84718466438	7.61871201541	2.04548261675	-2.26557093276	-7.18291080323	1.09634624153	-5.46891953804	-2.91881669321	4.70509287322	5.12167375535	0.275235253486	-3.06860013576	2.39259573844	-4.4474436081	-3.76539372338	4.54837534727	-9.98261931712	-7.18495402924	-4.75079546038	1.82285584689	8.73291990757	-3.99167910887	-9.48652712696	-8.19569336174	-2.32928029594	5.81428248144	-8.08018699174	1.5014078578	-5.66747651198	-3.31391730872	834817.538871	False	
9.25932732957	0.397508139084	4.49925311463	-7.9647130156	-6.20139656012	-8.22414864661	1.52657489064	-4.9351845012	2.71847048711	-6.43942009873	7.94443132903	-1.56077362685	3.71471505204	-0.452209155276	6.44243400533	-7.66232093535	1.96324408468	-5.24106083993	-3.90349846791	4.98853706481	8.81283460949	0.514149049604	-0.0493884795314	-0.421451442728	-9.4517619597	-5.09511976749	7.02571273221	-5.88483426402	-5.23975742257	-0.507644000223	-5.59674727266	-4.55608398205	7.10821244557	-9.46122907748	-5.96457449205	7.1747420019	5.99169767036	-7.11244195833	4.50162076023	-7.08816889679	-8.78904388975	822316.259033	False	
4.6539109542	-8.87636885936	-0.273318943424	-5.5246665535	-6.19628191193	-8.21456310789	-7.43850426826	-7.65310789743	-4.05456901499	7.44468140163	1.8634638542	-6.1080994406	5.59376864631	-4.7846711668	-2.00285876803	2.20768446928	-6.16982427865	-5.42207282039	-6.34494011031	8.24395229911	3.97996563658	-5.22084056357	-8.28714423157	-0.437738248285	-4.41112853107	0.942625463738	0.18924661936	9.5110213664	3.35215214955	-3.25940990363	-9.50225507837	0.577861031382	0.124643411873	-8.27719329809	-8.79288522542	-3.68818970189	7.41243174733	-6.97224438664	0.625957306849	-1.27212291119	-1.0477139589	968526.763224	False	
4.60636199241	-6.66175384153	-1.39553790517	-4.86875268354	-6.30800317517	-0.934618997595	0.703168111465	-1.25927187619	-8.68329935691	6.88132413113	-2.13949842948	-8.02549684923	7.91233629606	-3.91006058865	0.769648897004	-7.85645288103	-3.73353834932	-8.70884990852	-6.31247230837	-5.32593238786	9.3129418047	-3.375758615	-7.39404222663	9.28097323007	-3.10262858092	5.97620712461	8.87419911468	8.7194272737	4.95207200139	3.44577880442	-5.93197927417	1.67888222773	3.03275464383	-5.89470600636	-5.04125632084	-3.5100144507	-2.49296580442	-4.94764811842	-6.88197218338	3.84028782311	1.92632486177	905464.263482	True	
4.75058869419	-5.474561295	-4.3214346498	-8.54972647348	-6.14773188912	-3.23921309882	-2.87406500808	1.47648967728	-1.30889307708	2.86030362781	8.75292515769	-5.48383189468	5.61349689682	-2.55262170143	-3.59329115476	1.27765459055	-7.8057333992	-1.8311744872	-4.46235042871	-6.12832013277	7.78275104735	-4.47543775532	8.00853150844	-7.42623623727	-1.74453129376	-0.10900983962	-9.57838262584	8.03403198184	4.75121045711	-7.04124023377	-4.13185145224	-9.17129281373	-7.25514246638	-3.26298831897	-9.03643344225	-6.15323824897	-3.94753279907	6.40036581079	-7.29153686239	7.22466486637	-5.40522540535	900943.55463	True	
4.12260028195	-8.69455474242	0.743471813258	-9.40110105817	-3.90510233662	4.30516832703	7.45759618015	8.27164741534	7.9133131613	3.7097598381	1.40822985476	-1.66270397145	-8.83661412441	-2.42078316804	-8.09732642862	6.74013644961	-8.96268978802	6.96895007365	-2.53420030622	-8.93559459064	5.74915433392	3.22749828622	1.54440559259	6.00088007127	-0.67156024142	-1.53164241746	2.7296034635	6.67876526431	8.65026411821	-1.51676817511	-8.45214642855	2.47795258892	0.122978339385	-1.42060260224	-6.12265691342	-9.34414856247	6.39931438459	3.00778168391	-5.70546886066	5.66266014377	-8.01789561772	1047865.34834	True	
4.82740242092	-8.17881785623	-8.89561688389	-6.99324869608	-1.37275934361	1.16996818113	4.51179527944	5.13330958909	7.38973890428	-7.68634728241	-9.11080761518	4.71128994678	2.47517829835	9.98971950903	-6.62431061954	8.28569454116	-4.0791436318	5.02038135778	-7.07909048687	-4.11772055482	-4.08225246448	8.60857513686	0.301653721527	8.70595867233	4.77836564036	0.422922728112	5.06945318459	-0.641046027517	5.4347524277	9.25521443661	0.905501393408	7.1712134037	8.34466434743	4.27682870618	-8.5859736846	-7.80529081804	1.32535959379	3.695710009	-2.86246577233	7.72736003592	9.8491880244	912851.184351	True	
