Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Potential	Equilibruim
9.4374680854	-7.94547726502	5.6050209563	-5.40745117942	-7.15417044031	-1.69643994206	-6.10153798641	-5.81273827543	-3.17209871133	2.13538643621	-8.16822681722	-1.5665101405	-9.81822353852	-1.41263141611	8.78833147275	9.40038248114	-6.77274545437	-4.81837082434	-3.97769275937	2.03670340251	6.31406221613	8.63924557875	7.01589592643	0.473524342999	7.60398140534	8.2526628803	2.3818651612	8.18981192611	3.75893025586	4.60429047019	9.25946442966	0.523468879738	2.45062507417	3.88367773251	5.97439930792	36801356.8829	False	
9.43748116927	-7.94530246478	5.60500120465	-5.40749001003	-7.15438410453	-1.69620023031	-6.10156076239	-5.812693918	-3.17188800975	2.1355825254	-8.16821087659	-1.56643296578	-9.81842054144	-1.41279141371	8.78856626808	9.40059507603	-6.77255862609	-4.81827111587	-3.97786148264	2.03696242899	6.31418126859	8.63945875408	7.01578857448	0.47372013157	7.6042335345	8.25282819065	2.38177621242	8.18969906016	3.75916153017	4.60441206234	9.2593185052	0.523482724989	2.45075162706	3.88341281833	5.9741419192	37606354.0064	False	
9.43751836419	-7.94513767296	5.60495105272	-5.40759851253	-7.15422477011	-1.69627639578	-6.10160290809	-5.81270721287	-3.17185039541	2.13576399019	-8.16806875214	-1.56662483861	-9.81867074867	-1.41265409518	8.78863529579	9.40065065176	-6.77262762386	-4.81810488431	-3.97749458313	2.03700024997	6.31427179595	8.63938841537	7.01584041518	0.473836466119	7.60407233919	8.25283330089	2.38165888439	8.18966181687	3.75916868423	4.60447828239	9.25921659351	0.523472246324	2.45086798211	3.88334579066	5.97431398181	38021368.1449	False	
9.43770946912	-7.94522909485	5.60514707728	-5.40768485145	-7.15425576577	-1.69632567459	-6.1018702916	-5.81282584993	-3.17187354141	2.13591131847	-8.16801939124	-1.56698935649	-9.81859831597	-1.41247830018	8.78861157041	9.40054598264	-6.77254711024	-4.81797933527	-3.97755464486	2.03696843565	6.31417439712	8.63922141054	7.01579503093	0.473906191093	7.60416621718	8.25276520463	2.38151946461	8.18960815129	3.7590808029	4.60427367168	9.25937891327	0.52347080826	2.45089613764	3.88323671241	5.97429276056	36617891.4782	False	
9.43775019777	-7.94514383849	5.60518318503	-5.40785521312	-7.1543016111	-1.6963791082	-6.10173361282	-5.81293743791	-3.17187056246	2.13588550641	-8.16799954006	-1.56684019631	-9.81855224335	-1.41230398969	8.78868604668	9.40103539428	-6.77258048069	-4.81795865789	-3.97774338804	2.03699229292	6.31434227105	8.63918691122	7.0157426587	0.474023016147	7.60413411168	8.2527836075	2.38139878441	8.18936639441	3.75902916012	4.60419033157	9.25922148828	0.523501495935	2.45102643078	3.88342360648	5.97447426476	36715947.2634	False	
9.43797746633	-7.94525480638	5.60523106677	-5.40787351223	-7.15419065814	-1.69645233797	-6.10178007391	-5.8130171159	-3.17174302896	2.13555959471	-8.16818526643	-1.56698903082	-9.81881213964	-1.41222022159	8.78853231527	9.40098753107	-6.77274620457	-4.81800315569	-3.97756947977	2.03698240129	6.31431278204	8.63907959089	7.01559435377	0.47407319727	7.60418397192	8.25284400581	2.38141026715	8.18918427953	3.75899633051	4.60410810383	9.25919190693	0.523453661949	2.45097156686	3.88333847802	5.97434514949	37238113.6	False	
9.43801355424	-7.94518031499	5.60530946328	-5.4078646617	-7.15433370505	-1.6965400029	-6.10199307444	-5.81304530154	-3.1718320623	2.13543777032	-8.16800445882	-1.56713314811	-9.81861995334	-1.4122949065	8.78860295749	9.40095703957	-6.77262379821	-4.817848659	-3.97759242057	2.03704217509	6.31431490613	8.63918897194	7.01543264761	0.474124246835	7.60431841118	8.25278469778	2.38143169549	8.18928343535	3.75908728526	4.60412544301	9.25919067889	0.523454546884	2.45088128553	3.8833618226	5.97438751026	36449495.1459	False	
9.43800464463	-7.9452506176	5.60521945272	-5.40772945487	-7.15430249454	-1.69643628902	-6.10182152473	-5.8129274646	-3.17182271705	2.13540265268	-8.16776147065	-1.56697858598	-9.81866299042	-1.41226246353	8.78847533023	9.40098633143	-6.77262812459	-4.81776874946	-3.97768129937	2.03699072215	6.31441003535	8.63922127512	7.01545139799	0.474116273642	7.60428593335	8.25271364829	2.38159593072	8.18930750156	3.75898618653	4.60406911615	9.25933863432	0.523539809958	2.45083455935	3.88326286828	5.97433378187	37472616.6513	False	
9.43785838977	-7.94526066071	5.60525028016	-5.40760479031	-7.15419446163	-1.69641370499	-6.10171365547	-5.81277749177	-3.17178094416	2.13554725642	-8.16767070071	-1.5670042578	-9.81876362751	-1.4123309633	8.78848168264	9.40106348962	-6.77264870603	-4.8178488358	-3.97774020033	2.03691493284	6.31436785353	8.63917719993	7.01541053227	0.474070894714	7.60416939515	8.25261883731	2.38157712529	8.18940852374	3.75900516988	4.60414414801	9.2593470128	0.523407676547	2.4506665775	3.8832496112	5.97420134328	36613193.6298	False	
9.4378625116	-7.94539000517	5.60517238853	-5.40748758886	-7.15425337161	-1.69671140595	-6.10184813776	-5.8127141647	-3.17180901265	2.13570986792	-8.16765782249	-1.5670635698	-9.81879399368	-1.41245370156	8.7885957748	9.40102555911	-6.77272513634	-4.81772600771	-3.97773864019	2.03684451451	6.31464173129	8.63916430568	7.01537152753	0.474076044325	7.60417562737	8.2524220213	2.38164837271	8.18937990844	3.75909383386	4.60402767342	9.25935644205	0.523330063789	2.45063835275	3.8832121086	5.97436585059	37174805.8576	False	
9.43782057411	-7.94539115827	5.60515785449	-5.40748773418	-7.15421814921	-1.6968143523	-6.10175842929	-5.81276535783	-3.17185203938	2.13573697252	-8.16774836544	-1.56726312314	-9.81871350754	-1.41244796404	8.78850603606	9.4010414829	-6.77278792499	-4.81769724511	-3.97769825971	2.03684567734	6.3147662005	8.63924179178	7.01535975258	0.474203564962	7.60433125401	8.25259881278	2.38155461833	8.18937074224	3.75918137486	4.60400750419	9.25939788875	0.523323987742	2.45056246029	3.88318299143	5.97440658981	37565055.4277	False	
9.43782249938	-7.94552276703	5.60509957614	-5.40740049097	-7.15431324206	-1.69677286873	-6.10184470087	-5.81278444344	-3.1718537793	2.13567439137	-8.16783702492	-1.56732647712	-9.81868545464	-1.41232981577	8.78853426885	9.40102458375	-6.77279936204	-4.81772325305	-3.97776473855	2.03690212762	6.3148784033	8.63920757754	7.01533442607	0.474267457026	7.60421117892	8.2526037551	2.38152101799	8.189375494	3.75914075905	4.60407104056	9.25942025845	0.523356861746	2.45045452327	3.88320035951	5.97443541875	37134847.5121	False	
9.43788240809	-7.94549710137	5.60508707132	-5.40741541054	-7.15440901611	-1.69667980564	-6.1017836172	-5.81291763863	-3.17194879114	2.1357194721	-8.16789768111	-1.56746178261	-9.81867761994	-1.41231539001	8.78852512934	9.40095764539	-6.77275036615	-4.81764054183	-3.97779896933	2.03684919768	6.31483056596	8.63929651559	7.0153558976	0.474261603239	7.60409069317	8.25264921627	2.3814145656	8.18940630214	3.75916001275	4.60399174715	9.25947978919	0.523427983423	2.45038914983	3.88315198293	5.97441019296	38676125.0337	False	
9.43790915906	-7.94555749793	5.60509790257	-5.40736364402	-7.15440962474	-1.69670154957	-6.10176545543	-5.81294149705	-3.17188687784	2.13570522928	-8.16794336542	-1.5674487786	-9.81872514247	-1.41234062035	8.78858336458	9.40093884968	-6.77280975337	-4.81773125845	-3.97774070153	2.03692700808	6.31483930927	8.6393174131	7.0153174172	0.474255121087	7.60403748673	8.25268558239	2.38148677479	8.18945674532	3.75922834241	4.6040384099	9.25954782165	0.523555434659	2.45033705207	3.88314238415	5.97430613117	36447886.4463	False	
9.43788369709	-7.94552382912	5.60503717644	-5.40742671537	-7.15443483762	-1.69666869299	-6.10180471436	-5.81297480864	-3.1719430046	2.13568398621	-8.16806023743	-1.56732278671	-9.81873326128	-1.41232210229	8.78852701181	9.40095841022	-6.77276927091	-4.81785006501	-3.97776104947	2.03696874357	6.31486670599	8.63931025241	7.01529845487	0.474232221658	7.60404302659	8.25274559301	2.38151046774	8.18946076062	3.75918942	4.60400046705	9.25957584355	0.523598914706	2.45034763983	3.88317220705	5.97428568607	38548368.2011	False	
9.43792908167	-7.94554904219	5.60502206674	-5.40741963961	-7.15443904821	-1.69667519635	-6.10183807708	-5.81294425549	-3.17191227421	2.13571928289	-8.16808927699	-1.56736608308	-9.81874091031	-1.41232714371	8.78850969539	9.40092833404	-6.77289777797	-4.81791845553	-3.97784092159	2.03696645202	6.31487567168	8.63935190254	7.01528714721	0.474189901831	7.60403186309	8.25279226379	2.38150766395	8.18952555285	3.75919353858	4.60401081939	9.25956054381	0.523668778733	2.45038188035	3.88316589986	5.97428368542	37348045.7452	False	
9.43785431979	-7.94552619652	5.60512283221	-5.40738649594	-7.15432975285	-1.69663482587	-6.10185274009	-5.81293569522	-3.17193553408	2.13577069471	-8.16807094691	-1.56736857058	-9.81875493647	-1.41231332342	8.7884975825	9.40096752387	-6.77298992178	-4.81797092914	-3.97784637464	2.03694075523	6.31485951254	8.63932863762	7.0152561926	0.474145059269	7.60396376034	8.25274356754	2.38152665606	8.18944966955	3.75920255305	4.60397136881	9.25958940691	0.523603808715	2.45037169033	3.88312976995	5.97421483543	37251724.5725	False	
9.43792384146	-7.94548856996	5.60509714432	-5.40743182353	-7.15435296956	-1.69663354978	-6.10181900758	-5.81297534814	-3.17192845097	2.13572112497	-8.16805694169	-1.56735352004	-9.81876379462	-1.41229418921	8.78848810351	9.40105783784	-6.77304553147	-4.81799581238	-3.97784357375	2.03694563534	6.31484916558	8.63930660666	7.01524159261	0.474132927399	7.60393195173	8.25273326965	2.38152790476	8.18942361464	3.75921783825	4.60396871127	9.25955769073	0.523589777558	2.45030061872	3.88312449665	5.97427427665	37480320.7308	False	
9.43794811148	-7.9454757028	5.60505265109	-5.40742431671	-7.15436810782	-1.69654430623	-6.10182809662	-5.81299616873	-3.17184423317	2.13573136527	-8.16803010522	-1.56734372998	-9.81877842617	-1.41232593626	8.78846824079	9.40106800408	-6.77309847074	-4.81796060153	-3.97782245535	2.03696081763	6.31480870208	8.63935726099	7.01528117986	0.474161996539	7.60388263631	8.25271504256	2.3815035513	8.18942765399	3.75922996203	4.60401161217	9.25961144904	0.523596258584	2.45023213153	3.88312969632	5.97428348829	36847817.0072	False	
9.4379614188	-7.94545408346	5.60506592685	-5.40739471242	-7.15448215319	-1.69654973744	-6.1017946319	-5.81298533221	-3.1718177422	2.13573226897	-8.16804522844	-1.56730657237	-9.81876797106	-1.41237746694	8.7884567867	9.40115139079	-6.77312009971	-4.81793669506	-3.97783007938	2.03694826901	6.31479144055	8.6394096186	7.01518889292	0.474163769581	7.6038661495	8.25272021282	2.38148714749	8.18944406605	3.75918786608	4.60408006988	9.25959094812	0.523596802365	2.45026102955	3.88317055277	5.9743076774	36649383.9784	False	
9.43799491435	-7.94546529164	5.605047054	-5.40737178653	-7.15446401639	-1.6965420927	-6.10173881586	-5.81298129464	-3.17180858233	2.13568554362	-8.1680666663	-1.56729241681	-9.8187377256	-1.41242277558	8.78849265084	9.40114910935	-6.77311497432	-4.81791595223	-3.97782871006	2.03698589447	6.31477745477	8.63941541992	7.01512413354	0.474157620701	7.60388564545	8.25265992335	2.38148427267	8.18941788653	3.75920935474	4.60409527478	9.25956080827	0.523629938968	2.45029602888	3.88319652238	5.97434623622	37633172.7203	False	
9.43804891076	-7.94544360644	5.60504178153	-5.40739011927	-7.15448032523	-1.69653781229	-6.10177093435	-5.81297749631	-3.17184239571	2.13570300909	-8.1680721306	-1.56727470403	-9.81873769903	-1.41237993475	8.7885264561	9.40113341883	-6.77311609752	-4.81795244076	-3.97782891973	2.03702676336	6.31479021713	8.63943332838	7.01510391221	0.47416313752	7.60387923502	8.25265890631	2.3814961587	8.18946502805	3.7592253477	4.60409296307	9.25953348866	0.523629904039	2.45029761083	3.88316737874	5.97432680518	37410958.1742	False	
9.4380358689	-7.94540315339	5.60505040751	-5.40738036428	-7.1544454503	-1.69656224278	-6.10180490817	-5.81300124519	-3.17182655009	2.13571811099	-8.1680565763	-1.5672403982	-9.81877153922	-1.41236532297	8.78856698573	9.40113228762	-6.77314873415	-4.81794612898	-3.97778161625	2.03705618848	6.31479091509	8.63945866787	7.01510760966	0.474126253845	7.60384291247	8.25268973675	2.38149501409	8.1894657377	3.75921136717	4.60409158441	9.25953928746	0.52361951122	2.45031042734	3.88319196145	5.97433931471	36662510.0302	False	
9.43806267225	-7.94542910964	5.60506242674	-5.40740399484	-7.15444867476	-1.69653592387	-6.10176433144	-5.81300371537	-3.17179160528	2.13567073454	-8.16806649056	-1.56718632261	-9.81880160308	-1.41236024765	8.78857601243	9.40115324863	-6.77315945695	-4.81795279059	-3.97776854235	2.03705654905	6.3147750525	8.63948408973	7.01513504822	0.474153604608	7.60387391931	8.25267397265	2.38147966206	8.1894551354	3.75919911461	4.60408658339	9.25954638372	0.523646679778	2.45035196964	3.88321464322	5.97431231993	37152119.6383	False	
9.4380900571	-7.94544490257	5.6050971473	-5.40738945005	-7.15445114381	-1.69654760434	-6.10171320235	-5.81302178614	-3.17177623337	2.13570904203	-8.16805684067	-1.56717653988	-9.81878522447	-1.41235194555	8.78860044302	9.40117222776	-6.77316588866	-4.81795103029	-3.97777939741	2.03703421454	6.3147582784	8.63946757648	7.01512088721	0.474119260264	7.6039215323	8.25266202763	2.38149974191	8.18942799992	3.75919329294	4.60406933945	9.25955721644	0.523664370821	2.45034928525	3.8832441222	5.97430805857	36704292.4937	False	
9.43809911894	-7.94543721553	5.60510952832	-5.40737957231	-7.15445250614	-1.6965411234	-6.10172509689	-5.81302442393	-3.17180159479	2.13569953008	-8.16809494594	-1.56719244848	-9.81876764974	-1.41237182162	8.78862135495	9.40120887393	-6.77317571055	-4.81792038673	-3.9777977014	2.03701405082	6.3147368449	8.63944178311	7.01511198749	0.474127178115	7.60392776787	8.25267156476	2.38150300671	8.18943812712	3.75919432276	4.60406166473	9.25954946691	0.523680569769	2.45032519167	3.88323897112	5.9742795532	37373193.5637	False	
9.43812288627	-7.94541795559	5.60512246344	-5.40738383243	-7.15447896497	-1.69654132184	-6.10171862166	-5.81306972539	-3.17180953358	2.13574081134	-8.16810225299	-1.56717105435	-9.81873694135	-1.41235625916	8.78860518695	9.4012288278	-6.77317952342	-4.81792229447	-3.97777522153	2.03702220268	6.31476369674	8.63943995717	7.01514191717	0.474144043295	7.60391193968	8.25267395716	2.38148700274	8.18943937682	3.75921817493	4.60408550184	9.25953537421	0.523660539174	2.45032209931	3.8832149965	5.97427620459	36987199.583	False	
9.43811672213	-7.94544539809	5.60511820836	-5.4074153078	-7.1544599512	-1.69653245022	-6.10172630377	-5.81309158492	-3.17181153523	2.13576038028	-8.16809691258	-1.56720628352	-9.81875647213	-1.41237119971	8.78860235315	9.40122230225	-6.77320773748	-4.81794546155	-3.97776762889	2.03700891832	6.31475769832	8.63945291055	7.01512603904	0.474126480598	7.60390238069	8.25267360807	2.3814822617	8.18943577479	3.75923760638	4.60406404313	9.25954084417	0.523670045637	2.45033636872	3.88319677499	5.97431737128	37144344.4147	False	
9.43813218815	-7.94545616716	5.60512646925	-5.40740963034	-7.15444439055	-1.69653681956	-6.10172153393	-5.8130965434	-3.17181730364	2.13574470506	-8.16808866049	-1.56720396187	-9.81876227718	-1.41237821878	8.788588591	9.40121283475	-6.77320977473	-4.81793915732	-3.9777550799	2.03699782861	6.31476783067	8.63945160259	7.01512056029	0.474108973424	7.60390065833	8.25269096469	2.38146204561	8.18946256203	3.75924881494	4.60401975889	9.25951133187	0.523673235983	2.45033323082	3.88317838224	5.97430229792	36547233.9676	False	
9.43810889142	-7.94547306956	5.60513023823	-5.40741820169	-7.15445164381	-1.69655022775	-6.10172254267	-5.81309165961	-3.17181311936	2.13574469141	-8.16808360696	-1.56722346079	-9.81876820939	-1.41236372456	8.78862392205	9.40122454363	-6.77322135751	-4.81794007553	-3.97773406217	2.03700215996	6.3147790821	8.63944857414	7.01513455774	0.474114984318	7.60394316072	8.25269761719	2.38149018302	8.18946432812	3.75923382438	4.60402322556	9.25953470746	0.523661936948	2.45033942649	3.88317364053	5.97429680314	37059011.7397	False	
9.43811673431	-7.94547336067	5.60514885684	-5.40740827284	-7.15445257439	-1.6965467435	-6.10173467029	-5.81309668524	-3.17182501559	2.13573977696	-8.16806908414	-1.56723780441	-9.81875122005	-1.41235196322	8.78864412592	9.40122856557	-6.77324726266	-4.81793982068	-3.97773578577	2.03700726204	6.31478714011	8.6394383744	7.01513242342	0.474101135217	7.60394013938	8.25270753008	2.3814974024	8.18945877158	3.75923418022	4.60404063307	9.2595421563	0.523684336272	2.4503270102	3.88318560511	5.97427764569	37184382.1927	False	
9.4381261444	-7.94548230839	5.60516101632	-5.40739469641	-7.15444250759	-1.69654456347	-6.10173447061	-5.81309458247	-3.17183348355	2.13574416148	-8.16807939392	-1.56722517828	-9.81874322294	-1.41236309689	8.78862873574	9.40123755257	-6.77324728102	-4.81793040875	-3.9777239036	2.03701231033	6.31477114802	8.63942687528	7.01513428459	0.474089644876	7.60394800332	8.25271591946	2.38150583895	8.18947224731	3.75923144905	4.60405194271	9.25954746073	0.523693521112	2.45032435275	3.88318380278	5.97427682227	36844546.4434	False	
9.43811825969	-7.94549028045	5.60516262079	-5.40740776138	-7.15443515854	-1.69653249224	-6.10173859943	-5.81307842574	-3.17182044265	2.13572848615	-8.16808266628	-1.56722657279	-9.81873449193	-1.41235602409	8.78862453219	9.40124275943	-6.77324782431	-4.81793344826	-3.97773810471	2.03700993541	6.31477007054	8.63943007001	7.01513283592	0.474088281881	7.60394908508	8.252708991	2.38150350691	8.18947127928	3.75922662809	4.60404389914	9.25955293104	0.52368999678	2.45033673129	3.88318526809	5.97426812327	38150262.8302	False	
9.43811928984	-7.94549120627	5.60517422508	-5.40741631289	-7.15443259957	-1.69654602375	-6.10173536304	-5.81306730631	-3.17182377634	2.13572472554	-8.16808042568	-1.56722679531	-9.81873044223	-1.41234700102	8.78861326499	9.40123872075	-6.77324420272	-4.8179412004	-3.9777434705	2.03701027398	6.31478225076	8.63943622225	7.01511513318	0.474076854105	7.60394454532	8.2527059117	2.38151932273	8.1894647115	3.75923556815	4.60404895369	9.25955040337	0.523698209263	2.45033854979	3.88320142914	5.97426067619	36237486.6066	False	
9.43810075827	-7.9455109354	5.60517084518	-5.4074120296	-7.15444265632	-1.69654059007	-6.10172646565	-5.8130568828	-3.17183743969	2.13572387432	-8.16807382758	-1.56723447326	-9.81873904676	-1.41235799797	8.78860654374	9.4012444684	-6.77324316226	-4.8179542369	-3.97774464739	2.03701197031	6.31476231833	8.63943267347	7.01511659036	0.474074476153	7.603951918	8.25269977209	2.38152031129	8.18946436634	3.75924161495	4.60406215768	9.25954652844	0.523688047247	2.45032016995	3.88320275242	5.97427196905	36404391.926	False	
9.43810401244	-7.94550996159	5.60516827893	-5.40741670106	-7.15444301603	-1.6965464494	-6.10173721653	-5.81304662295	-3.17184053025	2.13572510153	-8.16807171641	-1.56722214572	-9.81873993276	-1.41236073801	8.78860316619	9.40124669348	-6.77325211919	-4.81795675774	-3.97775559632	2.03701699742	6.31476753536	8.63943664072	7.01511412205	0.474075218725	7.60395935834	8.2527014224	2.38151780795	8.18945752396	3.75923273593	4.60406115384	9.25954907626	0.523684320955	2.45031887545	3.88319598636	5.97427266941	36496583.1506	False	
9.43810287303	-7.94552146663	5.60516608555	-5.40742412347	-7.15444562287	-1.6965461558	-6.1017263027	-5.81304773485	-3.17185059564	2.13573689081	-8.16807386943	-1.56722561119	-9.81873378401	-1.41236467878	8.78859569688	9.40124032616	-6.7732397028	-4.81795433398	-3.97776284565	2.03701336222	6.31476679042	8.63943907737	7.01510962031	0.474080005273	7.60396415637	8.25270699527	2.38151739134	8.1894599274	3.75922667007	4.60405154273	9.25954392524	0.523685334273	2.45032327882	3.88319898548	5.97426765573	37323381.2647	False	
9.43809204535	-7.94551511639	5.60515619205	-5.40742514407	-7.15444726063	-1.69654711156	-6.1017157215	-5.81303999078	-3.17185994117	2.13574294436	-8.16807337242	-1.56722020958	-9.81873937748	-1.41236928913	8.78859759994	9.40124166064	-6.77324638633	-4.8179411436	-3.97776911389	2.03701110715	6.31477255118	8.63943669816	7.01510834401	0.474082881008	7.60396916855	8.25269927599	2.38151440884	8.18945209565	3.75921961215	4.60406037276	9.25955173969	0.523683553946	2.45031458897	3.88320509781	5.97426093764	37636243.3013	False	
9.43809027628	-7.94551901352	5.60516366514	-5.40742783056	-7.15444499816	-1.69653977159	-6.10172595991	-5.81304646169	-3.17185650618	2.13574003818	-8.16807313474	-1.56721871101	-9.81874091104	-1.4123703102	8.78858711766	9.40124221753	-6.77323962583	-4.81793439623	-3.97776778569	2.0370113652	6.31477889909	8.63943067638	7.01510971129	0.474076095384	7.60396499574	8.25270057841	2.38151494056	8.18945452734	3.75921573302	4.6040677582	9.25955895935	0.523683338703	2.4503159467	3.8832080985	5.9742633784	37547349.767	False	
9.43809040981	-7.94551852491	5.60516677698	-5.40742596813	-7.15444407911	-1.69654210883	-6.10172404888	-5.81304446638	-3.17186087026	2.13573922386	-8.16807037411	-1.56721953568	-9.8187491941	-1.41236709401	8.78858733847	9.40123842363	-6.77323415582	-4.81793919774	-3.97776861637	2.03701616406	6.31478331729	8.63942859496	7.01511332242	0.474075299939	7.60395917358	8.25270514086	2.38152154818	8.18945957692	3.75921037917	4.60406074168	9.25956140634	0.523680839847	2.45031467231	3.88320632805	5.97426892874	37396653.5598	False	
9.43809463175	-7.94552676593	5.60516478322	-5.40742845184	-7.15444269045	-1.69654524579	-6.10172074151	-5.8130468279	-3.17186338365	2.13573722501	-8.16805980324	-1.56721609545	-9.81875043027	-1.41235532863	8.78858548207	9.40123599129	-6.77323908746	-4.81793620132	-3.97776783331	2.03701920624	6.31478005304	8.63942840879	7.01511382177	0.474071860934	7.60395213128	8.25270731029	2.38151344466	8.18945837015	3.75921112662	4.60405663264	9.25955679737	0.523679474025	2.45031397495	3.88320163679	5.97427359841	37040687.1192	False	
9.438094971	-7.94551663143	5.60516419494	-5.40742235688	-7.15444600196	-1.69654196736	-6.1017263319	-5.81305288325	-3.17186351476	2.13573529031	-8.16806007643	-1.56721241549	-9.81875178648	-1.41235050344	8.78858463086	9.40123231402	-6.77323237734	-4.817932608	-3.97777520465	2.03702314581	6.31477349126	8.63943051657	7.0151162836	0.474073498393	7.60395292431	8.25270565436	2.38151101735	8.18945501075	3.75921077908	4.60406401747	9.25956126766	0.523678981434	2.45030662458	3.88320507448	5.97428470116	38604431.4006	False	
9.43809808808	-7.94551727648	5.60516549048	-5.40742061197	-7.15445390643	-1.69654657955	-6.10173119453	-5.81305004896	-3.17186406926	2.13573069528	-8.16806162211	-1.56721555973	-9.81875684201	-1.4123555599	8.78858631851	9.40122982132	-6.77322914017	-4.81793381409	-3.97778000574	2.03702239756	6.31477409279	8.63943263044	7.01511839763	0.474077926295	7.60394881529	8.25270205676	2.38150590975	8.18945574702	3.75921181955	4.60407073651	9.25955884872	0.523679840606	2.45030526894	3.88320773897	5.97428283905	37339265.0766	False	
9.43809596692	-7.94551992398	5.60516536942	-5.40742174495	-7.15445696336	-1.69654500956	-6.10172858313	-5.81305302473	-3.1718697231	2.1357295823	-8.16806484088	-1.56721317243	-9.81875461696	-1.41235553765	8.78858547973	9.40122989933	-6.77322690893	-4.81793437326	-3.97777877273	2.03702706537	6.31476602528	8.63942632547	7.0151174261	0.474069984801	7.60395009221	8.25270522084	2.38150562086	8.18945528274	3.75921121215	4.60407803049	9.25955852869	0.523673656322	2.45030828081	3.8832066088	5.9742793209	37243049.6976	False	
9.43808994987	-7.94551655052	5.60516948015	-5.40742266562	-7.1544582273	-1.69654312682	-6.1017301368	-5.81305263052	-3.17187163982	2.13573034396	-8.16806830975	-1.56720790579	-9.81874851487	-1.41235421848	8.78858456093	9.40123283689	-6.7732291934	-4.81793657306	-3.97777836824	2.03702203596	6.31476749447	8.63942112954	7.0151181465	0.474071181747	7.60395343086	8.25270090004	2.38150278126	8.18945129646	3.75921225027	4.60407362123	9.25955745138	0.523677879537	2.45030760779	3.8832014308	5.97428493515	37078986.0966	False	
9.43808975496	-7.94551809419	5.60516210507	-5.40741880579	-7.15445646057	-1.69653941844	-6.10172870541	-5.81305318405	-3.17187665745	2.13573093268	-8.16806751881	-1.56720764034	-9.81874553304	-1.41235634039	8.78858166717	9.40123683222	-6.77323246649	-4.81793205949	-3.97778039678	2.03701892143	6.31477068753	8.63942020036	7.01511552011	0.474068816435	7.60394989752	8.25269619678	2.38149938202	8.18945575032	3.75921543432	4.60407093958	9.25956032251	0.523672208253	2.45030758166	3.883202613	5.97428266826	36900139.5674	False	
9.4380940103	-7.94551581191	5.60516069307	-5.40741815579	-7.15445720197	-1.69653765079	-6.10172934042	-5.81305138293	-3.17187620713	2.13573164288	-8.1680692008	-1.56720621711	-9.81874591121	-1.41235830514	8.78858214864	9.40123342427	-6.77323819378	-4.81792766706	-3.97778141274	2.03701824514	6.31476727685	8.63941981497	7.01511381268	0.474072700409	7.60394832845	8.25269314206	2.38149876087	8.18945776533	3.75921790355	4.60406994863	9.25956091658	0.523673940075	2.45030883168	3.88319839062	5.97428682177	37345322.1316	False	
9.43809318384	-7.94552103016	5.6051631123	-5.40741742061	-7.15445957277	-1.69653670396	-6.10172836279	-5.81304494649	-3.171880433	2.13572882237	-8.16806879399	-1.56720482226	-9.81874337018	-1.41235789656	8.7885823502	9.4012338422	-6.77323520105	-4.81793240415	-3.97777903029	2.03701820004	6.31476500371	8.63942071582	7.01511561708	0.474073664332	7.60395114142	8.25269418149	2.38150106249	8.18945586086	3.75921367964	4.60407087608	9.25956192674	0.523673384914	2.45030787359	3.88319782378	5.97429043645	37458092.5345	False	
9.43809411077	-7.94551767624	5.60516476145	-5.40741474887	-7.15446046859	-1.69653675798	-6.10172755758	-5.81304477596	-3.17188115671	2.13572633192	-8.16807059552	-1.5672033388	-9.81874823779	-1.4123570707	8.78858123311	9.40123565411	-6.77323231636	-4.81793359647	-3.97777941982	2.03701981804	6.31476199303	8.63942575401	7.01511639397	0.474078890089	7.60394969531	8.25269287351	2.38150221418	8.18945523529	3.75921519401	4.60406719386	9.2595611762	0.523675572454	2.45030650107	3.88319886881	5.97429184643	37351333.8836	False	
9.43809242	-7.94551922173	5.60516586652	-5.40741846209	-7.15445994108	-1.69653642448	-6.10172731369	-5.81304381088	-3.17188314262	2.13572548231	-8.1680756948	-1.56720446851	-9.81875176322	-1.41235287416	8.78858150727	9.40123756386	-6.77322931019	-4.81793501712	-3.97778217741	2.03702251612	6.314761668	8.63942425734	7.0151154314	0.474079670537	7.60395042087	8.25268994543	2.38150390029	8.18945464567	3.75921294143	4.60406674764	9.25956456825	0.52367631747	2.45030760468	3.88320211814	5.97428979636	36316574.7785	False	
9.43809291742	-7.94552155137	5.60516387353	-5.40741691696	-7.15445943899	-1.69653719677	-6.10172529388	-5.8130435718	-3.1718822082	2.13572531767	-8.1680746961	-1.56720435785	-9.81875196467	-1.41235341625	8.78858294304	9.40123587629	-6.77322881511	-4.81793607764	-3.97778063991	2.03702089684	6.31476137861	8.63942459846	7.0151133778	0.47407939438	7.60395446569	8.25269202013	2.3815042639	8.18945445028	3.75921164082	4.60406424444	9.25956706533	0.52367701344	2.45030654264	3.88320013506	5.97429097287	36776790.9791	False	
