Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Potential	Temperature	Equilibruim
5.52503127296	-2.45145464574	3.23048479337	6.6270000173	-0.373956553541	0.763754075009	1.54768470395	7.72311568864	-3.83735736518	5.53855605956	4.59630891086	-3.58936999777	5.65917718981	-4.31191744131	1.92756558466	5.80225577133	2.06270143364	-3.55207380404	-2.38727052387	2.47544634577	5.71193333404	7.99796974187	2.69964335353	9.23973511517	9.12796885081	3.97278932003	0.968793467557	9.81639192846	3.37196142055	8.10381050346	4.7091467868	4.24487640223	9.29481878783	2.3482824193	4.17594664195	5.14092457399	9.11028311966	2.26099016044	6.66586268754	7.2621389047	1.88306914661	1.76240835136	19619.2795439	54641.0764292	False	
1.14568954343	1.11147991144	5.72393703434	-7.15403693669	1.89859365941	5.88324648037	9.40023781375	-3.9195971342	4.71184888673	3.0933164809	7.04836839212	-5.05789468782	4.94072936012	5.95517665417	-7.0628344326	4.99663906242	7.71853317046	-7.26460100393	5.81365430776	6.92205707293	7.5309382879	1.09053837875	2.70054542107	5.10030374853	9.95296151664	2.77826844245	2.41537277069	6.75175948451	9.12258237583	6.80040837872	1.79323393316	4.46521936418	9.13674346541	1.63717284921	4.0711532928	6.7555569399	0.885200970489	6.82385852938	1.56814965579	4.86050028183	2.15836868284	1.24443375848	72570.9533069	54641.0764292	True	
7.99082837566	-6.22255063777	2.63855915183	-0.454080497125	0.245362987411	8.64563021857	1.17137103337	4.85668753844	-5.86959506888	5.30447659768	4.62655320106	9.21400927032	-6.33778817891	6.7964623401	8.03056868321	2.6156369125	0.24097334314	6.90103155392	4.95684701029	-4.01604917917	7.98135561193	7.73974526762	7.27449053167	9.13785786278	7.41177533863	6.88749803851	3.79929795849	6.29253679892	2.63955570635	0.0351288407533	3.03788162314	5.60411676927	2.68818860608	1.23566154802	5.74813943284	1.11259054866	8.01746832497	7.26406125559	7.1935617667	3.56785826932	2.81066145533	0.725534334745	21938.2728147	51909.0226077	False	
-9.3065063642	7.30655336769	8.57731452039	-6.27744571499	5.1487032851	2.37129100116	7.43127048719	3.85021487728	3.55547836568	5.53468560512	9.74403679384	-4.2126397809	6.39691215684	4.4217967951	1.79185751325	-2.09978546018	8.27555833879	8.14559388664	0.269881657353	3.11754269631	0.319457920932	5.82020151715	2.89113218425	5.47358693244	1.56475738061	8.11882857972	1.8460878893	5.32820979004	1.00584462675	8.16227055235	7.74791229211	3.86571308969	3.93187912844	2.7878020673	8.75278881195	8.6357429429	6.68793293967	4.04332122074	3.24651975739	5.13720047263	2.46100515317	3.16061221599	97182.2953169	51909.0226077	True	
-3.45375790991	-4.44953142053	1.03296048563	5.63076784641	6.88980492568	3.47318113633	-0.754740892757	-1.05821960542	-3.19052064027	5.30554943554	6.16684171058	-2.04767654173	6.45683118273	7.64310039641	1.09596076654	8.59540755637	4.92654087953	5.75155889207	9.10681771464	-8.22442176112	5.04101512847	5.92255941143	4.00449104538	7.72656292922	9.07042840433	4.41687225299	5.48390900076	7.1223751273	7.70696172929	0.536144758478	5.93533973211	5.40267266428	2.01091655591	7.96227974405	4.37470739381	7.63911278639	7.22163042522	1.05640724422	1.32848220507	2.73370772135	2.98057476083	2.76041215849	15354.2056978	49313.5714774	True	
0.35619867361	-1.77115422722	3.72347839965	9.68575307075	5.95278977339	3.12364663575	-6.92449527564	7.90963134299	3.48834494957	4.45527371752	-5.64685649273	-0.990801385537	-2.38370982773	3.05274145156	2.23504667824	2.76891472387	4.6743259213	-4.66310691711	5.69166410775	6.56483442926	5.08254411387	8.67010893943	3.95248741321	2.62945318952	1.47754852655	4.8263561102	8.20030587766	2.39206950536	2.69846833138	6.81088486756	6.19584671775	4.68969131059	4.56517771742	7.05742817787	1.01047150017	5.11934544533	8.84781606074	4.84294902264	9.08747221063	0.109815016413	2.58903911907	2.30572469094	67201.7613371	46847.8929035	True	
7.84072553058	-4.15492476877	-3.65605635222	6.96906598313	8.56016699473	6.04090231483	7.56871498067	9.26698677674	6.55510405435	-3.00901053283	0.244097223761	7.9290936969	-5.66173391734	1.41849887426	5.75049054669	-3.74171271132	9.56140121409	-3.44138720054	-2.29869569333	-0.0788681128148	0.49775146156	0.936262433735	8.36404449945	3.83836104822	4.96972978685	2.85053701772	7.45861584241	1.1901948469	0.0858267163089	8.04817381803	4.21964436289	5.26713822291	7.08521352018	3.74800460996	4.51688086261	0.778739173287	1.64331539751	8.00142765874	1.94868200433	6.65692871132	2.2392711903	3.80386377003	44611.9715762	44505.4982583	True	
-4.7404786209	3.8914916982	3.07270666145	7.02564998631	7.28764121083	-0.157426443645	-3.76390504134	5.21876274998	9.2749304886	5.42619569007	3.62965414786	-7.90223931607	4.36923535023	3.87222987712	-4.55897083256	6.33346783671	7.81671062962	5.40410661584	-0.962401554833	8.421817506	7.81317395301	7.05648288391	7.58000275166	5.55012294677	7.59350634957	2.04350857082	4.16540696839	6.66938966852	9.11142544987	4.30824195566	7.44101133692	5.05388001278	9.99055429329	0.6615322257	8.24733511925	7.02828016008	3.56687353847	6.57789758073	8.87797659137	4.7287919605	2.09580812613	-0.943685911852	83333.6024331	42280.2233454	True	
1.65164050412	2.61198065118	0.00424170297416	2.66571873903	6.28000383992	4.55059163516	-1.52258773525	3.13419808157	0.592016865332	0.735282920905	-0.562486834439	2.72433211135	5.04234789603	-5.08317918427	1.88424759879	-4.17587500419	6.99418524106	2.45949026641	2.78634664362	6.92868591571	6.82638127625	6.52346039208	9.6302074555	2.43702488169	0.824244339046	0.845789522342	3.04439939123	5.75917169282	2.20638121551	4.9004796887	3.56935429962	8.23533902099	7.47459350921	4.49892392484	9.75948954449	0.777683883331	7.45643344419	3.48753922472	8.74559955979	5.35321840618	2.65805434327	2.93731052573	23281.7784955	40166.2121781	True	
1.66505971755	6.75855663202	5.25179287331	7.68033123857	-2.34522326288	-6.47757359576	6.92378334543	8.27695870806	2.11245541223	7.05485836892	-5.52297623166	8.72669077937	3.2950637845	0.981002172219	-0.346680352887	-2.85589107145	-2.56866131891	2.36305078518	2.12548807819	1.46813819299	3.64743512922	3.70800622823	5.74680495138	2.90246306263	8.46933365439	5.16687053795	3.92689933398	8.93656629047	1.79506449006	1.76935920151	8.55798515546	0.855380536264	8.27024645668	9.01611598804	2.08412293589	7.26904693975	0.808494868152	8.70317292824	1.14989883062	6.55150055768	2.83748300112	1.23288523022	23007.0274342	38157.9015692	True	
