213863.529672	22106.0367836	22106.0367836	20172.3456831	19465.8113068	19465.8113068	19465.8113068	19465.8113068	16816.834417	16816.834417	16816.834417	16816.834417	16816.834417	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	16405.7749202	14989.9510934	14989.9510934	14989.9510934	14989.9510934	14483.4935451	14483.4935451	14483.4935451	14483.4935451	14483.4935451	14483.4935451	14483.4935451	14483.4935451	14483.4935451	13966.4433482	13966.4433482	13966.4433482	13966.4433482	13966.4433482	13966.4433482	13966.4433482	13966.4433482	13966.4433482	13966.4433482	13966.4433482	13966.4433482	13966.4433482	13966.4433482	13966.4433482	13399.9179655	13399.9179655	13399.9179655	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12779.9980706	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	12743.9702169	
394119.671575	29309.3759607	28085.8326759	28085.8326759	28085.8326759	28085.8326759	28085.8326759	28085.8326759	28085.8326759	23833.3960928	23833.3960928	23833.3960928	23833.3960928	23833.3960928	23833.3960928	23833.3960928	23833.3960928	23833.3960928	23833.3960928	23833.3960928	23833.3960928	23682.0228687	23682.0228687	23682.0228687	23682.0228687	18015.8321723	18015.8321723	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	16207.2505626	15761.0974714	15761.0974714	15761.0974714	15761.0974714	15761.0974714	15761.0974714	15761.0974714	15761.0974714	15761.0974714	15761.0974714	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	14755.5675941	
228127.1913	42654.3773635	31514.9636703	29724.6009987	25726.0347571	24459.9295181	14049.3719028	14049.3719028	13150.4702571	13150.4702571	13150.4702571	13150.4702571	13150.4702571	13150.4702571	13150.4702571	13150.4702571	13150.4702571	13150.4702571	13150.4702571	13150.4702571	13150.4702571	13150.4702571	13150.4702571	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	8808.32207788	
197101.231214	33443.5544035	33156.6895638	26807.1926856	26807.1926856	26807.1926856	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	9246.32691082	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	7261.62854107	
394119.671575	50022.1896392	38883.7316243	21256.065031	21256.065031	21256.065031	19439.9889471	19439.9889471	19439.9889471	17783.2266977	17783.2266977	16504.7003053	16504.7003053	16504.7003053	15717.2679081	15717.2679081	15717.2679081	15717.2679081	15717.2679081	15717.2679081	15717.2679081	15717.2679081	15717.2679081	15717.2679081	13743.5845423	13743.5845423	13743.5845423	13743.5845423	13743.5845423	13743.5845423	13743.5845423	13302.2635009	13302.2635009	13302.2635009	13302.2635009	13302.2635009	10572.194867	10572.194867	10572.194867	10572.194867	10572.194867	10572.194867	10572.194867	10572.194867	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	9846.91075973	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8429.47399018	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	8398.87649391	7563.49673327	7563.49673327	7563.49673327	7563.49673327	7563.49673327	7563.49673327	7563.49673327	7563.49673327	7563.49673327	6619.04831624	5841.98821409	5841.98821409	5841.98821409	5841.98821409	5841.98821409	5841.98821409	5841.98821409	5841.98821409	5841.98821409	5841.98821409	5841.98821409	5841.98821409	
73874.9876876	38650.1223873	27394.5825046	16094.465987	16094.465987	10183.7570672	10183.7570672	10183.7570672	10183.7570672	10183.7570672	10183.7570672	10183.7570672	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	8256.77326824	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7842.58347227	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	7653.82055358	
207193.125251	25936.2706268	18372.0994293	18372.0994293	18372.0994293	18372.0994293	18372.0994293	18372.0994293	18372.0994293	18372.0994293	18372.0994293	18372.0994293	18372.0994293	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	10138.3708221	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9697.99764261	9606.42587225	9606.42587225	9606.42587225	9606.42587225	9606.42587225	9606.42587225	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	9221.71117153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	8584.37766153	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	7602.63643253	
49642.1517519	23140.3048739	23140.3048739	18704.3376074	18704.3376074	18704.3376074	18704.3376074	18378.9313265	18378.9313265	18378.9313265	18378.9313265	18378.9313265	18378.9313265	17633.8197	17633.8197	17633.8197	17633.8197	13218.6293105	13218.6293105	13218.6293105	13218.6293105	13218.6293105	13218.6293105	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11647.0771111	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	11335.2878574	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	8358.17853547	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	6990.91891354	
394119.671575	47172.9630272	47172.9630272	29871.7851614	29871.7851614	12243.0973095	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10319.5070383	10192.4472203	10192.4472203	10192.4472203	10192.4472203	10192.4472203	10192.4472203	10192.4472203	10192.4472203	10192.4472203	10192.4472203	10192.4472203	10192.4472203	10192.4472203	9607.8272095	9607.8272095	9607.8272095	9607.8272095	9607.8272095	9607.8272095	9607.8272095	9607.8272095	9607.8272095	9607.8272095	9607.8272095	9607.8272095	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	9318.92281772	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	8533.19264	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	7637.91285252	
284929.399397	49571.063742	49141.5120946	49141.5120946	49141.5120946	49141.5120946	31934.6092927	29022.0439922	29022.0439922	26507.7323107	22745.8570742	16654.6870828	16654.6870828	16654.6870828	11734.4143412	11734.4143412	11734.4143412	11734.4143412	11734.4143412	11734.4143412	11734.4143412	11734.4143412	11734.4143412	11734.4143412	11734.4143412	11734.4143412	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	9111.72238087	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	8234.97426563	
