Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Potential	Temperature	Equilibruim
1.92781355779	2.32146568252	1.6163948888	2.87143948018	6.95807174445	4.40978138982	2.82918181412	6.91613851793	5.54205542822	3.33656085332	6.61498086576	6.05791525642	6.98191582658	4.57018877574	5.27265623707	6.36958851785	6.20916440002	6.31605044723	5.71343471877	5.23065311024	3.73504074858	3.19631654648	4.50163408879	-2.50131618999	-1.03654676542	1.75023479862	2.2502915922	20768.7241079	20000.0	False	
2.63877670571	4.67980808579	9.1094828891	5.04108575489	3.60968511961	6.21410671615	5.75509003635	4.77632122621	7.11203045284	6.55191931716	2.8713626321	5.95647792737	5.0570343664	4.38974635038	6.25979872792	3.00436544995	5.13170046383	6.56487996945	4.80012146317	6.10098126978	6.97534357539	3.30271361314	3.92779421598	-2.89570098872	-0.0901507156001	1.25307864032	-0.887652286942	22996.4594127	20000.0	True	
0.955441755983	1.05976808578	0.851619815772	4.33925095604	4.49817211867	3.08773753361	4.6579277396	4.63502406421	4.71223388217	5.42170947066	6.69210884961	5.83991587191	7.26635454851	3.81173225485	4.7953328899	5.11307863429	6.65600807119	3.46579105572	5.80007302648	5.48835626934	5.48479970084	5.55393418656	7.38210717788	-0.860909508489	2.68863881114	-0.553230032222	0.820764307504	13009.8734383	19000.0	True	
1.70670310355	4.05263066246	0.723745930898	4.52786298873	4.04111107685	4.47141245919	6.14895180206	4.78535758085	6.25583141409	7.38745379007	6.13651606068	4.63748919167	6.30475792734	5.46691937534	6.13965419874	4.59320755049	3.19655862587	6.36720051811	5.20814576313	3.51283918604	4.40017985881	7.35115906413	4.91848012119	-2.25030131654	0.671685913078	-1.10407042287	3.78318711066	23303.7282936	18050.0	True	
2.87414575621	2.15401720677	2.41367569403	5.01653597644	4.17394493011	3.60590620751	5.90454668195	3.59234612911	4.78219649069	5.04042506017	7.32907442587	5.34512040234	5.96141024676	6.69923122569	5.43613543863	3.1842602311	6.1619420838	3.05883603628	5.76196969635	4.90338960155	3.20389188294	6.78976547504	6.15874357263	-0.852076218589	-0.436751953466	1.31881657325	-0.967245976539	26328.8736845	17147.5	True	
1.07539842249	4.38332739218	6.85871938844	3.4385168674	5.46018120866	4.56025781174	5.6535203742	5.713703664	5.46189261875	6.40846757585	6.53544756292	5.14218852792	4.31244217228	6.85694500502	4.27204466956	3.9723379618	2.68704295654	3.29287493542	4.97852335669	6.84622950726	7.15274080102	5.89701973282	2.91723448178	-2.57982293607	-1.23437496197	-0.580808826915	0.660299066416	49516.3547292	16290.125	True	
1.24265228214	1.30677637458	3.57223654902	2.78994352573	5.71734434161	4.52463526582	3.82878296659	6.89113662811	5.17510363126	6.66308759634	2.86388330879	4.45194225934	2.6445286919	7.40829467113	3.0880384818	7.02315399246	2.61008223887	4.7809967685	4.9632229878	4.597367436	3.72589099639	4.40437455403	3.7539507369	-2.48928832818	0.205343741227	-0.253338260816	0.611086590353	25046.8601219	15475.61875	True	
1.25307904175	4.03070275995	1.8104162861	4.26513261825	6.58175263551	4.9305075065	6.76748918454	5.74435923728	5.20554005137	4.60918264796	6.05516737166	4.91613222837	4.14228427287	6.39958754963	4.90244710805	6.96529382509	4.84961303799	3.05370493575	5.55714471677	5.93782876977	6.45783739049	4.12077330914	5.9179174125	-2.24943999675	-1.20825119488	1.11008595468	0.823904130286	28092.400155	14701.8378125	True	
2.63579622845	4.07761764298	5.73619025421	6.6568712794	5.64481752736	7.01851309829	3.26786216244	5.49008640117	5.08913066466	4.99491405958	4.82219830642	4.04824768143	5.17599921179	2.90600693405	4.44282946681	3.94441068256	7.14229561177	6.53355666632	3.6274604625	4.69631090557	6.7294616485	3.55009519719	3.32753483505	2.63192747212	-1.14385360246	1.97929922199	3.72309955461	47192.5786861	13966.7459219	True	
0.548688975	3.23097993401	5.08293058964	4.40208505551	4.26311524278	3.62484815798	3.07680202828	3.59089667944	3.75641392653	3.42104475491	3.47181467175	4.51254756761	6.13837175078	4.03905029056	5.46754177371	6.74198795916	5.80046030368	2.8295708038	5.20554611131	3.3001847602	3.82950956668	6.57004611945	6.25799979137	-2.65278812408	0.119757349599	-0.254354570099	-0.586772822882	27765.7385372	13268.4086258	True	
