Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Potential	Temperature	Equilibruim
2.83923140889	4.6379575773	1.36777470676	5.88294203765	4.28770544994	2.90395483917	6.920171155	5.20201664878	4.7114971041	6.07629929572	3.77844340488	3.28508329754	2.84282521615	6.63567469316	3.40225634076	4.58918051433	4.85714464926	6.26120294208	3.08906615954	4.85681941975	5.16626573863	3.91331838732	4.21857846144	-0.751942452317	-0.892682922263	0.679621118934	1.76508914274	13617.0819226	20000.0	False	
1.96155152674	0.736448004313	5.70025973751	5.14990021961	4.95913925986	5.43089136607	3.18664631304	4.30098809042	6.91032218889	3.36279593695	5.36770448963	3.74239639655	6.20693120731	6.26815642049	5.8746461699	6.80557189298	4.63000513022	6.17410784774	6.43722440671	5.8737186	3.23927665207	4.80813839753	3.38240552145	-0.0274711536796	-1.22604959261	0.830744839393	3.38474413378	51395.7546218	20000.0	True	
1.23304443595	4.91542840014	4.69820237543	6.21231123906	3.76582907116	3.33544350348	7.19272682023	4.90885514859	3.76399945904	7.31766531778	2.88249210136	6.79919764958	3.84164807887	3.97946329329	6.18311037103	2.6949372664	3.89368548379	5.74398471503	5.97241526287	4.6551727292	5.60651157713	3.77887554291	7.17393055488	-2.69223967675	-0.908237038866	-0.277577850537	1.61582667203	17406.7215286	19000.0	True	
1.57642856635	1.8213091106	1.8862722814	3.6862110359	6.93274918269	6.86163176733	5.15881406372	5.12424110932	3.7313158566	4.99373123532	6.40650534846	4.53158040901	5.94236796265	5.96561317772	2.87585249231	7.42936188936	4.30082849098	4.41749466445	4.46127776845	4.22204435441	3.87816699398	6.61804966895	7.05585769789	1.54001869465	-0.820818311037	1.0979257291	1.0021815321	15585.3493765	18050.0	True	
2.76642890277	0.0505827835596	4.55887001262	7.37664410443	5.13765544336	5.86772186481	4.64674303445	2.69619666715	5.66871577099	3.53170345371	7.01725978956	4.18091885476	7.04562350515	3.5076158336	4.00331265001	7.08509137482	5.74435326802	4.7555041243	5.06426711267	6.02313232793	6.8993213303	3.81576643064	5.61411736921	2.48432311233	2.60886246731	-0.638613821057	3.46367693466	17781.2244692	17147.5	True	
0.852029847633	1.08437133897	0.0529713943572	3.53974447871	3.77020885236	6.27839414398	5.95019232426	6.14550176235	7.29316979332	3.98290270768	6.83326664256	5.81904836733	6.29849479993	3.56582744894	4.98759295038	6.59743487644	4.09577151195	5.76012519859	5.34424968912	3.03776309955	7.25421598353	5.88466756624	5.89671195396	-0.292293735384	-0.646916833457	2.57719540791	-0.547414858341	26415.8572929	16290.125	True	
0.562311933729	3.16059551861	2.03710235949	3.04494745918	3.98155855975	4.28021213583	6.07756603851	3.70080344478	4.07917117891	5.66038924224	5.34318041848	6.35281000314	7.38727195335	3.05194752062	6.85730741692	4.95835876405	2.89279010985	4.49878365512	6.57188291387	5.55509576824	5.1773502664	5.13019435102	3.7245812507	-2.40353397296	0.784479956168	-0.944154213913	3.46186293848	21206.2226005	15475.61875	True	
1.48222981593	0.892056836772	9.44423105558	3.27745589205	6.48717113774	3.01594770474	4.57922879387	2.66683828329	5.80968478113	5.30693038243	3.03368293446	4.47816500511	6.70181175535	7.15940885258	4.14213511605	2.7833667494	4.85283562333	7.22769662511	4.36526601512	5.62057143977	7.18858206723	5.04159525922	7.42101372945	-1.92080706164	-0.18088529619	-0.735963708243	-0.331038609393	71269.6987057	14701.8378125	True	
1.66165634122	1.10778403543	1.15560078773	2.73345231331	4.43788254207	5.51794766045	4.37786788612	4.31037421569	5.43004804236	2.63688302021	7.02976799043	4.51501002898	3.4774875755	4.28110224521	4.16744000765	4.29184751029	3.58200764952	6.70601605486	6.82790150204	7.08859505499	5.58726106417	3.09378765814	4.82680656855	-0.178252702069	0.963681487498	-0.576647418818	-0.119823526962	19715.9904177	13966.7459219	True	
1.80184402331	1.40799106293	9.09638035147	5.83230847994	6.59230025736	5.66021050235	6.76764876944	5.48538508393	2.88580158329	3.49473970159	3.6538617831	7.16071285729	4.1215954307	6.46517701553	3.95165422257	5.05524166594	7.31225946659	5.12494713642	3.96322180708	2.66976054269	5.93877911502	6.68717854375	7.2820692467	-2.36550187508	1.17478832217	-0.974707693684	-0.133724268738	20636.0806669	13268.4086258	True	
