Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Potential	Temperature	Equilibruim
2.10893223812	0.468107501659	3.75178605113	4.60813278882	3.8990174964	5.13373936308	7.31292578004	2.52790928663	4.46885371043	4.77152269413	4.60884261265	3.35731078333	4.89588464729	7.25868045234	6.36136778711	5.09323446725	6.57626124265	2.89801990035	5.41518769535	6.30042599233	6.52801934468	6.02579319554	3.8675899393	2.18318719157	-0.184577790868	0.928107385803	0.484239273873	57201.9644898	20000.0	False	
1.4102387991	0.932380799214	0.337879083449	7.16463646825	4.17632865126	4.54351908119	3.92714947274	5.26507568785	5.35186530947	3.75554156193	4.48393482976	3.25649838519	5.18384628431	2.5288924384	3.92747718945	3.52518413721	4.73235714901	5.38965183901	7.24581272387	5.94110583427	5.4905979817	5.92469207872	5.50098428294	-1.99391947524	1.75454931596	-0.829783628484	2.21529570012	24849.1573482	20000.0	True	
0.0147399796095	1.38382630345	1.42017567171	5.79085883188	6.78456285898	6.20055636179	2.94103365032	5.25579421248	6.57515326771	4.79092834111	3.29757927642	5.51009434698	4.52396424561	3.08861896871	7.15779456969	4.63613645125	6.30318348167	6.68625121694	4.42768011486	6.99731281441	3.05278039463	5.60598703964	7.2855511405	-2.89609341451	-0.366155673324	0.130205344197	0.171203531399	28555.6374639	19000.0	True	
2.43200253923	1.65746503114	0.433350876752	3.91239613793	3.06717723874	6.5088377169	2.76384916061	6.04208537856	6.88231443592	6.27490292129	3.04003505114	5.8611213258	4.03115066035	6.44572355987	7.38908055221	3.32797808454	7.10505568627	3.68895300315	3.00194762504	3.56129758116	6.76988991619	4.05630362711	3.72235420033	-0.937431702897	-0.467842713305	-0.45931569217	3.48072696578	27360.6602033	18050.0	True	
0.986526455047	2.10420550549	7.02109944017	6.55509980127	6.19665497446	4.54391289637	3.55713160957	3.82206671917	3.27346740091	5.60479270375	4.44641223832	3.81820552493	5.05210726997	2.97847716464	6.69412721879	4.57033062903	2.89885289002	5.90117538995	6.67830037528	2.73308013844	5.32768963754	3.84610320941	4.88832837249	-2.07618781138	2.68915498436	-1.14446758064	0.80430543506	75572.970453	17147.5	True	
2.31027272038	7.60518875493	4.9938302355	4.28131198639	5.57184860204	5.23316433404	3.74545379637	2.76037397761	3.53986216998	3.42660983855	5.80392649407	4.47129845504	5.86069697301	5.7930034682	6.24799007593	7.3770118182	4.29002187721	7.02591187776	4.04666395747	3.55325213917	6.92881028556	3.62169906139	4.98827430533	-2.12255460288	-1.11414647035	1.36984435734	2.71973529407	19563.0306886	16290.125	True	
0.614041424476	1.05621300661	9.64850738745	5.02248042511	3.23557570555	6.65041886963	6.37745328699	3.37451956833	3.74729946462	2.74961305167	3.55640093555	3.69547008216	5.72387687052	5.69299301799	5.11517416674	7.24902170504	4.54120920202	3.75353359725	3.92140963865	6.91566059187	5.33936350967	4.08583487014	3.7533085199	-2.51008341375	1.65853458349	-0.980577312402	2.1393655774	36582.6673772	15475.61875	True	
2.38232083622	3.62208402818	8.46586633236	7.09835550851	5.5917042485	4.04239598762	3.8108534039	4.93790556455	5.28720253104	4.92410459349	2.66779307713	6.48239258926	6.37123562635	3.38962429002	5.85052548397	3.56762666587	3.1253297759	3.5709929325	4.7397988499	4.35795138459	5.30107188866	4.93586229539	6.17250943735	2.11818842904	-1.23817619623	0.423140572895	3.36297947051	40657.916201	14701.8378125	True	
2.64866450464	2.87867157558	2.81299732198	3.12393056822	4.67358268286	4.097550934	7.01358695824	3.68306300349	4.38730473401	5.46206040407	3.03948373858	7.26734164486	6.10189883283	4.93369598692	4.89719550439	5.65370213969	4.08961247844	6.98160751126	6.72745199093	3.90183973625	2.65215051821	7.12641730803	6.58136125546	-2.70281194809	0.49052927738	-0.832973523269	-0.176673744406	21729.3204214	13966.7459219	True	
1.94520317182	1.43593420154	1.35653897121	3.37871446612	6.31326287943	4.00677392626	7.0303473836	2.65416410756	5.24022643374	3.41215653565	6.40116360445	5.13346180863	4.97399046281	4.8657323974	3.89067805879	3.81644522783	5.98721315878	2.68602526738	2.87376582988	4.94849286951	5.01684207419	5.06901722148	7.47230575191	2.00833403015	2.29054042874	-0.354117749522	2.60166762495	38886.7090388	13268.4086258	True	
2.8413650455	7.99106701749	2.24602101121	5.71571969297	5.15560165866	2.54537964686	4.54113957406	3.37547712875	4.13066020447	5.82414833722	2.93312106805	4.05693944165	6.96902773365	4.60184739458	7.24804858578	5.75232818802	5.34393125874	4.1786481479	4.32744678715	2.92479310397	4.72932514083	5.42529384519	2.60604572537	-2.76224746908	0.630307351304	-0.723136991503	2.24594556129	24848.4124709	12604.9881945	True	
0.570090202727	1.16143166378	5.47546708841	5.39278373777	4.10439349312	5.76196102395	5.50550496633	5.49120603619	5.19916315897	5.88691876404	3.96940835042	5.94732256525	5.06813467376	3.81197345295	5.24092387559	2.85701970914	5.96842630684	4.48970575932	6.00112745773	3.28812542805	5.07383876173	2.71493288192	3.11604299502	-2.77320704991	-0.653389572266	-0.599292801778	3.94946590124	16595.7774176	11974.7387848	True	
0.888699849311	1.01136218673	3.38397248403	5.79452542855	3.80227961182	4.98814751326	4.26557537071	5.00091037784	4.91409016996	3.50412276011	4.28425748976	3.74770782481	5.39920011552	5.07681571151	7.07522698108	3.50898214612	5.45131490783	5.37627447526	4.06265872461	2.71696253593	2.66950781147	2.70990416641	6.92127190727	-2.23132554946	1.52428548499	-0.507616358109	2.5395382997	15329.5986776	11376.0018455	True	
