Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Potential	Temperature	Equilibruim
2.17892261492	0.961712475764	-7.34452410626	8.57495068727	6.93254792512	4.87202109257	3.74856895879	5.44491165966	2.62439457837	-2.99386508335	5.48326179874	0.754730377867	6.73996240051	9.94636410026	1.95559912354	1.09583289596	-4.94314647488	-0.0569548843351	-1.44390757847	-4.22459133046	3.99194047087	10829.9335791	6430.76643	False	
7.60117512362	6.87115980881	7.88653956819	8.13215520132	7.46975233456	1.72571561498	2.79447088509	6.64326811467	2.85076034125	4.68308354287	-6.89572639143	5.54274270379	-4.68141059214	7.19454627735	-2.13680891153	1.62771178503	-0.236583967693	-5.7477245512	6.83636441173	-0.277708963831	1.58916716506	5096.19613869	6430.76643	False	
6.90376393001	-1.49048493473	-4.37986314142	8.05181049699	5.95419779122	-0.783740928919	-1.40542050063	7.13121896303	-1.05020608636	1.29976771343	6.86947471128	3.97249817976	5.8640226229	7.34879937528	-1.92021983704	6.70738764172	-7.09656523414	0.50677881973	-0.661203030732	7.94822391615	2.28538933141	4507.631682	6430.76643	False	
9.40763320713	0.551037212107	6.75458479143	-3.00794319828	9.66065435979	-0.793383883608	4.97795320335	-7.871214821	8.53037407468	8.42239526744	-3.30740236285	4.91318762939	5.77262432533	0.824468047709	6.15534791866	3.50951843402	8.25279359795	1.67964354794	6.16057812944	-0.211887575743	2.80254522421	5245.29254641	6430.76643	True	
-1.86541611103	-0.390657625338	-2.42559965631	-0.192416629678	6.04959279598	6.15771298272	7.13206062016	-0.65253874429	-1.91040402648	-4.83031601794	7.42595201774	4.67363890467	0.707918667558	5.32465758382	-6.9454015235	1.80234673358	9.39695233869	-3.02427980847	0.194865315768	-0.909565285959	2.63703821785	6498.09748852	6109.2281085	True	
1.71059375447	-0.0459371575953	-1.04560921006	-2.51301939454	0.847578443198	-3.12095323098	1.15323432546	5.87132820635	-2.22747284809	7.06539754025	-1.96011794596	1.6450865892	3.098170962	0.306448219401	-3.93799235214	7.61325151096	7.06274600542	4.61861938765	7.8898365227	9.3654870424	-0.622244157288	1195.70068245	5803.76670308	True	
-5.99513639617	8.94689210181	2.04900691327	1.62929804463	8.22401875984	-3.89172773791	8.15139569291	1.52977197206	-1.95500254749	-5.77523861814	4.37311464187	1.90371240624	5.81768852793	6.07906608672	5.97444992816	-1.46403585555	3.02096985024	-5.83090543502	-0.178112805812	1.89811895252	2.32083805672	8738.25505235	5513.57836792	True	
-4.59212003607	2.41209576582	-0.430591918407	6.14674926565	-4.25752538946	2.8863303732	1.4642950489	-5.29678620539	1.29228705297	2.35652937785	-4.0507288769	6.25682087302	5.18883095039	2.84703711471	7.4252416899	4.18160196328	0.399229957584	9.75664028451	5.6944309448	-3.85515545668	1.42119451299	7509.72469775	5237.89944953	True	
2.06761679978	3.45183434414	3.48319905095	-2.89272874987	6.00211133152	8.39433166913	3.72778106793	-7.23670028874	5.59725208176	7.04882663186	-3.91766700138	9.3434107207	-2.51950056105	0.470692075803	-3.01765335977	3.93296623535	7.19367192497	7.47315495183	1.91879009932	2.64149580153	-0.36801922414	5265.39860026	4976.00447705	True	
-0.15894331798	2.59822026208	-2.038936186	1.01975178726	-5.06794097327	4.10178909647	-4.10869998404	5.74341580831	5.51746961992	-3.63919256381	2.8696295516	9.40356515721	9.08791104208	3.90264252174	7.16184061012	-1.65083378848	8.57007628384	5.38282428374	-2.12422891508	8.77737049361	-0.818968030121	2743.11382303	4727.2042532	True	
