Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Potential	Temperature	Equilibruim
3.08808347752	0.751108068603	2.81413245443	7.18999170621	-3.52726894358	3.84635992868	3.47718158235	-7.15891006555	3.76980464638	3.5046937576	1.43021554114	-5.89304951403	4.07969487871	-4.49362856774	7.21598181855	-4.00809725524	2.35641180701	5.39768653358	3.75600117805	0.0350317150481	1.71262047849	4785.37830544	1292.3325749	True	
7.91275809168	5.47265378295	4.36966717167	9.19466929228	1.08933587039	1.44102416284	4.10172599989	-2.61754582359	-5.11221207198	2.50816690016	7.15180660952	-2.28408116714	6.30326885284	2.70361371944	2.51932769264	-2.25897640541	-2.57277001171	4.62746652951	7.3761471722	6.71286920885	1.26980828137	6107.61258176	1227.71594615	True	
-0.697070670352	9.02427725774	9.48228716283	8.17247351794	0.366021045149	-0.0411376009542	-5.49814281837	5.44904501584	9.35333280689	-6.9664393776	2.50895665754	4.44929294714	-3.10644508026	1.75458951828	1.38134827526	5.84413795871	-4.70637912724	-0.663872858526	-1.04225170458	8.70136525838	0.480998473069	3808.38896031	1166.33014884	True	
2.27365583998	0.688295658018	6.1090503136	-6.56111464435	3.03262628779	2.06903683552	-2.07459156691	7.41485042612	4.48221218613	5.42213021254	-6.24830963192	1.79330526912	1.1054714418	-2.20339474045	5.45191113488	-0.145999284642	-0.259889702605	-2.46575048516	-2.51701392123	5.60104544792	1.43668641116	3748.01969099	1108.0136414	True	
1.13075032401	-6.50507099262	6.80582216138	-4.2906640235	-1.35001936117	5.12398536792	-1.2806819151	4.40051617475	0.00609234673136	8.75665332946	3.06997519131	-1.88740588435	-4.94392999906	7.08368126974	5.28001922523	3.95830307669	6.75526173661	-3.34844170385	-0.797149300724	5.42646858162	-0.0414056995308	2526.90470036	1052.61295933	True	
-2.73630462779	1.90101749307	7.135659315	-7.39728442598	0.0566404192939	2.63996964118	-0.204236040853	7.79650235026	-2.34813138924	1.67496781716	9.78122140718	3.0218964689	-6.10327541263	7.6913088073	0.00541578775246	2.25140558846	8.33583092071	-4.75820226948	1.12574845555	9.56465480151	1.81621959252	3607.75059772	999.982311366	True	
4.61719105756	-5.70284317593	4.43448680711	-3.09005800659	2.60878227955	6.65746624071	-3.77350001589	0.088438954548	1.19099883501	-1.66167837456	0.91163696383	2.61196247419	5.63864905421	7.15502642681	-4.45554492625	-3.18540692312	9.01105564395	0.133215459821	5.3063358604	0.0501131297095	2.22322604423	3682.05301817	989.982488252	True	
5.12152135858	-4.60424436185	-2.64621899701	1.25480393012	5.48266065239	5.16101994143	-7.16312074144	4.54067742526	-0.480287285076	7.20440264257	-0.374009693947	9.38701151041	0.668532719811	3.22219437854	1.12430868973	7.32363887875	6.51490472539	0.296178157688	3.60290055144	-2.45127971645	2.49954400323	2996.36264107	980.08266337	True	
6.64103003967	0.221189274561	-0.29928387097	-5.90283743354	4.04635962887	4.491123439	-0.398224476665	-5.25681368504	5.44479628303	7.09718614309	-0.623923518996	0.722302388286	-6.28699334286	1.93742366285	2.17822175907	-1.41146253092	8.23458084888	0.636315525033	-0.349340057235	7.17983146841	0.222457038136	2708.96202227	970.281836736	True	
-3.36468275485	5.99289517392	8.51747760402	-5.61029900702	-0.33015773988	0.599066171203	3.88671170299	-3.12467184321	-1.6544323086	1.69291960559	-2.00942293321	8.59518990788	7.8615830477	8.54501655844	-3.08505582992	6.75995587487	1.45560245174	-3.01991115011	8.42940098767	0.870157114142	0.763338125346	4854.0994645	960.579018369	True	
-3.28184522229	-3.67323786304	0.578869368678	3.80078382508	6.85607456873	-6.25625840529	-0.697429030198	6.88174085627	0.204317361145	-2.08611310192	3.31517162674	8.65165671358	-2.82121786422	1.70663944341	4.30904698658	8.45153517112	-0.617361150477	5.7500635082	4.59591150271	5.32529581479	2.9744237941	2018.90228035	950.973228185	True	
-1.88719324461	-2.85637155443	-1.4917631465	5.15092462105	2.7668804634	1.79182995085	0.0987640519757	1.82784065404	-0.0585606769367	3.86434953915	-3.41955231293	5.87015831434	-3.88105566445	-3.32749798486	2.14975534305	9.52823780791	-4.26800248615	4.08056341155	6.52922903519	4.37196388235	3.16151587644	3909.31414631	941.463495903	False	
-5.68712686972	6.14066079004	2.44325169276	-6.59397942186	1.36126886356	1.65765233689	-0.205803227865	5.95502778231	-7.07608469598	8.9903530668	-3.83727663768	7.2868799358	0.96409447537	-3.98277100256	1.66022341858	5.19657318119	-0.352080897352	-3.82738297458	6.90446558763	6.84242742595	2.26581297036	2037.54361898	941.463495903	True	
3.2348527704	-6.48302489807	5.79888022138	4.96557322699	-4.16332464958	-2.36523914524	1.92956308431	9.14955269326	-2.76496283759	7.11065087475	6.77388143514	6.58056329568	-0.776259732168	7.76713471853	-3.74270620506	3.34877557728	8.96103088073	-5.94877366226	-0.329073543499	6.44505103131	0.00509531554819	3079.53330257	932.048860944	True	
6.46223486729	-7.59056016768	8.24429563675	-4.89401989719	3.9063378174	-4.96112669909	4.88755500279	7.18877511528	3.38700782512	2.79303254844	9.7008323914	8.46470431639	-3.65247693129	6.06675501457	-6.17887685772	9.12947341975	8.64676716188	-1.87593869285	0.220294349586	4.61357686861	0.672891661668	2805.87654053	922.728372335	True	
4.73613617376	7.43463566469	-3.16960329239	2.54478550046	2.90426451902	-3.37513380988	-3.28206242231	-0.480680226775	8.07729179335	2.8501375648	7.40994250778	1.28085134843	-5.25034505277	1.61041666405	-2.06196911022	9.42595480056	7.2650271308	4.30330950952	9.13315452517	3.34315716579	1.36333268688	2595.05895178	913.501088611	True	
-0.35005063449	3.78135087782	-7.76998284925	9.29842190195	5.75206351014	-2.82908085753	-1.51179427346	7.7194004471	-4.22620926417	5.83513434995	6.61177362396	1.59323104193	-4.38261349996	6.78858204791	4.49837888863	1.74798946729	4.17401913608	0.113283807867	8.4596063533	7.24738263346	0.057638788119	3144.08262739	904.366077725	True	
-3.24023300914	2.44297470693	-3.93108700597	5.83276948099	-1.91859947171	-3.76209618092	-0.568956520238	4.54958955092	-0.770271700936	1.0946768492	-4.14728484705	9.02435232668	3.4859904493	-3.98017326476	9.33817860693	3.05637376562	9.09896984873	-6.82407167809	4.08588376122	9.73116103171	1.66690768406	2470.14379123	895.322416948	True	
-3.13106908807	-2.76782839765	1.88795528134	6.48411530825	-0.315314487415	0.541648507752	-6.03896972761	8.81865419868	-0.120779928499	8.26394035817	0.410879549983	3.83923982163	0.431962886679	-6.41321106918	4.87575249766	8.06144095528	5.48221768951	-3.41430341703	0.611543178281	0.311167488622	3.12811138216	2230.31655106	886.369192778	True	
-5.26785049243	5.66418769224	-2.66138444945	1.11660218915	-5.333869163	1.23612893457	0.020908411786	8.72615352277	3.93548260961	-4.38580860945	6.14257604359	8.62624103787	-1.05353193953	-0.364263262931	4.14982951152	3.07082371111	-0.201202801532	3.70404957451	1.55611323519	0.524829702465	2.54117288852	1521.53797842	877.505500851	True	
3.76499393814	-1.59733178522	-1.32222040203	3.45371334276	-5.72219181164	-0.273361662511	-0.384651537162	7.58582450776	5.45631329007	-2.27607792811	1.00116267979	-1.49988988572	-2.8483586717	8.35981224946	-1.7516976242	8.69224178161	-1.79241650494	2.84135880731	6.07305424239	4.80074149617	2.21525394981	2375.69416801	868.730445842	False	
0.932742380495	-0.55358664121	2.64726981898	1.98259846379	-2.63209280483	9.02200503061	-7.8149580994	2.70580018947	1.71692975509	1.18532025012	5.64227670384	1.36470655754	-1.48213993529	7.1061431974	-1.43830290284	4.69912219021	-5.55914539398	8.88121454944	4.08484652808	7.25162695827	0.905004296274	4212.19628024	868.730445842	True	
-2.9090618965	-0.289365355475	8.00407194436	-3.73108827288	-0.504380093016	9.03650796423	-4.36124067049	1.77731599435	7.61805881616	9.13405085234	-2.48891931034	4.51773564359	7.22720455908	7.59917469443	-7.70518525652	6.6345835095	-2.4882317	7.10730828548	-3.75088108259	8.78343791733	1.34519490188	4023.16831711	860.043141384	True	
1.16799249295	0.178226897501	0.453635774405	5.33008381231	-7.83874425274	8.01271681615	0.696271342906	-3.55147338816	3.16492839598	0.399717632462	3.43667879321	5.03856584592	8.39979105706	3.91920499134	2.91612393695	4.80353610522	2.57379962925	0.00687906576518	4.39629671585	-0.0290858602899	0.106132230314	4209.14525575	851.44270997	True	
-4.37270397749	9.02138986802	-6.62371257615	5.18675464996	-2.44694549884	-2.95212732019	8.83478053716	-6.87363468462	8.9556133133	1.75924166744	-0.831020778766	3.60587395209	7.33759189053	8.56316149807	2.77562712787	-1.43927552432	7.43084202068	-3.02730722827	9.2561676472	7.92041066139	0.251143907246	2264.64856546	842.92828287	True	
-1.84101706825	4.15308872649	-6.53358585567	6.69556966119	0.105741078177	-3.56793190776	1.28960857357	-2.22240409106	5.05470623324	7.94182857849	-4.01720347359	-2.99741906878	9.05451914447	7.84772916529	-4.36317804039	5.16606387014	3.26975792813	2.25449435565	4.08021693197	9.19159309743	-0.350175879673	2187.77887415	834.499000041	True	
4.73750268116	2.34720622037	-3.51923672253	-1.67676399174	0.666638554404	2.09319298142	2.25821251993	-5.66234283178	8.87116714954	8.70528519014	-2.67563054614	-2.51598119928	1.12752105192	8.26660278089	-1.85365225058	-1.30724969925	2.0916625294	6.46193530706	-6.82811094684	9.85805381691	0.537639110765	3361.1329399	826.154010041	True	
8.07884327389	-2.02347779223	-0.582321283942	4.56214152764	-3.96401061492	-3.82097772261	9.03980890667	3.9111489811	3.50537790618	3.09812225922	-5.36244907825	4.40568017494	1.74372949731	6.81482917131	9.59423941085	-0.100587282338	2.69115392234	5.60221717407	-3.94292334491	8.96001731692	0.792388724871	3347.48239079	817.892469941	True	
4.44495349366	-2.13457215331	1.33246676872	-2.1378526659	1.90622352171	-5.65380925158	5.25481392597	7.54596900289	-5.5123643425	4.82027026026	6.16820249734	9.01142175299	-6.92628167556	0.275532036284	3.49075839746	0.445334299456	4.9344187095	-2.96395299211	-1.52103734004	-0.306801897737	3.20035241845	3394.6582504	809.713545241	True	
6.79975334505	1.49831441754	0.703744704402	-3.54149946505	-1.15355831929	0.225098310981	-0.241522429761	7.12324292781	-0.401016945773	5.48559650626	7.80305011025	9.1708298874	3.08045477046	-2.55263938489	3.52669615423	-7.05788543526	9.55536726444	6.01852414682	-4.50462985567	-1.44003392623	3.64950736854	3480.22775921	801.616409789	True	
-2.1254955844	-0.0531830394351	-5.37281358629	1.86502067248	3.18216946499	5.28443296757	-5.98704056939	9.72292503615	-4.57066117514	9.73800376576	9.00659252549	7.05600388744	1.6700475964	-2.11050905046	-1.51525524565	1.23198615458	1.66825749461	-1.15584729056	-0.173489416761	4.30058970779	2.94284279243	1655.91829894	793.600245691	True	
-1.71479892667	-4.91647231128	0.985702101656	3.87596435262	7.49106601889	2.87078412199	-7.19852206844	6.1213395242	0.53074014734	8.37710251963	9.4367162852	2.32586986926	-4.07279967883	8.30224628959	3.68227093045	1.72950998276	3.10986610925	-6.04155227883	4.79644765931	9.37567708217	2.30176635928	2382.11695662	785.664243234	True	
