Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Equilibruim
3.28083694745	8.77823760135	0.122001725423	6.82358335629	-8.40519349704	4.35536196411	-7.45383743028	1.12740375254	6.63131499184	9.09770068697	1.11559836503	6.26898422163	-2.74538153936	9.7335752168	-8.99865048917	4.47284223496	-4.21221699313	-2.8143934894	9.59479652649	6.61297555681	1.74547118265	5.80670920058	3.82650254632	9.3740936955	9.10852174124	8.80131605199	4.76658379219	7.31724190318	4.78923894276	6.18708967356	2.26573978262	5.16140160035	2.26606875284	7.25948345551	4.68280747636	8.48351985709	9.23191874185	9.19018061203	1.82545970158	1.24865611998	8.88724324506	-0.604051372826	1.58727142573	1821580.43282	False	
1.46798301362	-6.97798471428	5.45496892086	-3.65402228241	3.45356530053	2.34362342415	-7.97795142437	5.88716617892	8.36021615975	3.87251343325	9.44263954199	8.8213948197	5.36700440671	-7.77309875868	-7.22548149362	-0.445209162113	-0.678059092232	-7.0434897111	6.20031128052	0.326987148826	-4.65518288143	3.7667270443	5.16139807348	6.42555243233	9.29707552011	6.91304723775	9.81559491861	8.4844381107	0.718781805644	6.1776734875	6.19574943935	9.18817190337	4.40278011654	6.06705442227	7.03188135241	2.19811952745	3.42116741528	6.50105645907	8.7346586308	6.78094904882	2.39198088285	-1.90795450037	2.31222327902	757815.568324	False	
3.39120853262	-7.23805504393	5.49739020902	1.33619025707	-6.5295342387	9.93851984673	-9.33761092323	2.40797341937	3.04508122199	0.0141045353567	7.20091584593	3.01973570462	8.39388198514	-4.37424301995	3.62257912312	2.92101271924	-6.97614440573	-4.86538630911	-2.1469094214	-9.86968202269	9.76337354115	7.12607115027	3.10462616023	8.38324567109	6.82609612031	4.19594543913	1.42220014224	2.16526923332	1.83605749079	6.92095622399	1.24668936967	1.11435718645	4.68269480528	9.17507966078	2.51581981187	4.53781288333	3.40983204702	0.803516733871	7.72174115348	7.32944858735	4.23594364846	1.75839474748	2.68792263349	1100326.36106	True	
8.32749799169	-6.47560439153	8.69606161974	-7.94261815743	9.14755746719	-5.39599779057	-0.968112409429	3.27050701523	0.434478666002	-3.64686403727	5.39514117465	0.426992349732	5.38550817915	-4.94809362725	-9.78491251613	7.0298561766	-5.44899980079	2.43803487558	0.060820545124	-4.41191959737	6.12385190859	7.46151410703	1.50552434162	6.74606907348	3.99431445344	6.38352421385	7.22047677724	3.39294727807	6.82598764365	8.23909948623	6.97402644144	9.93731388357	2.19703536367	6.37598798022	8.56297677897	8.58834675592	2.41781358293	1.73102757649	4.17716618379	6.66779742071	4.3143596489	-0.377704565962	2.564117964	888568.787527	True	
2.66318573794	-1.03385877815	-1.6478583838	3.40533657624	-1.00887514514	-3.27819342936	-2.79151757935	5.26261315672	4.03524794359	-6.58342361673	3.94458568023	5.94887511516	-0.459664552164	8.95838995149	-7.67596939816	2.2387048428	3.73882026476	8.5312006235	-4.03218553855	-0.784110716635	5.65167940894	2.02189943378	9.46235975651	8.59195776123	4.94619861336	8.78585259158	1.34784348101	7.02121845305	8.48922449129	7.71351173085	7.48066375412	2.84894770842	2.45053638734	0.916437233077	5.09072013204	9.35309905554	3.54883522393	6.07800916124	6.00586415213	3.83119739281	9.83301640093	-1.88436154345	1.94090466239	600997.55016	True	
3.22964074753	-2.27393795898	5.93686022281	-6.67927383031	2.27573417966	6.19541422853	-1.90910464275	-5.14324170661	-5.84919108528	-8.15226680518	-4.79136297172	5.10492821466	3.16817698229	1.32838339093	7.79158043878	-3.16342208308	0.624009748726	2.00293363943	2.55435647491	4.79085701972	2.74857458888	4.09549617456	1.26634787378	1.74909883101	1.36004862268	5.44658364679	3.79185235721	4.4476175223	5.20053035741	1.48879035673	9.21618804474	9.08151161323	4.25499451632	6.87910552573	5.15975577266	9.32298702024	2.92818705838	1.89118300221	5.32262909942	0.860799521784	2.98291542066	-5.38175383319	-5.22577602186	3739484.09218	True	
3.98124987337	-0.145271677875	-3.02037339833	-2.5717854913	7.11017382339	-7.3260697318	9.89115102499	-9.60861720754	9.63004543017	2.58489757166	-8.5329206667	-4.33530792543	-4.62324394115	-5.0128654058	9.59075442294	4.29997569045	2.27370597347	-6.40414318123	1.68535678421	-0.642860171942	-8.46763779136	9.11960994601	1.15203411022	3.14336120639	4.13507780284	8.88631104709	8.10819765058	9.5931548234	5.01279498104	7.56856384962	3.39040835432	6.78392584858	0.589161310276	9.48233577788	3.048096411	6.94987297085	7.64906399689	8.18603065248	8.28202614362	2.92380349529	1.89800080147	1.00348579623	2.38266364488	809162.706223	False	
9.02759854867	-0.61973673265	-1.10121287197	7.35936092661	-4.04568127124	-4.06077738735	4.58496749501	-4.82345323356	-2.24673040358	5.06566654659	-0.230896796485	-4.22615611154	9.70747275047	-1.30145023915	7.94728136007	-4.78032001417	0.974178707392	-5.12150451132	9.43695535291	3.34275065506	-5.50809515052	6.26901757222	0.19776261214	0.215025442492	6.9271326262	3.15397464298	7.85803186584	8.53703075577	0.970080820556	3.63016806434	5.81042397043	7.36569840617	5.5222726953	9.67546541745	5.51247947136	9.40650295038	0.728431437757	3.58515844087	7.39685582784	8.45347014019	4.53668059599	-3.51912529994	2.97281668414	1672089.25808	False	
4.18164990317	-1.32963141018	-7.82580551106	7.91440994167	-6.59362837175	9.12770734465	-3.39136080818	1.50545775807	-2.55404599549	4.24181661321	-5.05895920456	4.7462063273	8.30947842387	-8.60046483573	3.82457961545	-0.426808838923	2.76677854598	0.783817729503	9.51867485081	-2.96588119671	1.09512994743	3.37581964413	4.65801367314	5.64096564354	8.3585092286	3.42672834349	9.58200175924	8.85089540147	3.44348339487	3.19502799432	2.89808548239	2.27413144213	8.15158303105	1.14741705431	7.90916345212	8.12168421224	6.19539709926	7.83482476792	2.11969226263	2.27376810116	8.74024023031	-0.629115262337	2.7322526312	1316255.07342	True	
1.52001576433	-8.99245403786	6.40723707404	2.04529597975	-7.58043300601	-0.21808700604	6.98826918045	9.85990638911	-6.3523400626	-1.99762411887	-2.12517079421	5.20413467152	6.84465838496	-4.28944706984	1.7219994317	1.68961767478	4.72519007234	-0.452223437693	-1.86882305935	-1.00923698925	-0.401463010311	5.24195678707	4.01921622136	8.16392741344	2.22070727384	7.3350050844	7.70881517634	7.99795354107	0.576099632117	1.87045349625	1.21645147069	0.857255370278	1.42960411479	7.08476174731	2.87006287377	6.27220626655	8.8856832021	2.0140791579	7.87311840264	5.96462331044	6.71546440285	1.32041673688	2.74528707517	826397.894155	False	
5.09531660336	-6.18937213508	2.38174297329	5.29082659426	-5.5763499648	-5.8791619531	5.49787307778	3.64131531083	1.82133785257	6.24898670758	-3.64645088521	-5.60902126214	4.1038490586	-7.58385391311	-9.27173368949	6.79360388797	8.58973832202	8.59310528702	-1.0808815271	0.733237721334	7.48483367839	2.65293243808	5.64323003419	3.82036823456	2.61755511628	7.23695000445	4.40266465914	6.25989317835	8.77202609254	5.06726632815	7.53588299943	9.30962553143	3.61198366929	6.32818770019	5.65913900918	8.31229881796	1.57036414911	2.29479299363	7.2756446989	6.28095855377	7.44093207053	-2.51966926125	2.81605918397	1403541.89635	False	
6.82230545022	2.22662359628	-6.21838902557	1.15480503366	2.73420575627	-4.05351573705	2.46368464642	3.05351374718	1.49840042058	4.46770869472	-5.22586306418	-3.85457682074	0.562782098883	9.29430446474	0.768361757311	-8.14366074768	3.68787943104	-8.29490368429	-8.40307058883	6.46575184153	9.08624227615	2.26768137271	5.3638297558	5.21785334208	7.70730036514	5.71724087478	5.97093532606	6.96253131096	9.55150860802	4.32718736549	3.25054904766	3.39708043572	9.74547426545	5.51052125377	5.25844914771	4.9568746389	3.03120644824	4.07613297902	8.3619873392	8.10419036204	3.83466535263	1.92243431154	2.62671851393	701186.45216	False	
1.39513790908	6.93161496406	-5.63732293077	1.2124389614	1.99615335991	-2.38291009877	-3.06071842276	3.72654151775	4.44151049704	4.51238909642	-3.64400183697	6.53222921628	-0.390360493581	-6.75636965122	-2.25410926309	-6.60677320677	-0.2963518543	-4.55820976623	1.75613556808	2.91792060836	4.03889272584	1.54901173469	7.47112090105	3.24702779833	9.29000667083	5.94849746808	2.3548094432	1.05270812066	6.45913324798	2.69197301777	3.0046765508	7.37307904923	5.05201660252	3.41280091213	9.24782517785	0.7828200528	1.8313320578	9.26448594157	1.68391189083	3.93817066884	6.29416843955	1.10394663232	1.3237889386	982309.442194	True	
