Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Potential	Equilibruim
5.39881310791	-9.74035806228	-1.75655860233	1.55578965457	9.29289833063	8.67977711019	-3.76133076692	0.817493506715	-9.37116395043	5.59448559847	-8.42107902476	0.644793649925	8.69744457795	-0.0247041101704	-4.88986009621	3.4056972993	8.64714495926	6.19433988577	3.27032313049	0.236664329124	2.31166460059	4.16725207765	9.35934571224	-7.7163349978	-2.86083682222	-7.81379438264	-4.26520391245	7.3980339586	0.661461660531	2.98939	7.32921309284	3.26350808651	6.56854826974	-8.97651073984	4.04603258295	5.34119839192	3.71167083283	-7.19851082293	6.18458665767	8.36624220472	-7.87101276308	1013098.78075	False	
4.39529155879	-9.83021619087	-7.87960581013	5.8059809597	5.60870644954	8.12400027286	6.72575548832	0.163230786553	-1.21792383592	7.77857248831	-1.51458231869	2.37424044396	6.50418837794	-6.21484483422	-2.86400853896	-7.30700708338	-8.02350709565	-9.69092627519	-2.95167176265	9.3084499436	-5.20374138213	1.18995915551	3.63932180178	-7.91190897307	-6.64208129618	1.94136158511	5.51458971664	9.53986729843	-4.36789408567	-6.98621866021	-5.97175514569	7.0818198999	-6.39341111633	-2.15264897469	-1.35302964421	8.88743940569	4.29126561385	2.39417952815	1.83531939908	4.35297007347	-2.43127653817	848751.707032	True	
4.62979378091	-4.24124633063	-9.09242392785	-5.54389705502	9.76676323873	7.26465226253	7.83241219651	-7.60766211756	1.0315891048	7.12088331954	-3.83160951027	9.49909929846	-0.213222095015	2.88160688679	-3.97259688931	-5.22817932709	-4.48132507407	4.65728500505	-9.90193362723	-8.97660766954	4.33884594401	9.74186602088	1.16876963784	3.45063477722	3.39773267055	8.77140135121	3.84121623275	-0.0277682594893	0.617228124038	0.566678588107	-0.167652454209	-5.18077676828	3.44738607914	-8.15502198264	1.62566127067	-9.74911562147	8.3503235228	3.79118557869	-8.27916730648	2.56072832952	0.264592510976	820218.049318	False	
4.6663200706	-2.72632888702	-9.60855489052	-1.26663895846	-9.42158003574	7.92468877482	9.1082378014	-6.59088730349	6.26637828717	-2.86480400833	-7.0908768818	9.32244723557	-3.86644416915	-9.08444609046	-3.7360658307	4.38130891065	-4.73431153721	-3.36180212034	-6.34443147426	8.12068511676	8.29545408793	-2.65195328192	6.46525283228	-8.88786618633	-3.30361251909	4.37409194805	7.68037116627	9.5130614124	0.432794741902	9.26688095743	-0.121769127855	-6.71360619441	-3.73527039182	-0.417235887084	5.78023206582	-7.00016569746	6.15433872394	-4.20546664613	-1.25379624184	-8.38123945006	-6.18647115847	980153.216784	True	
4.73034032913	-7.42374409864	-7.81908814934	-1.51281041355	3.70195836248	2.23452508041	-0.527717076594	5.89861677092	7.12667119873	-3.35412731166	1.65523126622	-0.359686974575	-2.23271500884	7.27745507603	8.15037070065	9.61244254139	-7.81606681849	-2.60129200989	0.518399940423	4.40876827471	9.69937047527	5.23458068244	7.81789030892	0.654748316883	-6.05839194623	3.72170958527	-1.93285219073	3.4337187585	-8.40177851783	-8.61327623003	8.61922097245	1.87477771553	-6.92392088099	-3.63573837521	8.65013882268	-7.68864359682	4.90205340103	2.2606056935	6.45697317315	-1.90775764987	7.55083817602	850779.179018	True	
5.85665032983	0.329215133122	-1.26782071006	-8.62724080067	-0.496787072032	-5.72294489896	4.96150631195	-7.56274138028	8.78653632999	-1.05488126332	-6.65499009395	4.66858691949	-8.8523235142	-1.75058687587	-2.75574628046	1.76761464825	-0.559918183888	-6.11672097793	6.37382125156	-0.339816646698	-2.67088501473	1.71739417071	8.5764358598	8.49677162103	-1.43639189393	3.35561532351	9.7410821092	2.74649590946	-7.96351864457	5.10457077701	2.37995202747	8.5085797531	-1.58218591995	-5.51071505901	7.61932998382	-0.193172942455	3.45287697643	7.16667701331	-2.04714985031	8.46687898796	4.76384588034	966385.571013	True	
4.50206464228	-7.76794163899	0.104244425231	-2.09420841559	-3.72065667025	-2.67381910097	0.646196834338	-9.24919409208	-3.46812683261	-0.977759610602	-0.92490965308	-4.1006164257	4.21245537123	-8.1635605085	6.06641942713	6.22140390475	5.81927695045	-2.66365569429	-6.47840920949	1.16163398704	-2.4751908235	-5.66410368257	4.89775026739	8.22581678495	6.51110075685	4.27649834735	9.35232611426	4.43297766224	2.14341983408	6.33036258462	1.82047353818	-1.70482854427	2.81441520212	-2.40354597486	3.57056659805	-7.2103976748	3.03288057962	-3.55670230494	-9.26130451843	-0.931680179529	-7.54061486132	861103.261231	False	
4.42400636755	-5.52047806395	-4.46583710749	-6.66772545904	8.17863391544	0.0957165351621	-5.38300357129	0.0366510324438	-4.75160697316	-4.8251891424	7.58317717002	7.16360686838	0.112759722192	0.294607761153	-9.72463629831	0.044627591005	0.979119478776	-6.63630942465	-2.08861883715	8.11355125657	-8.56287139125	-2.10916999205	1.1373970982	3.47120263425	1.82649255005	-1.27654558472	0.169448121002	-3.80992089261	0.342986237801	1.88223844	3.252946155	-0.225460169044	5.02354315177	-4.31707211819	0.3839143678	-9.485748181	-2.40192900459	7.31852834939	-5.16755131974	-3.15678055148	5.43717485806	844208.592703	True	
4.68399885317	-6.43973592967	-8.68553174045	3.19318644743	5.58266574859	6.67854394655	-5.77450500928	-7.2471707208	8.98593412682	-5.58880403342	-1.94312314437	4.22605939967	-5.02677845975	-4.99501992137	0.353269410839	6.54960845342	3.7560910864	-2.48377646448	-6.9353644362	6.37536566203	-3.67084617711	-2.38640939541	2.02611420733	2.28658766076	6.34784555624	-3.43737563852	3.8715345625	8.64905068452	0.51352008074	6.93577507288	1.92751168344	-8.98994807034	-5.73898560774	-5.74230080898	-8.54713662218	-7.90393738841	6.64303528233	6.15932510375	4.97110582575	-9.57472388555	0.580045218119	908135.23773	True	
4.68385063745	-8.27882645495	-8.77424730893	3.16674954884	0.693185623888	0.350570766174	-9.03774844425	-5.71154845421	3.9580442085	-7.34801339032	9.98044650949	1.94238816849	2.12850384884	6.92140710345	-4.28181534314	0.277599533975	-1.37887399258	7.08083146513	-4.4899768928	-1.13333914203	-8.7859083792	-3.80105461468	9.21024616439	5.7209850642	3.68443139882	-6.64979175291	9.77536491027	1.10491202173	3.15956498333	-9.40935061496	-6.21998211945	6.29822902397	-3.66916944477	4.80478839551	-5.06743909091	-7.07378427056	8.52255829046	4.10594569548	-1.68207663086	-7.38096571085	7.50609574025	840927.739556	True	
