Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Potential	Temperature	Equilibruim
3.24216533348	3.81093784992	7.37987270478	4.35592868751	9.50221630917	0.552380682508	7.06420483146	2.42704613862	1.79997797529	9.34768412334	8.48781860205	7.78022531698	2.8707607971	1.94228903625	1.50256512453	3.47934362821	2.77088184449	2.73708597333	4.49985771481	3.25255280046	2.6242669826	3.80352956251	-1.67296712292	2.0093082251	3.75414459461	151567.792154	42409.7618372	False	
6.37601922638	4.3962913179	3.37472905534	9.37119861567	0.541277630847	1.05581876492	1.82463850475	5.9639070061	6.30736871366	2.5457712702	1.75527824622	1.13239657873	4.40023880875	6.599116113	2.00178866577	7.71967965296	5.13585561498	8.64970727778	8.0694812396	4.23221629406	8.8026516047	5.37517976195	-2.44742021257	2.85501723575	1.83678298731	50162.0467347	42409.7618372	True	
7.58268435058	2.29433221944	5.90058889516	1.11810940941	4.29805419021	2.22891629272	9.96233331044	8.8050394887	5.33785343053	1.44376153196	6.32798776365	2.9149238808	1.08819318026	2.35337456175	5.27962436095	6.70523803485	5.19576441549	2.44656001025	2.5565829079	4.18299842327	2.81205272748	6.37834628945	3.91707141786	2.3049898932	2.30885739144	205247.150476	41985.6642189	False	
7.4268570489	3.54756539139	9.09224680351	6.94185712534	5.88992638604	7.73609110452	8.55701880823	8.18937477642	1.8707295366	2.47989133849	5.86535817039	4.581185025	9.89422451299	9.39299691861	6.66940213344	1.36675235012	2.97742130656	7.46965879146	8.15917584576	7.07842077776	8.49630624319	0.0461776904107	-1.69987577931	2.42903430011	1.8694957573	158398.045427	41985.6642189	True	
7.58154632178	1.38759954335	8.05006586215	7.72885014393	5.28552783396	9.64990141759	3.49435375269	7.1344766975	7.94463365796	2.92639545038	7.20447058641	4.41070831685	8.14029675546	3.14379549455	4.64754337538	8.65300862674	5.4884028672	0.759452794332	7.48442813736	3.15886810575	4.46560528415	8.37302345492	-0.277099563195	2.91855317359	3.17794447433	103598.304258	41565.8075767	True	
4.34128783591	0.945151961537	6.09292059158	8.09277217063	8.4003074702	6.75809434695	6.13079582134	1.89379299448	1.39926239415	7.252167832	0.0224886698154	3.66118265456	0.530068492279	1.68251147938	5.78724809111	4.32912199207	8.78756402724	2.60236007818	7.83775287797	2.44711148921	1.39989907535	9.11770259528	-1.80946040754	1.65539777072	2.05367368094	135168.9146	41150.1495009	False	
1.01474890341	1.53632658398	4.19140921234	1.82218994562	8.85678542474	7.72273748293	8.82838954079	6.22594382766	5.80185789719	5.42199394758	1.1199748472	0.604560127875	8.75216260356	6.13545679682	2.81091809018	2.35595503501	8.73252078131	3.14205832974	4.40691668137	0.283769226837	6.55490432199	7.67375911821	-2.75294265757	2.26810243308	0.563198145227	49024.2801898	41150.1495009	True	
7.92183848982	0.507191927745	0.988249554049	2.01019152031	8.8861129935	0.657047445101	2.62006485756	7.83387589758	2.70563237364	7.46332324476	4.48541484513	2.86141161176	6.43729716002	4.79390423116	8.14246375146	4.35823280958	5.78913198951	7.64586485723	3.35679250885	2.89815822359	7.9982623665	9.42595307912	3.36779740409	2.80704657433	-0.55051199677	123182.286032	40738.6480059	True	
0.679237414856	2.53386151126	6.77617470067	5.3931455517	1.35752896738	5.55397285846	7.77265369622	3.98460434366	0.929843299124	3.60537805123	8.28628079034	5.51791927983	5.14129909269	3.49630215086	6.41368684192	4.75911091741	8.17412715742	8.40545039056	4.75127802792	6.79112667676	9.688929898	5.20480483473	-2.37760047078	2.477618893	1.86075782472	34022.3591434	40331.2615259	True	
2.53396670879	1.51390168076	6.11240210701	2.59939773553	7.63034922469	5.20362470763	4.56723251693	5.91402725821	7.53599919055	0.618340941845	3.17399449627	2.13944187997	1.73664511126	1.87100896787	2.20125286246	9.24949466767	3.32016949703	7.20656985161	6.96177481507	2.97847977886	8.03843679523	5.97609316656	-2.95896354039	1.73583516835	2.46699686393	24964.0099556	39927.9489106	True	
