Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Potential	Temperature	Equilibruim
3.31483676281	0.579387266536	0.629980577957	1.4128922477	3.33559872923	3.4560600324	6.78731078563	0.75426452542	4.80211233092	0.185597644753	8.44743535615	8.2279521337	6.8556436411	8.48403108219	0.731653383983	1.83535768393	4.76070856907	9.48345801322	8.22313037285	5.97510637153	5.42961480484	9.45741785769	-2.82871936221	1.70117046939	1.02268197272	27080.0165109	38554.328943	False	
5.17830072499	1.02629662224	6.59052097173	9.13040351688	7.00239508899	4.64344017901	2.57307782111	9.59908672012	3.71132946634	2.90915884885	4.90506721331	4.11964094775	3.36006177924	9.50823745168	7.00170138732	1.01869948457	6.24354109507	8.4046673496	0.139980820268	8.14539535636	7.0527636741	9.46246095536	-2.90817626085	2.64186519621	3.05630441224	30715.3303323	38554.328943	True	
2.99853031282	0.831950128079	8.4098758735	3.63718590154	8.04470550316	8.81157435053	9.20488763605	5.43247835772	9.08365391655	3.34313576209	8.19121592871	6.65587769864	8.98192588011	8.86372162493	7.52809486835	8.3443552943	5.43381996705	6.25513420326	9.02672915013	7.90692961415	9.66651957734	0.668352968954	-2.65205225434	1.64695817164	3.55796255596	17380.9606722	38168.7856535	True	
5.93477157776	1.809193765	1.00037788174	8.6698942706	8.15293762418	6.05707309729	3.2592218214	1.24335074502	7.07436432017	3.59675905342	7.83355707118	0.572550605193	6.56459233244	8.1765603276	1.50625510218	4.63106520864	9.56416782915	1.93214149489	4.08479917388	3.31071740786	4.39769555314	0.54317586781	-2.56793797718	2.70371846634	2.56911813145	16783.5539234	37787.097797	False	
4.00912083068	0.954827138795	8.11063975643	8.19593132574	1.54687049891	1.20265120614	5.06869388576	0.609143954541	3.58057565384	6.93865417237	8.98420379578	9.55992365345	4.68089872301	9.36091824921	0.602051391838	8.39036191777	6.150184319	2.08541949457	4.94032429145	1.93918135838	3.81977565767	8.65759702015	2.35550994476	2.05033997357	0.221223745145	189372.300859	37787.097797	True	
4.82967560017	3.75077725054	6.9799850717	4.34845667926	8.53289794675	8.04404257168	2.9193330518	5.6567506323	6.74668139922	2.39860311817	7.12010372105	1.24188906045	1.88595381225	3.39679848498	1.41662886263	3.40385506891	8.16176468202	0.667391480157	7.3112471157	3.7270783163	4.40075548713	3.56729348087	-2.07769077873	2.74549552495	0.515718934744	92080.677438	37409.226819	False	
5.2201168314	0.80986484982	6.00948219491	5.66800378464	6.09910882511	4.08995871914	4.95292318404	8.79227566728	2.40988622515	5.20223257833	4.91739554031	1.28085301087	3.2554813473	2.08574536086	6.11747354553	4.17921760626	1.36864953687	7.06880518833	5.18625176675	8.51393176475	9.81607147726	1.78797930397	-2.45444477564	1.9651122782	3.34924549259	42617.9285911	37409.226819	True	
5.27228939356	3.69844478022	1.16788360969	4.86033041947	3.38427631919	8.36799043922	4.3147291458	7.81760823542	5.33782421323	9.09612532999	3.5226013962	7.26870022972	3.69601229228	6.19490127283	5.53534797499	8.24086503255	0.723815713779	1.11340902877	8.87370382562	7.65592937776	9.63460923585	0.589354418528	-2.63370835501	2.8255804543	2.62967743437	17742.2864469	37035.1345508	True	
3.11770962045	0.841683014657	3.598631109	2.43050854914	2.36690925791	8.55977477246	7.83219020619	3.10403719081	3.39957367626	8.67028055501	3.71431639226	5.99450763023	7.45235600485	2.02273605144	0.0949224225674	2.63830410176	4.03371769587	9.38371587917	1.54738881194	8.56234140406	4.24460145001	2.88421510752	0.286047333421	1.646691062	3.48464848007	236100.034723	36664.7832053	True	
1.4972204511	4.99570385829	6.42340541075	6.08926295115	5.33501071139	9.2287775412	2.52439968314	0.123609212288	2.75250033655	1.10837974879	8.86813884608	0.172947835443	3.84494318306	4.43188765067	7.42938519133	4.00706957682	3.48670486368	4.01965547109	1.58811925479	3.7965688138	0.498164350897	6.01436533014	-2.66007171906	2.56571086231	-0.32624709839	79990.5171787	36298.1353733	True	
7.72142924359	1.5532259197	2.81100269548	3.42273349782	9.29229001034	7.75216643291	7.26694268607	2.97395975296	8.2844861459	7.26591797566	9.35146139835	6.75084097672	7.49889442006	7.47350242964	7.02611287037	3.57338490884	4.26311092724	9.69436302793	5.60888220317	2.84414887869	7.98930460095	8.16527880587	3.92529874087	2.71187352345	-0.0179419710625	112108.469378	35935.1540195	True	
2.9852355111	3.21478568652	9.13869632718	7.81274646652	4.12424362657	4.25432506193	6.3758747891	3.92725696853	5.91150039525	5.61491113938	9.82827410285	2.45868425853	6.75677912461	2.05734775133	1.34579764974	2.25186778904	2.44923203494	0.171375523782	1.67159862432	2.4911341329	7.52327061336	1.57632911341	-2.02351855481	2.62371760561	2.16280584582	70697.2849047	35575.8024793	True	
2.04511175831	3.21191027923	8.12698200274	7.18555155971	6.99677151067	6.77441696776	9.77678866902	1.07737854362	4.85668635647	2.26828368292	7.81544794006	8.84622201618	6.37218992947	2.32156730476	7.77839288633	6.95481006119	7.44102616975	3.70492409144	6.32700902758	4.13452401861	7.40205038794	7.83077417475	1.37113458547	2.12143772817	0.574178406807	201481.628963	35220.0444545	True	
3.45786589314	2.0452841006	7.47507457839	3.92741095747	9.1025757078	7.4896437157	5.13164137561	9.3359818197	7.96715669679	8.67009760669	2.10619537643	9.026757858	8.9388729411	8.09274494295	1.55504109761	1.67181587451	5.11364099031	6.38923843306	9.81388130343	9.2003317016	6.47785371388	4.2940687512	-2.30807594016	2.72059365259	0.300833623835	92206.1417709	34867.84401	True	
5.24139134217	3.79775459828	5.74475983248	2.26209927758	8.93321127044	0.854066237388	7.1285191622	7.21987613617	6.90632183207	7.96296370175	9.92389545742	3.07555334697	8.11892980911	7.42974971703	3.79917934811	5.37532301224	0.646165761954	8.26149024966	9.44703985031	0.391339267781	3.47150135586	9.31462851331	-2.4534547933	2.55246095681	0.183729826416	29308.5554134	34519.1655699	True	
3.85317824881	1.7129752391	7.79471156483	3.85697793649	2.27322829317	9.61607333294	3.73404870562	5.65599280746	4.90764935628	3.98059212062	5.52579797133	5.50336420455	1.46901877849	8.2493417334	6.31460859175	1.44392908173	6.03300286001	7.05465219621	6.2039685661	4.41462969348	7.76152327724	5.63895046961	-2.10259811502	1.76357078218	0.978342834102	38196.8461194	34173.9739142	True	
0.536957266438	4.01999301048	5.65242197751	1.03998073879	8.08137939334	4.88719560225	8.79309456942	4.72651902947	5.64407239049	5.03534181213	7.16294139846	4.16098362417	1.54376632842	9.07029125678	4.42028987679	3.94478963396	2.41815869102	7.28744659146	4.26486035453	7.95191248081	3.57672212192	5.03745614259	-2.61571913593	2.67077411594	3.27063215691	24021.5999801	33832.2341751	True	
1.74002012157	3.75770376943	2.35808892105	0.746943138679	8.62612519358	9.7770296823	6.34844230495	7.29895501851	7.49786643155	6.05165942559	6.61697894756	5.68437787399	1.49942379918	3.6930815028	7.72261842203	7.30469465018	5.90513708859	2.49852668273	3.12757241779	6.63325069475	4.22996815875	7.48194884713	-2.72334099982	2.54122968721	0.79637614689	19030.6449899	33493.9118333	True	
0.514249488706	0.701200095665	3.62626922119	4.15159212942	5.18113520049	4.75893695591	8.71864650102	2.86118467512	1.4218796749	6.42395396764	7.24101677866	2.91146252278	1.30917017146	2.70542409495	5.09967082714	0.875576333238	5.21545110303	7.0419985601	0.881123127626	9.93455891169	4.57351715267	2.33294173874	-2.88240961047	1.68101704475	1.00527437969	26435.2885887	33158.972715	True	
6.76642020175	3.34071109451	9.30136280073	2.06167137756	7.92716324908	2.03575714875	3.81403266087	3.79063650886	7.04571270884	7.31031630605	3.57164515976	4.72675230739	7.2868202894	2.70927237222	0.327065862822	5.93598453705	9.33540791837	2.81997610988	6.8493584691	8.90707702308	5.60322820212	6.0091391624	-1.73548755907	2.77236161915	1.36801653475	78756.1877015	32827.3829878	True	
4.61963507151	0.796193274372	3.54343040052	0.572344790565	3.19142691785	2.6319036011	4.64552873461	3.93685559497	8.2653183829	2.83517541207	2.57263315713	7.25913194715	5.78223595917	5.07928704284	4.76599720116	5.70018854249	5.51282054164	1.50594173084	0.409991219138	1.15745432833	5.28501418339	6.68234160776	-2.69818682579	2.20140841059	2.25142710422	20297.5000887	32499.1091579	True	
3.21152026031	2.34327514134	7.07988099091	2.01597326956	3.59672619832	9.33758873626	2.11469395016	0.498517389222	6.21955029667	6.05007389733	5.05917653608	9.32480873075	4.78261417734	4.77147824418	8.42417098362	7.71319438391	1.16611515465	0.22470000914	6.35509639347	6.13512006296	3.11430233963	0.626290842177	-2.89999699465	2.13820115248	0.345030557328	26922.1394415	32174.1180664	True	
2.09665039491	1.28985075325	8.39252191221	8.23847095279	7.06574946016	4.92633956117	7.57211507928	6.65600584101	8.87402448629	3.29266984019	5.95108194348	3.642615647	5.09241838047	6.63509100118	3.0927926393	2.0613007875	5.9450973798	3.27885200355	3.89296861688	5.829798327	3.58423576404	6.35741610393	-2.32007879953	1.51856745435	2.32913865076	15952.8697189	31852.3768857	True	
5.61007011306	2.72878028262	7.76934886434	3.46543669321	9.45013621474	0.087066269986	6.24588205294	0.00260459323888	3.11091663355	8.8935513971	4.24218358135	8.35275706688	1.23119145791	6.04099257355	0.802955465247	1.59806646091	1.03960797636	5.92851434606	0.597519008929	9.43632028701	3.93601551899	5.88311253013	-2.32835467285	2.33837456118	3.23178398653	38220.2152468	31533.8531168	True	
5.80452829279	0.405368290751	5.20236252448	3.30460025065	7.4589714895	4.7816626683	7.7114841176	6.23272038538	3.71189237484	8.87441178358	5.25275883493	0.619041235141	8.22027101052	9.46897914724	6.53162926078	2.53178869504	7.79584440593	8.94944760125	3.57262222909	3.23973051778	4.87560594032	4.08067549832	-1.32969809486	2.88016679292	1.54729410071	167482.399772	31218.5145857	True	
5.98348560382	0.280824357988	0.865668066316	9.54797199598	7.68220653976	0.928741764822	4.3447572975	0.804358208532	4.60591340666	2.52537343139	2.43960615413	7.20735353464	5.36866047569	5.20615876087	6.16912960803	9.73997869375	8.94140114867	7.98783644514	5.99816023694	3.7596813891	4.46578334733	7.19651914318	-1.6943362068	2.30446179556	2.77256461579	90127.6456334	30906.3294398	True	
3.5119946504	0.32489248704	5.30651699563	6.99241100269	5.45879934065	3.7261369659	4.63470583777	0.690277901309	7.12965256984	4.34346123347	6.80509989335	1.17860289873	8.59506109093	0.163137525632	9.58842861259	6.52944061189	9.94044257957	1.01334886632	5.06747647231	5.30132521761	7.53980375697	9.07361357104	-1.54575182802	1.83831030635	3.68733693028	126815.613387	30597.2661454	True	
5.49537063678	1.58336170463	5.29756936387	4.23407652252	7.94433518579	0.606632183239	8.21409238707	2.71747091818	3.21584340001	7.95349601789	4.57231668395	5.96373522582	0.640564296491	6.36372529094	7.6721493659	9.58498173359	8.0587629807	0.91684560634	2.00640056441	8.43237102047	8.04796835665	0.636688666994	3.47801713329	2.05436347849	3.18486780527	119590.601452	30291.293484	True	
0.378596158131	3.05025814355	4.75109917477	1.37330283852	6.50372117291	8.67073652832	6.94888122942	3.56844623382	7.14748832927	3.36020787801	9.41210660105	6.68933913786	1.0530318235	1.85167384667	3.73485382479	8.86494209031	4.92814988645	9.58174222322	4.08177495486	5.1966359722	3.69259159179	3.53064615485	-2.22652985271	2.23147951869	0.694477923357	74502.8396041	29988.3805491	True	
6.8599735691	3.99766648952	1.0836440423	4.17092852426	6.05217247693	7.65432180418	7.97872465167	9.71342070945	8.14688229119	2.56023792146	0.635220285377	6.46864668029	6.7822006355	8.23907289938	3.60214131097	5.89581318296	0.837352096858	3.23503409228	5.37707316305	8.83082634826	8.83992220491	2.89827824233	-2.98275346419	2.67854052156	2.99121563537	74288.5827437	29688.4967436	True	
4.29244526607	2.15182215072	6.16854531076	7.61452170098	3.8842168335	4.64974475756	8.27564860481	4.10615013545	2.55781805836	3.70734692767	2.52478857127	4.55393476835	1.91848506929	7.63547252008	8.61606870895	4.52987918211	0.0392058132982	8.20590816582	6.6945708083	6.15411505557	3.77858623705	1.55643887838	-2.76775210706	2.40191135636	1.14039222658	23067.0601503	29391.6117762	True	
3.54568893423	1.25014835239	0.443964600912	7.76510229133	0.836806049914	7.79315556104	8.45835551142	2.64159868042	7.82124902393	2.55123326419	5.25892890688	2.91746960361	5.81025022151	3.70971038261	7.50100334849	7.52752381626	0.728211103258	2.80789614886	3.86071287589	6.50182965987	6.60995100279	1.42472203098	0.322335192451	1.26358803439	2.30570238976	150972.692757	29097.6956584	True	
6.22749245236	3.61865225233	2.09782538842	3.45086819677	9.17248772893	4.44139452754	2.68900343753	8.57904082484	5.09092961927	8.97249312257	1.51206946324	3.77564451913	7.91700341716	1.78601799799	1.65919897272	7.81408219383	6.7043516863	5.63122126495	5.92167590481	5.05960678988	3.38310491152	3.29688702579	1.78581922942	2.345460334	1.65250417594	172777.65316	28806.7187019	True	
5.14959231628	1.19444593475	5.06773188107	4.19140352431	6.4116946949	6.09958770052	4.55147803494	2.76696541328	2.09245112676	4.71047187039	8.28743331938	3.7852692634	5.21454423467	8.78662351667	3.42941789261	2.92404272737	8.707141749	9.89179757576	1.54507631477	6.01008770928	6.04947051829	8.32095867358	-2.09015671533	2.51158348378	1.65576592406	31028.4855836	28518.6515148	True	
2.6184322679	2.95197047521	8.80289947799	8.07167232848	5.28054327339	3.74983585743	9.947774653	5.12430804283	5.88522693533	0.327089444659	5.43124878037	6.21209504907	3.5631797467	8.36367648238	5.23611785088	3.4060166196	7.42102227907	5.97389070792	3.11397732713	1.97670275506	7.16378832201	8.13791455112	-2.38321192006	2.39483310068	-0.365855514634	17068.900106	28233.4649997	True	
4.87249719775	1.36876077719	5.44687548679	6.60083871766	6.34993567112	5.81110838378	8.46137894948	8.57907625764	6.7807659261	4.99698159415	7.50023344952	6.20243572157	9.60892209487	8.43153774355	5.26371286422	7.83227258986	4.87349965513	3.4727117969	3.42907767432	2.12142473704	1.68482083633	8.24955720832	-2.63064302197	2.28652304586	3.62447044834	8856.2158542	27951.1303497	True	
4.72338125281	1.98141768569	6.72747358607	7.72995989496	8.85923617961	4.88140116484	4.2010866517	8.22088273493	0.647412452643	1.24634338843	8.1320277957	7.40975042466	4.34812375164	7.57034641655	7.46757719432	9.33084352454	7.23489346089	6.20309188563	2.84108225613	5.48758414409	5.01840366648	5.1113244149	-2.85260720675	2.62902060566	-0.383172963187	21023.5562768	27671.6190462	True	
1.30596276948	1.94078358798	7.88721500223	1.7134175803	0.967217479501	6.56882452504	8.59785044512	6.64130289649	5.76065508367	9.03909613384	7.77569596135	1.19551333395	6.18046925551	8.56989672253	8.92090345927	0.306991216748	2.19707035583	6.98861766016	9.52207319163	6.76485652641	2.25642161747	4.41667827143	-2.59880120055	1.46972976885	0.674511856172	56142.6471404	27394.9028557	True	
