Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Potential	Temperature	Equilibruim
5.34232029291	0.628811480953	7.06676942336	7.82076247058	7.49385988936	4.05695860186	4.33821942212	0.693977732681	9.52081579385	3.07411200245	8.51430010676	8.55710179052	5.33726906634	7.83929188959	6.76514634004	0.780639394636	5.03646155184	4.73901173403	8.47128149416	1.27108586664	8.94579108082	6.40079874244	-2.05509938262	2.72146978306	2.55804842023	52488.3541664	35935.1540195	True	
6.18942455816	4.42138522992	2.87910378105	4.04722082227	3.88694622192	6.06895501141	9.33483911988	5.78671010496	8.6807880847	4.88808344119	1.88964827691	4.20979050537	6.39166332164	2.1669187233	2.0077282003	8.78312353137	1.4067641558	1.30112931281	2.18144525834	2.77906511824	0.894276740305	6.37565411153	-2.39953653507	2.9598616794	0.100242873486	25687.8124916	35575.8024793	True	
1.85770972309	4.1724826446	7.29916886126	9.81638343568	3.97280952887	8.18148388015	8.10162456856	3.61450550738	3.49724862459	6.90877291108	8.60971617144	1.15431439416	1.03295273221	2.18473098889	0.574440495901	3.54473581418	7.70687305036	5.90555672747	7.76406169961	1.97186688787	3.43577883828	8.29222080647	-2.33208071198	2.46614235922	0.0528935433446	39034.6793618	35220.0444545	True	
1.5104510915	3.44275907137	5.62698327202	5.26842383914	5.81965579725	4.27474473463	6.31190112372	3.39577754656	3.23540346285	9.40059113691	7.55431395882	5.76321558268	7.78644170647	5.02170360406	6.40296409326	3.38934606096	8.54076214695	1.43570316321	7.75859159559	1.35744834882	1.79107478031	6.50175359748	-1.80679658828	2.33344212817	3.14055491848	86849.4506925	34867.84401	True	
4.77145082478	1.50240014502	4.12015304568	6.47225311977	4.00850714784	7.6505201031	8.98114530613	5.24262788965	4.52118392437	6.52807913656	9.51094005964	0.00649829493886	4.87342801196	5.0414514519	4.29767181578	5.24619110009	8.7505181628	6.77810096837	0.746534472876	9.68273736467	2.23033018044	8.12548593642	-2.31644385945	2.80861282131	2.59579337244	53266.0323477	34519.1655699	True	
3.51465574271	4.39164181574	0.897640326277	6.44144556573	2.72240153009	3.79866524921	6.38165479427	9.44139272791	2.60658207327	9.12109107718	3.22340527119	2.7095703298	5.91169437544	6.53708274457	5.20726970075	6.16416704379	3.09243746528	1.43564063969	7.71528358039	0.621655196964	0.783190118081	2.15529648721	-2.91810040597	2.38003749706	2.95722216726	61110.9875058	34173.9739142	True	
8.04362950605	1.04473940302	9.44584509073	2.6116944634	4.69214067369	4.01282766255	8.55637148178	1.43573317594	6.81900184476	3.56221698731	8.09748901761	2.50274971425	4.4176926124	0.361206645291	6.06492338599	4.25891609636	7.966658193	9.24787555376	5.52361207601	8.01874815733	9.40099491006	6.31479819849	4.88820387605	2.84213586778	2.40581755555	116327.286635	33832.2341751	True	
5.06299457799	0.866748322113	5.96078260519	3.27177007523	7.6581311464	8.04478414696	5.19200874437	2.52427835464	0.766154803467	8.65707734615	6.94467393817	8.76339990844	8.4584145747	2.79249206827	4.79905372294	2.54090630789	2.25367487168	6.90708471278	4.27284152591	7.78578357669	7.46423139372	3.7584387769	-2.22856607553	2.35682662046	1.12131235995	16932.9301521	33493.9118333	True	
7.18247911782	3.89277372085	8.71438933545	2.20251538747	2.66828935008	8.02321933604	0.348399804059	4.96432467018	9.56497772231	0.858738806441	9.9160419666	7.67474554258	4.16148312712	2.77717794184	5.19263569496	2.4806053172	9.29096111573	3.87607543636	8.19651065297	9.16474066506	5.82837868443	5.71594628872	-1.91529852401	2.79498275622	2.77300707509	125653.499152	33158.972715	True	
5.44315006851	2.40852490444	8.54392507434	1.06220945816	1.95833398332	0.992288890461	8.2750995691	7.62219083354	6.33586163402	3.03102547088	3.75121006891	0.40777349782	3.63719027375	9.01094345126	5.49536417562	5.81957183023	1.30435434529	6.90660655669	7.09923177267	0.0826205539778	5.93684522579	5.39458806983	-2.37901742943	2.54132305082	3.73334519243	36904.658958	32827.3829878	True	
3.0608978128	3.27168168548	7.25590422158	8.5722242923	5.17697889888	9.02050455922	7.48684953881	8.54333526487	4.64307823206	2.63432561628	7.92345087357	8.37410727697	7.82243142171	3.28014199929	9.13702756806	2.35665443945	7.67932366233	4.39307663914	2.00438939352	7.66322338512	3.8516412698	1.24463948027	-2.21060742292	2.1750373297	1.13871515582	29904.4933005	32499.1091579	True	
4.77691108949	0.6126690927	1.14964081521	7.86510633422	4.74174592104	9.22001806274	6.51671786844	9.46186685875	7.90767210788	6.1355267738	9.68151865369	5.07504919948	4.35015005918	4.23239348116	7.98795581146	8.2911201204	4.32197249831	4.27542028315	4.61271583823	7.78293365175	4.75468834168	3.94017116237	-2.47941270565	2.02811248216	1.01354101421	17208.3294012	32174.1180664	True	
3.53933665186	1.21663701642	6.52786883969	8.92216952509	2.81272770059	8.62774827182	3.20152484604	5.81548074705	5.21082439866	0.905810552295	6.86100095378	3.93348229199	1.60306627715	8.57891928365	4.52312719351	9.25918277872	9.23756204598	7.92839654613	9.84059537949	1.73724928702	5.66256087655	8.54088294696	-2.8858279666	1.68377485348	-0.688827197771	50485.2130936	31852.3768857	True	
0.744140413942	1.59998865048	1.2243212919	7.96015023283	8.66412527814	5.80328786892	9.60465239289	8.22667040994	0.42101278028	0.756272153894	5.40174459966	7.345079305	4.3952034599	0.944356157769	9.33677876499	5.53544314228	1.80846815273	0.436513823594	4.06176560767	0.976435855955	4.10587005118	8.76628530754	-2.83082860074	2.18069893343	2.58635373547	39368.4948164	31533.8531168	True	
4.17855959012	0.840402363883	1.73359117946	5.1367005422	0.859749544572	0.571464270414	9.13864184222	7.55003769231	0.793596133692	6.81667088168	5.76813095015	5.94403816491	0.834450878023	3.80690777979	2.28145019319	7.63731994328	2.12024813668	2.55795617968	2.93251662201	1.39324272652	5.75952248118	1.63747585773	3.99932969455	1.21921882579	0.10897162207	149622.979837	31218.5145857	True	
4.68715886555	4.17964397798	7.5728991998	7.14399040187	9.22606199601	8.20789239262	5.2475054245	9.60349764969	3.9136068453	5.05198506932	7.882413198	0.3296727279	1.69676396506	4.36761012011	1.98323374955	5.14756412727	3.36142011955	6.67011325718	8.80242396984	5.52356967459	5.09282724293	7.49628992086	-2.75519316673	2.91627640258	0.664979008083	16257.9408068	30906.3294398	True	
5.69593093537	3.13872999442	4.29089138008	9.15987887106	6.40751677854	5.51024968952	5.18237910196	6.37872593616	9.02428653285	6.07267346749	6.95522987504	7.96942083728	7.48961767227	5.96872085208	9.49972952529	6.82925381975	6.27530588973	7.4819729093	7.64684417372	9.84705053456	9.95973764319	0.242906934014	0.409944626102	2.4025134341	3.66197294909	123584.412983	30597.2661454	True	
0.943672857262	1.33101104771	2.39340266628	4.8646792782	8.43596698193	9.93338004633	4.90735426786	0.996793339324	8.59006863999	6.12767265028	8.976788144	8.81512796481	5.08682491062	8.86905955597	8.4445736936	8.72809213227	4.90151005061	9.80162078563	5.68063058927	6.34227286052	2.2262561837	8.39534029695	-2.82995056176	1.89026698214	3.0201756361	29016.7313071	30291.293484	True	
4.02568680456	1.69172919547	7.38205290045	3.58131213389	5.96655823496	1.92292522462	7.16651168981	2.7000574408	8.20248620686	1.40084561532	7.15227806711	3.22664323049	0.0111198290568	7.48100182494	7.84494015334	4.78195980919	6.76824126446	7.18653943577	1.18130566743	1.52233694991	6.91157124338	9.64587480492	-2.83763959575	2.76781763399	-0.522415563353	25268.8252701	29988.3805491	True	
5.86655434376	3.11024295727	1.98174756733	2.41167946701	5.56606922176	1.80491716182	6.55816990889	3.01159199619	3.85110458377	1.08579842522	8.6971673102	2.01205532951	3.96357491638	6.53511181713	6.8814926366	9.10174231906	2.36751553584	9.83210652693	1.17888503676	1.11341042835	3.67843183757	1.22462721195	-1.77858326453	1.84278774272	-0.268655633897	162757.200408	29688.4967436	True	
6.83563625787	2.60462237224	2.50549947831	9.82694725866	9.44765221131	3.77634827979	2.30606994401	7.08087617868	3.8384252873	2.37368996415	9.28359096609	2.1484462812	1.52218634138	4.63207220348	4.1488112349	9.16087985815	4.70341791654	7.54472016609	0.0308683695318	6.74206979505	9.13399768013	6.31301378884	-2.3420654385	2.6738119239	3.41441955631	49932.7312027	29391.6117762	True	
3.69447828518	1.26856998137	8.01434558066	5.6233518242	6.85317317718	4.50718470996	5.74226479467	9.95847612169	7.137405397	7.18759725233	9.02109639924	9.31112178347	2.25922110715	9.93068230118	9.02553201398	1.79796063103	8.79779922682	4.28125767647	2.9289010767	3.57364235344	9.63028925156	1.08222885873	-2.64366280747	2.81244334737	-0.186996339403	39765.3317123	29097.6956584	True	
2.42492350969	1.70236587386	2.36239159818	5.46387079481	3.75701910751	7.08787784393	0.763780441699	7.4255668001	6.41939519255	7.72187069754	2.84567047345	1.85080328966	9.28683052916	2.99739890142	4.84253754517	1.68336926442	6.28425734167	1.53633524763	2.26628292374	5.1483256376	2.82561037633	8.11027244323	-2.63036552574	1.65816264379	2.49973159987	31059.2989248	28806.7187019	True	
3.1899464652	3.1778141977	0.313469228349	5.11693837867	9.99908199786	8.95858457179	7.66843296162	1.8575047569	3.87373074302	8.87220117116	7.6015051714	7.79687691546	9.88012403348	8.49580476655	3.86045136382	2.40411037337	1.91104670515	3.84978570299	4.16385399067	8.61150493014	4.37316765221	1.59207831243	-2.39116783556	2.36014953552	2.18087654832	13136.1599736	28518.6515148	True	
1.22419926456	0.912745877666	0.248857388674	8.95962241721	1.6737926416	4.55578322554	2.55419954451	7.80544377609	7.41168536176	8.20855808409	7.89518990484	7.29588695668	9.38485696583	7.10216938066	5.97104726246	7.03951153042	6.22273751646	3.57909634386	2.76828734732	2.54829239396	3.44455257486	7.13504385806	-2.44386230455	1.91739214681	1.64155426202	47347.1526391	28233.4649997	True	
4.12944454538	1.76830951995	9.46497846892	7.70225999382	8.11527248902	5.46719782408	0.0564253664534	9.57884691996	0.997954676229	0.535397762016	3.47531792874	3.86258728428	0.638999751329	7.83065242003	5.81798945808	2.20908024061	9.26094819086	2.80873455667	5.53686395876	6.0172269411	0.711538404381	3.25716465702	-2.68454982838	1.65228879632	0.47562696559	65694.3597303	27951.1303497	True	
5.9790014991	0.635571660013	0.661456366794	3.7470241244	8.14256724715	0.625263249613	4.09623194351	6.48447182237	8.54531491127	7.30575353532	5.39876747931	0.400451658676	5.54675110523	2.57095066541	1.22010754623	9.20215452358	2.94524072324	2.46104602709	8.48424543586	5.09400718193	6.62174475543	8.30017910581	-2.04302789055	2.59526274951	3.86765706229	42930.2803448	27671.6190462	True	
0.275761694968	3.18494770503	7.01088150141	3.10212630459	6.66293756665	0.806812090134	4.87791896436	3.68919340433	8.75303687539	0.175903266578	9.40170457252	3.46964196874	8.35867048606	2.75244670584	8.09319770636	2.58124532739	6.31363342201	0.915103710424	1.65648470683	4.27775691759	4.56367798772	5.41793223946	-2.72578346936	1.77621964049	0.0756854119019	108820.029927	27394.9028557	True	
2.2311975943	1.38448734448	9.5763398828	8.7997934931	2.27563241409	5.09044023553	6.03922385966	5.00902511807	7.70130504208	8.42092783668	2.47620863221	6.01764856305	8.31642738315	7.97469016453	2.63418560808	7.48169100759	2.00109363113	4.10863056239	7.02481121688	3.97790655183	6.98546612547	6.77731622359	-2.31711634189	2.13733449941	1.42423343605	53047.8636936	27120.9538272	True	
3.8222640227	1.48398170657	2.32738143246	8.09872127439	2.4972886243	6.21743594344	7.7753895985	6.51278969149	7.5564488886	6.62833364893	9.16375399347	9.10879851317	3.17043406765	7.91207732441	6.08036611499	8.52809813829	8.57788591742	6.04475270266	0.016468808012	6.44239651539	6.85367700635	6.28305476645	-2.69390226466	1.97941562097	0.684811332619	15846.8460374	26849.7442889	True	
0.972464700101	0.342684204339	3.16463233403	5.45346467064	2.86459449235	3.40065465835	6.48563456193	6.16313309864	3.8853250991	5.41437161907	1.9724567697	4.38291266391	2.00118270269	3.50520459846	5.82864687218	2.19866806145	1.49536923289	7.88219754238	4.65581289012	2.43559310146	4.07736135127	0.403631865415	-2.60054921145	1.80227254561	-0.4367287908	23624.1311045	26581.246846	True	
6.46508516549	0.325504181781	1.13967409951	1.20699459995	7.48726920733	2.76335993283	9.21842491328	8.53707135023	9.86006547984	5.59078601518	8.85208652622	9.03224942098	3.45922248134	7.36711565729	2.43343163894	4.86719390588	9.84911905416	8.15590624102	4.23874715022	3.33620726335	8.76985909891	1.1235083185	-2.95176769355	2.65552639212	0.356458218589	40408.1584043	26315.4343776	True	
5.62319049294	0.824261227542	3.39576600052	0.217621283134	0.842180031065	1.98440070582	1.2048911457	4.690728179	2.75813190905	4.28161934535	4.80912547768	4.51625161374	9.69224525078	6.55734230128	2.75734697316	8.22740244231	9.4130959027	9.02120831164	1.29189301825	1.57303509525	7.13189670329	7.39183079547	-2.76341185609	2.9886447967	-0.874230261274	35564.6430912	26052.2800338	True	
1.74338431876	3.49233928261	5.44785440657	9.47099372667	6.53221170447	2.89314609168	7.00079069737	2.6836567443	4.40886841864	2.75699748126	6.13163398709	2.96013319945	7.62099865945	9.51984786276	9.69657204467	7.49569841291	4.77684071222	9.83359383362	9.29122512865	4.03070437105	7.2385627374	9.46138291102	2.21259496656	2.21023339956	3.56286161807	197322.718431	25791.7572334	True	
4.14029364732	4.80418201601	5.61022512753	0.381291494458	3.95377910894	3.0466779186	9.93696237663	4.51250385623	6.19338096757	1.78019333431	9.24101265404	7.78648626459	7.82089588585	8.23227894971	9.28865289783	8.99422400938	9.75567494432	6.93565625646	0.239880170057	1.97189170447	8.27053202032	0.941423095574	-2.40303460194	2.73535189911	-0.812214319272	70948.9803395	25533.8396611	True	
1.56849108758	2.44950708464	1.44023081761	2.19740584546	2.34706959863	0.853569944834	6.54991740605	8.44767154148	9.50055348646	4.29642749199	2.03256196877	7.31688300332	3.04249090341	2.12487625309	3.07851040269	8.5317700926	8.5553646821	9.30897401556	2.77391657949	0.695239650475	9.13775480912	1.87842093644	-2.18981487321	1.70990024583	-0.000348265064851	102116.076647	25278.5012645	True	
2.80660637269	2.44409165079	9.75886181138	4.50613752838	8.14120694511	0.539134444873	4.81422839309	5.28614701474	3.5706011581	5.32854107625	5.31176734046	7.03976438565	9.94234932431	4.52261307587	4.65409685166	7.31216429159	2.81896628542	1.74670994884	0.991466020165	6.73514981885	4.51794054114	2.01320663711	-2.52391506923	2.16242653869	1.85989174945	14362.6305684	25025.7162519	True	
5.50698623553	0.522818509657	4.86279107938	1.88634131729	3.20076256624	0.34395252672	1.38486120473	8.74961196944	1.05770468437	6.58627541031	4.75721209862	9.78459119438	3.55076114052	7.74496273193	1.24744285318	7.77634828625	6.32825036771	7.0348502294	6.42818267256	5.5731138884	1.44408349326	7.61954739196	-2.77616600779	2.93718066211	1.69126807754	51560.7847848	24775.4590893	True	
1.33416087589	1.00488922761	6.75002893267	3.50338128348	7.65553477433	5.54516606957	7.37968582011	3.97138306953	1.92676640036	8.23438169356	8.66945306815	5.23728905972	5.47588899894	4.81711825194	3.0397306535	5.81270085011	5.3100825479	2.66674960971	7.60637948879	1.1188825878	1.62315293027	7.06346481512	-2.53256760598	1.79263060913	1.02734355512	18138.9246748	24527.7044984	True	
6.92110324719	2.90659960877	0.988904368999	8.64701963397	2.33544735955	3.04621317315	6.10981927476	1.70403115018	2.1862412943	4.30605068262	7.66552419006	3.22769853363	2.09760270551	9.88437871522	8.75409013155	7.80317198098	2.03901279821	4.53032295971	5.77454627951	2.42663194083	6.54028068439	9.57245334174	0.974626733607	2.5796076539	2.60470532992	117530.706392	24282.4274535	True	
2.65239641548	1.28686177549	8.24236876904	3.14414229442	3.47324501499	7.1492337251	7.85147580411	8.595074583	5.95922597777	6.18544435796	2.8166506922	8.34201582159	3.17064663866	3.19330547788	5.75275829268	4.0501305154	7.472132237	9.07254702961	7.76027928167	4.82298770615	1.12278193329	4.03522989121	-2.88635354497	1.78248210608	2.56588508823	21823.3210045	24039.6031789	True	
4.83694495825	3.66473723886	1.4437573033	7.93336273652	5.39166355785	5.57461284512	2.20292820287	1.80624926888	5.27179801059	4.04758563269	2.56182985754	4.3904908492	8.40121330585	6.87710833867	1.31480802129	0.71396973188	3.19841853561	9.30872362406	0.592130251993	6.93354985338	5.04650529965	6.02066794349	-2.56784108737	2.84053599402	2.25113178102	34277.6008551	23799.2071471	True	
3.73558568524	0.735603016553	7.83274874783	5.27259910184	2.66545033837	6.9148518366	0.792697036454	1.18572440139	7.03729587794	9.35634075145	9.77878231439	1.51293594992	8.28552332041	1.98841946734	2.33854866652	2.93398007808	1.67716508534	5.17109063359	9.98696464463	1.94216146068	4.87412244532	3.60905540204	-2.58207160767	1.79103474567	2.67359195293	28559.8256594	23561.2150757	True	
5.07626361898	1.83203592173	3.02603747042	4.16718369229	1.79059042502	2.61231216339	8.84114357733	4.50491542654	7.48832796799	7.0686687892	8.21045850355	5.530615679	9.96183047461	3.73088234524	0.450174237042	7.9900717647	6.40226909492	6.35721266583	5.18524679748	7.68990740515	3.3886350265	7.69777909077	-2.89878868107	2.30026789009	3.06288976387	25849.1392317	23325.6029249	True	
1.43174747054	3.11664758062	4.27020942544	4.51338110862	4.64048140693	9.81927150485	7.46957953137	1.15978799499	2.42780521822	5.5197504051	7.11351787454	5.43773231643	7.5232637546	8.27937583744	0.137725345421	7.48161577257	5.41871824639	0.742089600128	6.2892522762	5.34834201751	6.70489869838	2.52317810724	-2.60499604001	2.44539091883	0.743728024125	17485.2485041	23092.3468957	True	
3.56727437607	1.99915770732	0.259436374964	0.330374243289	2.84921871104	3.48144187602	8.53205503217	1.22927622585	0.858046031797	9.85406276795	7.07155263706	7.90936013182	7.71215074588	3.24170820935	6.28866546713	5.19460907364	5.00115661541	5.4682005464	6.73733652104	1.30145263473	1.01039109985	9.38524205412	-2.61857700367	2.54792895683	3.37815386244	61784.7503843	22861.4234267	True	
4.48449345815	1.54988515929	5.68382797851	5.21107866861	5.89082654709	9.81447506905	3.29618905457	6.50647099878	6.9988627919	2.54745471309	5.73397320701	6.21969492147	2.79736117498	2.88766147412	8.34389059536	5.15607936198	3.81672097972	3.73178223096	1.30433466804	4.31089431903	6.56632489021	0.0697977915129	-2.70007234799	2.4889832165	0.460275463849	22293.4792788	22632.8091924	True	
6.94141232895	2.1825058699	9.76149993519	3.58481236029	1.78185008682	2.91259192737	7.32026882801	3.82091609709	4.62982916728	4.11816265254	7.72682660018	5.16833508452	4.53413629109	1.85762879622	0.571560681668	9.26958160106	6.23408955185	2.84926825626	8.18205379887	3.24588283504	5.76348292235	4.11219356062	-2.28933792839	2.85961111393	0.86098922527	24432.7473999	22406.4811005	True	
4.19886710841	0.269957313598	2.09703263245	3.39645958482	4.53188189315	6.58928304808	6.01941651679	6.29336672123	5.13839801279	4.14410278133	1.04845815591	5.5271284518	2.41408063727	4.76027370889	6.57646605262	6.30438702612	7.87143307809	2.75091930548	8.27253180903	0.824002425452	8.07758942299	1.2279211139	-2.76162930989	2.21101747261	-0.366377650893	17147.978276	22182.4162895	False	
4.25112280928	2.2950134252	3.62523963936	5.70170186389	4.18443925952	5.80563874671	7.54955727721	4.30834618994	8.58208015915	8.22686068794	2.97771421861	3.53842434099	5.34173002754	3.85324727972	5.64725041796	1.61295699907	5.56543972457	8.4637198522	9.66303809777	0.402894547023	7.29988184519	4.09461171377	-2.66758068118	2.49299553648	1.98382848084	23119.3877313	22182.4162895	True	
1.86809583559	1.74996020258	5.22872864958	1.37335856713	9.61508581243	1.83555379458	0.167763475366	4.24989862866	7.65739601551	2.18799738372	4.63448382003	1.26954797465	5.95338007917	9.22471522495	8.51759020338	8.77430465539	6.1448030151	6.86119545657	6.39647517702	5.59501803298	4.05841236297	9.70213456925	-2.89306240324	1.94764070767	0.57196678609	30421.5409336	21960.5921266	True	
4.07561319872	0.663324829212	9.74442649956	6.45018209212	9.97898963361	4.88975761895	6.61120046307	9.40200867632	6.1551734392	9.93223468922	0.866383676942	5.73864973455	7.39038190823	7.17067868601	2.52993580509	5.06483370804	5.0030302235	3.62939944971	0.48633112242	5.06118115058	1.38599282802	1.90560029851	-2.69764931801	1.96595618081	0.0187696724716	19041.8191911	21740.9862053	True	
5.90948261365	2.75040618279	9.7992479799	5.92167986064	2.9707092446	3.64498541211	8.68317372054	7.70083489315	1.4976838257	8.00556064911	5.22051825065	8.66605115948	4.64052321235	0.973489717651	5.31679123393	5.94386111898	8.72206904386	8.81370772487	7.01997838879	2.71329311037	3.91745368884	5.27696768888	-2.24590493582	2.60727579144	3.39456481867	19413.9908594	21523.5763433	True	
4.67602719368	2.50470092882	3.27485861999	3.37737299389	6.93254346142	2.01734084845	3.02607817376	0.501043260087	4.15669130083	8.95861719991	3.37484402466	4.00470891144	5.1197072138	3.13702366487	5.3266648989	6.90257035095	1.34682307195	8.27672440249	3.10872709303	0.681373391002	8.35920391496	0.161573549235	-2.74128353232	2.53223694746	3.0914820171	26593.0586152	21308.3405799	True	
4.72626467985	0.731072287715	7.35671987578	7.49633168751	7.95844756611	3.32092174483	5.82583383775	5.02076575102	7.85673863293	9.71497567073	2.04579880485	6.24181145065	3.99816751702	4.81849686239	6.81152954144	8.09742747409	2.46991789361	9.92751914348	6.56521444991	7.64434542189	8.8483341808	7.51634280418	-2.11745064029	2.13733523296	1.4038051724	45386.2144771	21095.2571741	True	
4.40046356618	0.86418890304	5.35263760025	9.46861488403	4.05837298561	7.21210202843	3.76511538508	4.17060672096	0.174416280941	2.1410517104	9.41112148202	7.05764036933	2.81243912601	7.74079741788	5.48068224906	1.50285443952	7.31014723191	3.94770342815	7.74395110524	6.99753454046	5.73932519046	5.65003961692	-1.83584140459	1.67556697419	-0.11568132651	79452.1295671	20884.3046023	True	
2.37765136704	0.506524089304	4.89357348632	2.00077483825	2.77831675027	6.05256328218	8.11358687258	5.11750064637	8.54247990264	7.01385032559	4.13583361915	0.630026550722	9.01867495878	1.68241683618	3.32566325245	6.09463438537	3.1657619213	6.03422663556	4.19576228574	6.70320932299	7.47033907225	7.26272342593	-2.2054349443	1.80713436096	1.64881148462	72191.769205	20675.4615563	True	
5.40702301014	4.34501698275	5.9686823845	2.15343799022	9.60553600725	1.78977467903	4.00497771193	1.83590114804	1.03064466574	4.68005504782	2.00846502111	1.07181104945	8.45002763401	4.2158169242	2.6639642202	7.75514614795	1.42307325655	5.40462841147	5.82128519708	9.86725761865	1.76899242138	7.49373308284	-2.99838891271	2.79034144775	2.83093541717	34969.5112766	20468.7069407	True	
3.34900161663	2.78417985701	6.51360599217	9.37093181762	4.60329246177	4.79619408893	9.99411334024	5.64172956597	6.35216080545	6.81676288858	2.94740032381	3.59213351314	8.41408836451	3.45919511813	3.92554254842	4.80848443015	2.51657238629	9.26527197481	0.931903464103	3.4389144014	0.861936659517	5.82953238011	-2.89606990196	2.38230922705	1.0865665624	24252.0662563	20264.0198713	True	
5.27759211163	0.184762833439	3.55925349406	3.73661981013	3.66901571856	8.37230140074	8.26765509925	3.35254336838	6.9242236583	7.43379743648	7.78151342628	7.16523112169	4.79799833799	5.89491653672	7.3711124983	1.57572664054	6.43324546823	5.46769833987	0.858668945297	4.05302226992	4.50870691319	6.06423571538	-2.26020518105	2.4731852139	-0.424022777607	11937.6048923	20061.3796726	True	
