Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Potential	Temperature	Equilibruim
7.31611682083	2.18345071293	6.0204704548	5.17825183274	1.35119566488	8.15576362724	6.05708875318	8.00898203002	5.78081510052	0.510438562277	3.54261413625	4.42265645177	5.13804433741	4.08942876304	2.7868924676	6.83447795071	4.55238450209	9.26581864	6.85161245553	9.18103221325	5.6755512967	6.91016037784	-2.54564293462	2.85100428997	1.36065602336	45074.4744325	32499.1091579	True	
4.87371345203	2.69941608161	7.49305294262	2.4453514859	3.82811010665	3.38327566014	2.43314867028	0.648445969726	7.55513043973	4.15520419174	8.05652496945	3.54722100161	7.65808174514	9.46839018011	7.63678055044	3.56751537182	4.04791922507	0.138983474349	6.41875069278	8.31388998393	6.52776726531	7.16991826412	-2.65515814297	2.29624604933	3.09825898576	25537.9319508	32174.1180664	True	
5.04763196219	4.77312978532	0.323767990952	3.50869503897	1.03491130608	4.569502621	1.06348917794	9.41502024872	9.25221801088	8.0346507947	8.25519273641	2.44927776111	8.1033985162	8.23269050793	1.77561686494	9.79438082459	9.71252576038	1.76762818278	0.438310514143	5.84922042611	4.07393088009	1.27030113613	-2.59529417804	2.86059981596	3.68836624685	36696.4151496	31852.3768857	True	
6.69481293969	3.24856334389	4.09067786712	0.913709775102	9.25311700235	1.45494155922	6.66416909018	2.96639356508	4.0722003448	1.76987378757	5.43781204065	1.32456154919	5.82604025487	4.77148619872	5.27345303747	5.35307457038	6.68503887892	7.22797471857	7.9681401193	4.58313334796	1.74237347658	3.49469156859	-2.04898080433	2.51317961122	2.35249778624	83342.2562402	31533.8531168	True	
4.64053606241	1.11099951032	8.85722904274	4.81856026912	2.23647308472	3.88221924908	6.25323110933	0.745507649911	8.38754832708	8.38772688771	5.19417205379	5.00607549655	3.71135156957	3.44004483037	6.09426510524	7.43012908907	6.60065650177	1.43201287244	3.78813053562	5.12851808711	7.09040315601	4.93730840815	-2.87787137766	1.8872791842	3.04731420407	39758.8924082	31218.5145857	True	
6.3103272202	0.712254031666	6.24264429624	2.27722521539	0.653980331384	2.45793619831	5.70888488366	7.80105260532	0.562417398198	4.85313884895	7.19716272793	3.90447292798	7.07851691191	4.2078329516	8.87765360805	1.98418197949	2.13599672718	3.28666908001	4.73172560775	6.21941745151	7.66198631568	7.16184576916	-2.75371383703	2.87385075795	1.74023419136	18802.5463387	30906.3294398	True	
5.91198654034	0.0171018789383	5.75435196376	6.58874576954	0.736961585302	4.61505132501	5.83384206687	8.56572493464	8.05180528232	5.49579944526	6.82828380801	7.84959087484	7.99390765533	0.441835108906	5.23840282583	2.650681772	7.64936077105	4.46085961999	1.59317745155	9.30945092679	3.23007808444	1.97575277328	-2.31711994169	2.67245163139	-0.788306200084	21723.2232404	30597.2661454	True	
3.69084572911	0.841091795541	2.16960856238	4.28925607602	1.64563669513	1.81441231689	9.66573968048	1.52131660561	7.29268843274	0.433985981705	6.34724427823	9.91642705149	1.28799878808	7.27013747578	0.947990657876	8.98545860447	5.37738754193	0.00837789984779	8.7494875623	0.27732065087	8.26052994289	5.20577874238	-2.8547435099	1.87363688796	0.495805780429	25539.6277741	30291.293484	True	
6.18886129082	1.37108206214	7.91384053425	2.1956133458	5.51926823372	4.68026786035	4.34586781217	7.27537277144	7.99335473368	6.70362995944	5.26993263116	8.31369821491	5.49677987188	7.30260782562	0.79851444014	7.21288989436	8.41579923756	5.88592686099	9.24856176688	3.97248213178	0.976710997792	0.596010526795	-2.42454762233	2.4232392205	1.60003106269	33867.4070076	29988.3805491	True	
3.59126769678	3.83288054756	9.58518259005	7.36803825826	5.40768936577	3.37774615355	3.36506598819	6.41824890568	5.54337307772	3.03940683243	5.86615555112	2.33136679712	2.21807212908	3.93772260667	1.36344610376	9.15837014216	1.1740189572	4.19492844199	5.65986067947	8.77549494488	4.33896322103	6.18444568374	-2.16144804519	2.26814073423	0.569239838785	59947.151137	29688.4967436	True	
3.06996617854	2.1914012488	1.18230082804	4.20374029964	2.39019500351	8.46793134647	1.25471501593	3.48111326695	9.16064194137	7.55484075298	8.4643811647	7.01216995808	8.84734179527	7.94287487244	1.80444786897	4.95775820959	2.99295529776	7.38345060439	7.14791469834	2.5829022168	1.86263825384	6.30049598555	-2.61128667638	2.00532162819	2.75351215229	26029.0873098	29391.6117762	True	
7.03534944047	2.40005561839	9.98142463002	0.775331070075	6.13672907829	8.63349702094	4.94016402905	6.47001840223	3.86017237818	9.304711662	7.66111132987	3.68959940354	6.2785193365	8.43709000892	3.96740753942	3.7098878742	3.92961973597	3.20713187412	3.73056621022	8.38522344694	8.70532853328	5.70031108916	-2.3094458673	2.59198886612	2.61245126714	73694.7403369	29097.6956584	True	
4.52169773553	1.44249632982	8.21937158647	4.42030825389	7.13456041586	5.67382900958	2.29618033678	1.56879026342	7.40044838043	7.32066548752	2.38016987702	0.777840167608	8.35096909678	7.1499015732	2.36055367654	1.22401319648	2.86225478092	1.99436837555	3.71327225099	7.3492583016	7.58522961216	4.80879433577	-2.58780026177	1.9966594562	2.27689374206	28896.5350789	28806.7187019	True	
3.27822757915	0.287026070025	3.16703720464	2.99225944189	2.31125679532	5.354408924	6.7141570307	5.34502651177	2.03787432267	6.43971636628	3.70033811656	8.32195609922	7.53314689167	4.2054197002	4.32411707154	7.890176231	6.15981855231	6.49673785382	3.30366661835	4.88004993122	3.26944755892	1.46194803313	-2.50601729596	2.07448121607	0.926933743662	35045.865154	28518.6515148	True	
6.81819612749	3.03907410219	3.14092244994	3.81360142152	7.65830955386	9.8097347914	5.81579465147	7.80337297052	7.71121190509	8.33267371183	2.63843357397	8.21195096075	1.87970357483	7.6504511146	3.71916810074	2.18754687502	3.18086474361	3.29253346865	0.887126342278	2.43192433891	5.29184736147	5.25083424647	-2.38418621027	2.64672214939	0.955247437689	51615.0500092	28233.4649997	True	
2.82852143957	1.49781301744	8.20532614275	8.28059557971	0.330411521624	2.5266696674	8.31663616134	3.78368102699	1.57176060281	9.58560093151	2.43280700271	7.58073120757	8.23030511213	9.65590829889	8.85266375686	2.29223393651	0.754366620483	3.00638758689	6.23952639035	8.85854829038	6.88626735055	1.78174067651	-2.29482674219	2.21950858861	1.47904611519	63322.8665966	27951.1303497	True	
2.69149303104	1.81385031231	4.67720356269	4.57100071812	0.195466297329	0.87586895817	9.73830274615	3.05781333856	2.77681899009	3.49837475698	7.40932632148	7.36524425723	1.38642485255	8.66279795741	8.99696801308	6.89450161969	7.69904534392	7.58203806863	7.04211468243	8.87161626656	9.45526620827	1.84097805695	-2.1855596501	2.17902504639	3.72043383057	50577.4808362	27671.6190462	True	
4.00378342658	1.01735077608	1.13533610312	9.20160826602	0.683742634519	2.54629227504	0.979727124405	3.3252496822	1.84456883123	9.21975605422	8.17767993977	6.26883286816	9.7718205944	4.46693259205	7.9516574463	8.17395664333	3.14681119885	9.42792110174	1.32576556637	7.93358875133	1.04612490356	4.01257673202	-2.60611338778	2.19142218494	1.9182077854	33723.9124539	27394.9028557	True	
5.95296422531	2.89135431387	7.71122860485	9.29414992169	1.86117497048	3.35372902874	0.61673597924	5.306311207	7.78986251986	6.1142245592	7.01778742948	1.08385914743	9.36635116975	3.29455560627	5.15917741484	6.12382551595	3.82344187456	6.61724913233	0.926718429531	4.63416421135	7.85374031858	4.46389343533	-2.61232255792	2.81283504135	2.0766759039	22979.510031	27120.9538272	True	
5.94557314476	2.58726052416	8.52434837629	0.0394660338447	2.58078126313	9.78908600081	8.13394276563	5.326137616	1.67619891297	0.517070193792	9.03629820072	3.40323154211	4.09061250451	6.74435958775	8.47672629281	8.67178208209	3.2738485225	4.60328885045	4.93156306781	8.18957264602	5.14589473157	5.66371921322	-2.94453608665	2.53322040507	0.595952504133	37910.434322	26849.7442889	True	
3.80157134516	1.47572127288	7.12207071537	7.61022915556	5.61544402529	1.89333104984	8.93446646304	4.73843587964	0.271968150136	2.34025427096	0.972209021082	5.44987672065	9.83285176088	4.11969164267	2.54172314263	1.89558616198	8.55174294141	8.46570214	7.47632932012	2.82280898242	4.79356119946	9.66837445437	-2.88909223917	1.78784557305	2.0625493683	35254.5530854	26581.246846	True	
0.33800934031	2.68515398669	0.734973842978	9.06097017982	8.05053346513	8.00979181318	3.72735689475	4.71973446424	9.79454130379	2.7493488802	4.7732790624	8.25931807323	6.97856460941	3.50742422437	4.95004250979	3.23625234971	8.37099594208	6.93221685974	6.14978935213	6.70486374085	2.93889896098	0.983426110792	-2.80625741523	2.64048285704	1.23675085707	40232.3830285	26315.4343776	True	
3.50177594491	3.41990358909	6.00827681181	4.40638316601	6.85876158112	7.28612124203	3.45231839168	8.21595799561	3.55278500583	2.56226215304	5.18219097291	1.83171385426	3.27284839592	0.441877822016	1.5516884025	1.63336481222	3.33568797829	7.95511238673	4.80681555776	7.16229319227	5.32362666796	8.95517604599	-2.25745062841	2.20576300686	2.1871615354	42242.2146953	26052.2800338	True	
5.41819841258	1.77723696003	8.97746429376	7.79715488359	4.17883960049	6.96011713956	8.49739681946	0.878356769376	0.706084883267	7.66585395281	2.25630226751	3.07429648122	8.977644523	7.00359901373	4.45419940723	2.08290581189	4.50285514872	2.19904781629	4.1757267005	7.0190992431	1.91772575177	3.75368888419	-2.98753549459	2.34197860022	-0.522413302071	45044.1434455	25791.7572334	True	
3.10484831255	0.737660065572	3.78854063736	8.64834802566	3.75163737727	6.11451498203	6.89596722788	9.16407653785	9.2588738621	7.14499190645	9.25259518444	5.3033144245	4.38835134573	4.51169539287	5.48908422883	7.53071438265	6.21160210711	1.32296739571	6.86710680037	5.46203687506	3.4326649785	1.69740254339	-2.70122298985	1.975563139	1.19852468314	18225.9562039	25533.8396611	True	
4.6350692982	1.0590256506	9.59241927408	4.4811534819	8.06788826026	6.83917641368	3.08282359489	8.49271792778	1.12032031745	1.56018397727	0.354372448473	8.3502910424	0.585336467637	4.93652899617	8.0831015661	9.48431116666	9.21192262747	7.73921530731	9.47420016864	5.5842925804	5.47658332861	0.360340367165	-2.25463091734	2.69991394509	1.03558507295	111080.722426	25278.5012645	True	
5.6622569038	2.28450973881	1.79321685022	1.60140511994	9.15067982885	4.49216417332	6.00304422174	2.17897278054	1.66471870133	7.81294873986	3.254732292	3.72165260401	1.92614394929	6.24023287375	2.71492091557	1.67632422378	9.88733252553	1.95873985378	2.56216235882	4.26383177548	2.547782973	1.11633567474	-1.9559799005	2.82212117404	1.25311755257	162415.714739	25025.7162519	True	
3.26227796245	0.526677011532	0.401805108374	0.0276379409711	5.50452524429	3.55703752991	9.92432204978	2.72069577616	2.49360637014	4.78078725141	6.24257843695	9.89504795972	7.7938288654	6.47092068578	3.10205299616	4.31922732359	1.49527587627	6.72438185515	4.08812970052	1.03525034129	1.35371319154	8.00894524823	-2.2699426637	1.99820614035	-0.507296510937	55649.4102461	24775.4590893	True	
2.77597282323	0.759393491378	8.86143245706	7.39058382761	4.006360488	7.66962021178	8.11706334464	1.14606573986	7.55161363146	7.85081682697	7.90759762635	9.21605043837	5.10191422314	7.5264998234	7.08261004384	8.01905354961	3.54315482614	5.8616998165	0.420273665828	7.21805413092	5.65424508299	1.46024428742	-1.80199862492	1.40495953604	-0.717206486869	85284.958945	24527.7044984	True	
4.92789249264	4.81984311526	6.43646679287	2.45927039159	4.07521224445	5.41944582441	3.57400789082	1.28165551438	1.80694917655	8.90854054423	0.931852545573	2.7271206231	9.02614981371	6.40896913604	4.17440258637	5.86378232879	4.57384285618	1.88621466962	3.09191401763	4.11577414386	5.14332217328	2.95145601063	-2.97375023335	2.60804704953	3.63196461995	61384.4166182	24282.4274535	True	
3.53871288172	2.68596510056	1.19936060414	7.624839454	9.19739085359	8.8839952877	7.27868232909	8.00696784338	1.27180021566	5.03812134927	0.425422502814	1.2619350502	5.46264732506	5.53735319332	3.95772427802	9.77088579874	6.45865849819	1.18977589766	7.30687752141	2.35535277612	9.31096185774	1.98980597184	-2.8413464499	2.11336737409	2.9415605016	26497.3616861	24039.6031789	True	
5.77368743929	2.24177267922	5.16893763533	5.44068822182	7.22131731076	9.26518751009	0.168201767843	0.131617363912	5.38077790462	6.43026669721	6.89082956107	2.14271177173	6.41585333131	6.71331959601	1.39769037878	2.73981588057	3.46765630664	2.02197809887	2.08101642303	6.14563606097	7.8068937164	1.72596942754	-2.44864027877	2.7466698893	1.61055215413	31838.4613018	23799.2071471	True	
1.31783701999	0.878985268133	5.79224180901	2.38946766552	4.43695186714	5.93941050811	0.979302730249	4.86860843287	2.88071937421	7.90650591378	4.25927766268	3.44929986703	8.76983586542	6.28072596045	7.62375601338	2.45748349872	2.08936822894	0.898143425429	9.46723348994	0.916431964139	1.40854000489	3.00350809552	-2.61819466026	1.56398776771	1.02569878568	33506.0882393	23561.2150757	True	
1.18956826784	3.96897139075	6.39096127373	2.35961518283	8.83981292334	4.000637355	3.95963059256	7.39242585388	0.577515958516	4.61003593602	7.49201284886	9.51681419836	2.61197609159	3.43727234193	7.06355277798	2.05249690319	1.63271996717	0.3282263112	4.54311643569	7.13148740633	0.105626278572	4.02570801692	-2.72231318758	2.61171637546	1.699094441	25897.5901353	23325.6029249	True	
0.807230755019	1.86083632801	7.64098099328	7.89904845427	7.74307221052	0.560561652054	5.56303121531	8.19391985697	0.0945915941378	2.840366388	4.9863417232	0.993372121817	7.54137789204	3.62633936167	1.28145254241	0.532291658825	5.95534416013	9.08698933313	6.273382295	6.40822241179	6.33836545983	5.51553012535	-2.41230776059	2.08982703532	0.468497818524	32741.945428	23092.3468957	True	
5.79970053411	2.27794408838	6.03413718609	2.75069528116	3.62445969122	2.18654620021	2.68180121932	7.29765279906	1.68399865359	2.62001764736	4.43062133521	3.59270830871	1.06504399647	8.61262529319	1.58340242667	1.13307450193	5.30985032547	7.94183700305	6.42556903477	1.61565530677	5.82693410446	3.1488893742	-2.55877284835	2.29818053524	2.42828351549	41988.6854358	22861.4234267	True	
2.91571670752	3.57967795585	1.32523659575	7.03363683288	7.98059111268	6.40020172047	9.73328843329	2.82278286455	8.61605309228	2.8232151085	2.01526503424	7.28012934142	1.05031093356	4.41801683732	0.173422685527	3.56394675835	0.0262093501911	6.22230849875	5.70416880928	8.44121782925	5.77194374214	4.10071046281	-2.31816018752	2.43601231706	2.0150384157	40741.1583058	22632.8091924	True	
4.72294653013	1.44945286687	8.39597718809	6.49603926234	8.16870288749	1.59142349537	6.92751944216	8.6149300889	6.43968247382	1.04648551857	6.1133758227	5.47804036856	2.26420465013	1.33930711906	4.41145602214	1.42374686809	5.2323273376	3.21068689968	0.854018459159	4.95021975678	8.83100415072	9.75803952078	-2.5872178761	2.76494181502	-0.951276538743	22419.6642969	22406.4811005	True	
3.98448897185	3.84830657229	1.68027369838	9.50349452508	6.09723735504	8.21050493638	8.30630956062	3.50457158149	7.62565805656	5.27732490759	8.13773916431	6.93646726262	2.59674847874	5.46199434787	1.22318533719	1.55710672144	9.1734976318	5.41714589786	3.82112082993	0.177514047018	8.87512179734	3.59434198512	-2.89542160266	2.73408947381	2.71752423699	23468.4841486	22182.4162895	True	
5.64135929541	4.22517439476	3.96409360041	6.6817621032	4.75556956709	5.31729460716	1.60131891673	2.12597522135	5.75835713859	6.87132518734	2.05865199557	1.24176471149	1.12332628017	1.40063297217	7.64794058529	8.00613097292	2.4596204774	1.69874210173	1.94116892363	1.61134969481	4.12346386036	4.20751133071	-2.69790534039	2.89143350156	2.26186019897	25621.7452005	21960.5921266	True	
3.06720109081	2.13861152131	1.96182832681	4.84962892456	4.57095076886	8.6189475071	4.24046495642	6.46178712866	4.9331063278	7.50589324456	5.2207750931	1.10679659441	3.57191722894	9.24977913805	3.6409905359	9.64355327718	3.98844886131	4.32832441006	7.8099386314	9.63686004192	5.75603702332	4.79771797124	-2.1166812962	1.5836536548	1.73714716445	56398.5139457	21740.9862053	True	
5.11515784076	2.37448585974	7.75512459189	1.57849171419	6.80855086512	7.73560902922	8.12133293955	2.25673689585	4.24332141778	7.77444921386	1.69773242117	2.14586019263	3.53219506797	6.46003995876	6.78820793743	9.47195427211	0.168957376251	8.92149436126	0.838502633148	3.47227653775	2.56850070812	0.613023078339	-2.46528144856	2.23849519906	2.9868311098	37175.2853581	21523.5763433	True	
1.72293131893	1.87938293428	7.34332649804	7.4738252107	8.74499377185	5.36500227151	5.21957044776	7.18982069034	5.4269952773	3.87529057092	3.76568220212	0.148958576109	0.990948705082	6.09118890607	7.05163344361	6.61013638895	5.56572106965	8.78491566688	1.93773275868	4.72068630689	3.73669851851	9.00625862126	-2.38718064487	1.77461602865	2.20312972088	24451.5057654	21308.3405799	True	
0.247790574321	2.23856916164	1.11470265433	9.64018828767	1.09716096368	8.73640327929	2.98054389778	0.518089768785	7.20249780803	1.64047243023	0.463539220463	6.06584583175	6.57081077924	7.5546584648	7.81465780185	7.20700786518	1.28076088357	4.91368965263	0.902374866474	6.14567084804	3.8785937678	8.88835213941	-2.3389190075	2.15298307306	1.03605498408	76958.5845964	21095.2571741	True	
1.65948064639	2.83385927761	6.16169559911	0.648632225681	1.92880976154	6.59793858637	7.47117126141	9.47003118335	6.60734409584	1.20168127586	4.49908288697	9.99035226444	7.1039941666	1.9792820224	3.0749660736	8.17656899924	5.38946964554	1.22843926382	8.80555679209	7.07749743102	4.90965413526	0.012925487526	-2.75350073731	2.04432906445	2.10624710029	29166.5523386	20884.3046023	True	
4.9308091613	1.69321734573	8.94079655304	2.34291954327	2.8366002517	9.93937058024	6.47952798493	9.12400575357	3.03164041506	0.182940052128	7.09601460924	3.9808311564	1.59174402635	8.67399151431	6.28897218903	4.61689944821	5.72119241404	7.06720633925	1.73381555289	7.87155281663	7.49218366862	1.64589793199	-2.35773561747	2.27775579935	3.14476551703	22979.6029385	20675.4615563	True	
1.52117788332	2.34652691706	2.12054484333	0.849064461992	8.67683874221	8.26126344765	6.04368243745	8.30976216351	7.97506269866	8.78115927211	8.05557664637	4.75444080716	2.13055375772	1.67366311495	4.9933444464	2.2864386492	7.68255679666	1.72188070867	7.37975370051	5.29552467971	4.48926832863	2.87841341387	-2.68956522382	2.0586026925	0.598512257984	19462.3620352	20468.7069407	True	
5.0286672686	4.06182093732	4.69884646166	8.59378375666	1.50994308343	2.74376399733	7.14765286986	1.76342298094	0.601463509277	4.45139879284	2.87023396381	8.1360144856	2.25039968049	2.97627921661	8.68823134665	3.85246618992	7.91511336675	1.65556561798	3.10611250951	9.51000593708	2.79935870406	8.2750203501	-2.39629446387	2.81251851707	0.330398108705	28828.7591454	20264.0198713	True	
4.07159728719	3.7917226878	9.83319487583	6.93271180751	3.5131772888	7.48984904919	5.37625785059	6.20802979039	3.53860801596	8.03155598822	6.32724880289	3.09029751549	5.57322015009	7.29132441173	5.36563125532	3.03072253703	2.72837754102	1.29604029035	6.33243110457	5.742377102	7.33342249001	1.05522183789	-2.70193914779	2.43159572712	0.994556832576	21146.1815755	20061.3796726	True	
3.51953289388	2.21616345019	3.45493158948	5.23123268942	1.18426029274	2.57753464999	2.91236572857	0.569249251883	6.91310277424	5.70147222075	9.43377583706	4.3716873597	6.25255626971	2.37551399342	9.47508865616	4.53899940104	3.34254989262	4.01365174852	4.40719904246	8.61215695465	4.66037504657	2.32496407363	-2.43053004094	2.31942553627	2.57893544165	33814.8179213	19860.7658759	True	
1.79387688561	0.312515091235	7.91854267446	6.5001078045	4.01058774445	1.00837672255	3.61211112682	6.07283425224	4.24240475918	1.86684292997	3.60146840598	1.49825463606	1.65931756711	0.645633722264	8.54809997091	7.78534853828	3.40268923035	4.27113442315	8.33589264533	8.89927606811	9.14505095914	6.52560685457	-2.34366388122	1.2993974483	-0.348437636198	49181.2078082	19662.1582171	True	
