Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Potential	Temperature	Equilibruim
4.46180085184	4.31605220947	1.51274362209	4.70633500658	4.44517551306	7.72834324646	1.95850724167	7.13640317865	2.42818718197	5.69213985561	9.773368416	3.35559232221	2.01472739306	2.98155685222	4.41005873712	8.37723226183	1.0672757878	4.14963865714	9.36123577099	8.86468220025	2.96270953924	5.2108994626	-2.70790961397	2.69771774643	2.50314962185	26901.6988431	25410.1184997	True	
5.54730772649	0.225585120308	1.11136908677	1.34046606327	8.02286742163	8.44885146332	8.00812973327	7.14579339096	3.32806139121	4.58980982169	0.87215938121	2.2591670897	3.75052125918	8.69973687366	7.49454506008	5.54314978267	7.21945305676	2.54259623788	5.06319738161	3.34322762548	5.87217645596	6.1145641891	-2.79101590657	2.13559218473	2.54657823353	47934.2946617	25156.0173147	True	
4.00404162185	0.485894983279	6.29713904119	6.88816205413	1.05068961477	6.46279316703	9.27592431215	1.85449162534	7.29648264054	8.26631846996	4.65503866631	4.5725354123	0.789946330255	3.63640285997	3.37069731687	8.36254081802	1.90146328291	4.3982890437	5.75996999534	9.10000194435	6.07386162178	7.8476821585	-2.09984302749	1.80025267539	2.72759147991	37670.0594408	24904.4571416	True	
5.90150692819	3.11602373469	6.85766820663	2.24575206373	4.47188963468	5.06560852581	2.95927593002	7.04558658311	6.90214358937	5.73313872284	4.72215160809	6.31606493766	5.78737790733	7.08760519684	5.07284253995	7.34338014459	6.02271180875	8.69321980499	8.24112268361	4.89728214212	6.45902445317	5.63502013379	-1.18236071389	2.38288252774	0.864505769305	104519.159525	24655.4125702	True	
4.30852567064	0.621559058994	5.25524833949	6.50506606831	5.92741521485	7.01144122224	5.24524364098	3.63511509063	9.60935505813	5.65539257107	1.35153463953	9.43333374406	5.19532371581	6.30054493035	3.43300276126	6.70155607917	0.923610742041	0.105131238951	5.70015169927	1.94514355168	4.83855355206	4.86588313624	-2.54726954663	1.58111609857	2.41865337045	54627.3677721	24408.8584445	True	
1.14699298208	2.05798351873	3.76227283611	2.34416505477	8.23802823335	8.62769421461	1.51286391254	2.00537689014	1.49450317568	1.44854663055	4.1658197482	4.64088147879	4.94271503058	0.144786278589	9.38421926244	5.53749012099	6.48401665708	8.63033372581	1.58585284095	1.72043469558	9.77933834863	2.80022547548	-2.65690191242	1.91972954821	3.92152679874	33357.1478757	24164.76986	True	
0.553131703089	3.17943018472	3.35978009887	8.90530332212	1.99333729611	2.62623301249	5.19382356248	5.90192811943	3.64239853767	0.955667265839	8.09478584117	5.74139723333	6.16396766393	1.92386940797	7.79694459866	3.40595250169	7.04793728322	9.488035049	9.75788640126	2.80447672518	0.213105715134	8.49270581893	-2.88877175368	2.6535328643	1.25505731689	33395.1600075	23923.1221614	True	
1.23595967282	0.161102836441	4.9066941569	9.140163035	8.32056908418	8.69335790803	8.04040596155	0.281903317533	8.46019889706	6.54482437441	0.673494646924	2.61618543179	7.90200649456	4.37834661325	2.62604834501	3.53285758794	5.78536686138	1.78573778034	0.547482873505	9.09370143885	8.16489539338	3.47110363809	-2.46799108928	1.75874800985	-0.0239656672985	29771.028089	23683.8909398	True	
6.43425445031	2.2054715866	7.17399270494	7.53294578411	0.684030773246	5.48748236959	4.9691077624	4.33552748957	4.11958995538	1.52965519472	0.623893733637	8.33475694844	1.36098915953	1.00401648877	5.65615161979	6.56096669611	8.39275871204	9.65785643593	5.26571262414	9.18264506597	5.39400424462	7.54227840278	-2.2914622628	2.93439374667	-0.112337292519	41715.0201823	23447.0520304	True	
6.24743302915	0.619320224214	3.88154344057	8.34881354728	7.72339417771	2.15925930143	6.15285196655	2.66808068505	9.07041596191	6.40342512407	3.66409580226	1.69191621068	5.76884054128	4.05218601447	2.34982818741	5.82530712688	2.98193561861	1.24979413464	4.3130242646	6.2212506434	3.11642537051	8.33720539839	-2.54653919094	2.51600244394	3.07524700905	30816.8769938	23212.5815101	True	
2.18708075167	0.47851456485	5.00759310353	9.03699341674	2.51681801297	1.3323262324	4.31505032802	5.69527191579	4.95063922902	5.39538367581	9.2289752833	0.368832235578	9.54185369166	9.1267373748	0.453575627204	2.18083824316	3.35824557178	4.79221663594	7.44563312843	7.62803515217	4.24969771489	1.04187645306	-2.47098250618	1.67650771304	3.68506461471	21575.6461284	22980.455695	True	
1.74790982134	2.84649742523	2.96556489874	4.37050373208	4.31850514846	7.13193917262	6.90841900508	4.26672857996	5.65132541885	3.29334908366	9.5754043385	4.39388684641	4.90581381197	0.822433894696	5.77412744579	5.20370417715	0.280685728864	3.91316822186	3.38023201983	5.2863778379	4.90602932811	8.08532869477	-2.76485887695	2.48769963198	3.50445799614	26264.3838804	22750.651138	True	
4.28098756203	0.351907366767	4.07558402419	4.26607855812	8.71557853503	1.99278903201	8.15144440991	6.70757294157	1.38477315075	8.07893908833	6.28362984216	1.36799421479	5.70247526322	2.83459773067	7.09233674117	0.766356613326	5.83249999117	4.55022084966	9.4282834079	0.62379852244	9.81245082727	1.76696191429	-2.33096069742	1.43451796468	1.42733691148	73544.6250077	22523.1446267	True	
5.36890307613	1.33954994024	2.91932407371	5.8600191038	0.296094477099	8.72051038813	6.66312264535	6.9091055958	8.22091511669	9.75784238455	4.37714869859	9.52694301179	7.67146865371	2.68402072059	6.16752590801	9.24769429364	0.911839033439	5.02703919531	6.69348835136	8.28623405015	6.61885525565	7.7795846421	-2.25427157044	2.56994578188	-0.524207641147	21443.1024442	22297.9131804	True	
3.88237066424	4.12533784284	2.06332804034	0.971435255088	7.89747624162	4.18829483497	8.78403040904	0.887625829242	9.26101036414	5.27739897614	5.67818935089	0.788779018587	9.06214344918	4.9874639657	8.82965671151	2.31440632988	8.60233629727	6.50006845879	2.38771284583	7.15102531921	4.66560558079	1.38754539836	-2.66840725817	2.5007585044	2.55761433794	32614.5589597	22074.9340486	True	
3.36991074753	2.64207292012	5.97538911239	6.95329736856	8.16997963808	3.59955145632	9.69881390166	4.72364137055	7.97559922258	9.18594611222	6.51369300335	7.86908934376	1.06304516259	0.227442908028	1.99774938429	4.46963116934	4.07972775934	1.11620066075	3.9242314608	4.15659908478	7.74643734784	3.67016962631	-2.14506856347	2.6403650128	-0.182555279403	42348.5848241	21854.1847081	True	
2.753118437	0.72983021152	1.65538321622	3.10877262037	8.61580456402	8.64760073844	8.46351936615	8.93864305687	5.84718705866	2.92668515461	9.7093601437	1.96309515352	5.74117569787	8.67236924393	7.97687364969	1.58975112606	2.91469913006	9.80700543566	3.73805239194	6.69127551575	0.943117915664	9.8310578718	-2.7014866446	2.05981968573	2.99249633246	38000.2978646	21635.642861	True	
0.487224436294	4.40310195232	9.30358539793	5.94917046287	8.94974487613	7.28960923131	3.1320845862	8.51926475775	9.94806666245	1.03533741568	6.63708311045	9.17042140072	7.87310983048	2.84589953937	2.9516208501	6.59312820131	5.12154837271	4.356513618	6.44158109934	4.02360607264	1.55591856619	3.37914093463	-2.46164829017	2.93057281397	0.361713185569	31604.6943288	21419.2864324	True	
4.27578064593	3.26089791411	4.93444108914	6.32439346136	1.05854313423	0.575222190202	8.10608734053	0.720509966284	2.81686243818	1.81974356675	2.74768900426	2.78430418221	0.961799038417	0.593649452488	6.26744083158	6.80513221307	1.14881544005	8.6377801548	3.17723978286	0.335122318572	7.70328223912	2.58551613521	-2.72232500174	2.62472561287	1.08582408439	27218.4816264	21205.0935681	True	
1.57954212058	1.67802133083	4.77028617176	4.64237601005	8.30415784367	4.10512231949	8.11317257476	0.32006239365	7.17771803258	7.73274399402	7.06483405851	3.97281736891	6.41623352245	3.12263043197	6.49499015574	2.24761245485	6.25932004942	0.612388909777	2.6676622757	0.791904705577	1.21413319008	2.62320886819	-2.13714571713	1.90814580551	-0.689361160691	41342.7264558	20993.0426324	True	
4.65451503652	0.510745665464	9.69512570246	7.85280506474	4.50902810227	0.450197529776	7.29295661659	0.327773044664	9.82491212759	3.38219223959	3.47239163184	3.15442117888	5.06350830189	8.24559050952	7.37222937873	9.87141049724	8.45022789051	8.40416759419	6.81294787017	8.32804549922	8.9363103471	0.556811362992	-2.71663354558	1.92709141379	1.73161834594	33559.7657122	20783.1122061	True	
0.95623407755	1.45822858254	6.76023113422	0.335858265331	8.41337736015	8.42126898239	6.93438843986	5.21048313406	0.992429527407	2.8117440346	5.02984189702	4.22768949357	2.61649326839	7.91067415181	8.56328565188	4.25142231147	7.98220658565	4.43317486605	3.97883815908	6.72773763995	7.99546019826	5.67811188342	-2.79442929346	2.39201576593	-0.768395256098	23493.2613723	20575.281084	True	
0.172433149357	3.62876738181	8.43281381911	4.68660289798	5.63808940644	3.64184970683	2.59268115625	5.46051146154	5.565565106	7.12359817154	2.78320838549	5.83385025685	4.86010110415	4.70157516346	8.79457160331	0.0901698516284	2.91546867495	3.47869392259	2.68484077922	4.30563097376	8.24283307912	5.89207635747	-2.89766041954	2.24880184607	-0.24100335489	63365.8616104	20369.5282732	True	
5.94227636085	1.05384142248	8.39052207198	9.1427452918	4.04060055774	7.90292100928	6.80308727484	4.74367909023	8.58717320126	2.53072979868	3.04101860637	8.55210745627	8.3919255726	1.50873810888	1.09171893554	7.21029613151	4.33613431746	8.09190337722	6.38037695913	4.17092407821	7.38216221578	1.01036709881	-0.443430949038	2.01801607387	0.660462692579	113340.436909	20165.8329905	True	
1.40555388875	2.89311250313	8.9886937804	5.16079377802	6.04001127092	5.85718041581	7.09237887139	1.07061402855	4.96403068075	5.97873565984	5.44235702185	4.84311730629	5.92580286923	6.92835797005	2.27525107983	8.8208846972	8.93560607218	3.32129535951	2.13901941536	2.32685139096	1.62188689428	0.302823537106	-2.35136678358	2.15839963875	2.09860375198	14986.7288131	19964.1746606	True	
4.70626000012	3.08502430875	3.09781033765	5.09332675944	5.13773793809	3.48996612702	5.55866363604	1.85755315201	4.39088108001	6.91973438672	5.00614221045	3.77670436417	5.12598222438	6.28147706687	5.35172622479	4.29240483248	8.78956516127	5.03169677231	5.90553567899	2.33051234451	2.05322452777	8.59383712718	-2.93730501776	2.20916163276	-0.578890402738	51092.5196387	19764.5329139	True	
1.41987443511	2.4584594124	2.64355006477	3.92828295041	5.73463519443	2.16698192885	7.69909087021	3.0484822489	5.57418443354	7.05407837772	8.44198628014	1.17110629466	5.09067896998	7.05786228275	6.24535791008	4.3385217717	2.89185685584	9.07888177844	6.8735891286	9.17014084045	8.13290646353	8.26901069047	-2.71954169069	1.98347456476	0.820751957091	22526.3269952	19566.8875848	True	
3.87240025066	4.50977009213	3.98867860953	8.57658979358	4.12376471242	4.88048104788	1.368198721	5.84141490179	3.37264527861	3.22063060191	7.38308932183	1.2749096907	5.50984051626	1.00750634941	7.84698527453	2.27431657206	4.73815287683	0.831658472519	3.56321292991	3.75775783808	0.931233897275	0.682740936046	-2.47178585168	2.65318635177	3.31225158682	40795.8366035	19371.218709	True	
3.69247346232	3.94356716215	7.41550318157	5.36500245721	0.680777861037	0.267401876206	5.59383437129	1.49570628364	6.71494812847	8.18067254802	4.07844347896	7.50904536786	3.54387642699	2.78490028522	4.89238233405	6.90017610316	4.65120964481	8.28124451149	2.830741514	0.812683825444	2.43194980109	8.84164588606	-2.26119464979	2.37024598921	3.17351069966	38930.4227617	19177.5065219	True	
2.89764749648	4.04258138705	7.23771183637	3.36564474758	7.30044616791	1.2506843125	8.7166384698	7.37779354902	4.94991498037	2.42136211599	1.97119978822	8.46362408629	6.33451940318	8.60841889344	5.30887245137	3.07148622366	4.2359705249	0.369306074285	8.89568886387	6.78763086201	9.17493043311	6.78003835285	-2.57895302249	2.7668954164	2.53881362771	24998.8130925	18985.7314566	True	
7.55499646048	2.10493561899	5.04509844731	4.81081667772	8.20112967267	5.36602429014	9.68044168732	9.19107062502	8.31114720654	4.34678264042	7.05646485389	7.15048514153	7.61658908996	0.27928439666	8.34282208156	2.6611375183	3.53502394123	9.91562754177	4.11275721407	8.72345505556	6.55999289775	3.86078949074	-2.04177492076	2.99689661535	0.768205283205	40393.7239492	18795.8741421	True	
5.71396926021	0.0359728967097	1.09791713184	5.64744873001	7.89562626408	3.66308316809	9.208453177	7.96113213224	0.917399943352	5.87199653196	5.72459951393	3.22812251238	5.14092085985	9.71232737348	7.9856818217	5.68528181961	2.75252780646	5.36169942963	8.96253880364	1.52203872082	7.92452814264	1.71782057526	-2.59051681797	2.89461074916	1.52290540594	23725.4595178	18607.9154007	True	
2.66322623028	0.284948300055	5.70408880508	8.21195023425	6.39453747817	9.76481779415	8.23765604678	1.44893688325	8.25889338186	1.46733192292	7.1603004964	1.02159909779	9.15318405349	1.5168613504	7.88946814627	6.66640129581	8.72806097802	4.82351439011	1.69085607988	7.73106677838	6.84480975403	4.38050707125	-2.63778148725	1.75424699745	1.91402526696	16600.3737092	18421.8362467	True	
3.49116495698	1.387042594	4.87646775504	9.2914550667	9.41969792236	9.09174898525	7.43114253131	8.59700266431	2.4729966758	8.65847731724	7.823061402	6.80460560336	9.63995270712	0.229181552435	6.69098257356	3.70172783288	1.17385262919	1.32713191228	5.39833037552	3.90247109633	4.58686928344	4.04470975905	-2.8000761859	2.48468870806	0.350067059268	48622.1517319	18237.6178842	True	
6.01144920556	0.743353028284	2.52182652455	4.406604907	6.89372942235	2.01740018024	3.08714793424	3.52990641351	4.87233179579	2.47379456492	6.54446960554	1.27559368178	1.18136589073	9.74370788096	1.22061221877	2.54529813236	1.99930852682	2.15248908339	5.45670233123	6.15983745524	2.21216502576	8.7174115606	-2.93310458771	2.1964569827	0.523014634213	71853.7633247	18055.2417053	True	
