Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Potential	Equilibruim
-0.938801138127	-2.70465850843	2.9345535793	-1.97274798795	0.167478883818	2.57810853753	-0.522061858034	0.998277324106	1.04341662799	0.416704523411	0.16123270551	-1.78068550685	-0.747490066403	-1.05185976506	-0.657809700907	0.737698667833	-2.1140634518	2.51401163678	3.47931444659	-0.167947860511	8.33324734524	9.03738534965	8.32957664046	7.04938656734	5.24675501601	7.32387059578	7.77275477081	6.67079447446	4.7144649267	4.924916879	3.06991557956	6.00787676555	4.50038052485	4.29523002059	5.37437332105	5.88642353139	3.92390837206	7.0567765255	4.86529744516	8.6556031222	2.24993449772	5.33110599197	1446.05972874	False	
-0.176729872958	-2.78354049716	2.82527595803	-2.42682984634	0.289417365456	2.81785572906	-1.51391905174	0.900154938271	1.93392935803	0.644335280992	0.905508467579	-1.20450250323	-1.64045070795	-1.54315523761	-0.365921287556	0.390422978736	-2.41758600922	3.41267095287	3.93886898023	-0.766728159071	8.52483408694	9.60515357783	8.82528601724	8.38388677568	5.75891509081	6.60165657722	8.1127860995	6.57259717788	6.01445495777	5.46927827895	4.28622446431	7.33322367007	4.48628262954	3.86937532053	6.07060697124	5.55789309847	4.78746944887	8.44621072874	4.75941971278	7.60709384377	2.4494779538	4.47292016788	1395.33378937	False	
-1.03726100349	-4.70743161966	3.22685398511	-2.55041418928	0.716537981356	2.80916949019	-0.18329476188	1.1453526442	1.49971460319	1.16228552257	1.07182426778	-2.14798606771	-1.20600310321	-3.2909171554	1.19581312062	0.899687507895	-3.69359213583	3.27010066766	4.82054326868	0.0676405820612	7.92199974587	8.55400776334	8.93684400524	7.77366667929	6.53326641839	7.04305104485	8.17724551101	7.25088665158	5.56971987777	4.52079450735	3.73359648099	7.85849032068	4.73046291478	4.69402415149	4.75298412049	6.36034432897	4.98396025076	9.73527735176	4.47862687554	6.9937194451	2.99715670111	3.64744573185	1279.7269129	False	
-1.34974156576	-5.2308360713	3.96274076804	-3.17464885127	1.81450877538	3.16321869354	0.413056369226	-0.582601512425	1.30004966486	0.0898148350684	1.28297892226	-2.43560797643	-1.0251486648	-3.73668111018	2.04386890539	1.39453787157	-3.58669074488	2.92739103457	3.99916956413	0.679370320609	8.95890791122	7.44320955859	9.15316475907	7.28638439099	6.22950917369	7.84400809358	8.5929401962	6.07357256475	5.39765752462	3.32302509236	3.96767892882	7.04052337712	4.2619513452	4.54776208365	5.7498282527	6.87551521214	6.29258080765	8.45253245273	3.19190935668	5.02284231788	3.10688834315	4.17991265383	1220.93424364	False	
-0.840556653624	-5.020651466	4.43318420919	-3.24627214292	2.02990306038	2.58667530516	0.279268367075	-0.944265723002	1.56871087404	-0.0840008543607	1.62636383417	-2.50160197955	-1.09360316759	-3.13624489354	2.38345408721	1.64109896653	-3.00718364597	2.92042879997	4.48967355392	0.529396935217	8.33219196858	7.22457536556	9.12367319222	7.4361610141	5.58495155279	7.38279186975	8.21042788928	6.22124656129	5.19007184883	3.88492274088	3.94152846822	7.02496434105	3.72641366548	5.10798902348	5.98198242347	7.28736504241	5.92472730222	8.35420266721	2.90534696322	5.00813563149	2.57137901614	4.73862174642	1250.50704229	False	
-2.58071706411	-4.44023327583	2.68744524804	-2.32460598257	1.74980007093	2.12138504534	1.94017863325	-1.22693927039	2.16057856661	0.492225948462	-0.0642495170849	-2.07868243414	-2.80897761646	-2.71856612937	2.71315287506	2.50056468263	-2.91338555508	5.57148196911	3.28275710117	-0.644577384357	7.40613592379	7.29536830006	7.49785378195	7.00050369967	5.04689083716	6.42953419375	7.22391369921	6.03916724091	6.13194175686	4.37039133959	2.94836585034	6.02377884878	3.06726361039	7.54855269008	7.62589838311	9.74346283772	7.29478384885	6.74938899246	2.47567760627	4.57934326659	3.1247838327	3.18751774985	882.94850755	False	
-2.39457483593	-4.42346845951	2.16396724744	-1.1498466279	0.786738517154	1.98682686466	1.13069576884	-0.937812381048	2.04111318787	0.202558110497	1.15269183552	-3.47058432012	-3.753941774	-3.66455221154	2.84652376543	2.43197160267	-3.54364455847	5.05468796708	3.01344625011	-0.645991014874	6.32045634166	7.76558351419	7.5226428531	6.49604035264	5.27524836008	5.31185965756	7.82764912116	5.50886706227	6.03015550055	4.1272208131	3.28404272201	6.23367926825	2.8794163831	7.24153129848	7.26748272512	8.97390554967	7.29198506663	5.71285494701	2.52238984644	4.61453939118	4.36324224404	3.83676920412	869.859866173	False	
-2.41043062001	-4.3303332447	2.47840378371	-1.82978892063	1.15548929714	2.30583229903	0.945790304676	-1.14063709751	2.17528532716	0.00830746327238	1.4822040176	-3.8346558598	-3.15685593398	-3.53756375144	2.31482613671	2.52288518682	-3.1699470634	5.27706150229	3.10396076296	-0.127722267569	6.20779916416	7.76975258822	8.10608070139	6.71953976645	4.96858343778	4.93876888338	7.47571073965	5.64268966127	5.72452246286	4.10343460094	3.61071440241	6.80223643461	3.29413647684	6.73134162062	7.72729846128	9.25721570341	7.80095712804	6.13452718046	3.22451418049	3.92210047374	4.11793214569	4.07977884051	861.250506592	False	
-2.86788413921	-4.33193944026	1.6183631605	-0.990251488072	0.890628051126	1.21457859089	1.28938099944	-0.46093445791	2.47209567885	0.677199749569	0.415286541475	-3.04023217636	-3.7916011807	-3.50763358628	1.98777277455	3.08869377633	-2.95316476537	5.03815873322	2.86032743862	-0.883239363926	6.27488497642	7.93892300739	6.91479194594	6.51059671182	4.76073050739	5.72371138408	6.64180523885	5.11803159871	5.46084167201	3.54151150943	3.07961905598	6.46321972552	3.49728362036	5.33479695947	8.83367152714	8.48149608929	7.41784014589	5.65261181133	4.10990034436	3.46063434558	4.26370559728	3.64277320422	825.231789687	False	
-1.92137381939	-4.83401261894	1.43653077995	-1.69668498891	-0.587456410613	1.60814604655	0.7411706539	0.0272653661446	2.58250666256	2.01147641864	1.42893734422	-2.56691184852	-4.47749091896	-3.40162156312	1.59017392322	0.754106666981	-2.76324963097	6.78298343742	3.54048059694	-0.198367950905	6.0280078185	8.17985132461	7.14724005175	6.54183059054	4.72706169277	6.57940296805	7.36267460379	5.75434213095	5.03093755546	2.77244253673	3.63665465554	7.23273505075	5.8554400686	6.12392467714	7.92546620186	9.55462439849	7.51747707522	6.1894409262	3.54147726946	3.38671192226	4.42146103287	3.64039137052	779.706107377	False	
-1.3512766041	-5.36273941842	0.828237052956	-0.987866436269	-0.853476764323	0.731272667085	2.27777906231	0.367530927074	3.45227276305	1.58307629592	1.36514908502	-3.45949012007	-5.69142581602	-3.34984853259	1.66761039448	1.48301562454	-3.69559476159	6.33290936442	2.79012597891	-1.25285161627	5.99108103057	7.81369138028	7.8011385726	7.2276837771	5.93998854184	7.91230978457	7.46976894279	5.98740717504	5.63731856772	3.6005813291	3.4102786051	8.78412664598	5.68587715999	6.31130902353	7.32402074869	10.4815154755	6.79824971893	5.86420569234	2.76315081701	1.92762586362	5.18506104284	4.73051517692	842.261052751	False	
-3.13262391685	-5.37485153767	2.03008055936	-0.633948299549	-1.50989944771	1.61812035422	2.52891427678	-0.666849737636	3.33896932446	3.35989045969	-0.752641119549	-2.52783089448	-4.81356351353	-4.4051951976	2.418232014	0.910241339908	-3.05380105016	6.05267216289	1.71387542647	-0.783858483393	6.20726664483	8.12769817036	7.77564744925	7.03848838151	5.65848866165	7.61011321227	7.29773149992	6.02576736596	5.32927315651	3.71400651254	4.24220804957	7.994144421	5.95769394792	6.64579450982	7.70467898414	10.0209450201	4.72331436883	6.53204505224	3.56867904723	2.47035632681	5.10106775973	5.43680902957	777.145251247	False	
-3.04689626575	-5.216425063	1.20022807802	-0.0108105110409	-1.9750841919	1.64561357778	2.55801438594	-0.459553219877	3.18937210895	3.72699974099	-0.79766234264	-2.43048305182	-4.68200215442	-5.0566013077	2.02928367859	1.29602045968	-2.83739823469	5.77271323736	1.70940209632	-0.325569884866	6.92645711384	8.09631886183	7.83157827459	7.15981522952	5.82718089304	7.0976394011	8.13375741844	6.56501764205	5.67800141569	3.85713544066	4.12389664309	7.33678499269	6.43159209446	6.43361592046	8.10168978	10.4199337309	4.49159263764	5.60130939898	3.79010279134	2.25893846273	5.31522067556	4.62821290546	782.990183427	False	
-2.51558717956	-6.85631975814	1.34163738971	-0.720454052508	-1.607886476	3.26737278159	1.33890729088	-1.11652004313	4.62745656477	4.08981979379	-0.798918987639	-1.5913252702	-4.74247560103	-5.61099472896	1.87690662537	2.13580207491	-4.04708818708	5.35151005907	1.9305472957	0.475229696057	7.78082246069	8.23403469357	9.07186800179	7.25025030703	5.5850113182	6.72180524462	8.41831445505	6.5157943686	6.91533878528	4.35856350229	5.16857026019	6.89343872156	7.29404545793	6.5066551984	7.5985660946	9.84859888576	4.5921328224	4.7353662954	2.80286043973	2.90824417292	5.29455244489	4.83728732835	785.770493663	False	
-2.2845635325	-6.26209868048	-0.335947497735	0.651097365089	-2.84326501495	2.59833779925	2.85777980594	-0.203456492382	3.47364548776	3.9166153244	0.941308929647	-0.452888699341	-5.03143976833	-5.79657259124	2.081164012	2.77982913718	-8.35119814575	6.25737854043	2.83796072838	0.857542000915	7.95822682705	9.17746990335	11.0941437777	8.58868130447	6.70999551493	7.80041643973	8.73755772778	7.44372942063	7.2605881397	4.23346580431	5.62111784553	6.59185110005	4.89547688973	6.62233209917	6.13383573506	10.7999433663	5.72404987816	4.48672103159	2.82134725296	2.56056885411	5.94276215273	4.58343219697	856.80115271	False	
-1.01040976517	-7.88372347093	0.124929865224	0.734448666557	-1.91295181871	1.51387174977	1.95045760618	1.93288900203	1.78117566194	2.50373644359	2.69859316645	0.16369930933	-4.46734362709	-5.39417989557	1.61186121237	2.91173009623	-7.5642645032	5.34393377394	3.70121761009	0.972790543491	9.19693008	8.30726746986	8.29589377914	7.72347504394	5.59636060009	7.49001009738	9.58805690948	7.41533727825	6.92713318387	3.82465222154	4.32581303391	7.2488775222	4.51966402608	6.53934062126	6.527924243	8.97072957164	5.2923981846	5.16340301553	3.76211794963	1.21605753224	5.05757918192	4.51846702256	814.051805847	False	
-1.01190490108	-7.74238500142	-0.720016019133	0.918850065099	-2.56016998345	0.391998585125	1.26450947225	4.42707433406	2.88090115782	2.84173891839	1.57499206471	1.05593361459	-4.73037910564	-4.8312315609	2.9369137354	-0.463773378667	-7.34328337896	5.94034484865	5.28945062602	0.943759754864	9.69282856742	9.2192444412	8.78409340961	7.47280346636	6.34752520704	7.65818511201	8.40301578105	7.5245702869	8.34698911721	4.15606105136	4.29862350121	7.51107666061	5.13958486324	5.94137766162	6.52575973342	7.38929492434	5.62343284139	6.01423187983	4.31687406222	2.18617238855	5.56649816077	4.31920694676	887.698737409	False	
0.0262145072028	-8.08734847095	-1.24950909714	0.496917544844	-1.72472148613	0.966748534526	0.37393135625	4.0389862491	4.43633036079	1.50874795933	0.0725061868199	1.4881734475	-4.11512892549	-5.09241638255	1.8009640998	-0.157451763513	-7.15329160126	8.41871328866	5.18971114211	0.434509656565	10.6983122898	8.1239567322	7.81882322925	6.94806997273	5.45030043895	8.62245807763	7.74623932914	6.16995912802	7.38205108777	4.2355986337	5.93179013432	8.60655146061	3.87660304337	5.57227577258	5.56893290558	10.4376603327	5.47163525991	6.28447466338	3.9664574108	1.41051891778	5.72922195791	3.58109272526	801.012229398	False	
-0.686409062396	-8.31686930034	-1.0401161386	-1.41703818814	-0.0565964800258	2.19159683709	1.48140144979	2.18915338083	3.82019783541	1.78675267561	1.48152918004	1.91575296156	-3.16282239472	-5.07658300363	1.16473554634	0.163152159512	-7.15574775076	7.84338790388	4.81814570428	1.23789726671	11.0841078565	7.83823181338	7.73736356772	6.51763560692	5.2722970448	9.56397643787	8.77847078992	7.22718330569	6.46868198469	5.35985073407	5.60824792366	6.52241434874	5.92308736756	7.8464736454	6.62550432824	8.77669768124	7.49093524941	7.19074910998	4.08977808163	2.19222730781	5.33073057815	3.68667187807	796.979103428	False	
-1.16674189537	-7.70433411986	1.50096681889	-0.737105462475	-1.74220206357	1.69454567733	-0.0909486566158	2.21179781557	2.98888067749	3.07010338808	2.63353912857	0.156959738177	-3.13870870649	-4.70732851647	2.64466577042	0.155515839722	-6.59210165539	7.91572443971	3.76802507113	1.7777229255	10.4260616139	7.67065055538	7.29882481155	6.97557368983	5.25792403442	12.7827155349	8.94530080453	7.26765848743	6.86100821272	4.56709803689	7.81330230649	7.29273640019	6.0764301138	6.38953498423	6.03927320326	6.87894318939	7.22279749317	7.72068747699	2.78480681811	1.96299524357	4.55350975848	3.29230977614	740.884445894	False	
-2.14989580824	-6.68136163118	0.254916065669	-0.989730113805	-1.42973922522	3.10555225368	-0.949674599232	3.27335151117	0.581286246361	3.44413362858	2.71974378431	0.986259582323	-3.22607476328	-4.10405369705	2.58547096951	-0.240270699013	-6.70140059593	7.91049640172	2.498304691	2.57682021306	8.47114922315	7.17245138113	7.3378318508	6.82451481761	5.01679675742	12.5063310766	8.4827038931	7.57596729883	6.72532198126	4.74288876621	9.00380714361	5.6584199029	7.13361058104	5.71376930967	7.21807158395	6.66539731205	7.51210956256	8.17432959565	4.75121410161	2.33899536127	4.66444514257	4.12605287905	819.680758991	False	
-0.953209796193	-6.97391164853	0.873632585336	-1.77131006921	-1.76857631149	3.05535564425	-1.72386146782	3.91458152551	2.63022504902	2.55646682108	2.05653780566	2.69538194203	-4.41038682174	-4.61392084971	2.57586382728	0.0797817638864	-6.25282815594	7.03918257446	3.14716555778	0.644696591448	8.06703800071	7.85043827604	7.671798111	7.41422375725	5.05379290363	14.7473755432	8.65214972849	8.48288667823	7.62821182618	6.10246396213	11.0052178517	5.61990969094	3.9556872155	5.92358661042	8.04159370221	6.70725108366	7.56716076718	7.76784620981	4.5129863238	2.16130968323	4.75913735813	4.18558995646	781.933851589	False	
-0.108817791076	-7.77393851525	2.37615533551	-1.63499383997	-1.92291420897	2.51475684139	-1.84424018127	2.32242971586	2.76762745837	3.94495075164	0.999768803992	2.29866757639	-3.1852600267	-5.47236016261	1.43540877834	0.861499344614	-5.80393883677	6.62957632382	3.27058440981	-0.482626388151	8.10600288179	8.00216202159	7.5846572214	7.09513174668	5.51073894682	14.7921980631	8.08726197411	8.25367835173	8.41634138355	4.7891240163	10.8992988954	7.0904873778	3.99523395938	7.52935075363	8.4453133246	6.90981969746	8.56447216109	6.30141774618	3.70152206756	0.215652416998	4.53050544495	3.81277454006	809.87509889	False	
1.54675597483	-7.65119867138	2.20425809115	-1.76231835471	-2.18767666433	3.22550596573	-3.00056273379	3.1855816392	3.52233406018	4.87380137746	-0.646923620505	2.11466870547	-1.94391835725	-7.07786640938	1.48200904951	2.43146542181	-6.67335127197	6.41613068475	2.9825985265	-1.12860663205	8.04062762464	7.95637765789	8.19308093065	7.25777541011	5.80558143286	14.816002779	8.72827433859	8.0538995649	8.88347072226	5.31562854086	11.1491755665	8.00555834463	4.3081925187	8.08146179101	9.26819303093	6.58591289634	8.5257587128	5.9537814402	2.11315435741	1.45360689533	4.55447728589	4.04477471767	747.451271874	False	
2.00360700826	-6.72412731793	4.65885318174	-2.57180493774	-1.24083137241	1.15019764248	-4.6110140572	1.68968513103	3.38587696295	6.99011891908	-2.12812805205	1.51778840466	-3.53195454976	-6.64529633725	2.8512306229	2.60792390932	-7.52454179178	7.52268385419	3.51807388979	-1.48789303667	9.39342310684	8.65148938062	8.50744259063	7.96428417999	6.42913935536	14.7542510087	8.15518380721	6.82462980682	9.62296562931	6.93260166079	9.63170743126	7.94984852608	3.16846067913	7.38656242582	9.45561078266	8.39967474744	10.423452092	5.4811213267	0.973480958047	0.14995191034	5.01289528869	3.75835505108	930.439428621	False	
1.75414575012	-5.91819831491	3.75075264661	-1.75070988393	0.360957801048	0.693096024561	-4.80327812997	1.01930645459	2.07971099494	7.67165180188	-1.9788570041	0.660642088767	-1.97083246676	-7.57230353081	3.13868146254	1.89105213358	-6.31268041065	8.0309818801	1.58101329765	-0.77247057168	8.93084457451	8.74474629014	9.28484100267	7.92650642475	5.91927392402	14.7832711297	7.78229397019	6.79030672838	9.52413488638	7.12868006061	10.764406809	8.18523678416	5.56785144905	7.0654333399	10.5122024118	8.15268961164	11.6178519181	6.42386202601	1.79816933408	0.0756245167438	4.50815008516	4.20427939716	939.064429677	False	
0.711447469866	-5.66827059745	4.31288843777	-1.54895943849	-0.75317029753	0.682422788498	-4.37244009321	0.865097327254	1.75408045547	7.86492000295	-1.12273604869	-0.99028315932	-1.00319148983	-8.02960170881	3.82241663579	2.08568084414	-4.96077742587	8.05214496497	0.455468424199	-2.59179108993	9.82665573831	9.06912655257	9.33857532538	7.66643351657	5.85578483621	14.0677074963	7.45533294252	7.02651721677	7.97002162611	6.31419315809	10.0594684842	7.13529635388	4.82554274192	5.85460908358	9.39660562276	7.74783464887	11.8739589192	6.1652977002	2.420588752	1.44806792249	4.28357472105	4.13510224549	862.882293569	False	
