Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Potential	Equilibruim
-2.52869606966	-2.373722671	1.66914467758	-1.39673196389	0.935106276159	-0.540766521227	-0.418773996082	-1.08540772067	0.617036866078	-0.807250608791	-1.11769074016	-0.764352557184	-0.754535652733	-0.350331521802	-0.322307845046	2.70933926023	1.01612241031	0.594156297192	-0.309503763449	0.618692694256	6.04977112684	6.17939022742	6.58390477877	5.52323672418	6.24065225127	3.91190232897	5.48915714392	4.12254265704	5.8276154503	8.69661930618	5.6154395472	7.0297695653	4.94423029228	5.76269579065	6.01441164819	9.84603596122	5.81573532787	2.46252017421	2.32156424262	1.52492383394	3.60086643156	4.40259973263	1398.6173952	False	
-5.21173542964	-0.925354781136	3.75180888063	-2.49854353578	2.2255168547	-1.43686672815	-2.77137811471	-1.62677591772	1.08119055273	-2.84552774893	-0.443303310614	1.22676899275	1.43471831409	-1.87898409969	-1.28328750829	0.405027537974	2.9494301632	0.416515267758	-1.01270985567	-0.732335919177	5.97072736211	6.20816510046	6.62457042047	4.84894803977	4.10282045959	7.43362296022	6.5550636717	6.66021801368	4.54743653163	7.59560863549	2.80886920791	9.58959606755	3.0402663843	4.77411700357	6.42342694255	8.46573992924	6.68770689464	2.36405431127	1.81624966114	2.64063231281	4.54051966964	5.16509106897	1202.66951425	False	
-6.34336074182	-0.740114875136	4.2335459166	-0.711948607208	2.94784172811	-1.51018485241	-2.99539471101	-2.87619856054	1.69981740605	-1.39792800079	-1.0148848059	0.074174927928	0.567112542345	-1.93235046579	-0.992204917237	1.85913286298	3.93514700661	-0.579485995816	0.78033313858	0.359772344788	5.44684238201	6.93939855178	6.12162699661	5.93427372271	4.36133110404	7.33804672453	6.42968405565	5.00151504298	4.30074948408	8.38736835098	2.46997253889	9.15763709902	4.00881813742	6.46184455779	6.28673121186	9.27171594567	6.10802500514	3.80252111377	2.94782821691	3.42809720932	4.40371558319	5.36079004338	1129.71835093	False	
-5.92160491076	-0.0347266348538	4.04495669605	-1.30708909815	3.99160672945	-1.60112614139	-3.5191906961	-3.4832781587	-1.23688873368	-2.94736534477	0.416892312424	0.134483682731	1.85044179029	-2.18383991217	-0.768014557519	3.36367693334	3.79296308086	-0.739675638387	-0.105372036361	0.32155745568	6.53942485007	7.32986142142	7.06389598865	5.92559045305	4.78217101405	8.15211471298	7.39898349103	5.27608618161	4.78526490023	6.87267866949	3.5385133596	9.7301357109	4.39650427756	7.44505329309	6.70028971091	8.72268457286	7.09128047821	5.03542992661	3.80356976423	2.81740878089	5.62196431692	5.78239291602	1028.43050335	False	
-6.91896284108	-0.0797981137989	3.50668531874	-1.38610777788	4.12027673843	-1.79011691614	-4.19374406782	-3.52104747279	-0.611900749037	-2.61678933343	1.35075710128	0.785923215731	2.67588232282	-1.67107379924	-2.06988007073	3.33455143585	3.69377708489	-1.20129749067	-0.834765162414	1.98805455315	6.41981052957	6.63202050626	7.21655037924	5.43160634264	4.15696494845	8.18891922126	5.72847820774	4.50736867	5.06535118606	6.09884871868	3.97339521394	9.60947488116	4.33606379709	6.03248144589	7.40611176264	7.7650848832	6.4118492127	5.17882195546	4.59143074495	2.57732980897	5.46046507762	5.19314806626	978.94797655	False	
-7.3131625331	0.525487064293	3.06144857476	-1.03569057558	3.62857908957	-2.18424158034	-3.69744989076	-3.56562317984	-1.09302683488	-2.5715476219	1.19376210811	1.03089087658	2.1082674519	-1.09366997745	-2.29858374302	3.39902086627	3.94279438343	-1.20831681056	-0.954652772413	1.77372524986	6.63711638944	7.21309896182	7.32896199629	5.4744231061	4.09406860801	8.22528309861	5.99144832558	5.07416751675	4.79073041767	5.53090859933	3.56786898033	9.25938757866	3.92218477488	6.62987121038	7.02145333874	7.2928643058	6.56408333535	5.53609583073	4.93329367715	2.25595111342	5.78021853893	4.97563284119	979.311490355	False	
-7.3131625331	0.525487064293	3.06144857476	-1.03569057558	3.62857908957	-2.18424158034	-3.69744989076	-3.56562317984	-1.09302683488	-2.5715476219	1.19376210811	1.03089087658	2.1082674519	-1.09366997745	-2.29858374302	3.39902086627	3.94279438343	-1.20831681056	-0.954652772413	1.77372524986	6.63711638944	7.21309896182	7.32896199629	5.4744231061	4.09406860801	8.22528309861	5.99144832558	5.07416751675	4.79073041767	5.53090859933	3.56786898033	9.25938757866	3.92218477488	6.62987121038	7.02145333874	7.2928643058	6.56408333535	5.53609583073	4.93329367715	2.25595111342	5.78021853893	4.97563284119	979.311490355	False	
-6.90372290188	0.754531433243	3.53889814371	-1.22372181629	3.83652863825	-2.66708911208	-3.93029076652	-3.65410933679	-1.39063500271	-1.76954034767	0.293941213522	0.905243039047	1.55620535674	-0.752098022413	-1.83054711703	3.67723438059	3.52228487031	-0.862222842642	0.12692355214	0.968265430299	6.44512364251	7.09828524103	7.59239559819	6.21191209707	4.90344915397	8.48051377081	6.25160743849	4.93579179119	5.06697034369	5.52845665432	3.27406848105	9.31167845472	4.60059392638	7.80646971665	6.75985789481	8.42935935296	7.00999042155	5.90729145061	5.61758553566	2.51730318662	5.89150573696	5.26206651881	938.273561964	False	
-6.2522903695	0.809960373218	3.54235307454	-1.15624725958	4.39550253573	-1.99556246963	-4.06371117259	-4.17932312785	-1.60079470073	-0.869296425016	0.28513695359	1.63573220764	1.93094669938	-1.60096753862	-1.70636315135	3.97244184014	4.48855737042	-2.08060007891	1.2677943553	0.524580546659	6.09506986778	7.68995924125	8.12054270215	7.37468718832	5.13319676725	9.6316953802	6.27150811984	6.08033460436	4.33989260841	6.81672922756	3.58661930862	8.89474675783	5.13924835633	8.47249784795	7.62460453559	8.50261116587	7.28685865904	6.09768559005	5.08774720977	1.70167869744	5.32454238114	4.20567853786	905.552180948	False	
-4.9545196131	-0.831835584584	4.76093780637	-2.68926273771	5.35194937065	-2.73259531381	-3.78182587899	-4.26033489439	-1.84202336519	-0.0426189486267	0.151527380258	1.95474703605	0.749715062282	-0.201221191738	-2.42218841032	4.66026814492	3.82176092959	-1.74078543928	-0.166525309401	1.52749929908	6.52632819401	7.81190658132	7.82352011592	6.8437887314	5.26325040468	8.58852510444	5.46750669744	5.1389850509	4.28745735057	6.33342911975	2.90771809617	8.84588426242	6.79218127911	6.97411196377	8.84100127918	9.58748650765	6.90205039821	7.19793778308	4.57892341089	0.776802087554	5.36438075559	4.96870545537	935.722567328	False	
