Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Potential	Equilibruim
0.578106370533	-2.62612948841	1.83506818881	1.14776821037	0.351594896773	-1.47788010169	-5.40213011926	1.0565365306	0.216786355983	-4.61551465452	-0.103424930713	-1.60785675595	0.675084124827	-0.943683863014	6.6141836038	-2.57162368303	-2.42158762478	0.283504104088	1.40172703444	-3.71192230389	8.38787136331	6.92346097906	8.57412997419	6.14810854611	6.12474350696	4.55968433532	6.00924954007	9.1624214322	9.54179392413	4.19752124033	7.94295342739	5.64224197208	5.39164045568	6.67925217421	6.39111568039	7.97581454046	4.72198639254	2.41440024254	1.99719329269	0.182620620181	5.29922476501	5.91545398727	1542.99159755	False	
-1.43459467797	-0.643288304992	0.878871755296	1.70918591348	0.122533426056	-1.31475145877	-4.67381627477	2.51136298193	-1.22940762348	-6.99546076834	1.77143504969	-1.98515099641	1.71903762989	-0.332623122737	6.03261984577	-1.43565240082	-2.19456732296	-0.0588175089942	2.31789651888	-4.50082479983	11.4122666946	7.34668567426	7.21309439716	6.00069967891	3.75497910608	5.84596813608	9.63984562735	8.06063680446	12.0742938503	3.80708285706	9.8424783771	5.04533005028	5.59326837073	6.3786883656	8.16729550052	7.75021147204	6.19612104487	2.12846303699	2.42851683181	0.00461116114098	4.98137338659	5.96547630903	1216.84044744	False	
-2.27447380666	-0.272744315019	-0.0581822294847	0.974668680632	-0.208186847753	0.189209573024	-4.54601172525	1.73492761738	-0.920067779491	-7.55674990144	3.16282793868	-1.55638242084	0.0536621722571	0.254806178438	6.09118208019	0.0847698649458	-1.71633673639	-0.562911529781	1.97761950828	-4.92551573409	10.7540594424	7.40190377603	7.33175666558	5.80129308214	3.79422079192	5.21991856687	7.68083016834	8.25759756061	11.7852410569	4.63504584015	9.72326426837	4.47396737326	5.35083786875	6.96910665216	7.81796795068	8.35305674099	5.02782483173	2.54603444915	2.73858736489	1.75605033754	5.32831421701	5.47307983039	1189.08011516	False	
-1.81664417831	-1.22650249811	0.665209924465	0.399093802425	0.822451804596	0.466474542523	-4.20703364957	1.7083472447	-1.15330501937	-8.13453215003	3.5916732817	-2.07571924132	-1.33191077361	-0.959253290967	6.32761578671	-0.653158863996	-1.29179208901	0.654494829708	1.95236130302	-4.79053465962	11.5299715855	7.51060174336	7.84167745171	6.31811165224	4.17721627559	5.0216736382	8.52826226819	7.95700078523	10.9071714363	5.34913597636	9.18869869402	4.39080356667	6.29965018773	6.68033433677	7.91872805197	8.25728139042	4.45702158149	3.18665055863	3.29774544446	2.50867412992	5.72815490675	5.9788840887	1219.1159881	False	
-1.84755183182	-0.243427757898	1.61226891688	0.964761563483	0.075598118931	0.506609082358	-3.52532298072	1.94843935688	-1.59163085166	-8.12705171292	3.76596433656	-2.42167539471	-1.87261132532	-1.29742033359	6.89054971703	-1.65577891116	-1.44446940748	1.08004394127	2.64883233686	-4.66481806514	10.4496227831	8.75619736178	8.13583138476	6.60167861605	4.2945417125	5.21124940051	8.20541716673	7.40425120002	11.3659987438	4.30366727624	8.4446340442	4.43157845432	7.11092335902	6.36426555577	7.07977623769	9.0161384897	5.08245070962	2.06067035962	3.03038165157	1.0030557087	5.51949992864	5.42555262871	1145.50372203	False	
-0.293889853369	0.460985310231	1.10649834836	0.730184640724	-1.22779045219	0.798428643564	-3.43799954199	3.44147360614	-2.12473876674	-8.30215490582	4.02914746095	-2.44335770199	-0.652152384881	-0.785070324619	7.0334943359	-2.27915681486	-2.36050268415	0.753541742519	2.33361860778	-4.55790449909	10.0112007466	8.62033023079	8.46448086713	6.41273079232	4.55901056944	6.1341412899	8.15316459975	8.12841942664	10.9577928541	3.70861938321	8.56367233243	5.79926066202	7.70530187106	8.66292995664	7.89758409873	9.90484620223	4.79433358703	1.97900104625	3.65025025746	2.68720655895	4.84348123583	5.8615755142	1200.13353554	False	
0.617809990393	-0.619948390693	-2.18090103995	1.26056403985	-1.6115910175	0.585622434639	-2.01979517288	4.42422719536	-1.21090222701	-7.46172556008	3.29103915219	-1.00631843095	-0.533045001493	-0.609990513133	6.19198558609	0.53015046193	-3.02716068068	-1.82346462884	2.57743752804	-3.49187985067	9.67290556903	7.0546205549	6.85556170088	5.79286736232	4.43951702876	6.13907106451	6.50289286135	8.08043125941	10.8828654856	3.42069506261	7.57922374017	5.81818357607	9.4333897792	7.30318751918	9.039730033	12.0785816011	5.95434365732	2.17614250111	2.22774424272	2.66126175951	3.89486937863	4.55641978302	1053.53739832	False	
0.425814389876	-0.152816737438	-2.21646604052	0.547925347711	0.178181008847	1.6014446233	-3.47421733231	2.86332593597	-2.85799108713	-5.4083270145	4.45876870755	0.13654951746	-0.764599653009	-0.86118674883	6.10130094943	0.476284888149	-2.50962757191	-2.70649642463	2.71192028132	-3.52353982824	9.64948450354	7.06398755884	7.09917158872	5.60904445623	4.24555920626	7.19428152343	5.63994929225	7.47094451499	11.0807876877	3.17365373073	10.3737746948	5.12021237668	8.51797028815	7.00815455616	10.1474708392	14.6247782584	5.97452225117	1.96083638393	2.72806395666	1.62226988898	3.71546156757	4.38646554966	1039.34715155	False	
-0.0855296937202	-0.796223384131	-2.03150193814	1.06209687672	-0.0116241762368	1.68436605432	-2.680437533	2.67689604833	-2.62855556072	-3.65570754709	3.22568843202	0.0186375642897	-0.310959361461	-1.28743206939	7.59717287602	-0.438699673689	-2.57405208754	-2.43104463692	2.46160824255	-1.65221585664	11.1823895086	7.80824244978	7.76800541846	6.60193894534	4.73340565306	6.08021343573	6.62987084406	6.26164716736	11.1244808139	3.85061314408	9.79872975909	5.69752609892	8.07702068733	6.81483269412	11.0963494763	14.7302334484	4.28218097911	3.51076886416	3.75858625153	3.30158580377	3.06481541791	3.45962547718	1030.72603119	False	
-0.417181862932	0.0388582917775	-3.02095069074	-1.3266570155	2.31062671626	2.19076318612	-1.88542917324	3.01526330498	-3.14270154913	-5.68434274919	3.3455890929	0.520056851897	0.341834190206	-1.23836289358	8.43359407981	0.970693184396	-1.90637034912	-2.76204783513	1.99363401737	-1.27971381249	11.5816396258	8.4589746259	6.5075641808	6.08316651946	4.34458540727	5.36417323548	6.97768675039	7.83358255305	12.1991217742	2.6033911098	10.1638179417	6.16390182477	8.92785947945	7.79850778719	11.2828743292	14.8642245387	5.33894184297	4.2849968786	5.37415929874	1.45891865949	3.38954558367	4.90864990583	1034.6021045	False	
