Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Potential	Equilibruim
-1.11749227975	-1.24962439489	0.0654724007027	-0.852283470514	-0.33524014239	-0.44490580766	0.8878605762	0.334259024397	-0.653891536459	0.00110624221686	-0.0329562699975	0.0245347059244	-0.177041975667	0.723348137814	-1.05400150622	0.169039099088	1.71640746172	1.30304478137	1.03579777423	-0.313562329058	6.43556522772	4.37127293518	5.34923578255	6.01025315323	5.57323543929	5.38206079489	5.81666639773	4.05209337968	4.94445313677	4.49188542547	5.79233809599	5.26126520485	5.84864559971	5.29831929936	6.0469500002	6.62871664271	3.80686047586	3.63113623881	5.3348791612	4.84479328728	2.10900579386	4.85734850427	1436.23562058	False	
-1.32190963734	-1.66776472826	-0.179231155626	-0.790952859543	-0.211713946783	-0.288023703652	1.3959380381	0.436818917728	-0.880231388516	0.336904055913	0.409992456523	0.0398330071319	0.332519197239	0.827075190308	-0.865383357745	-0.287335275988	1.5076922661	0.608054053028	1.32735496731	-0.0250714528715	6.36767761051	3.90254684557	5.48023495548	6.15413500927	5.80323580134	5.78368397042	6.12146801332	4.18167174892	5.35425472568	4.2688077181	6.15408859861	4.77531792303	6.64177493573	6.19836384432	6.1582580608	6.71339891932	4.13317963271	3.13655569887	5.5497287036	4.94824595209	2.00596817979	5.10009832982	1249.49927954	False	
-1.79528895201	-2.33077216507	0.287237633886	-0.820876487432	-0.224380340926	-0.356150684701	1.1326528098	0.863749148845	-0.39828972386	0.844808310091	0.231781080214	-0.330028344817	0.394278571537	0.906363905562	-1.07442382258	-0.814300945885	2.15250721501	0.344600827603	1.07859489766	-0.135501205092	6.31784109637	4.14843982182	5.47166324461	6.10784536669	5.18376754423	6.20515437529	5.88070224733	4.73858221745	5.61489763099	4.60810338674	6.20074007884	5.12837340867	6.87285706617	6.01134118026	6.18288042505	6.562178434	4.30389052142	3.73174439285	5.51984741401	5.12087151022	2.23126207459	4.97025562394	1131.83990003	False	
-2.09160696545	-2.15278319549	0.235685523882	-1.49707057521	-0.219069002593	-0.226557646022	1.01420951641	0.964079073501	-0.865323519743	1.24239709438	0.168242588285	0.431753068192	0.369292303642	1.12831595251	-1.4897242832	-0.461624796026	2.00928040249	0.351848573276	0.709913687693	-0.501737673298	6.17728880771	4.03303533162	5.38726778687	5.91796080901	5.13453821008	5.8004388227	6.25661726798	4.78474333533	5.85226064766	4.9090483176	6.44601148824	5.40972127541	7.12791927284	6.46687892092	6.64570583804	6.65371946106	4.57227648608	3.68593866864	5.57261349191	5.24079981492	2.47474933261	5.10109239367	991.626647866	False	
-2.0935097118	-2.07235305916	-0.0104574990974	-1.4185031574	-0.0917652376026	-0.903932246552	1.37880775731	1.07378413286	-1.03441209362	1.23281209534	0.53290157667	0.131015127027	0.639556236997	1.26469341628	-1.29861852648	-0.314991702023	1.79685703243	0.0442715754617	0.713589219878	-0.375514794403	6.25717013545	4.39027012745	5.38201424773	5.89586650699	5.10336473813	5.8024277821	6.51769396295	4.83027651331	5.85009791846	5.1507599969	6.46287365848	5.67654769579	7.83447171694	7.00582991917	6.91925975	6.975040737	4.8679202346	3.65249711838	5.51101354332	5.09425609367	2.57857269805	4.9333217205	886.301365453	False	
-2.34475039436	-2.0124178043	-0.226772429262	-1.41726307994	-0.151830327152	-0.952726859532	0.756364813469	0.941226523548	-0.412223675397	1.51883739391	1.03664621239	0.0661491731523	0.421559859957	1.23890507769	-1.27382588398	-0.487016992012	1.60623006041	-0.00383960974469	0.767586326523	-0.0677461238382	6.02026939769	4.18363615199	5.27137376187	5.85942993754	5.21485269967	5.81810806904	6.66882141071	4.94775250907	5.97042837119	5.25985416027	6.69097747415	5.78131201848	7.90881290551	7.28922418169	7.03188640068	6.88604955808	5.13570584952	3.66261752193	5.66346972605	4.87098301728	2.79784670712	5.17993045981	827.494869922	False	
-2.40852717653	-1.63693588874	-0.159407898714	-0.967946459566	-0.187853400105	-1.31739408678	0.524994806035	0.558772773227	0.230081347378	1.53050539893	1.15267335547	0.113571916964	0.65866627507	1.32839946679	-1.44351470221	-0.797383688669	1.8999370747	-0.147751904309	0.800025473034	0.172589292265	6.13592384455	4.08846472245	5.23616955178	5.9693444825	5.15565409441	5.63906166904	6.62648521772	4.69672928491	6.16326130576	5.53840720485	6.91424548223	5.99033602438	8.30676937692	7.44369785071	7.1098730212	7.10512053155	5.37718987812	3.64452718141	5.37199404672	4.63492367875	2.64403395298	5.23686768725	806.896193453	False	
-1.9730119784	-1.70910525153	-0.407781543819	-1.00485537913	-0.338155011495	-1.37070947504	0.850220250067	0.734273692112	0.208043274738	1.63324436946	1.2801761814	-0.0274367666224	0.51224573712	1.64539946432	-1.70272752749	-0.654660193465	1.92897792062	-0.107379656797	0.703142345158	0.238077668009	6.05368400783	4.23224150358	5.21238722362	5.86835662684	5.21002744641	5.62277977799	6.706222504	5.00583804609	6.37052802508	5.77406233309	7.18471709064	6.30087920315	8.40930704997	7.53592108762	7.0331309709	7.25059576863	5.31389131078	3.73510551102	5.62261279808	4.32186675248	2.62119295349	4.90673460297	768.715333213	False	
-2.1213151873	-1.96822022822	-0.235717278838	-1.12514904722	-0.295291566354	-1.44448416997	0.736263593581	0.440123446617	0.505822703364	1.83794364828	1.03422488647	0.3741010841	0.333059030739	1.60629831093	-2.01238447135	-0.536840084319	1.73630696489	-0.00886553611367	0.4017397228	0.219197708432	6.19970556173	4.41059155964	5.22986608512	5.83055066535	5.14503523166	5.82676703598	6.57660377981	4.96243631453	6.32994980833	5.73344286284	7.07582925073	6.42372681021	8.35258271067	7.40699802568	7.19804843376	7.14400458674	5.30803792037	3.43390814048	5.4810162131	4.52067839873	2.79229151713	4.73413513799	762.865635646	False	
-2.49475634576	-1.97995352748	-0.0288540485779	-1.09054988104	-0.342280193109	-1.53930817089	0.632590875522	0.51072221256	0.438607801348	1.99374594959	0.983924599336	-0.059424143551	0.631164760246	1.74003635584	-2.03588064037	-0.599785597102	2.13557123613	0.0352483983885	0.251286454078	0.560342183425	6.00831856618	4.10579631056	5.34357206965	5.90746294403	5.11764522461	6.27242714503	6.86984216264	4.9277195822	6.25088813092	5.69834865579	6.92408188612	6.41550110445	8.46275222313	7.70912026511	7.20141013767	7.14807606222	5.69570507809	3.95968946225	5.69762969544	4.4030345467	2.92576319242	4.43635249182	749.114204719	False	
-2.00121617803	-2.27409305759	0.12345768336	-1.40547744757	-0.19161215814	-1.3570671354	1.01268515306	0.0829832222608	0.649636609271	1.87633184509	1.14060780453	-0.190863532811	0.823732411712	2.01741247845	-2.09274379396	-0.530540416783	2.14076442542	0.21004531433	0.050789942279	0.574640013264	5.97399543381	4.49774567736	5.2696742203	5.87693511812	5.14592765855	6.39145325367	6.77930845624	4.76903475007	6.53563741295	5.81745493916	7.08774568048	6.50497014648	8.88392846163	7.91784653766	7.56502929632	7.4182343846	5.65592738591	3.83388283161	5.56014777572	4.03063706279	2.758087703	4.33066946137	738.391354358	False	
