Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Potential	Equilibruim
-1.0113767563	-1.57031774614	0.513710957929	-1.69687606466	-0.822265992082	-0.846688727512	0.468223905398	0.597370568204	-0.175705236352	0.0894498412938	-0.612931037857	0.668064862361	0.712236366874	-1.03193538222	-0.154798011621	0.851926567863	1.56756378259	0.430018223128	0.509791583505	-0.880616520715	6.53746473413	4.97478643154	5.47823608482	6.0766971726	4.88287830327	6.18859473728	5.08112715518	5.44294377234	4.92746741619	4.38222428798	5.93298528953	5.13669589149	6.16584261441	5.4712896094	5.86606325811	6.30253561098	4.01016798404	3.63229099773	5.01454863036	4.43698370517	2.60538867207	5.69690445096	1483.12630297	False	
-0.992905095206	-1.45176196644	0.0969362268605	-1.33537955779	-0.544251498732	-1.19596736865	0.245595113247	0.702562593405	0.14920279805	0.331145406161	-0.388862190589	0.657486914123	1.11274243511	-0.895689442989	-0.159541893597	0.647399455852	1.14454954651	0.291134268009	0.669953601023	-1.24201987485	6.55728849213	4.81375934925	5.33367301324	5.86862020295	4.95069032295	5.48101497614	5.65587456894	4.85141853639	5.41099487838	4.42464311882	6.1805217339	5.41803682114	6.41620998369	5.88510741888	6.13897168981	6.28166743052	4.26582187891	3.10114236252	4.99926732657	4.2647701275	2.42430898137	5.79646737063	1276.09841104	False	
-0.884523053681	-1.40322989909	0.0484467531231	-1.14128762987	-0.658407397052	-1.67076591528	0.286492380722	0.503583534709	0.711363893858	0.438638654516	-0.180916234957	0.859754470297	0.69044684172	-1.01104949969	0.26150527442	1.04937893196	0.539424930566	0.129655229804	0.884021732554	-1.04066511193	6.42591662193	4.67310100219	5.31853304297	5.73014801072	5.31915337333	5.42184115259	5.63655575989	4.7778335216	5.45761405536	4.45234857092	6.50217210423	5.23029157816	6.9070625154	6.37553580133	6.6748888289	6.99327833706	4.39474482624	2.96805035783	5.31344601596	4.14950810754	2.44827755386	5.3388559207	1092.01043527	False	
-1.30489681079	-1.29946460338	0.0844974436846	-1.01622643845	-0.702077404231	-1.89971524404	0.225826324659	0.802577236331	0.900090026672	0.590054282419	-0.344930487323	1.12433903951	0.61955140011	-1.01973552484	0.407385705743	1.01312418328	0.305915871278	-0.0797912408661	0.838262176876	-1.18537075061	6.33327110654	4.55618999497	5.23426355448	5.75239351247	5.04260018042	5.95755433406	5.84337687691	4.79713418706	5.89550362987	4.8807855432	6.76145237816	5.39332687131	7.32579131621	6.47359589844	6.71985022876	7.22381037136	4.3539135139	3.00597807976	5.09713358924	4.15192770208	2.50459151539	5.30948050944	961.941075153	False	
-1.42264951543	-1.48318603427	0.150290254052	-1.22417639303	-0.992178575062	-2.083496193	0.378856580283	0.834796315994	1.01448110274	0.651761922803	-0.319449507604	1.19452820782	0.667708628304	-1.13217595853	0.481418785451	0.943217576053	0.394599872951	-0.443829965362	0.790216554857	-1.46042938325	6.40346727093	4.34162069793	5.29251189469	5.8376047021	4.98257070656	6.20091322116	5.923923694	4.81963820311	5.98595651615	4.75799635622	6.55476066351	5.58407561001	7.41187873663	6.81722010096	6.93218451056	7.15231848533	4.6032167288	3.03995526791	4.97428465209	4.62948899951	2.82335283611	5.36653133055	891.249338633	False	
-1.60966966146	-1.66295449477	0.0222742915226	-1.20292394459	-1.01340614573	-1.88717753412	0.298071834573	0.814239895427	0.896366491608	0.605831232424	-0.121478243415	1.3893969197	0.850575094386	-1.16980588045	0.495423648462	0.60893492248	0.367313602546	-0.306894659754	0.618840830697	-1.52719339437	6.33940041928	4.20209781563	5.27599393549	5.78700100128	5.08869588147	6.33187226707	5.82209037267	4.9688627049	6.05054009703	4.80093769606	6.67621895317	5.65549452531	7.70881293643	6.89460056652	7.04260369738	7.08622719227	4.50893267615	3.08588236039	4.9694623824	4.77520093352	2.93982121819	5.23986424009	865.703218972	False	
-1.23551699282	-1.63869384679	0.0858183228736	-1.01436052987	-1.03793349622	-1.61807459582	0.0921156550714	0.866279685081	1.32553358335	0.758962463946	-0.0204121785526	1.00190803552	0.707006906311	-0.930036781131	0.53391137306	0.791859890279	0.515902326525	-0.661856237542	0.38048771809	-1.46549489483	6.29335778287	4.25847948104	5.35870399334	5.88204681005	5.08157484385	6.33098240496	5.99407472396	4.96514269197	6.3784200305	5.12741379088	6.93472451712	5.85409376836	7.83732272766	7.02998558675	7.30072876971	7.34151291971	4.74441170196	2.91477588225	4.70029637981	4.81461938686	2.64330744659	4.96666004029	798.800612845	False	
-1.29958645031	-1.61894224498	0.177050819086	-1.30418492647	-0.878285282491	-1.44499586089	0.0827568150647	0.863150161194	1.33168204804	0.845273262776	-0.0228688126661	0.852369814689	0.851508431576	-0.837320304006	0.769098800461	0.951233181161	0.497816925726	-0.811270927282	0.1549643667	-1.41380161875	6.36825769515	4.1761972869	5.32769728294	5.90164430386	4.99426157626	6.56192752354	6.34352710215	4.92771852079	6.3984578064	5.29570525042	6.7556291993	6.1197742645	8.19337010349	7.35467223514	7.720576545	7.52280925361	4.90135119494	2.97414027934	4.68198927151	4.69312545399	2.61040560911	4.90963437393	743.381392923	False	
-1.28128953772	-1.79896083901	0.415898489934	-1.44863146094	-1.10562428844	-1.45306924843	0.150011445435	0.765846663215	1.4556634429	0.791967379888	-0.0428474587532	0.580768463005	1.00319328121	-0.675576439089	0.739616754954	1.27704014669	0.643303081449	-0.906009642836	0.113757488452	-1.12762894344	6.3165856225	4.04378147424	5.30448664202	5.92077249547	5.12019503304	6.52673410453	6.55035691622	4.90058346651	6.47936367051	5.22524084953	6.76210586728	6.20662971325	8.38407812817	7.53643429711	8.06293190477	7.60477154846	5.25549239306	2.97070060992	4.77455272177	4.72950928637	2.70264905493	4.95243779943	730.934649297	False	
-1.35051900509	-1.5167659272	0.502871585298	-1.74187583993	-0.926093205517	-1.17903042129	0.166296475485	0.802786689464	1.2452012831	0.861815255442	0.208586000786	0.778831941787	1.12720590911	-0.821900775035	0.898026897436	1.18294299281	0.589297219842	-0.962590948331	-0.235113352666	-1.28857584919	6.42157289895	4.22085813	5.39136308539	5.90999278328	5.13035765857	6.23538478713	6.81887229455	4.95903830142	6.63374300125	5.41793828837	7.11957877831	6.36746683608	8.72972499515	7.71863937519	8.09432530114	7.85997727377	4.99110952289	2.81874322163	4.35393499527	4.95589780514	2.54382677912	4.96014219018	689.424891562	False	
