Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Potential	Equilibruim
0.210214491415	-1.82583903487	-1.48031198108	4.40635659506	-3.71270408947	0.238918164955	0.332280962703	0.720335985139	0.0957424353448	0.862460962041	-0.119881052772	-3.21929333814	-1.58549843515	-0.250758519629	3.43282605926	-3.04610126452	3.09755053366	2.27144078952	-1.15796207834	1.07970429015	7.4029648646	5.04952805942	5.91953172128	8.99883638834	4.96731933895	5.06407966824	6.49194009762	4.31003159387	5.37581789117	2.52196847115	7.28310136699	10.6878464756	6.33785279584	6.45163300852	4.9394513087	5.25946342293	2.15998563979	3.16862198225	6.15013458933	9.69550090146	2.8175789753	5.16986046454	4158.3487034	False	
-1.12695172502	-0.735564596935	-2.61943701342	6.08489267324	-4.21249533777	0.0278212365241	3.75271721178	0.556776492099	-0.515132818646	-0.359916334364	0.354208001503	-1.82540501679	-1.45208247443	-0.483959953997	1.34510094485	-3.61387775041	4.65755799235	4.1344399282	-2.53096654406	2.77389163722	8.9829565553	6.08863264537	7.34424628196	9.35104116592	5.80349908566	5.31442625612	5.14712215707	4.05605152044	6.19323240165	5.05932835815	8.28745064927	11.9803114363	5.8898006621	4.05804456365	5.82604017794	4.72778182985	3.01579061737	4.00761370543	6.69066986354	10.6544964745	2.68297163276	4.65548597758	3266.43996265	False	
-0.513292692689	-0.197411113034	-2.92553581206	5.77183423276	-4.31116243712	-1.15063561363	4.06223373404	1.11936082408	-1.3861042257	-0.882780992652	-1.4518398243	0.079379362682	-2.17480156966	1.53094286233	0.404137689309	-2.1537624424	3.54323862347	4.10141965497	-1.90411013048	2.4625279427	8.41878833269	6.39254886741	7.02398265343	8.49048320358	5.65018720426	4.70941665413	5.67277196303	3.96186818984	5.24269556287	5.83686708372	6.05900502746	12.156373429	5.81558015095	5.73555932034	6.23125690298	4.8942597868	4.30887209093	4.99320456675	5.70786342926	10.9319421598	2.85040415321	4.8260771432	2602.01088137	False	
0.54471180046	-0.25595907266	-3.5893340842	6.38073315258	-4.31823191346	-0.524440870671	2.695675586	1.57401749901	-0.855171611528	0.072991021142	-1.68332659524	0.0134709986983	-1.54275849846	1.59107324286	0.134475394351	-2.81519916556	2.84119562155	4.98617656424	-1.32389327866	3.6256979862	9.0662967701	7.43967055357	7.90683216471	8.33846553182	5.15934855902	5.74630324143	5.48179234703	4.23935000011	5.18374086629	6.22814934071	6.60486893896	14.135925165	5.70150838368	5.02018607601	6.01308446162	6.29589160716	5.19577275073	5.27046967109	5.3997041162	9.92415631726	2.35939874487	4.82646025232	2352.80332031	False	
-0.170606083601	-1.05232679827	-2.88237105328	6.61010312111	-4.94113140696	0.428817723462	2.98965360736	-0.624648346426	-0.433757377654	-1.0308929904	-1.44093441039	0.685989802734	-0.782299042462	0.261041512329	1.42286050686	-3.39614130367	3.51827753293	3.56231995711	-0.931078494283	3.14681669781	8.320368668	6.61834621002	6.88781119431	8.07101513301	5.12627828618	6.59970940972	4.97780847899	3.70100700176	4.68781821578	5.92105495898	4.8152281671	14.9674575412	6.79062094209	5.51559353949	5.11495181628	5.95032128942	4.5755937867	5.22748200096	5.10764793111	10.5948407589	2.74474454459	5.41730827647	2124.40215049	False	
-0.729847019402	-0.824695194682	-2.87871139872	5.1484538875	-5.21235283886	2.18599620809	2.40609206014	-1.36872693385	-0.260369818301	-1.55237315068	-2.77733613692	1.36722383496	-0.190237859426	1.40965880532	1.77477357256	-4.38543104534	3.85789129378	3.34832427668	-0.812417677787	2.51613556823	7.07685298233	6.60171397201	5.81229095781	6.57479329436	5.44816236822	6.71234413913	7.09864945855	4.31255664154	4.73559188904	7.68591015262	4.71153039854	14.6028347536	6.29501063727	5.50903393742	6.6861043487	6.03956973589	4.67268850542	4.95599891539	5.66247719464	11.2403928857	2.95530733218	5.62610517843	2047.78836936	False	
-0.245740750654	-0.555847899207	-3.37270989062	4.40163288228	-6.50143789685	3.21583017398	1.82683599368	-1.02103978738	1.10408586719	-0.568695848919	-3.71869662877	1.02998147058	-0.958945147281	2.14657388528	1.75895361457	-3.14657617928	4.03725429921	1.86844041779	-0.187641394351	1.81362513511	7.35906224405	6.62547712132	6.22295758527	6.52216190038	4.93890681432	5.66980037293	7.24543406537	4.036097982	5.09246601694	7.30394251621	5.29097914341	14.0414715069	7.01155487429	7.23436371122	6.98088466368	6.46376362764	5.24316939426	5.02694340518	6.24351211758	11.2110864397	2.91397753736	5.84388343631	1906.04485157	False	
-0.251872369415	-1.38474941468	-3.14888994145	4.83042151248	-6.55385726776	2.67992898906	1.72360570906	-1.51923582393	2.05202768438	-0.861533495625	-2.82418640867	1.30719398165	-1.05923690637	2.23458352478	1.60948469087	-3.50559378347	4.10899400713	1.47594789524	-0.574750324504	1.36615701398	7.06430747274	5.97576285427	6.10692825276	6.31671907227	6.02324207199	5.68640078864	7.81326201768	3.35953098726	5.0232101929	7.23442285382	5.87076586733	14.4742592651	6.22801794102	6.82604909214	6.37909358746	6.75370974931	5.47826392006	5.04451682614	6.37132930561	10.5224354071	2.79734862522	5.60710338797	1943.03863609	False	
-1.13767820263	-1.11157536114	-2.87213412208	5.06171700801	-6.42724298214	2.04135739346	1.11918033298	1.01900294938	1.3654927151	-1.59167213001	-2.26492726428	1.06616714202	-1.5194556284	3.45561844989	1.64447052978	-5.77443109209	4.25683608171	2.24119570008	0.255671894714	0.87990058806	6.91688295937	4.87863013901	5.75096386713	6.73077185509	5.18456092641	5.87359373581	8.59838468941	3.99729666838	5.54028381181	5.95093599584	7.30985613625	13.7935103338	5.94426557059	5.90165861547	6.65898662431	6.93444503597	5.15358995906	3.6388846543	6.04810870463	10.9628165551	2.9098069499	5.35990961405	1784.38166738	False	
-1.26587331842	-1.47894271885	-2.13093871004	4.89294552272	-5.77873283813	2.52186343559	1.72060908719	0.400314712402	1.56621947519	-1.46175286881	-2.40759330024	0.529635318745	-2.01562506191	4.19259061206	1.70500501297	-6.15547269938	5.56840808531	1.32495219072	1.27552157864	-0.495687754185	7.57207733711	5.9006448893	6.18988126021	6.91544881038	5.23917784162	6.0295150715	8.45132387552	4.24839390218	5.59593584357	5.31618856506	6.39437158096	13.7832345865	5.98264338007	5.70372796571	7.50549601186	6.98554501986	5.99614434352	4.86068231985	5.44786186266	10.6541245537	2.77808118559	5.89326639643	1808.95675689	False	
