Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Parameter 44	Potential	Temperature	Equilibruim
1.40681234634	-0.172493836831	-1.4960183283	1.68494334944	5.69085707437	5.48930144697	5.07409474682	9.42001107254	-6.5258000494	3.80004798861	5.16709250652	3.12163623432	3.42056665604	3.64946080228	7.53222594084	-1.4469424086	8.87548383029	4.45224229005	-3.38300240394	3.51764096249	-1.95131661681	6.02928639509	6.38455291488	6.02621099779	0.568731616745	0.383829879763	6.01081614373	2.20834817105	7.98423515208	3.24623429634	6.80458932423	1.28702715551	2.66660270319	3.53530110707	4.1397811915	6.82286790136	1.52150590171	7.59872071501	1.2869072746	5.92751253873	3.83761308829	-2.3767488175	1.23807805823	1.64213294347	168143.673265	60105.1840721	False	
3.02005878265	-8.28521716067	3.1031657603	8.83242300951	-5.70629989598	-0.97467952976	4.91556339296	-2.86093710197	3.73652543183	-4.53963187389	5.11677829967	-8.34945294309	9.37073302253	6.99701767358	-6.31228960114	-0.363364637823	8.82912675617	-1.19391672472	2.243622201	-2.24570951249	-0.671609743215	9.02574616089	7.12562232866	4.16288478086	2.99457827254	8.12657542603	8.72308050953	5.16208849285	5.1320044966	1.77218507253	8.13613281508	3.13854744183	6.78319188354	0.960144294658	6.46683708546	9.65222106694	2.28262862884	9.80984388972	3.41397408411	4.7141156876	5.69972523582	-2.36448263716	2.58964439572	1.18163555184	179937.005176	60105.1840721	True	
0.988156834708	0.523630165795	-0.178913184799	-5.91763342179	1.84712632368	7.36835721399	-3.92536076618	4.4911354409	-1.75676427627	2.08074509735	-2.07969648847	-5.98222461595	6.78342886428	3.05377858833	-3.60967107716	7.6794085218	-0.618827878225	9.43664763202	5.13903022724	2.19123952147	0.0015994800287	4.79208743449	2.74929314075	8.48858983276	3.55865360917	5.03525022363	4.07850959579	2.25317915366	1.73017982951	3.84551801667	8.16181588913	2.93976385236	8.38223081448	6.77605505353	2.78732092855	7.81500592515	2.76313645563	8.76774050221	2.24007198754	3.18409402987	3.89175288863	-4.7497648858	2.27856967275	0.631008800795	182366.330138	57099.9248685	True	
1.64222568476	2.29282135785	-1.12509672795	-6.52837256811	-0.11541128697	4.19524785533	3.1683147698	9.35465450065	-5.0193401322	3.1226199025	-0.947609134493	3.14394770696	3.78353599515	5.7281630591	1.36388182829	0.0521984987172	-0.675782225767	7.01192419443	0.672564307019	-6.58403542127	4.41389140263	0.472812849926	0.813555444211	1.12828063345	7.75746097111	8.50738766782	1.22094906587	0.253841249955	3.09802088278	2.14813182993	0.532561486723	9.78348810722	5.67837503416	4.37196641753	7.1153115103	4.74906929943	2.91323917255	5.87274785652	3.13532841135	7.80646177776	7.76239448803	-2.73482859669	2.17525729578	1.8510916344	190052.353598	54244.9286251	False	
2.63581324522	1.05821996572	-1.77772528	0.426689403373	0.94193505896	2.43185671227	-4.39169369856	3.93696840928	-4.24005647416	9.57236158011	-7.89081535993	-0.190204761708	7.64129939697	-7.57361422042	0.111278553209	0.704962994602	1.4354141611	4.66140171249	8.12505648722	4.03591826542	-0.49344904476	0.809431933112	0.476099229175	4.85576632792	5.04476732307	6.09822678277	2.88546536526	5.38643447658	8.51599953432	3.53664086216	4.64416120601	7.8904031092	4.79484802739	9.70465947378	8.12630600479	6.77616189032	0.792627952026	6.23946304909	2.01333330684	3.74517450344	6.63782963546	-4.34272381709	2.70758105441	0.750348694776	158163.509456	54244.9286251	True	
2.94468510434	-1.31895210598	7.85410603946	6.61484170796	-1.07640614675	0.837850505917	3.49829999642	-5.30730775523	8.61852006808	4.62474654622	5.13454783187	-0.829410454558	-0.655263288698	-0.96659040735	5.71847947191	7.55018037006	8.42538620652	-2.28363584652	5.55705618904	3.77494598028	8.95084320577	1.82922946461	0.502417714339	9.32823459525	2.25430488742	2.87616061417	6.6565069091	7.32282643717	5.86137099942	3.10650298757	0.182963291924	3.37229141289	0.548106951604	4.02410854331	8.01829320798	5.84354948619	0.900036485062	9.35143236618	3.47780452178	5.14270888733	1.35054664743	-1.83903817226	2.29668073749	0.285337363208	129702.527612	51532.6821938	True	
2.33731908962	1.85743460516	-1.75218443862	-1.8697528024	8.35620590427	5.51127012787	-2.22646085571	0.628034384232	-1.01695076255	2.91680016135	1.923351585	0.056636264804	2.07180905827	-6.79848167854	5.53783706546	2.37470969632	-5.35151726314	0.251967771679	1.3356622953	-0.531166903301	3.84331887228	4.44637646081	8.99144764286	4.03742647138	4.69430389787	0.951515545431	3.62232971337	5.87662157894	4.41659410228	2.19796985728	1.57118642383	3.25677489557	2.33218427252	7.30455421337	5.3998999677	3.92879317805	6.50669995609	3.19524883197	3.87864788214	5.49809531005	7.11655251054	-1.38484121868	2.33630377208	1.5600159611	77732.3214222	48956.0480841	True	
1.45943305468	-6.55365467803	3.38579591507	2.03499118292	-6.99256189868	-0.541302893006	5.36460454093	6.20609694223	-1.1597742709	-5.77595925497	-1.16724959783	8.37672913687	1.60656357687	2.18833684904	-4.00571550109	7.64988428971	-4.10024577375	3.91186894645	4.62657335353	1.39671687174	6.58788369324	7.09739771245	7.48087686563	2.03135357561	4.76746306098	2.60698794834	6.87198978661	2.40078816034	5.51802866754	5.37047568452	9.74079411594	4.41791733076	6.86086248063	8.24552580661	8.72687724731	8.07286784365	1.89289764388	2.24916689678	3.27025747881	4.88903855159	9.09117170147	-2.53795061926	2.88122918068	1.97704897948	86565.502872	46508.2456799	True	
1.74047281839	4.63309190249	-3.47201570233	-0.822972882552	6.79378567435	5.78804963946	4.303096112	-1.70451136621	3.39772627266	-1.89188502162	-4.41301056971	7.0181368154	4.14436880388	4.69157974218	-4.73651062048	4.33312077882	-3.08907200112	0.978013285098	0.864283907785	3.74144408337	7.65163803067	5.55679494265	9.59492987225	5.76198699846	2.52098798086	6.36880130695	6.44943583582	7.87704427375	6.38770586693	2.49284151877	0.230941894377	0.995667730102	8.45046270278	3.70378336566	9.21853855074	5.36943860911	0.0968958512798	5.10883158921	7.55469852965	9.1365716703	2.526443828	-2.76312223221	2.13203685004	-0.539986246368	84098.8218619	44182.8333959	True	
0.451223553057	4.87451577764	4.51305920394	4.90046411353	6.60281385536	-2.24002422147	-2.4946552748	0.567057251902	9.25439475018	1.30385128772	2.83568653869	-2.78648072723	6.23475226641	-6.46952582969	6.96410092582	6.49990681065	-7.3528337493	3.578419665	8.83569141834	5.43793027806	-6.04638640203	2.94012371382	6.29483427795	0.637598599426	6.18938914974	9.94955242984	8.4598940876	5.14840922704	2.96654606361	7.22669490344	3.30518992204	9.77127707195	5.95821449461	7.0775575772	3.48125092155	9.55391991831	5.35486877817	6.35971298428	4.1291374758	3.98088964232	3.9857984407	-3.07732677241	2.86779121926	1.82896886263	80451.2975386	41973.6917261	True	
