Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Potential	Equilibruim
4.51129220545	-7.03132627977	-7.88957172036	-5.41599881814	-5.56694659119	-1.17755723598	4.17699022136	7.45561802554	0.262533941563	-1.28137462541	-2.29914767709	-6.06652532874	-3.25467903567	2.64796502929	6.88260190277	1.72401786622	-1.60745396584	7.6067388178	4.95583976491	-8.71241276883	-6.16129141874	5.03562096124	5.66596040132	1.23375852919	0.962563236667	2.86242550122	6.96265283807	1.72109094431	5.92492832254	1.96585605769	8.75504182088	2.17116131183	1.98659824206	0.773413416005	4.79011732785	1.38199286608	5.00230274869	0.842910930469	6.99585612334	1.48928443434	4.92307905215	819083.141288	False	
4.91157047331	-7.1824799726	-2.25568795113	5.43277501012	-6.07220395932	-1.75728255836	-0.314574016969	7.80609748118	1.55574053399	6.88416687364	5.56123821283	4.52617687343	-6.77070232147	4.30950916273	9.37816847458	-1.48640869351	-8.67417238383	-0.315226684489	2.59598830805	-3.18306332909	-7.10447690906	2.12107504524	9.31663838843	7.99023813556	4.0754285783	8.73778597202	7.3049013926	8.24338585239	6.61269333821	7.30518501911	1.65368643675	4.27008806923	7.03097557004	7.06839967024	7.65437794225	1.11730500572	9.21824569865	8.20088516239	7.86271240881	2.50401128489	2.97141235128	582652.951645	True	
4.56817480414	-4.93836732484	-9.41869545469	4.72590803447	-0.380029458776	-7.67525985267	8.79366854906	7.13163966871	2.77419798726	4.5276361743	-4.40032027947	1.0808458981	-0.437648434851	8.93892152127	-6.56555641183	6.61229034777	-3.02317481885	8.60993109341	4.8278287317	-0.170304325112	9.68900958515	3.8546023612	5.40422884907	0.687753975772	3.84534801022	9.98232987276	6.01920314646	8.2686329352	3.89179290287	8.78892182437	3.25178826567	8.350030036	7.42436330251	7.11103497205	2.74600904287	6.34888292172	7.23969894364	7.57955572372	5.10261127267	9.49156640475	2.59188873965	814219.836536	False	
5.65949738992	-8.30212088848	0.964159578934	8.32852461522	-9.33896750685	-0.404443995273	-2.6931294535	9.2042332243	3.53798309082	2.2490423416	-9.45399640157	-7.44747981527	-5.13995622885	0.0178513904953	-9.29712342635	1.0470878627	-1.83610124917	-5.73834296244	9.06704018755	6.64396579266	-8.42802776072	3.16207149471	3.31236564468	0.741233978509	4.40473682562	4.25925646788	3.87114742082	1.61774924489	9.61964371888	4.04822961202	2.11641987499	4.62068153644	2.61364720526	5.57971489955	3.17939475985	1.27376753797	1.98494278487	0.784003875896	7.32594160005	1.73635532665	9.60517568197	779031.871121	False	
6.8293797128	1.70369526093	-6.78720549078	2.10278471033	-5.36690662102	3.62376379996	-1.08355909025	8.29613309892	-3.48661760844	-7.52080435579	2.11483515088	4.80107815101	-7.53131528626	7.65632609018	3.37026706934	-6.92098059354	7.12334134179	-7.97192426116	-3.98404737821	7.92900590593	-1.44130194321	1.99104127903	9.94210593482	9.48158096572	4.08404692432	0.391746887995	2.46253847401	6.78421049691	2.87863966379	0.702353174979	3.87131813982	7.92321802529	1.74337107441	4.7023660919	0.424522865384	0.455723875524	8.13832383157	9.63038466656	9.07894018955	1.47098174608	9.2422883459	572850.433881	True	
4.26252210875	-3.2318194609	-3.06562949407	2.29583046868	-8.07900265842	6.15151128278	-7.90641163049	8.29477478922	0.0694165137254	-3.13877229432	-7.84483142593	7.41860382704	-7.06756420109	9.71178439406	6.19095287403	-7.87633607187	-1.26818311284	-7.12399293951	-5.37599157279	9.48230178184	-6.84052756746	5.86413605168	6.4792259566	9.6279927067	0.615150748917	5.08119580795	3.0508576276	6.62862534628	0.4169018837	8.10582810697	5.91322195687	9.21906923722	6.38886036717	1.53304103866	9.24310808938	8.41422016998	8.41226196243	0.244717347666	4.92584326138	6.39049702377	2.6012472336	945765.873248	False	
5.03454294789	-4.71378101802	-8.8614694399	-1.88771299742	-5.45893188899	6.20238529851	-3.22620137712	1.06489291707	2.2419763974	4.3420248912	-1.32342769849	-8.82787663653	5.79685421677	-0.745813189185	3.78507257334	-0.346301236196	-6.17205262612	6.14566237575	-7.05449049054	3.42505674139	-6.9111328111	7.74314003541	2.40080844005	1.85160781377	7.06609067969	1.98694131561	1.04115793017	4.39247667697	6.28147728807	3.24536103662	2.34699416135	7.69182786517	9.57947039853	3.81266667677	1.28084973391	5.99679331048	1.34325352605	8.97011023218	8.85384001233	4.8587745592	5.68268936085	1099901.10397	True	
4.96147900661	-6.76635385513	-6.75284146775	6.86435211689	-4.64106037766	5.21896520888	5.00132479658	-4.94186419004	1.17938162105	-0.070130582779	-5.07675056431	-6.06092629087	5.5233265033	5.09150951763	-1.83210960888	-8.46930544721	-2.17908779511	2.49890741209	-7.42543502322	8.7953983932	5.7775860727	0.656499855469	1.77575246793	5.32557869427	4.17723823063	1.6615124659	4.76806006037	9.39141966496	9.58495416318	4.08571507597	6.95601353593	9.26074967086	1.71137102047	0.118078685495	7.99953091365	4.78295353491	2.33316696518	6.79950735357	4.09004419299	1.60479211006	3.85682951966	848470.105756	True	
4.43456511508	-1.56069969126	0.16705605043	-3.44699194896	-0.886130272731	-7.38911603419	0.405976499902	-9.92956918993	7.99294235128	6.06447063991	-7.20824047187	-9.4145060065	-0.566584683537	-5.30404816694	1.34756521674	-2.08116080764	2.57614570041	7.14876290522	-1.12416758231	5.95951200943	8.81999654254	6.37531781184	9.25331190302	3.35824106627	9.38685364345	7.80193854107	9.77274448912	4.22689402068	1.45230087698	7.80018629222	2.63684612646	6.73800651028	1.26491350847	8.22651195722	6.01331529919	4.06416333775	6.18854887999	3.56294843759	3.56944772733	6.90957897213	7.89622892964	1025275.85998	True	
4.47324829374	-2.55902079509	-7.03432250386	-1.64180986419	-8.27368318802	-8.7354628701	-3.15817704372	3.65866230093	-8.17031190135	-7.38992591545	-5.36929323883	-4.23246066985	3.66096763361	-7.05888385094	6.02350226678	4.24708948841	0.745762995735	-4.27200285464	-6.93087262496	-4.20735718592	7.47615798992	4.41001146654	1.21284700379	2.98118051201	1.41441981316	7.92318185111	9.70046662266	6.73586501105	2.879182222	8.23149621111	1.42886855798	0.701712246099	6.79724994271	8.6399075888	4.82083229075	8.4518693243	7.17154099952	5.95027217501	9.10866058615	5.68080222285	2.52142948993	834614.377742	True	
