Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Potential	Temperature	Equilibruim
0.990295972985	4.17998417243	0.191265605618	3.60962852525	4.99070235739	6.57704320494	3.78865119463	2.59412211594	1.10545328595	3.5547442688	5.29085346548	4.54748700029	8.85993813119	3.96047403043	6.80119038269	5.89669619309	3.97745521339	6.93853688101	2.99026684063	3.02570405471	1.90726948939	6.40500067073	2.14840454707	4.8999711976	3.70348482264	-0.898799551533	13168.9420342	3840.85512852	True	
6.39370002732	6.35848695602	6.78029947772	6.39729604684	1.55934289106	7.89783501421	6.44031505013	3.64854820203	3.98855882602	6.11243901907	7.41517330804	5.29459129627	9.51109051257	7.11685458823	1.8419506551	1.82896614919	1.37206889752	8.68095343468	1.43046455308	1.35648671476	3.39869839682	1.44726300108	6.17233926438	8.89267751828	2.3303910282	2.24715039167	7259.92645575	3648.81237209	True	
0.764091173007	5.48536263044	6.2639602824	5.49139843145	9.70159504586	2.40107424905	3.01268540854	3.0282783052	5.97727304974	9.56645571939	9.98832401327	8.22596971002	6.39106848875	8.77780895337	0.819346705824	7.33432561704	9.6370081172	2.4484412868	7.71632105936	7.72155044717	7.31888728956	5.49629569374	5.8501247699	0.97795695511	2.36750618693	-0.238417572051	9085.94139119	3466.37175349	True	
8.45153899579	0.652918062917	9.21288335071	8.51053941358	7.68958144065	5.73642024309	7.8777573812	7.35388074893	9.84191593848	5.09932799285	2.69474666112	0.878744794281	1.16969363038	9.82449545454	3.84685479673	6.9580320792	9.19406732261	1.49077165529	9.06828513483	0.229095104809	4.69672697983	4.38265945669	4.81734471085	8.99041432292	3.25793597949	2.13759086551	7186.61120526	3293.05316581	True	
7.78127357633	7.01153101919	7.04774265362	1.320727798	3.65597271416	5.86020505327	2.14917469562	8.7969391246	7.96965198628	0.520170334001	0.605409635545	0.992939230607	2.72481568806	2.10929839434	3.12750392391	0.686718761755	6.949890384	1.65500312797	7.10218093937	1.6975863483	1.26155415138	0.598381761211	3.93972978543	3.87933760543	2.2604522674	1.8258843049	8086.55495568	3128.40050752	True	
4.17772159856	8.07206422154	1.11295497395	0.408825594293	5.90570858281	3.70794175945	4.67251990777	3.93879414563	4.20183809939	1.28729718448	5.32465309213	1.72464904212	3.16854889502	2.87530125487	4.72313744576	8.44268252813	1.7365525371	4.24352466911	2.02418228688	7.65074449773	2.48645729768	2.67233241962	5.59763899974	2.33693727801	0.0774042490635	2.27136881455	6789.2234362	2971.98048214	False	
6.12711574606	3.64720930498	6.48525879999	5.76482946744	9.2277489537	6.60961712284	7.27986016673	8.24883229749	2.88349220844	8.57587818423	7.5251167393	9.24019377158	5.78966037116	1.29515195329	9.5830921786	5.62199993231	2.15650155966	1.55441558618	5.66416489963	4.40704605971	5.64952874599	4.17856277551	1.93654235097	5.15145188447	2.31000644727	0.478735155042	6921.92593399	2971.98048214	False	
0.220504000763	6.51529291305	6.7304367964	3.78040494868	2.58974139803	0.0433869350728	1.72027759553	5.13377968512	1.88038148991	9.26045481032	5.59036147385	2.84776933446	4.21372716248	2.94592352204	0.660189404838	4.71217294406	8.07096173947	6.90674313145	1.28215763866	8.61734281745	1.33528156214	7.1304460561	0.83611587184	6.91604852195	2.01640176565	3.37335042367	6864.38547121	2971.98048214	True	
0.444964979126	2.7689138304	2.9326446093	3.50478073564	2.66641626116	7.97627070305	1.72895674621	9.97672996527	4.09107339535	5.99268778207	7.2506247341	5.04953007972	3.90550164566	8.80152241783	2.99364081143	5.67665361832	0.641686229624	1.45387685742	0.40202180902	3.01651301501	3.41356730249	5.88784284717	5.242527498	6.8674614916	0.999467564494	2.63503608184	6933.22936447	2823.38145804	True	
6.84178163155	4.48414332503	5.15865505527	8.7235822356	7.98003901483	7.58460418004	3.80816684478	9.43545802507	3.46521371271	6.00918122685	6.46793734429	8.81396813503	4.01007026282	8.42140247015	6.86159972174	3.17200827655	6.29649031896	0.862844566991	1.40611383078	4.06380947813	7.07900021554	4.54716681724	7.04135545033	4.20144627145	3.18167374143	2.70405516986	15114.0519773	2682.21238514	False	
2.46196208114	1.00016224115	8.26313958783	5.15961281459	6.81435923994	3.49588736415	5.92262627083	0.115288172186	8.72412324463	9.24578591263	6.7778521679	2.00317206674	2.70200989389	3.58443138279	4.00920027175	5.7321706299	6.12083662178	2.86535500402	9.15333362908	3.89019720192	4.47356225074	8.16346542438	8.93597635092	4.83895393457	2.71716076385	1.55857097652	6149.72443167	2682.21238514	False	
5.30125912097	8.08562469136	7.54352832971	4.7925765017	6.58075956973	4.75857956048	7.87985343255	4.07214782005	8.01860578619	7.74523909416	2.44766466267	3.76569816654	9.33419143639	0.779485096833	7.25063921756	8.35274298753	8.64358528633	9.2681622209	7.88013742744	7.23894817701	2.2416883243	3.10623172334	6.97373726144	5.97466603333	2.33656718063	1.49165231316	8565.35416034	2682.21238514	False	
4.58552478957	1.43865997785	0.330290366336	1.79484785471	5.11636687755	4.3202901051	2.07168763015	7.17165732855	6.96057169089	3.82662187932	7.98031016681	4.31676110795	5.65004015276	5.35812436172	8.64205777977	7.40095689523	7.06470511326	3.10028535272	2.66919492447	5.65970949438	7.41857615165	8.3231816295	5.34428262185	3.60447068666	0.0582778926974	1.03929424254	10654.8316529	2682.21238514	True	
9.24128740784	8.38587111518	8.1480830946	5.25922581073	7.74770165682	8.95553931865	7.95415651856	9.72273057003	7.36090263767	8.87387779164	3.73806777488	4.27391604324	6.22389910489	3.30055041684	0.0889716698802	4.03476121574	1.88933888808	7.52636465029	3.35337813016	0.272971728107	7.76366491234	0.0546471878564	9.01561784946	9.3667819948	2.8728949276	-0.144139077681	6915.68006109	2548.10176588	True	
9.66587744146	7.58447483746	5.52675610904	1.05841587655	5.73052279092	5.86251970652	0.934344636178	9.50326465206	0.225204237887	5.8725402589	9.58987409302	0.0156146097183	7.61876753729	3.23325266073	3.65691437149	8.91255851474	4.10913173693	7.26921557202	7.20804338875	8.91518191928	8.10439796159	1.49871903297	4.96160091993	9.83992315061	4.31037242713	-0.876404969742	11680.3149864	2420.69667758	True	
9.37996885914	7.54213718205	7.81525707048	3.5515148065	9.26348534684	9.78456416258	1.74980986953	6.55846016532	6.5302270985	6.83752182338	4.21991631366	3.11714974488	5.33431403486	3.28890074137	3.43421644385	7.68483920865	1.71354999496	7.58936570215	5.59464035262	6.20973881866	6.98947900665	3.65305061378	6.97091823962	8.31495180593	2.57105978781	1.08384194619	6378.30455513	2299.66184371	True	
6.66576130134	8.50913780593	4.86917959758	2.24898087368	7.8506884927	7.8113770337	4.13249804787	5.52173977005	3.87561396699	7.01965081471	8.03731931768	1.42797441977	8.05978258055	6.85046545255	2.47243494341	5.70994540279	0.927264872214	5.51529328131	5.89070472038	1.73264517737	0.766447313858	3.85588726208	4.5502704833	6.31608250105	2.29274142203	-0.671694609728	6631.98698872	2184.67875152	True	
9.73435736411	1.10003340223	1.8912878893	4.18594078931	1.09244231463	5.55393978217	8.32078090061	7.12644689865	4.091305952	8.41314214762	5.90838855001	0.0414779190995	2.10358334796	8.0866899298	2.73722714307	4.27516063746	7.92499599779	7.22774424289	4.73758254233	9.23245178631	4.32767145631	8.36667720808	9.925113147	6.28026150884	1.30521538573	-0.214009628517	10740.8593314	2075.44481394	True	
2.82142350319	3.20097166002	5.33097659857	4.44862158393	0.874824652335	0.761367587857	6.00397673589	7.33817782392	7.57661080212	8.26425594285	6.30764149537	5.61508317252	6.27456531748	8.22204056402	1.15018393225	0.390743423754	1.75815760589	4.02158429861	1.86671606166	2.13018928641	4.01756320427	4.49941098217	9.32118878793	2.25373034851	3.74119063102	-0.966496826101	12047.5951176	1971.67257325	True	
6.28695368151	0.644869089157	3.65463212642	5.44326250587	6.87116333326	5.36827906877	9.83863772672	6.54478427713	5.75968763833	4.01608156418	5.27380275321	2.9556189657	3.46225310188	5.68966686234	5.52025586744	7.4007128339	2.15675429814	6.95648350508	2.03566291496	6.98993750584	6.54423545469	8.37979649433	6.54455112535	2.77285043765	1.60182861864	1.06207700124	5572.35068028	1873.08894458	True	
2.90030676098	6.84618249214	8.68066496073	2.26204831601	3.45658349002	4.53202288472	6.1048869135	5.42167742128	3.70805619515	6.7719367982	7.24741755067	7.19752680273	5.35712358152	2.31583009877	8.16068478066	6.56000442475	2.54102384311	1.65054129507	9.45218013539	2.05423078034	5.3341097542	9.19707373008	5.41395541011	4.27407812918	3.0212184883	2.62509368504	4645.02380229	1779.43449736	True	
2.86997450335	7.1102710486	9.54185300884	7.45816687063	3.73358693792	2.66279510271	1.57256362177	6.66951044521	9.18809717453	5.4509580405	7.78262043725	8.90320033462	1.82695154281	2.84937308114	8.70585320234	6.78550178871	3.09885727941	3.67257325726	7.80318456749	1.93723665455	9.12158228741	0.386900555899	4.63001509265	9.32257519982	3.34347847349	0.0394614516349	7532.37050249	1690.46277249	False	
6.43189841785	3.91234733484	9.73756010125	6.8141183497	4.996817428	9.29753009223	2.86930934271	8.78671946792	3.47346929931	4.86974925282	6.21628963612	3.43015548008	0.0583123131784	6.84269829202	5.48799465007	8.48077924046	4.96650133651	9.24458436675	9.48284972495	5.62548043778	6.99343500917	2.0019401353	7.58754401449	4.38480425116	4.25020180356	-0.759813291826	6327.58828514	1690.46277249	False	
0.0683284294381	9.51445859938	6.6703833315	8.81338224626	8.83656621802	2.58973009927	6.45505924346	7.17442694444	6.88328206717	5.53677785743	7.05767285974	0.158022532424	2.85339213488	8.6511067577	6.23713690916	3.30210426038	6.74830856762	0.236621672056	7.8319123075	6.9880073084	9.26490978979	0.74862611227	5.70947167992	2.33097844634	3.18177950366	1.42422639806	6612.38143594	1690.46277249	True	
3.57409669457	3.04454491155	6.17569241271	0.99445184546	1.65215251532	3.87539449371	7.02332015677	8.75106217607	2.1830712547	8.24463440729	5.41577693466	2.19039167714	3.90168931477	6.72001665881	2.82900790486	0.600884853491	4.52730672059	8.24005932961	4.00350758223	4.22570561399	7.29290064397	1.74444234957	7.24910647862	1.64130454877	1.8580824709	0.192988983344	4740.70474937	1605.93963386	True	
5.81908557473	7.54726333003	0.664984946754	2.3970182693	6.26787743714	8.22021239686	5.82103093343	7.29761633878	2.11020914665	2.15942671464	5.30877757501	7.87862031881	5.48877808868	4.24064101144	4.34638788048	3.56458728616	8.39910203596	4.60370261529	8.80875220071	9.36946655584	1.13970021196	5.2969929734	4.89719515136	4.49179702456	0.901348352001	-0.707382324762	7934.61727222	1525.64265217	True	
1.4234271339	4.47655718734	3.32445840832	0.752220406437	0.694654657271	7.93652307654	8.52479539846	7.81933162267	5.4394491143	3.12414277222	4.18962990133	8.49586613543	7.33434278776	2.14912234312	0.482369566942	2.03538760576	8.17956731268	4.47026461849	6.25917426706	6.82989402207	2.98074596318	1.08475714224	1.97734755202	2.7888928939	2.16400690581	-0.649270944233	11697.1821556	1449.36051956	True	
6.45258711462	7.19655176903	8.17349548216	4.02395996857	0.631699710398	6.89374511031	0.943215145395	6.83890030338	4.79034416981	3.11755501284	2.74016839416	6.96452860368	1.18243999154	7.95405349258	6.77679800758	1.32524097571	5.72430259408	0.4285899925	5.11170224491	3.11457176989	6.35404482736	4.49053992895	3.15643521621	5.58801594962	2.6972886095	1.53345765938	7385.87564721	1376.89249358	True	
5.39906791245	9.49642763946	2.58863684638	0.433525548561	9.79572886808	8.83448688323	8.35895153529	5.83226483033	2.94175104568	5.76526456396	6.73330185118	3.42135999138	6.95802285217	5.49718020592	1.60599138464	8.94087873555	5.17926192192	0.141637597185	2.72592839735	1.74517446051	4.47816821484	5.0065201252	9.08131046662	9.34892979964	2.07304307361	-0.784310163982	7888.05004633	1308.0478689	True	
4.36973008378	5.25530249955	9.018490748	9.33824347032	8.61327787269	4.55008071847	9.76135868946	7.06195597765	6.34016802932	5.91139223632	7.05012195899	0.415671788845	8.85133158231	8.09926819167	5.99097830853	4.52705659019	0.50136794575	3.52782869242	4.68696735492	1.52452617264	7.86785996513	1.94927583354	7.34088555751	6.20944067063	4.52906725067	-0.930281406062	7345.6233204	1242.64547546	True	
3.85352156273	1.60591200369	7.923827309	9.45251020176	6.27268463737	4.72279343186	4.52979734967	2.0349875885	5.12095522381	6.79869436653	6.26634834945	7.16726001937	9.44321259934	5.38069181276	0.680361002125	4.74388036234	7.81209233184	3.46454758755	2.75755079722	3.16245402636	6.41124095909	2.82664185513	1.11880533893	7.30835123846	3.39709837802	-0.00992812569286	6402.16738953	1180.51320169	True	
1.70581328202	3.33870339473	9.27377891001	5.91877518036	3.77940723728	4.48074952166	6.50354804827	7.26922947652	1.87187525384	5.04185414006	3.77297984752	2.1076936667	5.95557220616	7.79748137457	2.135154439	5.64445985303	7.61717155764	2.05318495977	1.83483092974	4.01074650169	4.88366910731	4.30395455895	3.39361879721	9.57230931346	3.21111156726	2.09507656418	3505.46458687	1121.4875416	True	
5.35918949646	7.27874328193	6.57290211267	3.71291150177	4.60329253572	6.93111423955	6.30403415063	8.41175109216	5.23624040464	1.77432452748	8.03941332703	1.82733417929	3.03106080855	8.97412851718	4.64766924512	4.88252091091	7.75097411382	0.354979051628	1.53351157031	8.37167325723	1.70789514878	5.02980360194	7.84430077002	9.77794711496	2.05293031238	-0.122878188487	5970.52571683	1065.41316452	False	
7.63934289552	5.05534008138	8.02012541974	6.14526297955	3.5446809923	6.81177387385	8.67665640578	6.43746100103	7.4052712175	6.17592653095	7.16322300339	6.60578730769	2.58523389645	3.23465232428	6.48683612839	8.88077210534	3.67565685142	6.44674920748	2.84438495453	7.82460786264	0.68986782854	1.49979961985	2.08362229063	6.57047448208	2.89573036656	-0.266026858327	3798.49251109	1065.41316452	True	
0.534607272026	8.50302387298	9.46745573697	7.2541293896	5.15208582859	6.24751904335	6.85760436817	8.30818748981	7.5216651736	9.06519123777	1.629900228	6.61014135961	3.39605513787	8.3856393147	2.77846596262	1.42650604363	7.7529000993	7.77961051208	5.05691647378	6.72329261681	0.171253033971	4.63224848284	1.6602069786	3.99117804404	3.97836219794	-0.647849545643	3948.60458486	1012.1425063	True	
1.15859335583	5.53996285152	9.67781755748	8.15771931918	4.84964146051	2.49781773377	9.28730699462	9.09631812192	7.24620806039	7.25198778124	6.27516873775	6.52598993322	5.73691446739	8.87543595014	3.82845450463	5.79783612105	5.99508211588	6.61732059534	2.96524705938	3.14397688544	2.14864665589	8.87440371931	7.69073738734	2.89425809253	3.61064750137	0.0556020716001	3915.86171463	961.535380981	True	
4.30741854342	0.0768803497634	6.31136554322	5.53032537442	6.18742806878	3.09869606493	8.0144876396	5.89512477788	5.5494546806	8.77591395088	6.69815983924	1.55652202873	3.37041622605	8.53982922495	9.18229522443	5.07085719692	2.4194766525	6.356111217	1.77798558223	0.484801618355	1.20184147094	1.13372455902	5.20360223026	0.709565551641	2.31131093795	-0.244551063724	2131.50881178	951.920027171	True	
0.845572594404	1.39087894908	1.57226241824	3.37797271507	7.40415863451	0.350616467431	9.72664605765	6.48869136892	7.22455565904	8.0733631044	6.83590727114	7.49317161535	0.158515907908	2.31927099692	8.42527926379	8.55104429191	0.825650435945	4.27744666988	1.84013477101	8.15144148911	5.08664265298	3.1197410552	1.72409646041	1.89351516159	2.83013504707	-0.700622079556	5826.60407162	942.400826899	True	
3.47962650029	0.0352660371123	7.4918982608	3.96868930009	5.85335551653	4.77484270381	4.58044513953	5.40092828759	5.73032543902	9.7089923107	5.03320223973	3.68251068592	3.24842386882	0.902266723317	3.65520677653	2.00978836182	7.13117652849	3.49017348461	4.82191858247	7.64006379678	4.15361288059	4.259118159	5.22360023655	4.14420417127	2.43428322793	1.09493165918	2531.66011323	932.97681863	True	
6.07219024764	4.04192773773	8.66861457875	5.43151444718	4.71067620427	0.460475884622	6.39301900816	5.25330430892	5.67054311295	8.21855515392	4.43302419892	3.18885920691	5.17730074169	2.71756814165	3.46209471025	0.346690166371	6.04872027869	7.52001984627	5.153785019	6.05603202026	8.93351574068	2.45371900107	6.8540711674	1.55627605908	2.92738887984	0.0986021289183	3992.40897296	923.647050444	True	
1.28955507427	7.28892001201	7.3590008134	2.80199467272	8.37538851507	2.84627516798	6.61078931418	7.10525235419	2.47275398616	8.61516756355	3.12162753503	8.90022660914	3.64399405125	3.83429990125	3.42785527664	1.35735474573	0.865773931762	3.49506411057	7.64501058817	7.26180855833	4.0528161915	1.61238329834	8.28517599703	1.08190329255	2.45279189197	0.98008991957	5527.69237792	914.41057994	False	
6.23700962084	3.98600880823	4.0476300921	4.37026285794	1.56897498708	2.28179399485	6.05033636528	8.27391396245	2.2972892023	8.66453527762	7.36349850758	7.4777348452	7.20849471682	7.37273401617	1.49254618992	0.968882401091	3.38237841213	1.93901523872	1.43802528526	7.22219567954	1.1307415458	0.605344900636	4.18290395394	2.65986504881	1.41394139047	-0.239802894481	5279.84305333	914.41057994	True	
7.2587476151	8.23614023202	3.97650714324	5.9399721269	4.86653225903	5.79696701042	2.98710080864	8.08455256765	5.04555628796	6.3013172899	4.19977302137	8.73328618474	4.16303480224	6.28756236055	1.08026819742	2.53971104787	2.70423150313	2.25434697449	1.33805277971	4.28566146742	0.64763640016	5.87789021246	2.48374182866	1.21253568591	2.11945484246	-0.464230940006	6434.46826291	905.26647414	True	
1.4876817506	5.87930098504	5.03146631027	2.05385430434	7.07727078469	1.85920688703	5.52461434745	9.45148199874	4.14601629066	9.71394992795	6.51279495127	3.62911028631	5.20071348795	8.78749859008	0.103399515372	8.3664609251	8.22140359428	6.18367099838	2.83506269648	0.639418085984	4.77697174075	5.8024199546	7.5762546861	1.7615757105	1.77982370512	-0.658015105695	2861.12212172	896.213809399	True	
2.33917694687	8.83611739977	8.29938161652	1.30434429525	7.02487314027	6.34998293621	8.55780215851	9.4210820788	7.62864256655	6.37825360433	9.20074743032	7.53968356283	5.65053907838	7.45870996654	2.42843550367	5.8625260685	7.09548214856	8.98396255306	4.93939836068	8.72665126046	8.04584814066	7.12500753524	5.16183866849	7.83407931641	3.23500783567	-0.618810471525	3980.33406358	887.251671305	True	
3.92525266043	6.47876273764	6.91492164636	2.8573004653	6.78355161968	7.05987363217	9.14047116639	6.69882025683	6.54788564718	6.60250515289	8.20205945429	7.46182919364	2.98430982804	9.87678468691	1.1524458244	3.67095553731	7.38545841155	5.14313599855	0.693171701347	7.5869445093	5.85944254732	5.5361435677	2.55976435331	9.08867123353	3.25709713469	-0.798330136996	3392.84365029	878.379154592	True	
1.35868163998	1.0426021179	3.96876316408	7.03454393991	7.787679297	7.22222144936	5.23656263626	7.27692205267	7.27629448019	8.57282637873	8.16781279498	9.38149950401	3.1589273475	7.64418603165	2.13532960409	7.42351718134	6.74984782514	5.6505498047	3.09052883859	6.00125891208	2.23257180129	6.37855986589	0.496222285003	9.60396423201	3.17573835478	-0.589243086394	4456.91333967	869.595363046	True	
0.332996253177	1.65482396058	5.84003129038	2.60738733898	8.4302750142	3.27801658602	7.72055658205	6.60348394929	2.81050138147	3.07370525086	9.83038040461	7.66490081987	3.98694021172	9.34541585491	4.79111229306	8.67266469953	6.56300036219	5.44985747672	1.03891587092	7.29356156751	3.77110969735	6.01086197333	1.5030590989	5.71607703807	1.73244791258	2.31013621035	4373.03893796	860.899409415	True	
0.768220642929	8.53545142256	7.02081560579	6.10392344724	8.47622618686	6.08698521464	4.95512057427	7.97775387249	6.97929006544	7.37711859548	4.90253463936	2.08970909536	6.78971107948	1.71703645547	0.613305321939	6.63939595825	6.00129724983	7.54226922474	4.3774035502	6.39114876533	2.25557319528	6.72762560015	4.85554941279	8.59696669463	2.44576534088	3.71625384834	3575.10125328	852.290415321	True	
0.178284299209	8.08978510583	7.3822274482	9.67384886784	5.45826630057	4.57482155416	8.34808819002	8.86743131219	4.52074685322	9.3385340487	9.45535828079	1.27807289183	4.43501977316	7.17303055167	8.12883595075	5.29412760534	8.27975576554	6.65027410491	6.48753342072	1.09669732442	3.25087043644	9.98408841465	5.77955415464	7.42205109889	3.50058163475	1.12725047978	4506.94554582	843.767511168	False	
9.17894177422	9.71573251804	9.05125785369	6.41671841532	3.92279326039	2.51694710057	1.81277414675	4.29426122976	7.35056262028	2.64233782401	6.14654384915	0.388202820699	2.7530092078	6.42159704928	9.05137020719	0.531691077612	7.22145848542	0.148050189841	6.12867638457	3.34333558552	5.88782697693	7.58197823866	3.66107370356	7.91735217094	3.07550572952	1.13106379987	4637.74474218	843.767511168	True	
8.45191470969	7.40342486162	3.28003966637	4.37759778485	0.428304070814	7.82744862344	1.03467324508	9.17898315144	6.78641414341	8.85104381599	6.44097865591	3.76089939442	1.81210981723	1.46513499287	8.622576751	6.63219971592	4.03028067005	3.79929728433	2.17856362873	2.23759443091	7.73519850632	0.833086875322	2.26398902876	4.62845298826	1.23747622528	3.98164154186	7336.54497605	835.329836056	True	
4.81986119469	0.128525310662	9.21176410073	5.1505912842	3.08531174691	6.90808257629	1.9964926738	9.22304636205	9.76556116565	6.5157830279	4.88655592743	5.99270388834	0.287068565165	6.07719794731	1.25507336335	4.24765038366	8.2980799068	2.2839096705	3.14985849483	4.75660858697	9.03223498702	5.56887163384	2.96647304535	5.80201341049	3.16865680704	1.61796992362	7182.68631642	826.976537696	False	
1.62711368053	3.15551839387	7.03174658202	3.91213578737	0.222369321009	2.33929082216	5.72692361351	8.5968222613	6.60863368132	6.42577725136	9.59959221057	3.983281977	9.60376340784	4.49432917833	0.158371490501	1.9355026513	0.71291857732	6.7567578729	3.23372038206	5.76551536629	1.6392298324	7.63914142355	0.448330138082	6.38227439158	2.90276173109	-0.661005568086	6559.29933537	826.976537696	True	
3.16386291016	4.58937997749	7.77662591154	5.29752402685	2.22026377562	3.94049032014	7.39725703663	7.18180222388	3.4997975487	3.07108408167	6.16443859872	4.68397293879	6.70656890004	9.33853710533	2.26292260902	1.17301608641	0.620858440942	8.14227782443	0.823651994539	6.41137421511	1.85147557908	4.82238406155	2.49440848629	5.50682525231	2.78801001733	-0.272994460513	4927.87492012	818.706772319	True	
3.63997602232	5.92869656103	5.43375167755	2.25247792381	5.9432384499	9.07245227425	5.79393690905	7.33932972388	3.97105017331	9.7704598075	6.0431568517	5.13870364857	4.53919252636	7.59373325276	9.23063202325	6.11844052515	2.77124338022	8.98945953429	0.426503363597	9.66988804648	5.02599343123	4.30935437314	8.379697649	2.61699957221	2.39590739484	-0.634489172155	5860.86291009	810.519704596	True	
3.95702308497	5.32614469965	4.82045984539	3.55481930124	6.30261437479	3.84683177534	7.15995793039	6.78149842763	2.83893235325	7.09044955803	3.97928100249	4.00787173724	0.121666831657	6.71447216458	4.49313056209	6.93252203152	5.37917798016	2.4022531719	2.53089566867	9.59780921877	0.966139781362	0.517523217063	8.36086344164	2.89203753568	1.72884752647	-0.647644209602	4164.84096445	802.41450755	True	
4.5128531961	7.26152664505	7.77864624775	4.18017207269	4.2563920421	3.04432817779	6.84904605977	6.1403921336	4.27064091489	4.58893355971	6.45419196037	5.5752786647	2.9307168691	3.49672214608	9.50740979637	4.72387831221	9.97563063756	3.2797711262	1.36317695349	9.52706931918	0.773565625187	1.71132582007	9.92642604933	5.98772332302	2.58460774824	0.430872707851	2884.49620274	794.390362474	True	
