Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Potential	Temperature	Equilibruim
4.55205940249	3.67498955707	7.53189884648	5.47463099858	1.74847524486	0.759223406414	9.31605838968	3.73658859193	9.94195802204	5.66562983282	3.29430432875	1.05625310667	2.39753476667	1.31125476926	4.76288701365	4.68833403763	6.47368580776	2.79290438235	8.09527510038	4.1120645698	8.35443636691	1.27795135541	0.228326593782	1.96693184844	2.4961032272	2.98524983291	7203.02386978	3868.9046875	False	
2.70252337068	9.36204215764	4.36469675751	3.74722116802	8.48744471093	8.59871357354	6.34578741234	5.55495243667	2.95319585023	8.15539180552	1.37282857758	2.98716690527	8.29693640216	3.52456579804	6.56852029636	6.57845472622	5.45907085099	5.54782846581	7.82693453306	6.82368662259	0.692008711224	1.17068351091	0.321585497879	6.38054843126	0.997409813401	1.85214942655	17837.8969225	3868.9046875	True	
1.2105814261	7.03230316587	7.88198585263	7.1774548509	0.222608432102	6.49159489303	7.12950715079	1.58906806344	5.09503311708	1.40789069754	6.30211359409	5.77576902396	4.35937450622	7.39762552316	7.72631423897	0.0715522133248	5.78593260342	8.45599668078	9.1854691762	8.12268931988	2.98073995534	0.547932054172	7.00952829427	0.514544975634	2.89309214983	1.5340682607	9883.95893565	3675.45945312	True	
4.18864505042	1.45745958883	3.11220388827	1.02010870897	1.10520394234	2.61484626232	6.42786477052	6.54930148474	6.8995919872	0.508411494032	3.33922254146	7.40084371796	6.67561486628	8.12891766421	6.1500681536	8.28361148849	4.79971528729	7.53698434623	3.9983716925	3.16790080771	3.75139022215	9.84767833074	6.50524444329	3.05199166261	0.702740673822	0.292619325569	9410.90092178	3491.68648047	True	
9.49786093649	3.40867369179	5.08122251479	5.99105979331	8.21419533727	6.38693443718	3.46408884091	2.01633682626	1.18534131208	3.31188400477	9.96362739219	3.63093061142	1.62125682582	7.90296072737	8.61540522624	4.17574882322	7.27943430666	9.44449810836	5.17577359629	6.03368789892	4.86165872886	1.96153624637	2.77103357521	1.29070903026	1.68143325818	0.206760309248	17891.0665446	3317.10215645	True	
4.89868842148	9.13555754397	3.93475209643	8.62566560386	8.35702892939	9.92909104967	3.95090309339	7.06641361714	5.14076060947	8.80890493171	7.40257210677	1.74550785722	6.20279530889	1.42941901321	8.14521712777	2.84734918798	9.11698267564	0.520712233175	4.41764726055	3.4616248376	7.08465407329	4.43931977884	6.37606105399	3.29424487857	2.73886288192	2.58012658458	12517.5774453	3151.24704862	True	
7.196141413	3.67708209069	7.65125024044	8.16372298877	1.41843259804	7.72706872932	3.2851304988	5.12733946517	3.07743850221	1.74671019725	1.08010427516	6.31102358916	3.40432308216	8.55865108553	9.99287365454	9.6170827719	8.35751531678	7.87205089776	9.46003620651	1.21267589212	4.80674683888	0.887630329673	7.20943491824	5.52959558572	2.98616995044	1.45409013855	10367.3711482	2993.68469619	True	
0.665866293822	3.8917333533	4.75786448381	7.23185755921	6.01900170737	3.32111615804	0.273086610081	2.50651465459	9.56082305402	1.88642493643	0.427267282019	7.21766968383	5.216372161	2.46736844774	0.438781677454	9.61484227302	5.73898944271	1.77130983288	4.84039077225	7.21522807311	0.242335772603	6.55510669187	7.11657345816	8.15629964548	2.54168458692	1.64049379721	11170.4854304	2844.00046138	False	
2.78603201495	8.34482072765	8.77584519511	6.6289823828	9.39753758708	4.46152588045	4.13650156996	5.71909070235	0.857558578329	3.03647832875	6.05486326028	8.2469681044	9.34437712385	0.161983801782	2.88558279541	2.7254568026	6.78116666028	5.23946987662	2.34694428271	6.71471002917	2.79109109943	4.97987686128	4.45300785065	7.00779380752	2.93999289793	3.60608496814	7743.56899627	2844.00046138	True	
2.99611400641	7.81121893794	5.53658930293	9.24776737601	7.59138407469	2.57771759519	3.62065153917	2.47108017021	1.29064119804	9.16883636318	3.69944513353	9.2895751425	8.5649950473	2.05067827478	4.66432600434	5.59968875865	5.92116840775	5.33391668978	1.02053538187	9.48063124005	7.13606068433	6.53449844281	3.301574098	9.57505555707	3.1093032863	3.12387462541	12330.9448995	2701.80043831	False	
2.43631052138	6.35083755288	1.99870805094	9.42088869508	6.96418299577	0.0295770920454	1.65181589655	8.1575952053	0.0882823248465	9.7997257472	8.05024886394	4.33567506761	4.42933475903	3.50286461809	4.90882028011	9.08857261231	3.28178500665	5.57663950606	1.78999671847	2.00746592768	0.295695606971	1.83761393943	3.31056628706	6.38407611941	3.27294146311	3.44188565894	5370.17662653	2701.80043831	True	
3.11518228462	0.0650562472651	4.52386150573	6.90346706024	3.25240959854	2.45101718332	8.39097955284	6.14381682518	4.6024435205	6.09580723943	0.477865671865	4.17284242795	7.66226407394	4.90123443778	8.18765120409	9.02924464204	7.42499167695	8.21514538201	7.95522918564	1.04129532569	3.94242407739	3.71490669257	9.91165461443	2.73258401787	2.14222583531	1.77013248659	8404.47689995	2566.7104164	True	
8.04380296448	3.44400601478	6.41929272572	2.8779747557	3.46447167889	6.00813115152	8.79251545943	2.75150963436	7.73477846002	1.13284595763	6.10926055477	3.77480038863	3.59106175407	5.52804634624	7.26799499969	2.33574974877	9.92376949921	8.55186075066	2.24440956924	0.738990556255	4.37151611455	5.73967119169	3.46778523295	1.21671255218	2.08798406891	0.803354110938	7297.6732156	2438.37489558	True	
7.26296405715	0.320514844546	9.20073659094	5.01507572581	6.92774602115	2.1882471126	8.20279377579	9.84145668734	3.89008206188	5.41425200607	4.6272628112	5.76712168666	5.72552089398	3.51481065431	1.51951932884	1.71806497288	8.64910576315	0.508912623798	5.20329610823	3.41398886659	0.491777220148	6.34251032466	4.76232152878	5.51355423015	3.32002493574	0.0533702320794	4030.49340806	2316.4561508	True	
3.42228899342	3.78022467184	3.88729601955	6.82038535423	1.86258280071	3.41440514672	0.217223056142	9.47406076711	0.292086393082	3.79431126269	8.66181041321	4.33144882459	5.98729904918	5.62458470955	8.90171847912	6.65254926981	0.996449209881	1.63397439803	1.55625240272	6.8509392993	3.69267057986	7.76016248691	7.15274493634	0.743059363175	2.10409408114	3.03373984807	9155.7636498	2200.63334326	True	
0.556972586861	1.65860880216	3.05069256228	0.084164516516	6.48529158033	5.66147876603	7.73513904964	5.90020294412	1.60876499983	8.83226788131	4.00883077944	2.78142089563	4.79137485738	9.56115493357	3.75803563285	2.90592541421	5.46181461373	1.50160367372	3.11476000419	0.255082336317	0.119207567366	4.44438638207	2.55426466983	7.58237580048	0.602590876705	2.96227203749	5612.50405102	2090.6016761	True	
6.62137574113	1.64216749415	4.46243552901	2.18727571991	5.28871243154	7.60366082483	9.00060383013	3.05064176333	8.65052203448	1.68997223288	1.05581438716	1.23149464199	7.1923323932	4.17834036755	2.17584806003	4.39888871146	9.80580496244	2.45904821622	9.40157114024	8.92412401427	0.186797313634	7.28723527704	3.75536825983	1.85661977745	1.72959482885	-0.547915327431	9908.64998133	1986.07159229	False	
8.27446929783	1.58266712976	6.79231845888	6.25815130559	5.24173922371	2.71622689323	1.30309902363	3.84011012727	5.72696823662	2.90036023142	1.70957345655	8.7269986245	0.713601249773	5.20478331655	2.86396692051	7.12792477673	5.27411471156	0.321486688537	1.14701937695	8.98926512044	4.15883399718	7.09450496444	2.05897610451	3.29163048903	2.3291314414	1.46743851087	7557.41381507	1986.07159229	True	
1.02333689878	1.28618586837	3.52371644375	7.2879608967	2.31317725595	4.33263679834	4.14950925663	7.9285069457	7.5031539555	0.60326481602	4.26056171081	5.71494205542	3.93512494733	3.98161525133	7.38357279979	7.2278175493	9.14797099561	2.37621558404	2.17253944539	5.57264560922	1.96752556826	7.68744059872	8.93517451693	1.23623090413	2.38740105678	2.59384969576	6652.44302455	1886.76801268	True	
3.97151803536	6.48410518652	9.43959772559	1.39707101274	1.4748735369	9.73459123725	6.8505640155	9.4094878948	5.31171296368	3.61998008556	4.95225602215	2.38804837843	0.377315053468	8.96881658048	5.00502378289	4.67953780824	2.46197109704	4.53260482368	2.14013077585	8.18147817491	0.957752734341	8.0903804256	2.40638200577	7.13615192572	3.16066220707	3.82214377249	9432.77397452	1792.42961204	False	
5.32012332849	6.33517929813	5.76397119466	2.0471119987	6.9354406024	3.88817617368	2.87854848686	4.93865715221	6.38615559636	3.02155783472	5.84941012101	4.21743386143	2.30942954206	8.14742164165	5.87842216449	0.732422778882	2.94321282992	2.84915183163	6.46697590822	9.1157476339	3.57749683788	2.56165030911	8.78544269125	2.05896555071	1.71386188456	1.75578849385	3800.91093066	1792.42961204	True	
5.90160972156	8.14599007883	8.06546862623	3.61013731685	2.69729489495	1.10326510804	8.1330517016	2.85401378934	4.48618488277	5.11180078829	3.6267200908	1.8395697226	7.42085966032	5.52562163525	7.12706828253	5.17266955493	2.59709028366	2.56939005422	9.85546837822	7.80520709564	2.1192050098	5.22346047819	7.55968231251	0.376784549402	3.14999438754	-0.745741070917	6890.56894977	1702.80813144	True	
8.35913359049	5.79035988127	5.39141662689	7.87485279236	8.55410251614	6.57555391116	6.84893278484	4.85399129414	8.5964404672	4.09829624585	2.74831540699	9.81575911118	6.6829083328	1.28187294141	5.49406790937	9.08649408228	6.33048783299	7.41969018755	3.18323576164	7.05024234149	7.56605177013	6.6237758233	9.07569454038	2.9384845861	2.44883254794	0.633990343823	12789.6431606	1617.66772487	True	
1.78362908871	9.68646750712	1.441077764	9.478403788	3.31207123269	7.07126160941	7.98329321762	8.39549362748	6.61902666814	2.88198427719	5.77784954215	9.34863197866	1.4574260125	6.63999442886	7.95725755603	4.18638878371	0.224330209846	3.55494138831	0.903616035236	3.00543641493	0.0366044563021	7.70717683465	6.01456882683	3.92338020702	3.26399269636	1.9156978149	6163.60662471	1536.78433863	True	
1.15945638458	6.73996882739	7.85569926129	5.99789366591	5.40499027752	5.73511385705	7.70977619935	8.12264342433	6.97545027027	6.58767794922	8.16063832228	6.99829689098	3.10250523856	0.437681880336	3.46886810279	5.26324313232	7.90462778226	8.5228392096	3.86456810023	4.67711268246	2.20416738253	8.0639952662	1.06323171895	2.4836974262	2.63724993624	2.20458234125	3361.87381124	1459.94512169	True	
8.2742253988	7.00989472257	3.42103166023	1.05897223307	5.90333341407	0.573381785561	5.50634728952	9.17811203778	3.72683867879	7.49520493572	5.84498036454	3.60456141585	2.28807564736	4.43639916775	1.93181871067	7.1684054817	7.53594022297	7.95283301231	7.95639344343	9.3567280865	4.85545889991	8.06274764377	0.500171162579	5.52357999741	0.668982124745	3.26618717571	4851.46371797	1386.94786561	True	
4.91436225936	7.76983232151	8.17099203546	3.0320348734	1.7965683569	4.68420083594	8.18699698377	2.73249860657	1.10698127461	5.03830146044	6.78638216688	6.96506544124	1.58971482524	5.7430592081	2.43029656318	6.14037772996	8.65547253854	2.0728417318	0.466580482191	3.30146411467	6.01305772669	7.9987405302	1.38558883438	3.40816421476	2.68690162603	2.51499635654	5966.71657433	1317.60047233	False	
7.95327124675	8.17814164416	4.13538143432	1.37810866957	8.91728511138	0.331508351369	6.8577105498	1.68193794014	2.91429594506	1.0876311223	9.08836230903	6.79318914542	6.92906927105	4.55571119271	0.159500690504	1.58378233455	8.5640366868	4.36741474052	5.70644923344	7.07727761864	6.88011558609	6.953245118	4.86786063048	2.37674109986	0.893542412911	3.78519604836	9794.81311713	1317.60047233	True	
9.14766384943	9.60056517235	5.4426650909	1.67940224991	6.91152174235	0.0442004203234	6.51496515351	7.55005500803	2.40699950078	3.66638461446	5.11600760645	3.41551916985	2.91108844997	6.18382699342	3.98573349599	1.69216619699	9.75891016531	4.05615329321	5.93365507947	5.95168443544	0.292582720681	8.43132039737	7.97807320045	3.26977718336	1.4710296822	2.24482187779	4702.20962802	1251.72044871	False	
5.75736708707	8.12813434934	6.9144656758	2.3425848562	2.16554930144	3.19617208206	2.42409530755	1.99579893144	7.06827209398	9.75046970457	3.00305676059	4.6350983351	1.01698547204	0.081671987518	1.33718505904	6.98822344528	7.54020866956	6.04101778421	8.07120815039	6.63777644292	6.05991925796	2.76852213577	4.96792530437	8.64455327575	2.21719574447	3.91917294752	6126.22304922	1251.72044871	True	
1.89351027408	6.59201080224	7.25567129906	2.37224648821	0.488743251139	0.248896716364	6.62279769833	5.09851828411	5.46559996423	6.26131752212	4.25605854115	3.39339501239	0.272489278704	1.32472560514	0.754128383924	7.64676149687	3.41841524494	2.3455755443	6.9166646067	9.82255614235	4.48752121563	1.37725242088	1.69353307058	8.56709080891	2.2702055999	1.48597373168	5743.51976654	1189.13442628	True	
4.13146278872	7.31104573853	4.03569327225	1.65014200334	2.62718058527	2.84589120904	7.92411388294	3.33040395539	2.24814343432	2.87582901899	3.76382470363	7.21613055722	0.95213170321	1.44512126406	1.80116124766	6.39210003811	9.6364751407	3.63473470796	9.58998353949	8.98497777853	5.08592437191	2.72844732739	5.92892020672	4.21471115652	0.943702373152	1.22634543572	6284.62635229	1129.67770496	True	
0.323203475758	4.55655471066	5.273039153	2.36495031612	6.43206447353	1.81275464096	7.30430184929	3.60056804781	8.17182955005	4.30389032824	4.10326192424	9.9926208669	3.99735210597	6.01910112301	6.61965295308	8.03610186254	8.84276248178	2.17473289924	9.73577255399	7.82012557005	1.38661734137	3.61753674874	6.88875702679	5.61477023081	1.53381746834	-0.152382344171	5260.05928	1073.19381971	False	
0.503866137019	8.65817873393	9.49028354193	3.64835182765	4.23160698852	2.71620353209	8.73204022335	5.99377443827	5.27402447864	7.80794047352	5.70040739612	1.47852677849	5.5720585297	0.392058791379	8.60295124416	1.50541815583	5.86718990543	8.87805987067	8.01297442504	7.89645073613	1.77196484799	9.80790746547	5.64517690612	1.34271183303	3.40163133118	-0.172580718288	2769.03328883	1073.19381971	True	
2.76210318249	8.70412072524	5.47346739356	7.2657291779	4.4410919559	1.03718940327	8.14514455964	4.06247994927	7.71363046875	7.4302841612	5.82209198478	1.0489422052	3.56736100918	1.7155263425	8.45906971149	0.606812761683	0.235556196846	5.6708496008	9.50751064461	5.22460952287	2.58309790151	7.46312354812	9.06248247724	2.37835017856	2.37912680485	1.40948432244	5992.29706069	1019.53412873	True	
1.06720445505	9.30008369331	8.1546314039	3.99749264757	8.29308855364	1.72193146273	5.59153439615	6.25812029484	9.45800530064	6.31291194902	4.93182589848	3.57259919625	0.00597281441989	2.57552853634	9.09516785229	0.373836355702	5.73208889348	5.82492350968	8.63289092222	3.28773869544	8.0926000382	7.72111955064	9.58579061592	3.96107428608	2.78679355293	3.73405775162	4934.55878125	968.557422293	True	
5.36883597068	8.29686392733	8.09850870404	3.4260616557	4.75009071506	5.28322718357	1.85160432941	5.7538846306	3.36838327878	4.64429444083	5.77213616163	0.969306402548	2.85063956269	6.23359215431	8.85746156936	3.35786519085	4.97224574329	7.32488303032	5.40108212076	6.36656518507	5.89609548905	2.29572936207	0.680618714173	1.48648515218	2.63289753368	3.7828654526	3373.0144007	958.87184807	True	
7.04744553775	6.67672866363	8.73728158466	8.65903024181	6.30629873287	3.66034139453	2.58796956191	5.51060573478	3.64544930078	4.16570617996	9.49356591819	5.42371851872	0.0386470622519	1.82659375641	6.20751087246	1.13466974733	7.82890732536	7.53567117422	8.56444818249	2.69902493319	1.19125896903	7.90562120167	3.16363510227	5.35417761601	3.23437706638	3.4018066192	5008.08008225	949.283129589	True	
1.79458950304	8.12518431132	5.17107040813	9.74834250503	0.598045507915	4.83828657658	0.456912287272	7.7095872584	6.57992523214	1.90309403858	8.49852796688	7.52230630654	5.4560198681	2.34127888506	7.93002717302	1.27564640241	7.60635335408	5.95841963067	7.26860964766	2.82381019037	4.74816435424	5.47983544019	4.05920660071	8.38111969212	3.43198610452	1.21921574197	8465.63220586	939.790298293	True	
1.63938635033	8.40905495885	4.32973681291	1.70387276413	4.15872395453	6.60185976707	1.54285013762	8.24191464224	7.88398408919	0.628355246367	8.14468850151	5.57383500444	3.51144498875	8.0044399314	8.16848753342	4.13144622692	7.05231317977	9.8640301719	3.42847899329	0.340466275219	8.29690365	2.47864403266	5.68958518006	4.99682286064	1.91360607604	-0.641017847895	8119.34944009	930.39239531	True	
1.43518639624	7.19949320859	7.4034892902	0.254679945305	6.43268762165	8.98886215921	8.21368426156	4.908922944	9.38090298168	7.30959659352	6.43696273005	5.60110136748	3.2220222422	5.21457347957	9.23868162718	8.59911252009	8.1311804856	9.42336342437	9.43120580495	7.63252299314	3.73751959797	7.94081614595	4.91799052105	6.62161154916	2.75381554431	-0.503279945223	4312.11731021	921.088471357	True	
3.77582741963	3.18232821963	9.7471463294	9.06981075853	4.57630193583	4.5504851693	7.94810816486	2.5873582602	3.75693292953	7.59439006808	0.460417578089	0.964427764103	0.105459087311	5.26981961582	9.12037423952	9.66462915722	2.98644491416	3.60530444736	5.8668821173	5.59466978158	8.85936315164	9.76238399291	9.06097100307	3.30137990712	4.26116273305	-0.717867574655	8277.98166087	911.877586643	True	
5.47747996752	4.67157573326	9.3087223019	0.49720243778	2.69513917396	2.66434325384	8.88269109441	4.72599641818	8.2031961271	4.44415298828	4.38726719604	5.01893593808	0.615807045194	8.71108946998	6.96663508844	8.05829949407	1.66324180952	7.54242005558	9.47961487857	7.83717564876	5.47515408793	5.921204816	6.70330243724	3.75385172406	3.1977421757	1.73933242481	5095.56604801	902.758810777	True	
0.80082093507	2.04951927268	6.6825018826	2.65049260281	4.42441473487	4.03454496115	8.13068062206	3.92296202547	3.6001781424	7.51182558552	7.17268796186	5.04037364349	2.49124492972	7.43193901114	2.07164440502	9.48721590078	3.80985301227	7.64079582309	9.17252661387	5.09021398792	6.69889190862	7.19282219431	5.75873661147	6.27657756788	1.99054801318	0.480966340159	4985.67443995	893.731222669	True	
1.05899463851	4.58883820957	4.53274552508	3.8438140528	7.24687631451	6.16660131994	7.90512522328	3.01814114208	4.11216611912	9.17469110558	7.63013640954	1.4151963283	1.92350858497	2.11814828689	0.655934325248	5.15267160858	2.49895270002	7.24520184229	8.61971346251	4.51108499395	0.908174727912	7.47293070953	3.30387298231	5.50764029189	1.30053023228	1.42472314471	5328.44512787	884.793910442	True	
0.135529041999	8.27847661852	3.00038092698	7.23684826312	9.46335446836	3.01279589574	7.90398887414	6.40175369609	7.50156353695	8.66726477191	8.71223797403	4.28384984209	7.45960967693	6.57612927001	1.95363713297	5.72916324137	1.8566740642	9.04574922038	1.47662635736	1.70487140128	2.0171548941	3.86480311039	3.10822306887	7.99509939083	2.92110403894	-0.750371701299	3617.63050294	875.945971338	True	
3.03973308726	2.3168529745	5.37180806198	1.85744447061	5.53982476867	5.52638605907	6.8825698874	6.63813366276	6.2917017232	7.85429700448	4.4189895163	3.66955066979	2.70606620107	6.09600983723	0.2014279844	8.22423051641	1.22183251786	9.21907183812	2.02798198972	4.79701404716	4.34790716026	5.94404562357	2.12750230396	6.35130256846	2.03059321555	-0.542560437731	3788.02855498	867.186511625	True	
7.34871433094	8.91889906015	5.65036607011	4.57431923222	7.18404774505	5.92239717598	7.19506285706	8.51125349995	6.57118693095	7.19391195455	3.45518659045	1.20294306486	5.02143070601	1.1337224765	5.78529441161	2.66678687442	4.50566377909	4.72292676037	0.825713812401	2.65287228512	6.38855938493	9.38445574439	4.36165622913	8.1021412758	2.4281708675	-0.763544393763	3757.04310831	858.514646508	True	
8.98822382731	3.32870401797	7.977391787	8.56029990213	8.9079399392	6.81470819651	8.45916138616	4.81707629009	9.39508816907	9.08777988899	9.45790025612	5.9707883673	1.43245690953	4.3068921212	9.37510860433	9.59206286262	0.398086443612	2.9164349508	4.77725597842	2.49148895778	2.74536597446	6.61082555921	2.80387217282	1.94123936185	3.81926833817	-0.791404338911	4007.85833486	849.929500043	True	
6.70497251	9.98885785665	7.42330490022	6.58678914855	6.72154917851	1.36773035023	8.73725943307	9.21390264053	8.51496378327	7.50772965019	8.41184263851	4.99424405534	1.38158894957	6.8146868495	4.71968245333	5.05942666055	4.16592277392	3.76397434476	7.1293610869	4.33154087504	0.704483749114	4.02473926039	2.57828497241	1.92334666405	2.70741692963	-0.422112258987	3770.29881339	841.430205043	True	
8.14207577269	8.34849355759	6.24932070021	5.73881490155	7.63272547408	3.33189218274	8.94316533423	8.88631749014	5.0671579451	5.30723329491	6.51792309024	2.72830885529	1.08091842895	8.86660772102	8.89081518872	3.78258822252	5.18007332528	2.42530381035	2.56394051986	2.96376658688	6.89201461391	4.24086158128	6.92284659026	2.86182256161	2.05268348338	2.05834574822	3716.59499637	833.015902992	True	
7.68967257392	9.94343398308	7.77921323996	3.26085755141	6.14990569311	3.47878073772	4.02520580879	5.99557182378	6.30574528252	2.41398671227	4.24501948256	7.4501426652	1.7964061062	9.06683780642	7.52862592493	2.9048157472	4.63274613115	1.09640632134	3.37520509337	9.9875625253	4.22119519081	0.698674421908	8.20670628008	4.45281000459	2.54301538964	1.04490339407	4041.64363069	824.685743963	True	
9.25289554972	7.09397476241	9.67877490181	5.48137267601	7.52703634781	3.75550490968	4.91763010473	5.73531133038	6.3760183289	1.84686196625	4.90450422458	4.99096477358	7.65485727012	6.84580112479	7.53308896495	2.53480193669	3.2105405231	0.605174051583	0.773866883265	7.82001117627	6.63216953677	4.18062171016	6.02779849013	3.33339115231	3.40182944958	2.5594728746	5017.40027162	816.438886523	True	
5.35911798391	8.39743265143	6.09816154964	4.720931194	5.87860302703	9.53397581572	4.44117559856	7.85248728882	3.99482625713	1.64279757575	5.05536403737	0.516290576588	1.47377943038	7.34833173947	5.83165588042	7.75518585055	3.86309929841	8.07090860385	0.537131756861	2.29218652237	7.31161653389	9.72226159099	3.24655011122	1.37466242756	1.88561915999	3.83013766217	7091.90246534	808.274497658	False	
8.14188181399	8.64807058121	7.28818009784	0.209755757533	7.50358663759	9.25496948563	5.03303592687	6.83619424687	4.3975844026	6.23044658005	3.84111363546	1.14781171883	5.7670911345	4.4623590902	3.46282355728	0.320382630985	2.54270966846	9.35104410242	4.23959256801	5.9743434553	5.42403273303	8.69161277146	7.94667550371	3.78270191739	2.31086809846	3.57949768917	5358.17582162	808.274497658	True	
4.11808610671	6.02709323362	4.11901057283	6.48509404622	8.96915727825	6.00411483658	0.761445279623	7.34029808143	5.99425771721	6.34164391999	7.30692175822	3.55048545808	4.74661102714	0.173331249152	6.11841356655	2.67158344518	2.69107099009	6.92016348336	7.9188509328	2.15957074599	3.83454222262	6.93888846833	5.30232571153	5.97813206124	1.96658175836	2.06237412046	5380.67763424	800.191752681	True	
1.24194841376	8.16952535583	1.52290109689	7.35097633487	8.03915735452	6.04141168678	4.85224495604	7.03150608596	0.481732412711	9.10290418702	7.43667277313	5.81684172933	7.98395901912	2.37612651249	8.00513846507	4.6282390582	2.79130604853	7.25254835859	8.0241799732	0.641812105994	0.152516521232	5.72419385207	6.03947636427	5.73578504925	2.44751263389	2.70021131186	4414.10899734	792.189835154	True	
0.616577737235	5.32432027083	1.97236014741	6.28123205884	4.88676582172	7.67269844065	8.43032668068	7.48601425507	5.41909976869	6.09752131326	2.71193098786	1.23349541127	8.15234956615	5.27912030372	7.95453673652	4.16239437676	3.17040123108	5.76334212445	4.62319649316	0.647574843989	1.82536683729	0.2943358324	6.72414746514	4.91881344193	1.99553214338	1.85691716406	3970.792053	784.267936803	True	
