Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Potential	Temperature	Equilibruim
7.28103826452	1.28864364451	2.86063497801	0.114307457127	4.73704171512	0.452216239354	5.4892814521	1.78995965901	2.21679497026	7.47984918355	0.187501660338	2.40568741217	7.130879418	3.54140207489	5.64740120605	6.563270877	3.42560214713	3.84709645858	8.75387329716	6.75207930276	0.577506514051	2.97566455332	4.06614408064	5.14094916492	0.49831091529	3.14011651645	6583.61422722	4255.79515625	False	
1.69715437834	6.78081931967	1.92718752049	3.34231664454	6.30508146345	3.80347430294	2.25944034448	7.25253202357	9.49008133343	3.93511413892	3.85334030604	2.52331224136	7.72026603091	4.44339945383	1.840849286	5.64342758631	5.44530467798	9.42209917826	7.39604349883	1.45387245291	8.39519310135	3.41319339802	9.18148680225	9.44083577371	2.07158049969	-0.850447679967	10321.5840744	4255.79515625	True	
2.76547499367	9.23324741127	5.22393252776	2.24085833499	7.28957558763	5.39574352968	6.27745877467	5.66886804036	8.83133651267	1.74386570581	4.66667732757	2.42778965612	3.54392864043	6.84918928639	2.89137226373	6.6310009271	7.70901921119	3.62410602274	3.72037373442	3.84387582051	2.57022260456	9.60061749179	8.66461240433	2.54150778487	1.33162860432	2.37554791935	8060.86661032	4043.00539844	True	
5.65241253819	4.72336275807	5.82666088963	2.07641441415	9.711025762	3.73909431153	3.97070075524	8.95003877453	6.70159036119	4.95487286184	4.13001516166	7.79236186875	3.64878863201	1.09114046921	3.7990827369	8.25686265234	7.43369737912	8.99513565179	4.53504746923	4.11896376532	5.43931573694	2.29122826877	7.80563781819	9.83738456256	1.94156707613	-0.325103259445	4795.00148747	3840.85512852	True	
8.82554620933	6.58191485028	5.36200394179	3.44655333826	8.99480882527	3.20696429951	9.6334654211	1.51561843099	5.14890016537	5.9296476951	9.37789563099	4.43460036722	0.721545602262	0.335021501591	4.37048232332	2.96476560151	0.933862001436	7.90002499377	3.80005925534	8.07294886742	1.94835584842	3.24859731211	2.88325232591	3.58439901973	1.73683101191	2.24990626373	10991.9064853	3648.81237209	True	
7.7124690935	4.2200530778	8.10187033011	6.66111351132	1.93261505364	7.41912832985	0.466635784251	3.84930403454	1.44674636689	8.30969653587	8.33286158902	9.13371683183	4.36845065712	8.38783632757	7.89273353416	5.09785345229	7.4553427939	8.1693343992	1.77558275856	0.552788125132	8.81204121919	7.51701429276	4.80796217918	5.57307710888	2.78234778461	-0.152875494947	9948.47283206	3466.37175349	True	
0.891564303419	5.62024173966	3.38362126541	8.87840565985	8.72460943326	8.11653173134	4.69810614324	1.09811579018	3.19271826729	7.48764342491	3.2614587148	5.36954457319	3.6098219396	9.42153733192	4.00117142909	9.28320635957	7.29421436871	2.63416546143	8.34853981434	9.94916862745	1.39520702768	5.78221799452	2.61862294249	1.78864318229	3.32930135229	1.64817572447	15905.2846029	3293.05316581	True	
8.14207034346	6.97738312799	2.043253805	3.58526249392	7.48635668455	6.08573548003	6.80712355201	6.07837667437	6.63399487623	6.13788322367	5.02139455739	7.83839276456	1.24729542896	1.97013932089	2.38750829026	1.30386457015	8.20709832228	1.59199900725	5.22368508916	7.84962309641	3.07987512042	5.38713017034	4.73327515591	2.46460891075	0.960452052466	0.0637389780083	4917.76608674	3128.40050752	True	
6.55792999576	7.3070648441	7.07329585194	5.90498124162	6.3860181359	4.48709982343	2.97199827194	2.21786143639	4.45928197983	1.60505405497	3.82264581352	9.01370918986	8.63974654293	5.02240409779	0.922404362086	2.31853166658	9.35917733887	7.45242198388	6.45789253323	4.19089537578	4.79983158348	7.37400909494	7.58504860861	9.47260531507	2.4011403801	0.289914844153	7687.14256045	2971.98048214	False	
0.529370053823	4.8778203355	5.30263244877	7.92156269993	7.42129010446	6.57364593362	4.65705176042	9.73177005345	4.64984328945	5.79402626723	8.45981924052	4.92956719738	0.0409042727729	4.82785904642	8.92561280453	2.14618572168	7.36315052693	4.90227212587	2.79597782919	7.47871469444	1.23842682791	5.39553181715	5.65963638921	7.04034032304	3.00056133365	-0.381141407729	3926.48483202	2971.98048214	True	
5.97210298134	7.98919195914	7.02556745084	3.65802782684	1.47256687215	2.07366597705	5.9274206699	0.635525088975	6.82244926988	2.29733154237	8.57027705584	0.878530647386	8.42020566394	9.59390794631	1.21954257304	3.12729093485	4.41473874302	4.1003686196	4.13307328135	7.9775538704	8.84743332162	8.9966588396	9.90050315317	6.83369880844	2.54973468053	0.269620831464	19084.2616399	2823.38145804	True	
9.57724409893	9.6187492172	8.81951499834	7.15190547616	4.65104601945	4.56476817694	4.06660652783	5.8956899519	3.41029909503	6.24293417567	9.06192210219	3.69886446106	5.24259759447	5.09405202135	8.29552474063	0.050770528837	9.94741968216	2.01791934417	4.84767058353	8.85697565406	6.90639199863	9.26274022718	0.70650398037	6.12425223096	4.48882976552	-0.777219297743	7572.7190199	2682.21238514	True	
1.89401780478	8.53043538331	6.01200356757	7.005654792	8.04684802316	0.418146573654	4.11624610159	0.74583848077	9.75843683279	4.16736379684	7.97936058125	4.05871417132	3.83390204567	4.23994117073	6.12819087319	6.86289769654	7.7419220463	5.31327945758	3.11874336647	6.77932859379	6.56881823939	1.72735648765	3.23426836547	8.73618879718	2.31058707929	1.12162321952	8074.06665725	2548.10176588	True	
3.3223884153	1.79039107631	5.85227806646	7.17718391076	7.83534722667	2.6636214525	3.98947421462	4.70207297233	3.06286489172	8.47828244103	3.71574480286	4.15231586199	7.22599522004	7.98714090023	7.29195159104	1.71696067772	1.84279229835	0.67932595794	1.21863666764	4.43718517262	3.31467615771	2.15837022906	1.28784876922	9.61944279099	2.2117743643	3.52102271476	9715.50877735	2420.69667758	True	
6.14194068395	3.08997722502	7.87921158129	0.426913299259	2.55611627571	5.49268021534	6.15913864685	0.715234846276	2.81286343006	1.76515841887	5.70305458629	4.62383116225	3.46426224342	3.17111601271	0.962341948026	0.194493325268	0.0553836078719	9.89355275298	6.6279822009	0.952506796223	6.28958690117	7.34044484565	5.49908480543	6.17995833988	3.12709216151	-0.585471460871	9458.5615011	2299.66184371	False	
9.70569576371	0.0575236575492	8.76195187626	0.856578257345	7.11988232725	2.78308343458	3.86267822423	5.05539600415	1.63792186017	6.56750485194	7.61685340573	1.51881301428	9.2182611362	1.56654428611	5.29365601507	4.30352477397	5.34745533819	7.06560802991	6.96153133327	4.2704755332	7.60054774606	2.44413184569	2.75403035771	2.12597342716	3.96396873068	-0.416195015116	8952.87923479	2299.66184371	True	
2.5026962418	5.89184914686	9.17020989885	7.4467312541	6.27787229308	1.24986689338	9.4726812064	7.18389328265	5.28421119996	4.9415885743	5.39022054031	5.48486914607	2.47924508566	2.16274039007	5.87253350588	4.02054174579	1.66273150911	7.38691122267	9.48002379222	2.26591946226	0.614535924457	8.01436019179	8.50517025636	3.30600380626	3.39249895421	-0.595970094153	5359.69479833	2184.67875152	True	
7.15959486264	5.62933253497	5.83346374277	7.17753551517	7.55734164558	4.4899576777	8.09707872189	5.07117964473	7.67960458334	5.17043947035	6.5893799145	0.549237437741	6.25946247205	8.75167804012	1.55796261248	3.28319534692	7.15158763632	5.36931507885	9.31407984923	0.925273426426	2.35375149674	8.57828677809	8.09195668869	1.75774461635	2.34751427369	0.855096264233	4246.48692759	2075.44481394	True	
9.52154045357	3.03912855358	9.58668847887	1.68596983355	4.26434617015	8.93461649137	6.41458609055	5.95247170615	9.35227993086	3.64349472453	0.509269141671	0.0377943887536	6.01116651659	4.29604781673	6.6065489244	4.18025561365	2.4604266563	1.18092405865	9.58343824383	0.327133968669	7.43338356874	2.88001206277	0.924401087242	3.14257910317	3.83929927822	-0.88584717723	11575.4916908	1971.67257325	True	
9.09916757295	5.89418556817	9.46975951737	3.42284712302	2.84004327822	6.89702978859	2.22926053089	4.42374260446	0.640917707894	3.9446165919	6.04820953943	4.1864784491	3.68125333089	8.88285997843	0.613626917246	1.54432590783	4.85391712141	0.58730238263	2.43584182889	2.18200027791	1.87520425519	7.97875635848	5.54590249707	8.47247282407	3.28612516459	1.03006827681	6180.44493477	1873.08894458	True	
7.8951622422	3.55967914536	5.91364445413	3.21839738573	1.95113461976	4.11861025055	7.41865833462	2.56692235807	0.780293200978	5.26551185289	5.04624000505	2.22829462083	1.70911834216	8.95810973415	3.4036671033	0.798446632196	1.62825710293	3.65366749298	6.1641515225	3.01859940817	5.56353559143	5.11715020988	0.0284790352405	7.20399919146	1.73442979039	3.71084190394	5420.53250276	1779.43449736	True	
8.31030169904	7.5697009188	6.90734225489	3.34203715623	5.29426882906	3.82688036761	5.3980185597	0.848552139236	3.34087207902	6.36922602615	8.42079664053	0.931385666921	8.19426331047	1.44970370241	7.03245195897	3.13965806202	9.97331428797	6.34536631242	6.78258093452	1.2371200321	1.56826137557	9.96181398451	5.56796515174	3.71230337233	2.23417335151	3.03035424973	5828.68200582	1690.46277249	False	
9.7085095539	8.89125151415	6.59329597448	0.780562994604	7.37424758187	1.89224691186	6.87306782702	2.47690755271	8.95137755369	9.97151428828	6.40542701421	4.83581356867	2.25190516914	3.09427494606	9.93425783769	9.87465865891	6.5074416391	6.10076486714	9.25781110772	0.437354791703	2.77025916327	8.0325882878	9.70111364962	7.80634497725	2.0464143347	2.46354420106	5350.30815946	1690.46277249	False	
0.739725756817	8.42855528078	7.48387381182	4.98109759043	9.29007019346	0.434351094425	4.46120873246	4.49553003202	8.55751820663	4.70353628319	2.70060906546	7.3266513657	1.19556348029	4.24118687988	8.75695870106	0.524113975904	7.55270020233	1.27512736464	2.95003852193	2.64075828156	0.810400687709	6.32696830422	4.81294147787	7.09505657083	2.48682207597	3.25681572056	5277.06041462	1690.46277249	True	
8.00906257767	3.81817963047	4.39762169718	4.33991342107	6.03698539436	0.751865446816	1.62839599782	8.5008145189	3.91246171955	1.68336874363	8.31610455382	5.91129683642	8.40158371659	0.0970122542252	5.58464715982	9.12177837065	2.3829194744	2.03337242599	9.28692893667	6.65500213158	3.65104260223	9.55769682667	7.43365122024	4.32992049399	1.44441393136	0.689793268331	9137.62948122	1605.93963386	True	
3.16574741483	3.27975525073	9.53373052996	1.25312413053	6.06427188595	3.59364219948	5.74158755419	3.75955483277	7.67802845561	5.05926156964	8.47203080344	2.01288752777	7.68967012566	2.32385000398	5.27153955321	4.67662427253	4.58788650789	1.09998552197	8.31179161031	6.18497388815	0.0683033963895	3.82430763803	9.55048269579	6.30772516053	3.33033650043	2.31002524467	4842.26754243	1525.64265217	True	
6.34975581284	5.23001538287	7.06583628508	4.10851974124	6.966828645	6.34706207275	2.40434044811	3.63717411216	1.37491966018	1.8971711888	4.01490951573	4.45503691603	1.88889172762	0.0863902156901	5.12811834229	2.33084149695	3.25764175418	2.70219569402	8.88109284143	4.55336868094	1.97970302778	8.58214526498	8.73629354327	2.34105143833	2.34184987309	0.194805534318	6498.35244072	1449.36051956	True	
7.50630804587	1.16519026109	9.73911758744	8.64044790139	8.16164241161	3.6512273617	5.41739880088	6.43821814285	5.38219553526	2.51689406259	9.30972221747	5.31832217294	7.22442031979	3.50459764608	2.06133508896	0.447855600903	6.23191036484	2.78347568786	6.62067573594	2.47154852369	0.577877402394	4.70359355593	4.96070745882	6.1349052837	3.56348152727	1.77470676615	4019.65406481	1376.89249358	True	
9.36408450452	7.69508350628	9.79729148216	1.80587853299	9.87007226745	1.62801001871	7.40270264308	5.24461702819	2.86867830026	5.10531265317	4.19761376627	0.300237915067	6.08658618701	6.95231321527	2.63313173324	2.94879502851	8.21252815978	6.26705329782	8.34121202258	4.81504126054	7.48056484123	5.96796893551	6.84549404272	5.28853858135	3.29905404753	0.288905623357	7752.33095173	1308.0478689	False	
7.78606467159	7.44731501407	5.96096896529	5.62624148201	3.66571854314	2.89234894724	2.31294003374	7.99836719497	3.81005554816	1.49936648185	3.97655450296	2.15189002222	8.55328362097	7.56923618527	9.64319290369	1.90464198655	5.93702834861	6.52683331339	4.09432061385	0.605962407104	6.53236631149	8.39390227649	0.782490776967	7.72384216834	2.13850280586	-0.233904819421	6828.120219	1308.0478689	True	
0.372019510221	3.5483880814	7.98535197899	2.51810566349	8.69974608433	3.58686844816	8.12017436615	4.08428374978	8.62556996985	7.00152193456	6.29401147759	1.60980584776	4.4402288403	9.70672480157	8.68195516016	3.63157819931	4.84961619142	9.56133470691	9.42251935007	0.891994562407	1.14943519892	8.59327953551	2.06776800395	6.91501740795	2.66472322275	0.361287517273	3537.3436444	1242.64547546	True	
3.86761341274	4.61019895591	7.31407694311	0.61832217539	5.55662082719	0.88194792541	5.59412124576	2.25215104826	4.28981262806	6.29627637768	7.87230226011	2.31488404875	0.697596510627	6.77599639025	8.88558126465	5.01654177292	4.48599024987	4.39520648386	4.67273167244	3.1062712332	2.27757677874	7.86182356822	8.98425814102	9.33143629024	2.34029198103	0.984518646219	5103.68416168	1180.51320169	True	
7.43042373653	3.87999820061	8.79062810604	9.50038772633	9.66135903747	0.0336938911692	2.15758308677	2.58235332146	1.00216766702	6.9240015492	0.690347217361	1.39416173161	3.78102448514	7.02174895472	8.67305393448	6.0854852347	1.83132244064	6.85743338106	3.35565532079	8.57670471461	5.58687387003	7.79955324439	8.11997368597	9.47287675888	3.49202363149	1.49017145403	9746.143497	1121.4875416	True	
6.9432911783	4.21486859763	6.55507192376	6.87625941646	9.96742567354	3.47344797235	5.97551766419	7.50189544422	2.20172193879	8.99374993604	0.823115084764	1.57790292571	0.405579212717	0.264404940084	2.72659249746	9.46300374008	2.7700836473	3.44610877393	3.44886203388	7.62931648098	5.09387719119	4.3316153583	7.4288340801	8.44198239008	2.44665789023	1.14572680959	6546.1340575	1065.41316452	False	
6.40217247115	2.04297918472	9.42073069267	7.96565313949	8.06169241103	5.32142953445	3.48834879892	3.24673500914	5.71140317298	6.12044554495	3.14472081864	0.67095315467	3.8507662537	0.81747258356	0.640830201925	8.35024752072	0.793051994913	3.96904711371	7.47174732767	4.87461464245	9.01953376837	8.12201293581	7.87911113209	8.8107827139	3.36622216434	2.58845253026	5444.91014466	1065.41316452	True	
6.05774399908	3.07228776602	6.8899957376	3.79634276501	7.44342365301	2.26852058394	1.08033758756	3.5811364157	6.98960906095	8.49563267864	3.65419225965	3.53622256056	1.1256942261	1.93384038072	2.6657080978	5.53628917012	1.96042844552	8.9737854228	5.01583337969	0.698939028426	8.57634291958	4.7735601498	4.04427712416	6.31619875368	2.28406340697	3.26606548332	7614.2735497	1012.1425063	True	
5.39226303817	1.39364002709	5.59214111271	2.69537524421	1.09467478357	3.16678491172	1.74788064684	7.10355259276	0.049917818414	9.17253570223	8.6039554589	7.1224463285	2.19630709061	6.65218914805	8.80762494179	5.2668329869	2.10200951062	4.5018453418	8.8231006468	1.33121609711	7.92490543537	8.12565542201	9.04816443597	9.30925743347	1.60296999753	2.48350535886	9745.62267768	961.535380981	True	
2.31957909448	5.18370185395	7.71638574147	1.22074436327	0.342957786498	0.420057072054	2.60057938565	4.0026264489	1.61183677327	5.50351941988	3.82638980878	4.76494623602	7.46632945694	8.57914803214	9.54871854845	4.60248958323	2.10226211548	3.56691950538	5.61125640084	0.553134304456	6.23443383676	8.07094088787	8.41786917583	4.95957740527	2.59309437509	1.65131713454	8493.55297815	951.920027171	False	
5.49933036404	1.60154265856	9.85287676755	5.5502763443	2.39113098129	3.82656163239	2.3109708298	5.11812021095	2.80269819928	4.23047909053	1.00893198173	2.73772552121	0.876639532609	8.47590684641	7.73271927509	0.17538651527	5.86129855392	6.0273068386	0.574244991989	2.97159294899	4.56500327954	2.1547079856	9.56728952701	6.80586818874	3.31897487929	3.642861738	7505.61374304	951.920027171	False	
6.50968631602	5.29461712852	8.64201980385	3.76921353931	5.70599796509	1.06099115805	8.80127195412	6.71567841089	6.24082757688	3.92529422396	0.614904194938	7.36673334431	3.18352584753	8.60253713198	5.29137819819	0.241246190317	3.20448657712	1.94327330782	2.33148587671	3.33412785931	2.42607580881	3.38031697051	0.739309650013	4.27917062236	2.88473514707	3.12158908209	6029.80438462	951.920027171	True	
8.48833241413	0.553893213709	4.41917756676	3.48409606075	6.10642131961	4.39925565682	7.98375306725	9.41340464003	1.09172603329	5.45566617668	4.43172638044	8.82594064631	0.290499975598	6.52084337468	5.08673182013	2.09510283795	4.63061661223	2.09346323685	4.04808300167	3.27040520194	3.29814343432	5.36603667397	4.04975999901	2.77128282441	1.25697590361	3.86829009773	4718.41155445	942.400826899	True	
5.95798212731	9.95459207979	6.31506758875	1.11724344296	6.70481512765	5.54944775525	0.306942575161	3.96821683547	4.44445584786	5.11279867219	7.38562879505	4.36293431931	0.72976730643	7.43394679085	8.9112896494	2.87582543399	3.02126873518	1.56044471665	6.54607515733	2.74092456253	2.82524128834	6.50060233562	3.62957558436	2.39098685257	1.97010623054	3.84657976695	5646.33068236	932.97681863	True	
4.12227121711	8.02670308747	4.2211407487	3.44854256188	6.69956995711	3.42922234342	1.67420672043	6.72936801496	6.4038067011	4.87500884399	5.79394527829	2.05643019622	6.09925592314	6.8604938812	6.40693494909	9.18472094765	2.70679255334	2.05904694507	7.6707581901	0.181328303839	4.14858288271	8.11115119525	3.51642776569	1.47493981465	1.10815857419	1.96331917276	4651.1292323	923.647050444	True	
4.48755215948	7.55214466489	7.86196006272	1.69803058296	4.54377198091	0.986973703136	6.87258616643	7.89321603615	0.637682794112	4.75419045904	3.18573378934	4.99447527245	2.17405310223	6.62503973032	6.33531363882	6.49457277833	2.67544077532	8.08655905941	9.30693535276	2.00898729242	5.58479826089	4.75201241564	0.0585416365323	4.42868086859	2.65438801066	0.649225429411	5078.87259824	914.41057994	True	
9.20272729462	6.322846059	6.0647606284	1.66754938333	6.11584260105	0.951702383795	7.00358664376	6.05865854557	1.45819604201	8.39139019512	2.90861315898	6.08531552832	5.88642836616	3.6607345579	8.05598537088	9.8381918192	8.74723465095	7.51542075984	8.69358696588	0.162765613454	6.26794162872	4.59188673968	0.705805969355	3.6123794804	1.88288266516	0.739962136631	3869.31890331	905.26647414	True	
3.22551926895	8.21911569043	8.74200563369	0.186344347952	3.81006798632	2.05795427082	3.69423372595	5.94845692397	5.0276681136	7.56290486449	5.79026721511	2.3582684169	9.69710489978	6.86546628783	6.41100061211	8.51256806489	4.95924970592	8.2052936159	9.7566042624	5.34653873452	4.71394243237	8.18994654727	0.218858108855	2.79386753848	3.05069487454	3.60800976846	6170.12670217	896.213809399	True	
3.89163815115	4.27946947462	7.58764673818	4.73371502755	5.32652048875	4.52778224616	6.8373463807	3.31610712476	0.549672223972	7.29010726085	2.13728172042	0.708047903488	6.95059292879	9.83691392092	8.10092439454	6.88640622299	7.73841021351	6.55938254452	4.88367523218	9.27070577369	3.7337047004	7.32771766145	2.08498051693	0.971081080845	2.57626516124	0.818875673278	5460.58238624	887.251671305	True	
8.50074572057	6.27491408701	9.27171717673	4.31716442753	7.31443193448	3.15014234461	5.97059070364	4.54334780239	7.51871669228	7.06013025038	6.13940673477	1.99203583789	7.49201266776	7.98421800318	5.52087275787	8.84591688058	5.60194087864	0.523178505185	6.01929857046	8.35431383036	0.224248273429	1.95577091368	7.61772182777	1.68044946637	3.28874238776	0.0453031862743	3458.18384489	878.379154592	True	
8.71594378501	9.32634420868	7.18514660708	4.3301019642	5.52290805921	3.21099610409	8.4373966718	2.87729685438	5.12521237627	5.54308830342	3.75743139954	1.73277401796	5.16180137596	9.62271048182	6.03247979829	7.41905541034	3.95637646267	7.85343461277	7.60200635133	3.78417403492	1.58763819867	4.52252262926	7.53907246212	1.5513550981	2.40970524181	0.282461264005	3378.78064134	869.595363046	True	
3.76242396163	9.67573730822	7.92419903197	7.3541141665	8.56975955426	1.34393213209	2.3423493973	4.45116509297	7.24699099776	5.32669104125	8.78122588266	4.73216426919	4.69293364255	9.46735598982	9.04154189372	5.6542684992	0.935318190292	8.47233326111	4.11761828607	4.86048734037	1.46334907316	6.09278632109	0.586577066782	1.1717058085	2.87538203632	-0.0258053012546	4017.82601574	860.899409415	True	
2.94277129742	7.67018930424	8.451999394	7.86812946459	7.96084929424	1.6952923507	5.4143965513	9.2700147717	7.36453929957	6.1398009802	4.21019315735	0.396081317256	7.00076938193	7.3070791502	8.26667809486	0.470385099205	1.75281131386	7.27482553398	4.92632406277	6.43798943317	3.80513526867	4.56175100472	4.27164862165	1.45408973179	3.12364783547	0.229238426148	4071.28022305	852.290415321	True	
0.817453379135	6.05858544384	6.53893607988	5.31797337004	7.42771570835	3.74223494942	6.09521324042	8.54423188782	4.4112600953	4.4180859955	5.15700941424	4.98135837607	6.92296932562	5.54942079539	9.74197376081	3.58624286273	9.04738794127	6.27411808946	5.37335861868	1.57102765353	0.703481934699	6.53399026251	4.89038274406	1.15771129122	2.10046107877	3.43542149079	3037.37120163	843.767511168	True	
5.69197293883	9.14125348389	7.10549898873	3.54290531246	7.7263474462	0.400871644732	7.39479887183	8.37558231779	0.815370133146	2.70403823795	5.44133082994	2.91130400261	7.65011511476	2.65787334839	6.2762702999	0.13308663764	7.65078778284	8.2304204143	4.78662907149	1.3313587188	4.29302309317	7.15390366583	9.36483992353	0.0594364835852	2.28255026747	2.12728136789	5526.19059729	835.329836056	True	
6.16835495076	9.83276912137	9.20645023687	7.28334840358	4.70299646216	1.88703237675	9.16128923838	5.19626101174	2.52461452545	4.01366162071	4.77811138841	0.632101188546	5.67549058329	5.02262227602	9.17091137052	2.83706821234	7.90142061447	6.17503716174	1.55010083845	2.28792660878	7.01273542315	8.92433924821	6.01033893648	3.43400122208	3.23109190483	0.865870155234	4367.34682423	826.976537696	False	
6.64129713011	4.70724153502	7.99524511371	5.05325284742	8.1025804898	0.973114534032	5.51455832498	8.03450941321	3.11907531677	3.25087043883	5.11890179488	7.19912778594	6.95212773613	2.36357243473	7.86616084699	6.41159582321	9.44817979126	7.31122998809	1.6837433489	6.77780523163	4.00588179124	1.67940156046	6.71653987399	5.06477393549	2.63578318028	0.707153386774	4418.74606887	826.976537696	True	
7.87218313272	2.83260803074	9.2138261581	0.0443779703547	4.45929585113	2.22220556477	5.02319273644	6.64275442061	9.69594391057	1.16895338459	2.74959999039	4.07775941635	8.79904805039	4.49385332653	9.34679490334	7.73743281741	9.60581755228	8.91649075752	0.699591572569	9.29273928644	5.06626575437	0.821223535208	3.21758476018	3.25115052756	3.33834472705	-0.125128378854	6776.65798949	818.706772319	True	
7.8236833467	2.63075154634	4.66123171217	4.59108666209	6.58968194295	7.74150606191	6.38980398876	9.0096987776	7.68766972115	5.99408734542	5.91053390428	2.65367116349	7.27626273053	0.257511315599	9.09803688354	6.9377877118	9.99357479188	8.92040810328	0.52669780365	2.76984013447	5.10983988152	2.18406003164	1.31290396799	1.49677054442	2.34560569789	-0.712508113517	3687.40115781	810.519704596	True	
4.73700766555	6.35800465435	8.70273283775	2.47568442221	3.32490897576	2.99947279398	5.58534077798	7.79385445775	5.17177953091	5.64875912748	4.72961870684	6.22852664057	7.34279710029	2.68910274228	9.49585332483	3.26693197223	9.52451250931	7.06469264028	7.3129332423	1.3964259642	5.84084595266	2.95923256855	0.694730341517	4.40848968638	3.12355777188	-0.277292527858	3244.143039	802.41450755	True	
