Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Potential	Temperature	Equilibruim
5.44066262132	-1.27498693005	1.97412838222	0.565333644841	-1.40850473792	1.7925167126	4.9037450902	4.77433520167	-4.15130074251	-2.81363728939	3.9235473074	-0.85735348314	5.74211995498	2.74054654269	5.52766351333	2.72125636096	5.08302793508	9.5582294362	4.07033294027	1.99754808195	0.570609311	4.84290069945	1.4537545742	3.28308763439	8.19763081961	2.52131678458	6.8766749169	3.78195572795	8.62539648393	3.79451340099	8.79153220403	3.08629511186	2.1605661644	2211.9125925	3444.54114507	False	
5.20902012511	-5.25774650008	0.345494624779	0.183332377195	2.68583400196	-0.256271775622	3.1737983346	6.03149592845	0.62812929172	-3.29536498729	9.21134299454	-1.53226766441	1.03929434293	8.755749298	7.21851077302	3.89303434503	8.98575092561	5.31535390316	0.99262302935	1.67634289711	1.33959502789	3.93454083835	5.6920247006	8.17764594667	1.84346937494	7.86000894717	7.35750956996	1.17184428771	1.66299725621	4.8237692271	8.8147683566	5.53478431126	2.13658587499	4095.74618463	3444.54114507	False	
9.50167584549	8.43376745167	-7.47870272588	8.78358136965	0.543276524505	1.06327441021	6.80579743607	2.80014612721	5.26756454205	7.66619276586	-5.45111054951	7.21054617056	5.21736688814	5.76309449403	7.80615937901	0.00248283977894	8.63841534421	1.43420697587	4.13668040439	9.92021565364	3.00348960477	4.62434231169	1.14477854034	6.9777096208	8.08447814978	6.00892315814	5.47586193228	2.37170390722	3.39057013168	6.44291227428	1.56053843912	3.34402195744	0.0612858926557	3360.134006	3444.54114507	False	
3.21230259972	5.16989868394	9.04998150845	6.79927330368	4.34491281796	2.07500907369	-5.00504629517	3.89948714293	-1.27440849415	-3.18529759938	6.8555276833	3.27452606288	8.7966126335	0.984453633541	1.10673224326	9.44499724761	5.63695797275	8.25310000532	5.51648363625	1.59098754873	1.17332329268	0.233485026028	7.46441917741	9.47057094369	3.66632645898	4.40498257921	5.42168138126	9.11109235089	2.37766426265	3.07897925487	6.58106560165	8.18224617716	1.48699446903	3270.82159413	3444.54114507	False	
7.38030547119	-2.21162623979	2.77797657761	1.30391852105	-3.1421970404	2.5116394886	1.57958538131	4.13699665892	-0.311414904537	-6.46421983611	3.42162903892	0.372975909546	6.2997593101	7.57555549382	5.25191172767	1.75116594633	7.21359378869	6.59597982138	3.41930882371	5.77398779934	4.56176618214	6.63093069345	5.48911547269	5.23804200064	5.46903785406	2.64982963026	4.31163085193	3.34580036941	7.62872409614	6.89522531443	3.79826548532	9.45285059675	1.2147460298	5020.27962287	3444.54114507	True	
5.15610912132	2.21362501996	4.73932756549	4.72366553341	-5.15969879936	1.95840247922	2.04563400717	-5.62748626963	7.6460068174	-3.97879395597	6.52955294834	9.51289466688	7.9419258657	4.11808830408	7.21130132681	6.52767761015	5.08299768227	3.59427266599	0.190310499843	1.39425327892	3.63227185168	0.540421357576	3.53612072722	3.53572206302	2.34571749101	7.2749692417	4.53617383113	1.2093744626	1.04804348374	6.65647011073	1.64742784466	1.06958793666	2.20940794751	2123.8915109	3272.31408782	False	
9.08071768905	7.66535591822	-2.96091700586	4.15256511925	7.66226460542	-8.32961143042	2.92227022236	3.77055421607	-1.38633274868	5.48795688527	-0.0418061700885	7.17143601086	5.68199234767	4.44927569197	4.02618927266	1.99270232671	8.49073820767	4.5423188151	7.18142628135	5.95983474208	5.65734060653	2.59779646163	4.91733853625	6.51226934996	4.9606781646	5.20988671983	7.4270920771	4.19542704397	2.54789895313	2.57604197754	3.13469467082	2.52487513726	2.61312817411	4096.18734013	3272.31408782	True	
-0.746826088562	7.87217349612	-1.85463604851	-4.45862268776	8.69932424843	5.20073803733	-7.04709218897	1.89821747533	7.83520889091	-4.4378889777	5.49644089749	-0.303023465092	4.35678210869	6.203672804	4.55156634828	9.50215547372	0.721750593395	4.81496838182	8.05378290707	0.829071925924	8.63258495704	6.40616713006	6.60338865475	3.09928832473	3.02137495911	9.25573347602	5.02814914238	8.65636840246	6.26866604107	2.07767815382	8.80650324959	6.93342818951	0.648538270716	3028.37020654	3108.69838343	True	
2.92535447381	6.89390897794	3.17294711007	-4.93118007576	9.3059563138	2.7291307956	1.83494899266	-2.15041189694	1.30814824384	6.26000099226	5.23677353673	0.0142757198364	6.48467774946	7.84848112505	3.77741937714	3.21023132584	7.17738077483	2.92764434449	1.40547086034	6.73624302493	4.13626192742	8.90852196795	6.0866970285	5.70501445032	9.82843670984	2.61239205565	2.50582042963	7.48560954949	0.894725726689	3.11041041401	9.23956947077	7.07111686424	2.31149869283	5237.73487961	2953.26346426	True	
5.35705325574	9.58665400713	9.1627573212	1.7324167053	4.54958151958	-6.47042723337	7.70800041998	5.89303731602	5.13977010923	9.19553826936	1.06471716494	9.89216859995	6.52527956699	5.11242149357	1.94509334001	4.91982043419	1.68861058863	2.73695477302	6.98409357433	2.09951676232	0.0660554393797	4.73739312632	6.13529934442	4.07809209703	5.18442842448	4.64113633472	2.81747818074	7.84515953883	1.57392296101	4.23080225696	8.69198431253	7.14295809171	3.21700773749	3626.17838735	2805.60029104	True	
6.55276436512	7.11692133469	3.23173810611	7.20504514511	6.83138128797	-6.1422553437	8.24403650408	5.06890330242	-2.80763597375	8.8141925719	7.90642649683	7.48727681074	2.2293843663	5.39428711417	9.15663699359	2.54839000823	0.92566540695	4.43615450564	7.44305125941	1.75919691309	2.90715548481	9.10047575001	7.22922903985	4.82316976712	7.93292333227	9.36150692429	6.30352843646	2.26235614924	1.15748574399	8.22013131357	1.68558609034	4.68101954154	1.55451763251	4616.64350654	2665.32027649	True	
5.7781823393	5.97791748525	7.498464291	-1.11453395631	4.23983489139	6.62084298049	1.90025911052	0.454349205454	-1.57934648369	-0.481431763626	7.59816560533	-6.68979665172	9.17558013396	7.76167152023	7.726526645	1.31178491787	7.75803892825	7.53507135913	4.2822512927	7.68714257711	5.050500166	8.15168780045	1.91680149501	7.88777379889	3.96567672559	8.25024615639	0.905159215943	2.95343675637	8.90001594616	3.32272854834	5.24472531283	0.49988278675	2.84915756914	3913.97991149	2532.05426267	True	
2.35648143056	1.478588399	4.6491536875	-6.78760311372	6.9341798791	2.93623450626	3.87866619552	6.85267283283	5.65496324059	-1.27333023671	4.06018835652	-3.6270060035	7.46382152626	5.44797896614	1.80062197407	8.60963392243	9.86550906262	8.66187762934	1.23635480173	8.07693304341	4.47779758371	5.51460544999	3.93343556444	8.55245192329	9.07264498968	1.22518436783	8.83014938283	1.91348040365	7.0729574852	3.26260648625	8.71056080676	6.58798267287	3.76112246899	3626.26194187	2405.45154953	True	
7.30044322138	9.33326596626	-3.17093233766	-3.04149262235	6.52307507267	-3.84667493978	-2.2504590323	9.57304156081	5.41156136552	-1.44171192958	7.38831116334	5.9345911369	9.93930150316	3.88001110358	2.87484110715	1.83313273537	7.30422785237	4.07978843957	5.64623097289	8.8081183374	6.9713167139	9.75204238984	3.43496908174	2.39719728657	1.29743232378	8.91747089606	0.829758411679	2.50227178645	4.58541335558	8.52141558098	9.48398352564	1.08357575598	3.17234497886	3159.4848088	2285.17897206	True	
5.67457626009	-2.87579657322	-0.00282291489444	6.76313292824	6.37790513024	-2.97933538391	4.89233721732	-3.37915393622	-2.40857670675	9.13669620259	-6.18689085897	6.02037510957	6.09556799342	4.97353832117	1.8872705809	6.08964873281	7.69797831021	3.70141393236	7.08204420894	8.1010592079	8.47069223905	0.532455703669	2.24401688568	3.69516516888	5.70320088347	0.60009345224	0.671967879555	2.55579338312	2.31607014439	4.71157993858	9.53214581179	3.83199056549	3.1005590608	2565.84703155	2170.92002345	True	
