Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Potential	Temperature	Equilibruim
5.9399998065	7.86318356519	5.49715971453	2.26251885177	-0.555576865944	1.2120177055	4.76272728315	2.40674612334	-6.66124317511	2.36561465771	-2.24653449418	3.71988674175	2.29105526626	6.81821466643	5.05736002967	5.49278723392	2.7201075205	7.34763938485	8.96863978048	9.20931992148	5.27110323786	7.53026974675	5.85432110142	4.06243352549	0.847206061379	8.54213046649	2.14556504843	3.21156934267	0.0825390855922	5.56523730977	6.95246991842	9.98396461193	1.6749651399	4095.9486946	1767.59425217	False	
-2.58452816422	7.97404244994	0.379727168533	-4.13988195593	5.61188787558	3.72128567243	7.41812672435	-2.17668098158	7.70522845876	-2.90743953736	8.49698674943	-1.80357875328	3.49836028178	8.93374134145	9.39413045671	5.71119385625	3.34848764799	1.05289632959	9.34945030035	7.56781778175	4.7394650145	7.24950601475	9.62004952562	3.18302147534	6.71280481597	7.68429719515	9.10404716433	7.0709037354	6.19890756674	9.6054942621	2.06279065716	1.06216149766	3.53745650094	4027.53419361	1767.59425217	True	
2.45982609708	7.86824206001	-7.60461393935	6.82897736081	4.33353488583	9.15247717969	6.65732644708	5.91931994941	-4.62691940056	2.34768600773	7.57187127315	-0.95822796867	4.29547239768	2.21927302485	8.2171835128	3.86073355867	1.96305660927	7.86863795079	8.85615157824	9.99408818369	7.17199248936	8.38067640414	3.76644122022	0.905111886826	2.8823768884	7.50039839798	5.83891889391	8.97812307321	6.1811897549	4.78256816204	5.91794648782	6.91903917118	1.14213104509	2757.11236646	1679.21453957	False	
5.49425536138	-0.912177753251	2.07278957001	-1.43986299603	8.47334717254	-5.32448652527	-0.349565789591	5.939204572	-4.02736194172	9.5590087522	5.16471583122	0.566883964918	3.79704383534	2.32117070997	3.71163184374	0.907202964548	4.53675062668	1.41407323342	2.32959318651	5.52395173839	0.23957396414	2.54987198632	8.07984439334	0.619446266607	9.730884122	8.45177655379	3.96440433233	6.46543120571	9.38656581257	8.1239856264	2.44022477343	4.09836637005	1.18377727606	3665.46473163	1679.21453957	True	
4.65859592188	2.10488568107	0.881438583378	9.44061890431	7.4095382994	-1.45239577864	-4.40752341258	-1.88517930134	1.841917867	8.90301159363	4.57181776118	8.20865975953	3.72604882488	4.67139067447	7.67460206811	6.43069283182	6.0526225952	6.32399556417	8.69908372456	5.63460565494	4.10393851129	4.55491876548	0.890297211947	4.36237726539	5.76040505603	3.49843478703	9.98414484114	8.17103752916	8.93670778554	5.45009069037	2.80639065109	7.65913071519	2.47467780094	3240.3799908	1595.25381259	True	
7.28486117961	-7.60890730974	6.34012880194	1.41373251379	0.160536751123	7.89757991987	-3.45835701309	8.23914969786	7.12932639394	-0.178942015178	1.52986939625	0.260273085086	6.17872553621	6.30257591902	8.89872942579	4.85606636116	0.524427977435	5.8433226119	5.47247354189	7.69746975032	1.04218519662	1.83138792735	7.56188887836	0.992039886487	8.86531214605	7.61032148955	9.29347440537	0.0665226727124	9.76902231903	6.16076263766	0.761474825501	2.34048213314	0.603308544494	2442.25489146	1515.49112196	True	
6.08725549481	-1.24379651296	-3.12613359505	8.96148906094	-6.49144291409	7.80974157719	2.5409662743	-4.72421929679	0.11677611412	1.37539705499	-3.60023323598	5.66949879849	6.05440954192	6.13887801	6.07603303226	2.80886770793	7.96089451672	9.17690675254	8.93429781526	7.55440313501	3.46761773796	5.60270257949	5.57882412552	5.12573401795	8.49020894868	1.61856363445	1.70339510937	6.6397416944	5.02729108325	0.970536975823	6.32918335325	7.75792996514	3.11608033884	1887.00696212	1439.71656586	True	
2.03532932871	0.319480535189	4.91513161838	9.23596210262	5.72747706297	0.0679330883455	-2.41712039547	-1.44024114605	5.5766875571	-7.25194021752	4.60250279209	1.74775221161	5.68943230864	9.7067855349	4.00064253467	4.514113018	4.82287776188	8.27993520514	3.22522244352	7.49458992876	9.02029851562	3.55573258891	4.66401486032	4.13063340604	0.961129165847	6.42631481317	9.89776553358	7.88963093694	3.87178556971	7.66856765062	7.53744789088	1.50832921586	1.07969749191	2633.77939646	1367.73073757	True	
5.79954202576	0.0426860482993	4.0430700352	4.69029781023	7.06563614982	7.5222311644	-2.17153187871	3.27183068803	1.48730857283	2.13855469434	-7.69036073964	8.81671005775	7.84906284108	9.22103434077	8.39185281718	7.94163653537	2.76269817202	7.65784055973	8.58938359096	2.41019122239	3.14704590133	8.31705447172	8.075021472	7.39452441422	8.78136255898	7.72961308289	1.71108648431	0.078247130327	1.85397047017	5.68877643143	1.84887429797	9.01162986838	2.943215813	2936.14991498	1299.34420069	True	
6.29081111547	4.17983501643	6.57845084768	7.1160706712	-2.58306640797	5.57653334925	2.70521821408	5.43686699565	-4.99550939518	3.05972493118	1.90137762707	-6.06136911065	5.66669857723	1.00904632054	6.63349903814	2.92225352555	5.41462791936	0.708407566512	3.18733134692	0.109581767626	9.13157200973	9.51419158923	7.44161898029	2.49002181983	9.87413210632	2.47183810672	4.14989545692	5.74568809631	6.305571805	7.26843175105	1.25433551988	2.58791366629	2.41242489637	2542.99652661	1234.37699065	True	
