Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Potential	Equilibruim
-1.23074494203	-2.88727226752	1.77785052968	0.859064114391	0.356662337812	-0.0853659793168	-0.0128402147935	-1.85662974707	-0.251342951394	-0.316797369746	0.0739413232056	3.26437440724	0.607894701145	-1.48109958647	0.517719866082	-1.8269481846	-1.62271548837	0.328467428873	1.98308272775	0.344788666545	7.87458198991	5.57635895257	6.36099982153	7.14085113666	6.27248400063	8.10232223915	7.66176436457	7.09414184832	4.3324941114	6.47703333748	7.42021449592	8.13373313825	5.33029869209	5.03440846243	7.6008579192	7.15776740736	1.50319260269	3.57291866953	3.07051455868	7.00926111922	3.81740280604	3559.50100104	False	
-0.466317924192	-1.00141399715	-0.34657488515	-0.686279704908	2.62352964936	2.41097051286	-0.0594513932851	-1.89444324198	-2.0985251079	-0.864478988893	0.605618232342	0.863485933956	1.48930216657	-0.939483932112	0.79991277001	0.715487574864	-3.18673016417	1.05862398526	2.29656970182	-1.63816171144	9.43478839622	6.9729468612	7.89577687523	8.24496043439	7.11526611535	10.4508811459	8.78361644583	6.95757001523	4.51291720535	5.91477064549	8.17980354499	6.3791299177	6.52070451342	7.09260417343	5.85280614488	9.05489362468	2.481353992	0.807112524246	3.63313068028	4.96801082528	4.34643182851	2402.16757352	False	
-1.84459074293	-1.39773265594	-1.16800104872	1.29785562726	5.86886301795	0.88087753396	-0.927107632514	-1.38633538227	-0.676172203451	-2.44609403188	-0.332646556797	2.75499340056	1.96176456673	-1.28684665883	1.19433139263	1.99132367142	-2.08995719016	-0.991851755238	2.54083304517	-0.2442757107	9.91269742762	6.44431699379	7.73962474704	9.81987766515	7.97661719389	9.28347290477	10.8983203202	4.98906894343	5.8622951523	6.50071451568	8.22005524593	5.64122177402	7.97890721089	6.54946486455	8.23324973403	11.8622900626	3.70593797836	1.04845148297	4.84169623742	3.9132362985	4.40215900712	2168.7819438	False	
-5.92592068603	0.957329924181	-1.22368813177	2.9027697251	0.982725313228	0.189063605934	2.08396153291	0.77877562781	0.210475885454	-2.89742690614	0.678376167774	0.0775163880927	0.425913392351	-1.79662910964	2.02382562663	0.608119511699	-2.34610683812	3.38333184541	2.36525128523	-0.779300842561	9.37602811495	6.4994255193	7.96751557022	9.08059922121	8.91296642283	6.78687086617	10.8788669479	6.18238191098	6.31283429969	5.0417247653	6.82972867626	7.82759224399	8.13805476141	5.45734456074	6.38058006647	11.227816416	3.55037981768	4.10628775123	6.58000748565	5.34068757918	3.91454956636	2582.91250685	False	
-4.83083163515	-0.0392600690688	-0.267162359072	1.07329166834	0.380380571972	3.16057781971	0.745259718895	0.284633153683	-0.231555524477	-1.04488820055	0.921615507224	0.945614524161	1.180137019	-3.67495237235	1.67182583482	1.25657580068	-4.46135785766	3.94981683601	2.74308002001	-0.214889489356	8.1136043352	4.49703523636	6.41379292154	7.88205291846	8.16349484648	7.60754276405	10.3535662137	5.40869508379	5.93989027914	5.00674095265	6.57642279623	8.57366512249	6.59636064024	5.09221716337	5.39553546149	10.4102714667	5.85153234345	3.00009498483	6.87574424193	8.06552383399	4.26271036356	2402.82509759	False	
-3.55358590268	-0.789042827095	-0.705984200556	3.14216236036	-0.503055139663	4.12699238125	-0.190938679727	-0.750203928406	0.58371007245	-3.14406279108	-1.24298655829	1.26898296693	1.34706176462	-2.59146715665	4.78500891877	-0.742754923831	-2.8358633185	4.28545534739	1.11673324991	-0.940960869132	7.58053136462	5.10865344114	6.68546635042	9.1700706265	7.64703421468	6.76503359736	10.4135033122	4.82638516618	5.25092598544	3.65981417583	7.08818860832	6.88020723229	5.92634273371	5.04174851377	6.98580331551	9.7814068556	7.15023804551	2.69171325494	5.9832686029	6.52403154224	3.6616154931	2617.73901191	False	
-3.71647269188	-1.01500095368	0.110615885191	0.617407388977	0.331063931661	2.37622763202	-0.554844422855	-0.138703146367	3.09014096305	-0.528769938243	-0.25522096951	-1.30472500127	1.6890438055	-3.20785809177	2.14511881491	0.00569648935255	-3.73244772284	5.94233233212	0.444271728245	1.04505685384	6.470762762	4.9554716958	6.11718324597	7.97727422036	6.38717439232	8.54294820757	10.5440654007	5.56109596638	6.42318024603	5.03663044957	6.17643111532	6.07987906196	5.31194148635	5.68566748931	5.69152595689	14.323624525	3.86958471061	1.37582973673	4.07789334337	8.10271452795	5.04735021864	2331.33534605	False	
-3.5359490509	0.697827105586	-2.27619331412	-0.47039810799	0.594710339049	1.30891660561	-0.95063348177	0.795993996584	1.69523716959	1.32125539122	0.224954309778	-1.32286536014	1.43780725962	-3.0677967547	1.48090428098	-1.13324194417	-1.83604297145	6.25348927176	1.09812095889	2.03082826322	6.44287210696	7.68621213994	5.76708033262	6.24637473708	5.70822965459	10.7610146946	13.2271620862	5.17651944491	5.50544569508	4.15696126678	5.68762628869	4.34877050199	6.10456010002	6.37187445983	6.27033167311	13.5735337779	2.82486141187	0.984735079944	5.6462360952	7.94996182657	5.08229614058	2102.38669281	False	
-1.61250836097	2.14999057123	-3.47430712735	-1.2885682076	0.799303509538	0.833673777406	0.832084850222	-1.27349296501	-0.207786890176	3.83553091611	-1.21542447394	-0.0870020054838	2.40874285237	-2.34014850925	0.451121400539	-3.45548022572	-0.0362786796135	5.15892100955	1.62820716486	3.3784353622	7.20211574139	7.62098206238	5.71997517678	6.57779890999	6.85842087474	9.40696152182	12.8818810703	4.22332127617	4.83416018025	5.05157082102	6.52861906851	5.47131331732	6.69101142925	4.94829768883	6.06084815718	13.6163105234	2.65061848255	1.79448191183	4.80161328116	6.36586955945	5.70936122814	2337.37040594	False	
-3.48164286746	4.52854428995	-1.95396645025	-1.09133025171	-1.13193580807	0.431252085122	0.583677540788	3.49516689893	0.202675289343	1.17292868796	-3.16791299766	-1.15352501756	1.57829812592	-2.35508231193	0.0313614432902	0.812719680092	0.723274719503	4.64504057446	1.94850675897	2.83213948774	9.02901123687	6.64818067146	6.35282346962	6.84757542606	6.02169901483	10.4135361997	13.5681489882	4.80693658206	6.1345179657	3.88361522497	4.72407495586	4.12476461493	9.62204781364	5.40998353314	9.1937630673	12.9424511065	4.54760643549	2.47319395317	5.47364932408	7.30972883696	4.74543475701	2177.90875614	False	
