Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Potential	Temperature	Equilibruim
0.873888025064	2.53824960599	3.80145421949	5.1894800458	1.75299417464	4.01152339671	7.58251082334	6.92425385596	-5.15392112617	7.4059428964	9.48299128346	-2.41877979378	-3.85021706671	1.92750891047	3.10030254149	-1.84160492645	7.23334717322	-3.83667702005	8.48668277175	-1.76304711707	-0.0732223391489	6062.38731465	5846.1513	False	
0.060065865066	9.51269233931	2.37833522674	9.45469522692	0.32285082493	8.20548090671	-2.29643005659	9.38331662876	-0.27444302763	1.01905484615	7.16070968644	9.34117266758	1.20225287121	4.02540387587	1.82369284414	-7.10069544328	1.3301253592	0.875653127353	1.24824389456	0.0236593666296	3.05390520965	8779.84308759	5846.1513	False	
3.95253720139	2.29085125421	-0.263560107782	-0.160081328886	-5.57160872433	2.02972719206	7.77279677688	-0.172572829133	-3.77410464135	7.84800702351	7.06221646046	8.39200757101	-7.61936396468	7.45550786298	9.25676697517	-0.762886150009	8.90807961991	-6.3882926766	5.90982571366	-1.88425945176	2.55280296877	3667.24985063	5846.1513	False	
1.65874587389	9.24185737892	-4.05927441513	-4.54798692079	4.73990191194	7.03099413815	-0.281718534877	6.77586564601	6.0143774678	7.78410794674	-2.97000672936	4.80485747335	0.526759194324	0.345369490892	3.18287424614	-3.74617065685	-0.421775406202	4.87412910423	-0.186745668485	-1.68087672764	3.5201072584	10380.5844013	5846.1513	True	
8.73227539265	-1.17171178265	-3.22717636092	9.70616879912	-4.78449270685	6.83443826394	-4.94159800379	8.90465175302	1.89665297122	-1.35771574309	7.65909371579	-5.58760206355	-1.7846785476	7.59118987043	6.59498013107	3.79384036608	5.45613479395	2.61197185039	5.42016196634	-4.80742761954	2.80264489619	5606.68671411	5553.843735	False	
-5.7758020921	3.70463750286	0.983074019901	7.83361365907	8.37572240219	6.00115455838	7.0145563569	2.25403022167	2.0176380252	3.42437881988	-5.89449795218	2.14055165203	-1.34048611391	-1.86159352464	7.49674876652	-1.26886970999	5.29877981757	1.00385069531	5.29680760206	3.14582669918	0.182581205345	6329.68166486	5553.843735	True	
3.16601696215	-0.877688149762	4.59503901146	9.40204816933	3.21410183445	0.9594190011	6.09605877447	1.56140498914	9.28859190495	6.84804372264	-2.42694955608	0.401050073926	-3.07638551376	5.24266601154	-0.399866927644	-5.08069620342	-0.424127862865	7.70672219684	-0.758272905186	0.872276204107	-0.512258656916	9084.57296191	5276.15154825	True	
-4.57462007869	-3.10088785467	1.94106963207	6.83652575621	9.29660038848	2.87526526369	-4.55673550634	-1.61907025287	6.56318308907	8.70736123898	9.49556847754	3.43687370886	-0.988459599531	7.2970969263	8.97134331534	4.38805066178	6.5927461037	3.53302592207	5.67398488093	-5.4882856713	3.01962127804	3662.68691282	5012.34397084	True	
2.30117349219	7.89661864281	-1.22238372699	-1.67961501849	-4.41434156826	8.16007224368	7.93729976851	-0.923878776977	2.21989604702	8.42240296439	-6.10889495324	7.70205002489	7.25390003065	0.477196796087	-0.169417693997	8.66085924234	4.16022809481	8.09334663869	6.72402579632	8.31789302125	-0.460145234748	4324.68403362	4761.7267723	True	
6.13291794297	4.54681537588	6.03871957842	1.39811699323	-3.87637216525	8.11932092489	-1.28742860319	-6.83104954741	7.31453126358	-0.38227619491	0.950646651222	3.14862668332	6.33340900453	-0.28293049553	6.63589549204	6.2135365053	2.55314145649	4.091896627	5.39224831418	-3.86267251607	2.24757309806	6678.17988364	4523.64043368	True	
1.47896278053	-0.816479864288	-2.60475052062	-2.38109336821	5.79461218879	-3.83424041319	8.20164139947	7.45879598223	7.7290375629	1.58791317983	-5.47105867836	8.33350104099	4.79830014961	-0.00403844404609	-1.53484500875	-1.55620048133	-0.341420376416	-3.01131502623	4.85186311909	0.7573174758	1.48465794905	2666.89346583	4297.458412	True	
7.27954078235	8.66804207894	4.03422226474	-7.31093845391	9.62373199693	-6.69099479139	1.50518732083	2.3121952184	-1.44566514776	1.57734139556	-2.07444736629	1.97236331799	8.59660902179	1.61472106931	-2.35787004626	4.86469635457	1.98656743713	-2.23895715089	-2.80369098033	4.40604454603	3.26650887689	2708.35577021	4082.5854914	False	
