Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Potential	Temperature	Equilibruim
-4.51709106276	9.47532991351	2.00911828442	0.84621373813	9.96199972514	2.52908302656	2.57750796805	-6.22495157016	7.46661629237	1.2525906369	8.79398042654	3.63417003039	-6.25214582048	9.85706036187	7.77070814931	6.77108907794	9.05323591485	-2.66710875262	-5.12279269977	4.5711718926	2.56717460783	5126.23909964	6430.76643	False	
0.452225191596	-7.81849259315	2.31864572228	-0.843956346738	2.79288023387	6.59570267988	5.39698379508	6.55943113377	7.37495440432	8.37846622387	5.0050421307	-0.358292733917	-2.0144514905	4.45626340467	3.05184232485	4.74389276571	4.86124501431	0.00352641106571	7.36473425491	6.91378254699	3.66209364331	8762.79536365	6430.76643	False	
1.38432945955	9.7507754878	2.27788771094	-7.325133864	5.98102345169	-3.14727951716	9.78930734803	-4.63187424911	6.78816159577	1.98778955678	-5.03382255271	7.05276759552	-1.47265391357	8.29760365602	2.83834691465	5.09660652305	2.3775408071	5.59381104326	-1.95932314907	2.88695665204	1.54625881085	6672.19166093	6430.76643	False	
-5.86761485785	3.31381372521	6.26236294437	5.76422550708	-1.69478667824	7.36679593101	-3.09046099468	0.990265525982	4.98077568539	-5.28681779897	8.45483380448	-2.33284884559	8.26075827179	0.390234597632	4.56239247678	-1.95609858489	2.93713965714	-2.93877312742	3.62917175999	-4.69614912858	1.82444792821	12049.075043	6430.76643	True	
4.92515190708	0.656888696559	-0.357527952348	4.85398004573	8.17135163169	-2.78571118889	6.17875075622	4.92278231683	3.40665931823	6.15624452394	1.9891246602	-8.84634133908	6.75929455672	0.0263884823255	4.23753467061	3.30863961273	0.816220879591	-3.20127413821	9.18009418307	-6.42691530526	2.27326646138	25858.8007045	6109.2281085	True	
-0.366159896215	5.92061183512	-0.233694123765	-1.40938350395	2.2699101112	-1.28479162643	1.91294649716	-3.26457789484	-3.55466558311	1.03008435718	9.27892258216	2.93852585988	2.89400830846	6.47392416637	8.4672364252	-2.72016204157	8.22139924265	3.4548465676	5.54586963592	3.73297311408	3.07748409107	3319.05885781	5803.76670308	True	
6.55106982429	1.82802408429	4.41274619409	-4.53617535672	8.3355912118	4.4848394535	-7.93110363323	5.84704398553	-1.64432310318	5.58970517872	9.64269958919	-3.44715842472	6.11930816909	-1.06773678153	7.95408972167	5.16570672669	-4.75984603398	5.61655877089	0.661582503583	5.40400348091	-0.450183737539	5037.90354224	5513.57836792	True	
7.21270909702	-6.90038889912	7.67108831349	9.2994483163	-2.06787046824	7.66728806337	0.379524620325	-4.59998076702	1.05102070415	5.39754258197	-2.72952277048	-2.47371699487	9.5829279414	4.23298821668	4.65730784094	2.48104618987	8.71090521901	-7.21505805972	0.232070813118	3.00093258478	2.02567117894	6220.28102391	5237.89944953	False	
-6.72243127063	5.15471996986	0.961315302059	9.62096022732	0.933810032673	-0.76904539702	8.68115562877	7.83084101165	-3.17362448065	6.47307429253	-7.30232308908	5.21037991052	1.74765154846	7.04376880947	7.37956367795	3.86855007164	4.20262174319	-1.4503401783	-0.391403293166	0.0539350306925	0.419959716364	5583.44860264	5237.89944953	True	
5.04547594305	-0.674234899156	-5.98918963035	8.98546495829	1.29716429109	-0.535598640788	-1.79579655231	2.23713522685	3.10685149302	7.25220888034	8.13154891533	-2.39676085978	5.03212270723	-5.90648416416	7.39278471088	5.74737601424	4.14152087443	9.2815770062	3.66343102223	-4.90570361205	1.43442627633	4846.22707687	4976.00447705	True	
