Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Parameter 44	Potential	Temperature	Equilibruim
3.825645665	-1.13659984833	-2.17999359125	-2.24446728233	-0.160202894198	-0.0437466065562	-3.06786918535	8.80465862758	8.36658470052	2.71564454735	-0.529462720929	-5.21778124731	2.0533195899	8.97713664603	3.74670200651	6.98634655414	-4.96479874038	6.42839133373	3.27563143329	-1.63417416281	-2.15835088332	9.31131564968	8.88013096044	1.61376779579	6.02454528497	2.00385008342	2.01438054792	1.02471235038	0.167933075802	4.59806660787	6.80661234294	4.63693087012	7.43764661543	6.23475649207	0.47940616618	5.74519144174	6.50541437779	0.94905414129	0.165254898358	6.61903968865	8.67770002161	-2.57453229909	2.79499213265	2.80235203021	57568.818612	100000.0	False	
3.69787253435	-1.41368322168	-1.06663308007	-2.04058787395	-1.9847363563	-0.549730809639	-2.17969439609	9.36985454113	-5.28112997172	4.70027646502	-6.61604810357	4.77200881389	-2.7659518327	6.8369013482	1.46667979356	7.64022290574	-3.96725615405	-5.05792851947	4.33868549478	9.05776145883	3.19940234598	5.60823369863	3.86478697686	5.70605057017	5.97938989146	0.848074913249	8.64164869613	7.69518388647	0.0895699848878	1.59668523404	7.14978633171	1.7356303976	9.94707400811	3.86108707447	4.41512533644	4.84736156117	1.25093228692	6.61142705505	4.68658514088	2.75715977272	4.35810232171	-2.06559885263	2.69462330116	0.942302639597	166001.426718	100000.0	True	
2.56354162155	-1.2311653559	-2.28140650917	-0.657813445029	-0.0873535684801	-2.02480555651	-1.19158504535	-0.798992385426	8.58135184541	7.04284114023	6.57402733763	9.654845248	4.16131657481	0.04736363318	-0.653885853403	-3.09899414314	-2.95140503719	6.52947801221	-3.34176040299	7.90403388852	6.43642302424	4.62591796504	7.11971697537	3.43994514256	2.74461642858	8.82876523119	2.31733700835	6.62747513293	6.2545183636	1.68949638185	9.01574645789	0.770145225505	5.3969437956	6.99216885065	8.79897661562	7.58374131395	4.74100090627	5.78463079755	0.543723295875	5.2085669535	4.23839427929	-2.74144301015	2.64255694695	3.56438687378	71007.1657136	95000.0	True	
3.37439078033	-1.28476246997	-1.13511943705	-1.82741503013	-0.257884718076	-1.29230553817	-2.07315907471	9.42966181786	-3.06574975405	2.83695763481	-1.55128883286	-0.940687268111	-0.569797198297	-0.951297207156	3.36747968144	-7.25318092592	9.72515389117	0.444246216963	-5.39106284086	1.49366861545	1.6391253746	3.97498561718	1.39564795183	4.96186650498	2.52114681481	3.90525913906	6.28673210386	4.39182850101	6.92379094394	1.08315587493	8.8832473765	0.315004634938	7.92590953641	3.47527201174	3.46743814075	7.12789172992	5.42569178658	5.70581512835	1.80566353499	3.08171157481	6.15432442794	-2.53326322253	2.57889614168	1.13163272353	119548.792155	90250.0	True	
1.14120048368	-4.28057004917	-2.9111595606	-0.406580279215	-0.369081016439	-0.334258929821	-1.70104084536	-0.109295617755	0.950782338148	7.17094463265	1.7258139261	-0.317307962272	7.66848232017	2.38725556393	0.641406119768	5.73867464819	-3.72651497027	-1.51706884919	5.98516890442	-2.59186830631	-7.69134154074	5.75754023748	0.706762199061	2.63067056228	5.60591099035	3.50472023709	7.44817819535	4.13770849371	2.97876784523	3.21483015156	9.46471594229	7.37557970977	3.95737423665	1.88209116931	6.71358172104	8.08529007435	9.62201483571	6.51788987241	2.43725771716	1.15171817282	8.0052816094	-1.70519871742	2.9032919903	3.28469295856	252803.523755	85737.5	True	
3.34115670171	-0.797204822398	-1.66901485273	-1.5276705294	-1.50784450227	-1.08880349728	-1.81501862333	7.00786160885	-3.11899474015	5.91318407043	-2.18043270966	3.50437855532	3.67268115879	8.82604665033	2.25378818973	9.25143160405	3.90407077163	-3.71508591137	8.25973753704	9.74387178191	7.36041119764	5.90643885933	3.77198114373	9.6429251818	7.57438571752	8.89620107326	1.07150301749	9.16232446697	8.157198194	2.33026427888	2.20689095217	7.13174357839	4.31430932084	7.80336343103	5.5367355555	1.91663770207	5.46229519363	6.36025965435	9.48161254545	8.76992688603	7.38189367477	-2.29469496136	2.73901577924	3.58625355351	42261.6014483	81450.625	True	
3.71412871536	-4.01081659193	-1.05073373569	-0.135019892262	-2.42945474462	-1.02545659857	-0.222765024909	7.71476337151	-5.35713605484	-1.77006635892	8.19569188236	3.09907566809	7.5916091862	1.60348119095	1.04206397015	-1.44997169636	6.6028126313	0.318396740555	8.00592837173	-5.84216829494	2.6668913499	2.93976818419	9.11112088741	8.35658502071	6.13752504566	8.42797806293	4.16409229539	8.19463435614	2.70101122048	4.95026679679	0.831594683693	8.69287607984	3.13065505275	0.332442493479	4.1891532026	0.267722631628	4.59506726565	0.62594110406	4.1362784474	2.87100613532	6.31008745692	-1.06888004997	2.09866898693	0.214215992922	376375.827832	77378.09375	True	
4.28760629958	-2.45938293534	-1.0182163261	-1.63389110479	-1.41181733476	-2.73448210764	-1.33459825675	7.47548955633	-5.44037491514	7.78549878005	2.72796886128	3.27503275299	0.151163133836	9.34519444659	7.40603876596	9.24347539913	9.4932041979	1.11479831681	-0.720539801833	3.77610368297	2.40100160514	3.06145876612	6.03120884381	3.53806891167	8.49308284868	8.57660707653	8.19775615282	4.76768820935	8.05231992506	5.25909379848	1.07408535589	5.99898280291	9.00965360345	2.08014204769	0.385973470874	4.01186366598	2.96045604807	7.07689278869	7.11837377952	9.30803095886	3.76341521019	-1.84217080582	2.94807208156	2.9801575616	205112.60475	73509.1890625	True	
4.27999310719	-1.20924240348	-0.467693696064	-1.0226616377	-1.13580389726	-0.0689922154192	-2.21245479714	-0.00924751832998	1.37092146009	2.11930262649	-1.34771924752	4.21968455283	-3.06668484062	0.745081126413	-1.59429531217	0.192015775391	8.28563127524	6.68216288813	0.253404487123	-2.17228381013	4.13395710028	3.31999749167	6.04030884225	5.66700948765	1.60741084898	5.79566234099	4.90661552047	9.00233978318	7.20358442432	9.38525963691	1.47572226829	6.89075997373	8.06198974729	4.7828238711	3.90749877815	8.96207828097	7.38128817475	7.58337933052	3.31300998062	1.53530318768	0.152962070737	-2.16150350199	2.49351180908	-0.22433215191	19078.7053738	69833.7296094	True	
2.71349546983	-0.175698877524	-1.73043663155	-0.650120253026	-1.1781651355	-3.34926729527	-0.177801495834	6.06540741131	0.926040222369	-0.721954399743	-4.9875746232	9.05798970527	-0.691720490451	4.11314305065	-2.88057086808	-0.0602300760936	3.08760920957	0.82867006662	9.60263806115	-2.60593486688	-3.01344445036	2.0844480504	5.69743949658	3.74281668226	7.94394091221	8.71441074906	9.63785675173	4.42082181785	8.93721141693	3.40822276431	3.33092310426	9.65241884178	2.34928032636	6.48389858114	7.03770228337	3.13053940533	3.36079741386	5.98081075712	5.11023035126	5.52701854031	8.93786289453	-2.13124344949	2.54145979381	1.9288085267	62012.0469501	66342.0431289	True	
