Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Parameter 44	Potential	Equilibruim
5.30860199443	-1.04252488951	-0.320591542089	-3.20422154381	5.68805686464	-0.228932023023	7.33064416977	9.23622307481	6.03506928345	-2.67420433635	-2.25363539521	2.5701771499	3.60143961913	6.05515288263	8.42374427531	-3.46712736	1.84794810082	0.842784003501	-7.24724689864	-3.60189353676	-0.73601806445	1.44138039861	-2.72202562076	4.14712288404	3.26257574963	5.47306202377	-5.34932571994	1.16029484339	2.38480823288	0.971475690308	6.30089241774	2.35878698174	8.52298973521	-6.98897473582	-0.0832568392163	-2.87922203227	-0.111200197608	1.58120097982	7.0022108638	2.29904236947	-7.41403595979	-3.60879911235	0.230031498768	-2.63606572814	930682.986152	False	
4.6882509897	3.84615165026	0.440937867848	7.49605969739	6.80879408837	5.8688277064	-5.10955290304	1.45564275934	2.53276785512	5.76360908012	5.73438720896	5.1395143587	-7.01423428907	8.77946289142	-1.12562636421	0.0397965065924	-0.947709856363	5.69158051407	1.22414332864	-6.94950125773	-4.457549078	-5.33726290735	3.25956113519	-0.201066033396	4.09467776467	9.76629782479	-4.40527041951	5.7775063816	-4.76311371749	6.12951382448	-0.919759140173	4.38723698046	4.87067245114	-4.82235414884	9.88718039223	-4.72576600202	8.14555561827	-4.30518629079	-1.81782635632	2.28129094834	-2.91482520881	-0.0896412587991	-4.43095706061	-4.45627263429	833806.492341	True	
6.90278174608	8.62062588319	-1.19379656206	1.00348194114	9.65747473519	-6.17480994654	7.2822427144	-0.262780244327	-4.67584133484	-9.41479450337	4.14697893561	-5.79677373088	-2.84932906215	2.23152853918	-9.19462540241	9.49369463699	-6.28172845679	4.96385205332	4.23609164643	3.39795744823	-8.20318257305	-5.81412209932	0.993208190335	5.59045213207	1.61425535155	7.21568186818	-8.82246291211	8.59405987916	6.23689914675	-5.85950810515	-9.50005329964	-4.37058823502	7.79346295205	2.95447105456	2.72608706393	-9.48293767704	5.37741825883	-4.59896440368	7.11578954229	-1.2889871405	-7.86992337646	-3.18460480735	-2.12283440719	-6.21610270423	1012446.88358	False	
4.34998837285	-3.39263285031	3.68513243548	4.45130863206	-5.11712949854	3.01932904842	2.12932334699	-8.01547835077	6.73178261693	0.415284936957	-4.47907152576	-2.31881703258	3.34372971665	-4.98347823208	5.83030631669	5.45132640952	-6.88568766741	7.60381403723	-7.36553899027	4.9278574913	-7.00215424424	6.22903802379	8.3535164583	6.27872970864	9.22300977531	6.96379373621	1.4087427068	0.0972119857058	6.61095780455	-3.49073426754	-4.59301227326	-6.53677092807	-2.56705678346	-4.87812327784	7.66921830719	-4.03301371948	-0.240952941329	2.98195907601	4.83106599381	-2.36836383495	-1.23797380378	-4.41311461835	-5.74474835612	2.49985784614	841829.654586	True	
1.35232752066	8.74268108003	6.29115120483	8.43316814933	-4.57554735184	-4.83505927585	3.02020980268	5.09933046997	9.21075585582	-5.35071996781	-6.63785953428	-8.30534891036	9.19665663063	-1.1696313478	-1.09519438229	3.01690605258	-2.08672698885	4.01568685719	-8.24362965666	5.91965652403	-7.26573031442	-0.34992541353	9.43841213503	-1.26985678271	-6.11082653719	0.450671050775	2.90925671678	-7.2202346056	7.82769071996	-8.69795768193	-6.49911059717	-6.3869770426	4.66615850983	-8.81948635968	8.53047423116	5.66640511699	8.20229384711	2.56706011112	-0.0463225432577	2.32200852145	-4.55544999664	-5.16262557714	-1.21800109929	-6.18174239795	1207190.92105	True	
5.9511209769	2.17974099071	0.430506803537	5.13870493597	0.573433314441	-8.04294065904	1.04287131438	2.70254557635	5.75687763528	-0.203168779811	-1.03280187055	7.45755853248	6.77970201967	-1.17279645482	5.57658771529	9.23806671794	-6.02586588144	7.97632991551	-8.13536317461	3.06148060963	1.98146814588	3.98821854785	1.52783744335	2.64133024733	-6.15543305845	-0.766348457148	3.60764111531	-2.6455742964	8.2682817498	-2.68826245934	-1.22583612672	-3.87167866046	-0.479333152489	-4.56273791426	-2.05095141277	5.81709743828	2.6072313817	9.48599363829	6.66642933265	5.17217376821	-4.93285462033	-4.95956828975	2.25303851363	-1.04874687325	794216.052727	False	
4.72939072051	9.49016710779	9.19409829448	6.22551018506	1.48512759109	-2.35558912417	-5.03403090387	6.46750840972	-4.27970213172	-4.57602458082	-4.3703096027	7.48012996481	-4.42078685962	6.23291103535	-4.41823971221	7.34157455223	6.51778181537	-6.39327511677	5.17373874969	6.40558329516	3.35230292155	5.24164400661	6.39146153079	-8.1372759869	-6.6883794447	-4.02741658634	-4.29583224419	2.11945068254	8.97441383916	-1.18162675956	-1.56267697267	9.92896789725	1.67012074676	5.54374463831	-6.68578016181	-4.84678630497	-9.00409430076	5.21403688943	5.6071437422	-7.60947090853	-0.585390490609	0.455248715128	-3.93096859865	-4.23965355943	832166.102915	False	
4.6178165458	-2.84783997633	-2.90122525127	-3.49786132865	8.15517794658	-8.15698446379	-5.95763865938	7.6321214077	-1.44619198348	-7.0413196873	4.44336172089	3.32656776804	8.24271980178	5.22704433952	8.59224563573	5.92231849612	9.01381419024	-2.29982242123	-4.04671203684	4.22764923569	1.74109788487	3.81919958455	-7.44428359229	-2.10771426764	1.39215629805	-8.28937092115	-8.7407075966	-0.180810940941	3.27220872379	-8.64940949449	-6.14343765167	-0.131894496484	-2.04781376318	6.24297973154	2.4168212852	6.45726660277	-7.87054704532	7.51360037201	2.20489582633	-0.530405015807	0.855611312031	2.00329579992	-3.26334608424	2.55157076049	850033.448631	True	
1.60751013826	-4.27840989417	-6.74523698122	-1.57952871881	7.35082367945	6.87299894333	4.64296383933	6.91245987953	-8.96478358698	5.15156842911	5.21916760936	-9.67887155033	4.26820771171	-6.93927635975	4.60059701074	-2.79246630633	2.955540753	-3.56347417163	-8.21075878497	9.72708019053	2.74202270564	4.85686182855	9.40136932744	-7.19815560592	-9.4106104574	4.92660897225	-7.68844641202	-5.88112473073	-0.130216898246	-2.35592389463	8.34769857673	-1.54616043784	-4.54440245736	-5.79822357377	-6.52607020738	6.96306678014	4.2395596692	-8.75064297071	1.65621507805	-6.1421026609	7.84179008935	-4.84063219873	0.596382714074	-4.04771450996	887955.139302	True	
4.2084946819	-6.83995043992	-5.91683966666	7.00916607791	1.0411529094	2.85212869787	6.05139903374	8.06156505519	-7.19210061755	2.7055801451	5.4140880334	-8.09871752632	-4.07642242029	-1.45130171	-3.82680665799	-7.40654278688	-1.67573493762	-7.0521212391	8.70234588529	-1.54784628681	4.85585000107	6.5989632825	-3.77192078759	-3.94093894549	-1.28124337477	3.27193327375	-0.13252130577	-8.64777373594	-0.942841606917	-6.58825731015	-2.22242649765	-5.98333369305	1.07393374738	-2.54983458492	-4.4343813501	-6.76308092807	-0.108747252233	-4.90447305216	-6.45404124445	-9.27001700888	5.84604110042	-4.98156946686	-6.43561050144	0.251721131539	1021678.99032	True	
