Parameter 1	Parameter 2	Potential	Temperature	Equilibruim
6.81253002276	-0.872557262674	3494.6779595	359.967569868	False	
13.483080153	-0.790045254187	3507.4185218	359.967569868	True	
9.48540058561	-0.856762505457	3482.29735887	356.367894169	True	
4.15559380704	-0.614691824131	4045.85714167	352.804215227	True	
2.80572393603	-0.856703137858	3481.73183766	349.276173075	True	
1.74554025775	-0.856238254085	3480.47706877	345.783411344	True	
6.88843809714	-0.725858683183	3635.48364865	342.325577231	True	
14.1363585231	-0.970056807769	3750.15378159	338.902321458	True	
10.1379054486	-0.86264915099	3486.04451659	335.513298244	True	
8.14028171856	-0.907239620915	3548.94649411	332.158165261	True	
8.62438438899	-0.872903002285	3495.04078582	328.836583609	True	
4.19580240114	-0.740517504745	3598.03275167	325.548217773	True	
3.84598493266	-0.914642285216	3565.41013139	322.292735595	True	
4.50841592377	-0.808301701134	3488.64818271	319.069808239	True	
8.52764492909	-0.813436306791	3485.05378578	315.879110157	True	
11.4778703606	-0.862400169045	3485.86551144	312.720319055	True	
8.65341515227	-0.933304763858	3615.64281125	309.593115865	True	
3.68730171945	-0.723684554145	3641.06016845	306.497184706	True	
2.09661483403	-0.709913837048	3679.25249853	303.432212859	True	
7.90177779815	-0.913361221718	3562.55229376	300.39789073	True	
11.389702666	-0.680576303218	3777.3383684	297.393911823	True	
11.9309224239	-0.66911046627	3819.16280122	294.419972705	True	
7.30845211227	-1.046073844	4192.71555267	291.475772978	True	
11.3825919576	-0.897671421158	3530.14790675	288.561015248	False	
14.2713931794	-0.813926943043	3484.73762651	288.561015248	True	
14.897226314	-0.714538959852	3667.2789286	285.675405095	True	
9.61804957808	-0.626524220152	3993.05687205	282.818651044	True	
10.4080928478	-0.919050107961	3576.32017419	279.990464534	True	
9.66943772238	-0.748262087184	3580.37328061	277.190559889	True	
8.77516432829	-0.717514911984	3658.67419109	274.41865429	True	
10.8283072945	-0.820838146141	3480.93224282	271.674467747	True	
8.01322155041	-0.709772878081	3681.41257311	268.957723069	True	
10.4575395788	-0.836521777084	3477.08217489	266.268145839	True	
4.82940373713	-0.689093701975	3747.62899859	263.60546438	True	
13.7803695167	-0.921531329455	3582.66588709	260.969409737	True	
10.2873753339	-0.739972812349	3599.53243354	258.359715639	True	
4.19628351608	-0.84216001878	3477.2211352	255.776118483	True	
9.85211391727	-0.747150852852	3582.85557438	253.218357298	True	
13.9031766808	-0.785122717549	3513.87284992	250.686173725	True	
8.79871087566	-0.782964004055	3516.8879767	248.179311988	True	
11.8465612593	-0.840145991986	3477.15911272	245.697518868	True	
13.4793809096	-0.852032426902	3480.0246535	243.240543679	True	
10.3846686616	-0.899344955266	3533.22125022	240.808138242	False	
12.6407840457	-0.811015805741	3486.7180205	240.808138242	True	
11.6762945556	-0.807478954932	3489.4216654	238.40005686	True	
14.8894669758	-0.78233170746	3517.79470219	236.016056291	True	
8.80164529682	-0.989492958944	3841.49826074	233.655895728	True	
11.3458970978	-0.891054667524	3518.87750308	231.319336771	True	
9.41692879404	-0.774898159566	3529.15214444	229.006143403	True	
10.9683971925	-0.91508429086	3566.60947354	226.716081969	True	
10.2339777621	-0.879679876317	3502.7429749	224.44892115	True	
13.125573112	-1.03871747882	4139.58318108	222.204431938	True	
5.33257815142	-0.96338001189	3722.03597493	219.982387619	True	
12.546544685	-0.761000796491	3553.86771145	217.782563743	True	
13.6357396603	-0.809310581935	3487.98098643	215.604738105	True	
3.68083005983	-0.74572139429	3585.7660066	213.448690724	True	
9.63228640048	-0.791492464393	3505.63355589	211.314203817	True	
12.1090852894	-0.78134426795	3519.22725607	209.201061779	True	
9.56119661168	-0.911329819877	3557.9014108	207.109051161	True	
14.8355678271	-0.720359747701	3650.61667307	205.037960649	True	
12.6451686931	-0.795232276433	3501.26413355	202.987581043	False	
6.42677184527	-0.862364744993	3485.82624035	202.987581043	True	
5.48130150381	-0.832863111788	3477.33657799	200.957705232	True	
2.06392883315	-0.825182238683	3477.94194595	198.94812818	True	
2.24071104615	-0.803941076584	3491.3205585	196.958646898	True	
11.6036552196	-0.707890234326	3687.12309933	194.989060429	True	
5.17987275364	-0.680901652422	3776.09808451	193.039169825	True	
1.68438166469	-0.916013911627	3567.55250379	191.108778127	True	
10.3615804181	-0.741149163239	3596.72372333	189.197690346	True	
5.07420554328	-0.714804736564	3666.41582543	187.305713442	True	
6.62760134166	-0.719004035641	3654.41910482	185.432656308	True	
6.97368462301	-0.952089083181	3678.29121909	183.578329745	True	
1.01469783119	-0.824692248104	3475.81153978	181.742546447	True	
13.2999758673	-0.830631574141	3477.73813126	179.925120983	True	
11.265137339	-0.734863853337	3612.07139107	178.125869773	True	
12.8097660111	-0.853139141227	3480.49812428	176.344611075	True	
9.44218854349	-0.759968502128	3555.8795832	174.581164964	True	
12.3928619248	-0.866234159408	3488.83093092	172.835353315	True	
14.0883465485	-0.843401931111	3477.54342089	171.106999782	True	
4.14108688223	-0.851402970714	3479.62782675	169.395929784	True	
5.30684243845	-0.87411053226	3496.27028919	167.701970486	True	
1.57820221083	-0.81247357632	3483.57753419	166.024950781	True	
3.50218437518	-0.833438889666	3477.01605737	164.364701273	True	
3.70181951333	-0.854923000706	3481.11681321	162.721054261	True	
13.8287108378	-0.783798995753	3515.70937569	161.093843718	True	
14.1439479533	-0.805345924262	3491.20893693	159.482905281	True	
4.75180406762	-0.82995925154	3477.78976502	157.888076228	False	
4.2744780003	-0.916005132013	3568.72015274	157.888076228	True	
7.7018470999	-0.840196961761	3477.15864168	156.309195466	True	
6.94196417826	-0.840459999138	3477.17412002	154.746103511	True	
11.408407052	-0.805094037229	3491.42761218	153.198642476	True	
14.7782054823	-0.724678126046	3638.69192311	151.666656051	True	
2.4067379148	-0.748244658181	3579.27031369	150.149989491	True	
2.76174973831	-0.864087702154	3486.57444741	148.648489596	True	
10.4618013317	-0.753140606047	3569.79667505	147.1620047	True	
11.6712865987	-0.910653438067	3556.38303812	145.690384653	True	
4.08922192018	-0.889082123527	3515.65726101	144.233480806	True	
3.22870862409	-0.856414297766	3481.75818079	142.791145998	False	
3.87426181155	-0.775472350979	3527.98619994	142.791145998	True	
0.519819681339	-0.88061138198	3499.21421442	141.363234538	True	
2.33195775134	-0.992815499009	3858.09873785	139.949602193	True	
7.85271100755	-0.913920964327	3563.85845787	138.550106171	True	
7.25623399626	-0.796486169416	3499.86938522	137.164605109	True	
7.79582933673	-0.873204151418	3495.3511865	135.792959058	True	
6.44441856689	-0.817418197638	3482.64066562	134.435029467	True	
0.202596965849	-0.943781852643	3644.15926655	133.090679173	True	
6.80640186706	-0.801977017773	3494.25785783	131.759772381	True	
2.14589594425	-0.812473492258	3484.49260554	130.442174657	True	
3.12791071777	-0.86879339492	3490.68606918	129.137752911	True	
7.5121811531	-0.914700066105	3565.6930063	127.846375382	True	
9.76654717776	-0.951127105721	3674.78204678	126.567911628	True	
11.7274378376	-0.927898735307	3599.90931949	125.302232511	True	
13.4712010132	-0.879411911748	3502.41188808	124.049210186	True	
13.0097639699	-0.772982503984	3532.29283355	122.808718085	True	
14.615023578	-0.757950023023	3559.88579367	121.580630904	True	
7.78246729493	-0.775191351284	3528.67531287	120.364824595	True	
5.64178790343	-0.862963869157	3486.24344738	119.161176349	True	
1.03005027159	-0.841184448138	3473.94859261	117.969564585	True	
6.5907196552	-0.766192521726	3544.09616467	116.789868939	True	
6.26588530315	-0.89787525083	3530.50318576	115.62197025	True	
8.86141536751	-0.88760373553	3513.55187622	114.465750547	True	
6.01894951617	-0.833773301128	3477.24542708	113.321093042	True	
6.47465764887	-0.787282000997	3510.95125188	112.187882112	True	
9.65363999521	-0.820655636811	3481.0159277	111.06600329	True	
4.92089708662	-0.938752534867	3632.48298226	109.955343258	True	
6.01260117905	-0.835121611151	3477.12772027	108.855789825	False	
8.11059414295	-0.964230888049	3725.54924201	108.855789825	True	
8.112179698	-0.849414364139	3479.04309452	107.767231927	True	
9.38384668351	-0.810108739058	3487.37954884	106.689559607	True	
8.65959659343	-0.811543567122	3486.34074671	105.622664011	True	
12.8926900867	-0.846460835996	3478.17855373	104.566437371	True	
12.8387245621	-0.903484031547	3541.21314136	103.520772998	True	
5.35069702645	-0.813801775021	3484.76930857	102.485565268	True	
13.009341003	-0.844565288185	3477.75355324	101.460709615	True	
12.7044367974	-0.842516076984	3477.40915535	100.446102519	True	
10.0370004374	-0.740726778048	3597.72868951	99.4416414936	True	
8.45275133718	-0.900443997417	3535.28761666	98.4472250786	True	
9.65500646939	-0.943659624743	3648.63168371	97.4627528278	True	
5.48496382368	-0.719163675186	3653.92816671	96.4881252996	True	
6.75591640718	-0.775796780121	3527.69650243	95.5232440466	True	
12.0443640696	-0.86529796479	3488.06627025	94.5680116061	True	
9.94982114603	-0.786370779479	3512.17979569	93.62233149	True	
13.7463112804	-0.929589731584	3604.72247099	92.6861081751	True	
13.7584437084	-0.745269982202	3587.11868259	91.7592470934	True	
10.6341665962	-0.840104920856	3477.15601844	90.8416546225	True	
9.08101416859	-0.844946682938	3477.82979897	89.9332380762	True	
6.7916089002	-0.836231865523	3477.08148243	89.0339056955	False	
8.84024345587	-0.842457002472	3477.3996731	89.0339056955	True	
7.63984527428	-0.749868315663	3576.82782182	88.1435666385	True	
8.92395480275	-0.946258766741	3657.50678622	87.2621309721	True	
8.52782978972	-0.853498714348	3480.6578741	86.3895096624	True	
8.18944603279	-0.728897200261	3627.40260915	85.5256145658	True	
5.79434390607	-0.819219606656	3481.67883878	84.6703584201	True	
1.99092424492	-0.797797588624	3496.9903324	83.8236548359	True	
7.43863067984	-0.873762690039	3495.93632073	82.9854182876	True	
7.96007618295	-0.758829801784	3558.12447601	82.1555641047	True	
6.78497418814	-0.863734179676	3486.83784811	81.3340084636	True	
11.1535570908	-0.868702051075	3490.97273017	80.520668379	True	
10.4380915429	-0.80150092582	3494.72534984	79.7154616952	True	
14.3555371232	-0.843071656272	3477.49076989	78.9183070783	True	
12.0252416598	-0.881654421469	3505.25360585	78.1291240075	True	
6.28519326622	-0.861443437157	3485.17773965	77.3478327674	False	
6.93724587418	-0.77720157828	3525.48132644	77.3478327674	True	
4.42121177894	-0.915724662045	3568.05787631	76.5743544397	True	
3.05712034859	-0.838490202009	3476.63462107	75.8086108953	True	
3.49254079267	-0.802782313939	3493.18656029	75.0505247864	True	
2.44633653744	-0.824401669636	3478.61116428	74.3000195385	True	
4.32706043849	-0.916173208386	3569.13121354	73.5570193431	True	
1.6397037431	-0.876802061137	3497.72228765	72.8214491497	True	
4.29314334751	-0.783768948644	3515.59608607	72.0932346582	True	
11.4784244522	-0.772064230677	3533.82838488	71.3723023116	True	
10.0954758765	-0.835054468676	3477.1554106	70.6585792885	True	
11.3730054755	-0.891173475745	3519.06754313	69.9519934956	True	
13.8358116113	-0.785506685456	3513.34810044	69.2524735607	True	
12.2188730335	-0.870341061573	3492.49683823	68.5599488251	True	
6.50218992983	-0.799030734052	3497.16748193	67.8743493368	True	
13.3402373059	-0.892176654104	3520.69013844	67.1956058434	True	
8.59831859928	-0.899244691547	3533.03341354	66.523649785	True	
11.4014614057	-0.793910446407	3502.76886001	65.8584132872	True	
7.87428387243	-0.857410767782	3482.65721642	65.1998291543	True	
6.02201936773	-0.858310081895	3483.16264927	64.5478308627	True	
8.58020048821	-0.8933727419	3522.66514973	63.9023525541	False	
10.2129784334	-0.804159588631	3492.25322552	63.9023525541	True	
9.23425765861	-0.794589851134	3501.98900349	63.2633290286	True	
5.41251225546	-0.805656352465	3490.89430273	62.6306957383	True	
5.29696140475	-0.909987339245	3554.86636808	62.0043887809	True	
3.65372519963	-0.789295707233	3508.07361764	61.3843448931	True	
1.83538166906	-0.85609310988	3480.53034777	60.7705014442	True	
1.01241816595	-0.834087338406	3473.79162916	60.1627964297	True	
0.798317692475	-0.842423301702	3473.26677186	59.5611684654	True	
5.2917651899	-0.869330826343	3491.50547957	58.9655567808	True	
12.9147371103	-0.886691220733	3512.20791012	58.375901213	True	
8.46573490685	-0.842305165096	3477.37853625	57.7921422008	True	
4.75803612233	-0.733436142807	3615.55954359	57.2142207788	True	
4.1497827963	-0.87452788825	3496.63005271	56.642078571	True	
5.17058362754	-0.759550106644	3556.63342503	56.0756577853	True	
8.39155181503	-0.786513511697	3511.98663299	55.5149012075	True	
7.19808757298	-0.810306678987	3487.22625138	54.9597521954	True	
7.43472260599	-0.875289902522	3497.58893583	54.4101546734	True	
7.75131967134	-0.841008056138	3477.22772923	53.8660531267	True	
10.160061325	-0.889160648039	3515.908249	53.3273925954	False	
5.52262371961	-0.848759247146	3478.79544031	53.3273925954	True	
8.45457430704	-0.856274385011	3482.03129972	52.7941186695	True	
7.13307127657	-0.880012746469	3503.15153425	52.2661774828	True	
2.96425058069	-0.807937016343	3488.51174726	51.743515708	True	
3.67612168187	-0.748974463145	3578.47595994	51.2260805509	True	
0.0656251431162	-0.816308934377	3474.00429206	50.7138197454	True	
0.0966242001506	-0.790758494444	3496.72181184	50.2066815479	True	
3.09509492212	-0.819363741616	3481.18053089	49.7046147324	True	
6.5835061375	-0.923630364982	3588.18787477	49.2075685851	True	
7.30701850609	-0.834639521404	3477.18098698	48.7154928993	True	
10.1444425888	-0.894490094869	3524.55391511	48.2283379703	True	
13.0542899451	-0.81914013003	3481.74958582	47.7460545906	True	
12.1473036289	-0.864148186626	3487.16308577	47.2685940447	True	
11.7197574164	-0.828600767221	3478.18596121	46.7959081042	True	
12.8847809254	-0.856874607616	3482.35981921	46.3279490232	True	
14.1997481968	-0.776472261967	3526.63799228	45.8646695329	True	
13.8222201106	-0.916910303728	3571.01508343	45.4060228376	False	
14.8350979355	-0.836604592887	3477.08009369	45.4060228376	True	
14.3886215029	-0.82333184871	3479.87252195	44.9519626092	True	
10.1353937951	-0.859670904866	3484.020909	44.5024429831	True	
9.0981363824	-0.854838215458	3481.29341168	44.0574185533	True	
11.8661900015	-0.80302601003	3493.2854677	43.6168443678	True	
12.2571814055	-0.836044344605	3477.09968915	43.1806759241	True	
13.8101330657	-0.843854325647	3477.62056633	42.7488691649	True	
12.1124604893	-0.820320698391	3481.17323679	42.3213804732	True	
11.1260530159	-0.807666342264	3489.27020888	41.8981666685	True	
13.89762706	-0.822431335982	3480.23597504	41.4791850018	True	
10.8458960899	-0.839960128802	3477.1460924	41.0643931518	True	
11.1969373613	-0.853730397465	3480.76557277	40.6537492203	True	
12.3684687813	-0.751212203133	3573.9153495	40.2472117281	True	
11.5861811362	-0.780338671964	3520.71028027	39.8447396108	True	
12.2844702809	-0.891663031683	3519.8553922	39.4462922147	True	
9.0538886865	-0.847608023321	3478.48461536	39.0518292925	True	
8.96503578039	-0.81542425459	3483.80446557	38.6613109996	False	
14.0437657963	-0.749647962561	3577.31622065	38.6613109996	True	
12.4329589306	-0.895470657926	3526.24366008	38.2746978896	True	
11.3483597402	-0.871323319685	3493.44912217	37.8919509107	True	
8.2493814979	-0.865653382656	3488.3512822	37.5130314016	True	
8.44526530894	-0.856092047735	3481.93413974	37.1379010876	True	
12.7597092314	-0.795431515883	3501.04110383	36.7665220767	True	
12.0400892747	-0.801017502671	3495.19446112	36.3988568559	True	
12.4120494265	-0.811455184261	3486.4048836	36.0348682874	True	
13.9459640771	-0.785078012169	3513.93417997	35.6745196045	True	
14.8392854573	-0.805935231571	3490.70345371	35.3177744085	True	
10.4720715512	-0.783575799338	3516.0229136	34.9645966644	True	
