Parameter 1	Parameter 2	Potential	Temperature	Equilibruim
9.20513115391	-0.785838284814	3512.89668373	593.33360322	True	
8.59745878195	-0.814300128081	3484.49795134	587.400267188	True	
4.38161337709	-0.823478508304	3479.69079127	581.526264516	True	
4.70183207475	-0.868723362934	3490.91543881	575.711001871	True	
7.16712639723	-0.975613953552	3774.80098716	569.953891852	False	
10.9620425431	-0.895419736558	3526.15506358	569.953891852	True	
2.96198930711	-0.687884171528	3751.0921888	564.254352934	True	
5.46318616961	-0.939505692929	3634.91863101	558.611809405	True	
3.05778638761	-1.02303355781	4033.70301789	553.02569131	True	
0.771777722121	-0.73434231294	3607.34887252	547.495434397	True	
5.47289753609	-0.43988731716	5004.7726204	542.020480053	True	
7.06559114253	-0.868651525528	3490.91994045	536.600275253	False	
11.7256816419	-0.716313481622	3662.12819674	536.600275253	True	
14.3238367449	-1.13787134876	5058.8884704	531.2342725	True	
11.0300777062	-0.662959830006	3842.51161327	525.921929775	True	
2.26109611954	-0.695474498041	3724.89743751	520.662710478	True	
1.75575611815	-0.830553133213	3476.08339756	515.456083373	True	
0.328525175	-1.09983417678	4651.3195576	510.301522539	True	
14.5756359836	-0.858126531051	3483.07520412	505.198507314	True	
14.6290877043	-0.948403872475	3665.01443147	500.146522241	True	
0.992225404337	-0.830484631865	3474.20684792	495.145057018	True	
4.85057144136	-0.953999294367	3685.32855129	490.193606448	True	
5.27432053787	-0.838617615271	3477.03352521	485.291670383	True	
10.6641959367	-0.813079442521	3485.29100136	480.43875368	True	
8.94316177982	-1.0238670868	4039.25379033	475.634366143	True	
9.2892551713	-0.852188489993	3480.0884494	470.878022481	True	
4.50871584927	-0.911017948348	3557.12123559	466.169242257	True	
10.7206226357	-0.835311555164	3477.13841038	461.507549834	True	
6.97906516103	-0.94972557867	3669.71634455	456.892474336	True	
2.56941788483	-0.856641984263	3481.55638468	452.323549592	True	
11.7859021686	-1.12010253582	4860.68702538	447.800314096	True	
3.26890130543	-1.00306161451	3913.75110581	443.322310955	True	
11.9300632557	-0.919541155943	3577.55960695	438.889087846	True	
10.2175543596	-0.725298845321	3637.00832196	434.500196967	True	
1.62468145387	-1.02282866949	4031.78340224	430.155194998	True	
10.8722030594	-0.744606156954	3588.64110752	425.853643048	False	
6.7949698412	-0.994987432076	3869.95118551	425.853643048	True	
4.80469475092	-0.804279508929	3492.05920804	421.595106617	True	
5.86617802042	-0.820467320489	3481.07577386	417.379155551	True	
1.68055395031	-0.714824982721	3663.84830208	413.205363996	True	
4.05074918804	-0.899405594297	3533.20435211	409.073310356	True	
4.51349938472	-0.79471589473	3501.72646076	404.982577252	True	
9.41095811467	-0.76428448369	3547.62519052	400.93275148	True	
13.342662266	-0.798946535887	3497.27022343	396.923423965	True	
7.58751918023	-0.715658904871	3664.01394536	392.954189725	True	
8.95168185487	-0.785666532618	3513.12924914	389.024647828	True	
12.1059516959	-0.791220931629	3505.96504725	385.13440135	True	
10.0322917394	-0.600020386829	4114.58566187	381.283057336	True	
10.4724491536	-0.589100002343	4167.31720934	377.470226763	True	
13.4509474892	-0.597741902387	4125.46576976	373.695524495	True	
3.41451749352	-0.744207770592	3589.13674798	369.95856925	True	
8.82081837367	-0.609400856091	4070.49643927	366.258983558	True	
12.8137937777	-0.777663119362	3524.77427203	362.596393722	True	
4.72958145413	-0.787768505284	3510.23076408	358.970429785	True	
10.9396985734	-0.792254973905	3504.71484248	355.380725487	True	
9.52557816904	-0.956929929924	3696.49036001	351.826918232	False	
14.1390726188	-0.715499732308	3664.48255333	351.826918232	True	
6.87918915688	-0.690128183449	3744.22825251	348.30864905	True	
3.15659886736	-0.994757267664	3868.53728148	344.825562559	True	
4.76820620088	-0.667243057066	3826.04993839	341.377306934	True	
4.75137839266	-0.669731696869	3816.70249011	337.963533864	True	
5.65507663542	-0.737769624016	3604.82656298	334.583898526	True	
6.55416110458	-0.648971480471	3897.87386602	331.238059541	True	
3.47839399697	-1.06048519056	4303.43984074	327.925678945	True	
0.867882971683	-0.870321371557	3489.00409214	324.646422156	True	
11.6518595678	-0.960993391919	3712.42281074	321.399957934	True	
12.2451435933	-0.860670442578	3484.67105214	318.185958355	True	
6.96918927255	-0.767045796357	3542.55727367	315.004098771	True	
12.9588878569	-0.956696176656	3695.59263929	311.854057783	True	
3.17613640187	-0.879259240254	3501.8858974	308.735517206	True	
3.64526021263	-0.910455442767	3555.7549318	305.648162034	True	
12.7076519589	-0.727178204945	3631.96057665	302.591680413	True	
3.41560319278	-0.911341138019	3557.69381772	299.565763609	True	
3.82247181756	-0.516658458263	4549.97498236	296.570105973	True	
11.9569702332	-0.929812237035	3605.36310137	293.604404913	False	
7.30490644878	-0.782795592083	3517.12212625	293.604404913	True	
2.78650625543	-0.742519914939	3592.69268787	290.668360864	True	
3.86900340026	-0.63616411601	3950.91509012	287.761677256	True	
7.1674070859	-0.791308761664	3505.84933039	284.884060483	True	
1.28476464655	-0.878571340169	3499.15827462	282.035219878	True	
14.0814316326	-0.894198859098	3524.05835485	279.214867679	True	
6.53753064295	-0.88579685269	3510.90359779	276.422719003	True	
14.6432874644	-0.741430051153	3596.05782507	273.658491813	True	
10.7771471576	-0.939071162699	3633.5486675	270.921906894	True	
2.83490403126	-0.976774427318	3779.79172412	268.212687825	True	
3.47362855788	-0.762797207718	3550.04594348	265.530560947	True	
8.09434665306	-0.951007206408	3674.34488125	262.875255338	True	
2.4282386623	-0.671135422401	3810.22329475	260.246502784	True	
5.9068454572	-0.65235782263	3884.15961392	257.644037757	True	
4.93324508995	-0.737534887484	3605.35287534	255.067597379	True	
2.47339661088	-0.878819268465	3501.0039047	252.516921405	True	
4.13061455518	-0.781709099222	3518.51115208	249.991752191	True	
0.582443925838	-0.922322806657	3581.01906575	247.491834669	False	
12.7003252742	-0.929621299376	3604.81324779	247.491834669	True	
10.2756664932	-0.789171907573	3508.51989595	245.016916323	True	
13.3689733015	-0.75649532102	3562.82913195	242.566747159	True	
10.6548911167	-0.620230703719	4021.05122841	240.141079688	True	
9.68620803999	-0.869320782767	3491.53810793	237.739668891	True	
11.8937146938	-0.9050626344	3544.40822636	235.362272202	True	
11.4162669219	-1.02239750532	4029.82363596	233.00864948	True	
10.8713275133	-0.818535635998	3482.05891242	230.678562985	True	
5.08070758385	-0.982279599254	3805.88345129	228.371777355	True	
7.36885780874	-0.809843323468	3487.57171038	226.088059582	True	
9.6398723042	-0.762827228547	3550.36497974	223.827178986	True	
13.0099632682	-0.840994175243	3477.2304039	221.588907196	True	
5.64179512446	-0.738170792167	3603.84608332	219.373018124	True	
7.86009685944	-0.752214803605	3571.75911269	217.179287943	True	
11.318628348	-0.971341874785	3755.75105754	215.007495063	True	
11.4264166402	-0.849839004214	3479.19103252	212.857420113	True	
13.0823725069	-0.682278281924	3771.32344262	210.728845912	True	
14.2676759377	-0.888851469764	3515.43467279	208.621557453	True	
10.7800234968	-0.869280294239	3491.50107916	206.535341878	False	
12.9778959232	-0.786517204056	3511.98422813	206.535341878	True	
9.76395970231	-0.910319648761	3555.6387612	204.469988459	True	
14.4164622658	-0.90420854635	3542.66946011	202.425288575	True	
7.80885302397	-0.83298589546	3477.35692497	200.401035689	True	
12.2640682503	-0.814809849735	3484.18095109	198.397025332	True	
12.3198458555	-0.724214643329	3639.95371509	196.413055079	True	
8.75839356385	-0.841157517883	3477.2450037	194.448924528	True	
1.85624747893	-0.779915723442	3519.54991424	192.504435283	True	
12.4985854524	-0.881188269877	3504.65005328	190.57939093	True	
8.37262244083	-0.691853243693	3738.43733441	188.67359702	True	
6.736358642	-0.88345412891	3507.63793002	186.78686105	True	
8.551147851	-0.863710441023	3486.82798404	184.91899244	True	
6.92702106294	-0.657128180738	3865.20595876	183.069802515	True	
0.758340885832	-0.655869421901	3862.60394734	181.23910449	True	
4.17282248376	-0.882868307973	3506.733939	179.426713445	True	
4.62541509427	-0.78432636969	3514.86127233	177.632446311	True	
2.68659450587	-0.800432489889	3495.03723738	175.856121848	True	
8.46625605548	-0.890957862861	3518.72145411	174.097560629	True	
13.2696713982	-0.859664520184	3484.01718476	172.356585023	True	
14.5609391173	-0.860510927938	3484.56540096	170.633019173	True	
11.8946852696	-0.755820236775	3564.21108757	168.926688981	True	
14.3123859066	-0.98193720251	3804.27591167	167.237422091	True	
9.323080951	-0.655661062159	3871.02019508	165.56504787	False	
3.70399681711	-0.979652420187	3793.32407673	165.56504787	True	
7.3734846159	-0.916277230094	3569.47066355	163.909397392	True	
10.45126985	-0.836764550145	3477.0758225	162.270303418	True	
11.1243457542	-0.774912351283	3529.12998703	160.647600384	True	
11.8378658133	-0.957031603385	3696.88201479	159.04112438	True	
4.33805511367	-0.824533294357	3479.29200154	157.450713136	True	
3.24491234507	-0.878323332844	3500.77167834	155.876206005	True	
5.43922316956	-0.89096133292	3518.69498703	154.317443944	True	
12.1062378339	-0.815727900898	3483.62396054	152.774269505	True	
10.1697484914	-0.736014488734	3609.19911572	151.24652681	True	
10.0930785657	-0.881671633079	3505.27573641	149.734061542	True	
6.92409550406	-0.899853782422	3534.16656736	148.236720926	True	
3.47145847037	-0.813689933517	3484.57051776	146.754353717	True	
0.435583696383	-0.874765687169	3491.7977934	145.28681018	True	
10.2662549009	-0.829389565511	3477.99830432	143.833942078	True	
3.0289153626	-0.747839224565	3580.7005599	142.395602657	True	
1.80487817753	-0.697883788383	3716.17530494	140.971646631	False	
0.835557689887	-0.790074659338	3502.61521739	140.971646631	True	
2.67070843496	-0.852766223258	3479.71508412	139.561930165	True	
4.29429671203	-0.754208683452	3567.3810508	138.166310863	True	
1.51158901993	-0.897695503497	3528.54312343	136.784647754	True	
0.483340825948	-0.767238931844	3534.97135444	135.416801277	True	
1.25178768953	-0.847844506396	3475.96652042	134.062633264	True	
3.9228348543	-0.905812880077	3545.8113376	132.722006931	True	
7.35666554599	-0.96207182837	3716.74937555	131.394786862	True	
9.27537719536	-0.828003860439	3478.33824134	130.080838993	True	
9.73548346748	-0.974430073593	3769.45562256	128.780030603	True	
10.5382262457	-0.84081931351	3477.21382867	127.492230297	True	
8.63749662242	-0.823604419125	3479.76505853	126.217307994	True	
5.08411183716	-0.830776703887	3477.65029149	124.955134915	True	
5.2282271768	-0.831967683215	3477.45337657	123.705583565	True	
3.29022776827	-0.917738000131	3572.79125846	122.46852773	True	
3.16065848822	-0.804861685767	3491.18124603	121.243842452	True	
3.60145110664	-0.880635074859	3503.72260705	120.031404028	True	
6.29549528379	-0.810655712301	3486.95922191	118.831089988	False	
3.63755127605	-0.829554321482	3477.70505797	118.831089988	True	
6.25079074932	-0.89393626808	3523.59884383	117.642779088	True	
12.0920093385	-0.937392508737	3628.21626934	116.466351297	True	
14.6236378177	-0.860013656807	3484.24075932	115.301687784	True	
14.6276695726	-0.977454384827	3783.22598994	114.148670906	True	
11.4509753468	-0.656815840197	3866.45369534	113.007184197	True	
7.90379544914	-0.885289349868	3510.18965906	111.877112355	True	
13.1191548418	-0.869836259908	3492.01881418	110.758341231	True	
11.4761879417	-0.917192672467	3571.70627023	109.650757819	True	
7.45689310001	-0.86224981853	3485.753245	108.554250241	True	
3.69078493622	-0.755040833193	3565.50879372	107.468707739	True	
2.96579436533	-0.91255111186	3560.31863387	106.394020661	True	
5.44032784947	-0.821257345753	3480.69900808	105.330080455	True	
7.65627555734	-0.822260885794	3480.30250165	104.27677965	True	
4.0398195956	-0.798608503529	3497.42855137	103.234011854	True	
7.04023546261	-0.826224306834	3478.84468399	102.201671735	True	
5.6419938542	-0.812854736328	3485.40453027	101.179655018	True	
14.414636376	-0.850973608573	3479.60491966	100.167858467	True	
14.3118250906	-0.896132151943	3527.40084474	99.1661798828	True	
10.7638434611	-0.788733425183	3509.08027693	98.1745180839	True	
8.82880646482	-0.895152508218	3525.69103558	97.1927729031	True	
12.6609794094	-0.794859265062	3501.68436196	96.2208451741	True	
0.396046199541	-0.695909354001	3715.27020308	95.2586367223	True	
1.32365575446	-0.893231240631	3520.40790222	94.3060503551	True	
3.13700566274	-0.999363979768	3893.26745036	93.3629898516	True	
4.73329731733	-0.787915754638	3510.0390301	92.429359953	True	
5.87927427736	-0.805882735534	3490.71851557	91.5050663535	True	
4.85637218452	-0.870417189192	3492.50434102	90.59001569	True	
3.39791233067	-0.940792119125	3638.90978806	89.6841155331	True	
12.7771726253	-0.769932097414	3537.47018404	88.7872743777	False	
12.872473702	-0.874456467748	3496.68306855	88.7872743777	True	
14.3574337432	-0.869779770542	3491.96581059	87.899401634	True	
14.8918163089	-0.916625926655	3570.32162974	87.0204076176	True	
9.58540311402	-0.889098139829	3515.81196518	86.1502035415	True	
13.8341335665	-0.762401469671	3551.17532149	85.288701506	True	
13.6537999527	-0.843650234784	3477.58504097	84.435814491	True	
12.9376116002	-0.833975886202	3477.24788754	83.5914563461	True	
10.6013922898	-0.78368093362	3515.87496715	82.7555417826	True	
10.5900351874	-0.793948767177	3502.72446655	81.9279863648	True	
7.87519809881	-0.840968052838	3477.22436664	81.1087065011	True	
6.77547673653	-0.82375787982	3479.69682857	80.2976194361	True	
7.80948709095	-0.904993003828	3544.26265498	79.4946432418	True	
9.50787829218	-0.876193063824	3498.60413612	78.6996968093	True	
14.5665341822	-0.864536617206	3487.46383156	77.9126998413	True	
13.1713264343	-0.800187025643	3496.01382688	77.1335728428	True	
11.20788143	-0.811702206748	3486.23095769	76.3622371144	True	
9.39500687758	-0.883175561984	3507.26961501	75.5986147433	True	
10.257568384	-0.868754862123	3491.02039485	74.8426285958	True	
13.6553846857	-0.90293104517	3540.11316941	74.0942023099	True	
7.86779564279	-0.744207874177	3589.55455291	73.3532602868	True	
4.78617557543	-0.837725400529	3476.98803383	72.6197276839	True	
0.819807605494	-0.789606267311	3503.12144084	71.8935304071	False	
4.35722873032	-0.816620333073	3482.97319026	71.8935304071	True	
0.156170499106	-0.833758159292	3469.27863375	71.174595103	True	
1.70809983967	-0.832484914813	3475.68931645	70.462849152	True	
6.47354278573	-0.827070706768	3478.5828247	69.7582206605	True	
7.65749542578	-0.858718952244	3483.42564997	69.0606384538	True	
13.6809339991	-0.772353740906	3533.34220489	68.3700320693	True	
8.34922582971	-0.769443364744	3538.3170962	67.6863317486	True	
7.14046817048	-0.964348279171	3726.02978438	67.0094684311	True	
7.31341669414	-0.891519288858	3519.61817496	66.3393737468	True	
8.29334550581	-0.787702456744	3510.4135319	65.6759800093	True	
11.831745926	-0.818196739055	3482.23680413	65.0192202093	False	
14.1947989359	-0.887834625833	3513.8974797	65.0192202093	True	
14.8828991615	-0.882158532015	3505.91397952	64.3690280072	True	
14.3754327917	-0.934681090075	3619.81181355	63.7253377271	True	
8.41365851411	-0.88678470047	3512.3427673	63.0880843498	True	
10.6421942839	-0.806084887957	3490.57625869	62.4572035063	True	
13.2574285126	-0.830279576691	3477.80765775	61.8326314713	True	
10.7337013184	-0.800984701001	3495.22631887	61.2143051565	True	
8.77029068207	-0.764476408549	3547.26710971	60.602162105	True	
6.21968881902	-0.819666240392	3481.46807673	59.9961404839	True	
5.8627371572	-0.879017960087	3501.90568064	59.3961790791	True	
9.77186387695	-0.769535881009	3538.15796318	58.8022172883	True	
5.22895765355	-0.856143766177	3481.9160083	58.2141951154	True	
7.12896555868	-0.812787196376	3485.47823074	57.6320531643	True	
7.31865738879	-0.828747632333	3478.14337025	57.0557326326	True	
6.71382733881	-0.77772142612	3524.66982698	56.4851753063	True	
7.11150220978	-0.842640881738	3477.41915345	55.9203235532	True	
9.64006773152	-0.880771260702	3504.11534	55.3611203177	False	
7.40850943785	-0.870333612712	3492.48467852	55.3611203177	True	
4.25433077889	-0.841862234632	3477.19177268	54.8075091145	True	
3.29551659697	-0.905753923586	3545.56349035	54.2594340234	True	
5.94596698491	-0.898823082712	3532.23371136	53.7168396831	True	
5.15501093771	-0.910914171777	3556.92562644	53.1796712863	True	
7.84930357883	-0.845408927194	3477.92646856	52.6478745734	True	
7.59928155155	-0.805611389488	3490.97482435	52.1213958277	True	
9.17871391018	-0.834573592996	3477.19189018	51.6001818694	True	
8.10982789595	-0.777420678818	3525.14749779	51.0841800507	True	
6.84184039167	-0.867319961134	3489.74167668	50.5733382502	True	
6.10183360646	-0.802503245291	3493.74852992	50.0676048677	True	
7.06703898023	-0.814358140598	3484.45444335	49.5669288191	True	
2.06689457318	-0.892989931359	3521.06132111	49.0712595309	True	
1.52225015106	-0.812275424195	3483.59018917	48.5805469356	True	
0.401057421617	-0.80560981843	3484.0434219	48.0947414662	False	
1.23079859452	-0.825518058529	3476.21985331	48.0947414662	True	
0.204133883106	-0.710939334878	3666.64938643	47.6137940515	True	
4.36352363857	-0.861567749835	3485.16912972	47.137656111	True	
2.52111168679	-0.86244240897	3485.20221549	46.6662795499	True	
3.59399805248	-0.80879962928	3488.0862587	46.1996167544	True	
1.47891054274	-0.840312188079	3475.04847328	45.7376205869	True	
0.768992913564	-0.818439522464	3477.4819384	45.280244381	True	
1.49882623338	-0.825111402608	3477.0216875	44.8274419372	True	
1.49872621379	-0.811163692691	3484.30670466	44.3791675178	True	
1.12856432495	-0.815265083253	3480.62152117	43.9353758426	True	
3.47225980227	-0.814014927025	3484.36181849	43.4960220842	True	
5.44978522075	-0.824207849124	3479.49722866	43.0610618634	True	
0.329634684666	-0.887406788873	3507.75316424	42.6304512447	True	
2.29115328274	-0.752742110206	3569.37669335	42.2041467323	True	
2.10274684136	-0.862218796964	3484.68288454	41.782105265	True	
7.13556405451	-0.806721845325	3490.03426439	41.3642842123	True	
6.50116364541	-0.805825623464	3490.78089727	40.9506413702	True	
0.911196396328	-0.814143314163	3480.51738406	40.5411349565	True	
0.597189744567	-0.781287948512	3513.10885853	40.1357236069	True	
1.30864296368	-0.860858771747	3482.46685591	39.7343663709	True	
1.02466310241	-0.799613562177	3492.75718683	39.3370227072	True	
5.01070560104	-0.819740698893	3481.38446618	38.9436524801	True	
5.91376953843	-0.826363900001	3478.78321887	38.5542159553	False	
7.09622663875	-0.826141172728	3478.87128021	38.5542159553	True	
11.0425916681	-0.884801589054	3509.50571488	38.1686737957	True	
7.34077880892	-0.833732608355	3477.26690971	37.7869870578	True	
6.24911052214	-0.762678553585	3550.62448784	37.4091171872	True	
7.7060704455	-0.89878406698	3532.17793339	37.0350260153	True	
9.7391399792	-0.862392107968	3485.85931802	36.6646757552	True	
6.91241633419	-0.802603684951	3493.66774477	36.2980289976	True	
3.84813701188	-0.831245707569	3477.41832856	35.9350487076	True	
8.28678066085	-0.837941779766	3477.06627173	35.5756982206	True	
13.5461471144	-0.819288523305	3481.67510764	35.2199412384	True	
14.4123966096	-0.837815141557	3477.06759153	34.867741826	True	
14.7829512211	-0.841988992338	3477.33985593	34.5190644077	True	
14.2863127103	-0.789886057949	3507.61795913	34.1738737636	True	
12.8518851942	-0.881195368961	3504.65920343	33.832135026	False	
14.9858105685	-0.755984607867	3563.87373277	33.832135026	True	
11.7927553106	-0.821688460686	3480.55217121	33.4938136757	True	
12.5003952406	-0.86819188116	3490.51500352	33.158875539	True	
11.8513914334	-0.857240272706	3482.56396367	32.8272867836	True	
12.218396677	-0.827748603661	3478.40756191	32.4990139158	True	
13.3640975335	-0.831145440243	3477.64274875	32.1740237766	True	
14.3474613988	-0.873895254715	3496.08181239	31.8522835388	True	
12.9350644149	-0.871012365445	3493.1445503	31.5337607034	True	
11.6798354055	-0.829097291006	3478.06601126	31.2184230964	True	
11.8704246167	-0.82198895159	3480.42246262	30.9062388654	True	
11.5688131455	-0.871476423877	3493.60022093	30.5971764768	True	
9.70011201237	-0.85985401523	3484.13755691	30.291204712	True	
11.3323746954	-0.815052585731	3484.03144416	29.9882926649	True	
10.655115076	-0.854605857123	3481.18033676	29.6884097383	True	
8.91652844746	-0.865046030823	3487.86388526	29.3915256409	True	
6.69200630363	-0.787220184866	3511.03619997	29.0976103845	True	
8.62316312766	-0.841075005674	3477.23658825	28.8066342806	True	
11.7635039291	-0.867319999453	3489.75071992	28.5185679378	True	
13.5514597908	-0.860386960899	3484.48377761	28.2333822584	True	
13.5413070413	-0.841581790038	3477.29167234	27.9510484358	True	
11.6127919339	-0.835150754579	3477.14906782	27.6715379515	True	
14.0138326463	-0.780186035897	3520.9376104	27.394822572	True	
11.4877092538	-0.871872099505	3493.99395612	27.1208743463	True	
9.5720179446	-0.855433608221	3481.59274347	26.8496656028	False	
7.76720914914	-0.845503656838	3477.94724718	26.8496656028	True	
7.42781548119	-0.835346353314	3477.13075292	26.5811689468	True	
10.0900638939	-0.86320718512	3486.45296581	26.3153572573	True	
6.31498894314	-0.803153860116	3493.14818502	26.0522036847	True	
8.49678094516	-0.818361461647	3482.14801719	25.7916816479	True	
9.02756238853	-0.813744147448	3484.85420486	25.5337648314	True	
9.33097040889	-0.832622471217	3477.4082463	25.2784271831	True	
9.85503095386	-0.851881788595	3479.96249496	25.0256429113	True	
12.3460056334	-0.83944665621	3477.11563672	24.7753864821	True	
12.3356073407	-0.787984441796	3510.04833546	24.5276326173	True	
11.6251711617	-0.833664950602	3477.28037	24.2823562911	True	
12.4570447216	-0.849863486937	3479.19963269	24.0395327282	True	
12.9515869751	-0.8357673922	3477.11265116	23.799137401	True	
12.462197723	-0.766141521757	3544.20546966	23.5611460269	True	
13.3189181226	-0.824239702034	3479.52823565	23.3255345667	True	
14.7611590355	-0.830774406602	3477.71090247	23.092279221	True	
13.42370135	-0.804982706781	3491.52493408	22.8613564288	True	
12.5668120161	-0.851653574629	3479.87071728	22.6327428645	True	
11.9417527583	-0.805325119832	3491.2268841	22.4064154359	True	
12.0642653273	-0.846794662258	3478.26400266	22.1823512815	True	
12.0416102737	-0.846068123657	3478.08204656	21.9605277687	True	
11.5206930466	-0.86270740273	3486.08697817	21.740922491	True	
14.7313825552	-0.792187842176	3504.79538665	21.5235132661	True	
14.1354712638	-0.837037316776	3477.07091832	21.3082781334	True	
13.9678722809	-0.847272996469	3478.39209051	21.0951953521	True	
14.8646171185	-0.83344938436	3477.3045879	20.8842433986	True	
13.7911870101	-0.852065397437	3480.03824874	20.6754009646	True	
12.6735727034	-0.853755642326	3480.77731737	20.4686469549	True	
13.2205415396	-0.86229169174	3485.78806247	20.2639604854	True	
13.5366161225	-0.813631854501	3484.9282362	20.0613208805	False	
7.81465102794	-0.818017863986	3482.32783982	20.0613208805	True	
10.4004816117	-0.876089094621	3498.48684383	19.8607076717	True	
7.14961958754	-0.850971588311	3479.59706105	19.662100595	True	
6.80974934595	-0.800910517568	3495.28721689	19.4654795891	True	
6.6781771461	-0.818666340508	3481.97860731	19.2708247932	True	
9.26603591154	-0.84010951584	3477.15568178	19.0781165452	True	
10.4176922868	-0.798637999622	3497.58845347	18.8873353798	True	
11.3413838786	-0.831894649345	3477.51660755	18.698462026	True	
11.4636721335	-0.86776472434	3490.13766027	18.5114774057	True	
9.80341639369	-0.80469165135	3491.78003205	18.3263626317	True	
8.81712907126	-0.804866554078	3491.62514592	18.1430990054	True	
