Parameter 1	Parameter 2	Potential	Temperature	Equilibruim
12.5879341239	-0.650438699212	3891.9428593	587.400267188	True	
3.72079139752	-0.753862765965	3567.97340802	581.526264516	True	
13.4030207405	-0.601694055105	4106.63705389	575.711001871	True	
13.9096223934	-0.833870556386	3477.25862658	569.953891852	True	
11.9524838963	-1.03816458548	4135.68231503	564.254352934	True	
3.48194127188	-0.631497485176	3970.79669399	558.611809405	True	
0.218704482561	-0.636637331939	3935.71916117	553.02569131	True	
9.56312847573	-1.04253152498	4166.84463114	547.495434397	True	
13.5725367322	-0.828664497645	3478.17025548	542.020480053	True	
4.28578638119	-0.924153600502	3589.50672274	536.600275253	True	
4.77792759337	-0.953308724395	3682.75094665	531.2342725	True	
3.12824005142	-0.628948598979	3981.65344476	525.921929775	True	
3.42989833415	-0.617331430233	4033.5466257	520.662710478	True	
2.8360591003	-0.740436551813	3597.65995855	515.456083373	True	
4.7116104699	-0.781057145236	3519.54506582	510.301522539	True	
3.73124786491	-0.479678817366	4763.78227756	505.198507314	True	
1.53221657959	-0.789979922069	3505.10734191	500.146522241	True	
0.928802792808	-0.578119035248	4214.04502309	495.145057018	True	
10.0273259986	-0.600271961239	4113.38847608	490.193606448	True	
13.6547494088	-0.67985765706	3779.89353387	485.291670383	False	
7.72551805988	-0.90880928824	3552.31594931	485.291670383	True	
7.1160925705	-0.802823059029	3493.46507904	480.43875368	True	
9.19833783103	-0.885723668944	3510.80956605	475.634366143	True	
5.40658156097	-0.911399755773	3558.02788663	470.878022481	True	
9.1339245923	-0.849743243323	3479.1569283	466.169242257	True	
0.357566813051	-0.83885988341	3470.64263929	461.507549834	True	
10.1937749882	-0.636717723697	3948.91714486	456.892474336	True	
14.174399768	-0.778823526817	3522.9907354	452.323549592	True	
1.40421802131	-0.768880887365	3536.3980903	447.800314096	True	
7.83883465228	-1.07339923875	4410.55204946	443.322310955	True	
9.2268026911	-0.676378049499	3792.38982748	438.889087846	True	
9.66902866524	-0.765228960908	3545.87579422	434.500196967	False	
13.3872284918	-0.755061087872	3565.7774257	434.500196967	True	
13.8944805191	-0.916976265014	3571.17632014	430.155194998	True	
1.14263720249	-0.816068509583	3480.19678359	425.853643048	True	
2.20602751956	-0.640925785828	3929.26497643	421.595106617	True	
1.85258423389	-0.706095302216	3690.38391605	417.379155551	True	
4.03008734245	-0.613979462611	4049.0757476	413.205363996	True	
3.41439831636	-0.502893525591	4628.09354184	409.073310356	True	
11.2926570356	-0.89823357109	3531.17020927	404.982577252	True	
10.3499385887	-0.516395815485	4551.95282826	400.93275148	True	
3.59791312345	-0.770056694006	3536.92914996	396.923423965	True	
8.95227416273	-0.643430286807	3920.68475713	392.954189725	True	
7.2206514293	-0.789321432554	3508.32214178	389.024647828	True	
12.4523470859	-0.963594482308	3722.93971715	385.13440135	True	
14.53524137	-0.733669114363	3615.08290358	381.283057336	True	
10.7573590629	-0.784692275416	3514.46514419	377.470226763	True	
13.7683202233	-0.764655984544	3546.93553073	373.695524495	True	
14.0997801904	-1.07704848787	4442.13460984	369.95856925	True	
6.42483755082	-0.861336354285	3485.10635843	366.258983558	True	
5.06987536092	-0.811862312592	3486.05410798	362.596393722	True	
10.7952803107	-0.907744251804	3550.02317818	358.970429785	True	
12.0421672289	-0.892349327532	3520.9726163	355.380725487	True	
9.05695044591	-0.840359331636	3477.17409649	351.826918232	True	
14.5845072885	-0.860686559041	3484.68181013	348.30864905	False	
8.84727832308	-0.939647229901	3635.40071213	348.30864905	True	
1.96644071161	-0.77617385795	3525.48554581	344.825562559	True	
8.8752852926	-0.810212619605	3487.30202264	341.377306934	True	
13.8505924423	-0.935538652382	3622.44215446	337.963533864	True	
12.6719108615	-0.887649800136	3513.62156005	334.583898526	True	
12.8693973824	-0.916038848829	3568.89861126	331.238059541	True	
13.9128739987	-1.01976549353	4013.15516904	327.925678945	True	
10.9145386576	-0.846939862399	3478.30206381	324.646422156	True	
14.2924166869	-0.859055258754	3483.63568841	321.399957934	True	
6.54562357252	-0.6078565227	4077.65188313	318.185958355	True	
5.41457669703	-0.749516562045	3577.54796589	315.004098771	True	
0.881093847648	-0.74091040435	3591.97925419	311.854057783	True	
14.5910365049	-0.735161910261	3611.32495254	308.735517206	True	
14.9483599203	-0.762812275358	3550.39413033	305.648162034	True	
13.0801337691	-0.795144179017	3501.36308113	302.591680413	True	
13.7635262227	-0.732925743818	3616.97159855	299.565763609	True	
5.92963339014	-1.01248166493	3968.48900434	296.570105973	True	
6.90501269649	-0.905507458675	3545.31603253	293.604404913	True	
5.1359259373	-0.870484051479	3492.58432788	290.668360864	True	
0.205000955179	-0.834207431348	3469.61701338	287.761677256	True	
2.07547425586	-0.877838311011	3499.4915817	284.884060483	True	
6.24457112784	-0.981789268125	3803.5590749	282.035219878	True	
1.52616380115	-0.7777047695	3522.20518746	279.214867679	False	
6.14278464547	-0.715018731496	3665.85014693	279.214867679	True	
7.4165778556	-1.05795342119	4283.41627791	276.422719003	True	
7.14434398314	-0.794053200121	3502.5956755	273.658491813	True	
13.3335002353	-0.872757773224	3494.89263666	270.921906894	True	
1.39017493454	-0.7468180503	3580.450788	268.212687825	True	
3.50140205139	-0.940555154936	3638.15695491	265.530560947	True	
12.4619002951	-0.671850751919	3808.96333699	262.875255338	True	
6.62861435401	-0.713040522277	3671.65766774	260.246502784	True	
0.955148655509	-0.760796579943	3549.61519354	257.644037757	True	
6.19834802528	-0.907928716115	3550.40359637	255.067597379	True	
4.23117621144	-0.846507268733	3478.05685325	252.516921405	True	
5.25129847414	-0.847573471668	3478.42794966	249.991752191	True	
2.48164055802	-0.749502346758	3576.57928545	247.491834669	True	
3.2098050887	-0.84088244278	3476.84208315	245.016916323	True	
9.4147188128	-0.664755575819	3835.6289403	242.566747159	True	
7.0568961743	-0.945988041605	3656.56662881	240.141079688	True	
8.59082241749	-0.871408718353	3493.53184785	237.739668891	True	
7.74871113233	-0.913820542908	3563.62302959	235.362272202	True	
6.16765748344	-0.875057365012	3497.32027449	233.00864948	False	
11.1006127434	-0.897962873721	3530.67663332	233.00864948	True	
2.90890631689	-0.922870288424	3585.80822089	230.678562985	True	
4.62977253456	-0.942934985343	3646.14003814	228.371777355	True	
1.32422939984	-0.849998450058	3476.85797278	226.088059582	True	
14.4447841809	-0.808810748477	3488.36552755	223.827178986	True	
5.21523193214	-0.820763649588	3480.91200775	221.588907196	True	
5.92387636214	-0.823611415634	3479.73748734	219.373018124	True	
9.89211961278	-0.859306232459	3483.7910778	217.179287943	True	
13.1245488385	-0.761733584021	3552.45357999	215.007495063	True	
5.15277249077	-0.785020255655	3513.94792415	212.857420113	True	
5.59432733434	-0.935396515965	3621.98058379	210.728845912	True	
9.02419974552	-0.702252033337	3704.61474845	208.621557453	True	
8.3161525669	-0.819854732547	3481.39384325	206.535341878	True	
4.08784627811	-0.77183681204	3534.01359332	204.469988459	True	
1.02869574259	-0.802458645417	3490.03301466	202.425288575	True	
2.02365993147	-0.754204526646	3565.91671442	200.401035689	True	
3.15147202191	-0.814849897194	3483.71744397	198.397025332	True	
3.44290055752	-0.880178465129	3503.10756876	196.413055079	True	
4.19869418596	-0.827515776804	3478.32407976	194.448924528	True	
7.49580484893	-0.817660432751	3482.51880039	192.504435283	True	
1.22662975415	-0.817589119043	3479.60982076	190.57939093	True	
2.46957353503	-0.604985378167	4089.53362443	188.67359702	False	
4.36203551877	-0.806038525308	3490.48089261	188.67359702	True	
4.84690142684	-0.873352423758	3495.44421487	186.78686105	True	
2.79481730705	-0.951802425724	3676.88363509	184.91899244	True	
5.78960715759	-0.857593932298	3482.73827802	183.069802515	True	
10.9347745131	-0.767465732986	3541.81458133	181.23910449	True	
9.36320487368	-0.77475631004	3529.38161708	179.426713445	True	
4.37022325957	-0.943097173623	3646.66482957	177.632446311	True	
5.39517551095	-0.871159954198	3493.25080537	175.856121848	True	
1.30070055708	-0.594834355169	4134.28143215	174.097560629	True	
0.734780625769	-0.707315752228	3682.11397769	172.356585023	True	
0.895409344029	-0.929858186424	3602.85358967	170.633019173	True	
2.89128976983	-0.765218890106	3545.22621902	168.926688981	True	
4.51895429234	-0.882709723991	3506.55782437	167.237422091	True	
4.60285921324	-0.83129642284	3477.51893275	165.56504787	True	
10.6576559989	-0.779622877326	3521.78056673	163.909397392	True	
5.97421923002	-0.954675563933	3687.89708938	162.270303418	True	
3.400556333	-0.846490669381	3477.88010922	160.647600384	True	
5.54328424812	-0.887353715065	3513.15109667	159.04112438	True	
7.66480073655	-0.732459270495	3618.15641497	157.450713136	False	
1.59836938832	-0.801226988156	3492.83133482	157.450713136	True	
0.394772178174	-0.901667722519	3532.7625576	155.876206005	True	
1.90111359571	-0.847732585617	3477.1626886	154.317443944	True	
2.91141923369	-0.912002348522	3559.04172984	152.774269505	True	
0.935486474253	-0.757159308434	3556.68642745	151.24652681	True	
8.99878113229	-0.82487254605	3479.30021842	149.734061542	True	
5.50282399259	-0.967772396433	3740.33368621	148.236720926	True	
0.255727192055	-0.761782582803	3543.14489049	146.754353717	True	
4.13605777108	-0.832119825556	3477.32734688	145.28681018	True	
14.4522754347	-0.736255038843	3608.60272301	143.833942078	True	
14.8879079152	-0.833433111338	3477.30646218	142.395602657	True	
8.98638133713	-0.828054736492	3478.32450313	140.971646631	True	
8.58466082508	-0.761011100639	3553.84549833	139.561930165	True	
7.07612052663	-0.894968311771	3525.3678752	138.166310863	True	
13.2354072061	-0.649822422284	3894.44000422	136.784647754	True	
14.6171063892	-0.934615688026	3619.61226502	135.416801277	True	
13.9963181661	-0.96608904888	3733.26083067	134.062633264	False	
11.1768587239	-0.777744185384	3524.64849881	134.062633264	True	
9.23149329206	-0.768323440784	3540.28674589	132.722006931	True	
10.175244843	-0.879491511889	3502.50979251	131.394786862	True	
2.85601598737	-0.650720836941	3889.84471976	130.080838993	True	
6.25342325524	-0.938514384938	3631.7569711	128.780030603	True	
13.2001099015	-0.825000808937	3479.25677865	127.492230297	True	
12.0770027574	-0.808669716369	3488.47514652	126.217307994	True	
4.80268424643	-0.778584749499	3523.26013016	124.955134915	True	
6.68183125856	-0.915895329088	3568.5437631	123.705583565	True	
0.153563433467	-0.989297537175	3836.42551348	122.46852773	True	
0.569747033374	-0.938151002402	3627.10915393	121.243842452	True	
0.794770382745	-0.761570625743	3547.33431666	120.031404028	True	
1.1839544398	-0.920404657977	3577.68684628	118.831089988	True	
5.07165806513	-0.88295773091	3506.92692471	117.642779088	True	
9.93877793143	-0.715209885667	3665.32358854	116.466351297	True	
12.9611204801	-0.856388738359	3482.09458457	115.301687784	True	
13.6060962095	-0.873381603922	3495.53992728	114.148670906	True	
6.95346091939	-0.85373043731	3480.75717034	113.007184197	True	
0.14752745449	-0.831121843926	3469.51161307	111.877112355	True	
8.90955424053	-0.749119581502	3578.47540379	110.758341231	True	
9.77576315556	-0.846446238062	3478.17438982	109.650757819	True	
5.06765109685	-0.852712149848	3480.25473795	108.554250241	True	
9.27475987726	-0.964636228707	3727.22133283	107.468707739	False	
8.44413782414	-0.861117081713	3484.96915977	107.468707739	True	
6.0851634319	-0.909726299676	3554.30955841	106.394020661	True	
3.22494485178	-0.86363995876	3486.43438346	105.330080455	True	
4.04600654641	-0.713484806834	3670.12176309	104.27677965	True	
6.63783950363	-0.793146582046	3503.64399214	103.234011854	True	
10.4782827556	-0.755283462974	3565.31696021	102.201671735	True	
5.41929342972	-0.957209682971	3697.54261642	101.179655018	True	
12.7859949654	-0.745604676894	3586.35456341	100.167858467	True	
10.525768362	-0.836116562101	3477.09645587	99.1661798828	True	
7.23624727669	-0.819154354619	3481.73515571	98.1745180839	True	
6.45618787428	-0.933053890045	3614.88116375	97.1927729031	True	
13.1562433385	-0.84484446634	3477.8097152	96.2208451741	True	
13.6678389318	-0.794969175317	3501.56019964	95.2586367223	True	
12.9948769956	-0.688667290885	3749.19998734	94.3060503551	True	
13.3870336723	-0.858791531429	3483.47393702	93.3629898516	True	
14.9407757929	-0.69017800728	3744.07535203	92.429359953	False	
11.1708918466	-0.823203459204	3479.92287058	92.429359953	True	
11.9360580248	-0.851364404772	3479.75600647	91.5050663535	True	
13.0897886379	-0.825674174628	3479.02969917	90.59001569	True	
11.3451530081	-0.792881906081	3503.96991443	89.6841155331	True	
11.1718457016	-0.839577333953	3477.12262888	88.7872743777	True	
10.7807418816	-0.773323632813	3531.72718177	87.899401634	True	
11.9607904884	-0.815128266622	3483.98522909	87.0204076176	True	
14.7777395044	-0.868153477385	3490.48088677	86.1502035415	True	
13.324214257	-0.840399168136	3477.17830774	85.288701506	True	
14.5458524818	-0.868785647176	3491.04861356	84.435814491	True	
13.202598314	-0.744272841192	3589.4094614	83.5914563461	True	
14.9773721449	-0.873825945072	3496.00822563	82.7555417826	True	
9.90907387023	-0.843686713723	3477.59085313	81.9279863648	True	
10.5035331371	-0.889828703993	3516.94258989	81.1087065011	True	
13.4092092916	-0.810448490695	3487.12979861	80.2976194361	True	
12.3577490752	-0.837248176413	3477.06831058	79.4946432418	True	
12.879338637	-0.695825949291	3725.28303008	78.6996968093	True	
11.1640026119	-0.822362678691	3480.26444925	77.9126998413	True	
10.3338444643	-0.806844182613	3489.94099421	77.1335728428	False	
11.2978557067	-0.826673325019	3478.71533995	77.1335728428	True	
9.18304127277	-0.870184770927	3492.34718339	76.3622371144	True	
9.27088535718	-0.915269402659	3567.05044654	75.5986147433	True	
11.6741068262	-0.873021754875	3495.16503852	74.8426285958	True	
11.1168836846	-0.714554430787	3667.23355241	74.0942023099	True	
6.87926714713	-0.837608182853	3477.05707189	73.3532602868	True	
12.8721326844	-0.802186870192	3494.0705666	72.6197276839	True	
8.4162442015	-0.878578547298	3501.39375363	71.8935304071	True	
11.7952147617	-0.740300452982	3598.74751785	71.174595103	True	
8.43463716878	-0.821527123447	3480.62071289	70.462849152	True	
10.4500784178	-0.809422499285	3487.89548495	69.7582206605	True	
7.68587513751	-0.826466204445	3478.77384606	69.0606384538	True	
7.15365162169	-0.837065076404	3477.06308432	68.3700320693	True	
10.9017352639	-0.860135210563	3484.31928278	67.6863317486	True	
11.4555145446	-0.866300019613	3488.88565751	67.0094684311	True	
11.9678106432	-0.825894479224	3478.95803479	66.3393737468	True	
13.7448587202	-0.796625289772	3499.72561626	65.6759800093	True	
9.96528663913	-0.794980243499	3501.54720746	65.0192202093	False	
12.0719724343	-0.873143964956	3495.29191603	65.0192202093	True	
12.7146254311	-0.86359170479	3486.74015416	64.3690280072	True	
14.0139255181	-0.755737892084	3564.38043368	63.7253377271	True	
11.545544638	-0.91696653314	3571.15246142	63.0880843498	True	
10.3398449922	-0.821086256013	3480.81917765	62.4572035063	True	
12.4760135657	-0.923202471527	3587.05744052	61.8326314713	True	
9.0721850867	-0.876627524587	3499.0990375	61.2143051565	True	
9.02656128298	-0.848888527341	3478.87198389	60.602162105	True	
5.01706946687	-0.813849645799	3484.71909475	59.9961404839	True	
3.86895589073	-0.809955158346	3487.27680938	59.3961790791	True	
5.85724018402	-0.846223349544	3478.0934246	58.8022172883	True	
7.00313442561	-0.820948761221	3480.87274428	58.2141951154	True	
8.65717709963	-0.859474930952	3483.89578668	57.6320531643	True	
7.93260168174	-0.834489448622	3477.19658578	57.0557326326	True	
6.73734346079	-0.758017944923	3559.73489136	56.4851753063	True	
8.29370793155	-0.927584176598	3599.0232474	55.9203235532	True	
5.53136628962	-0.765063524632	3546.13370776	55.3611203177	True	
7.9569363947	-0.770352728608	3536.73921078	54.8075091145	False	
0.85275193782	-0.837763339666	3473.0868795	54.8075091145	True	
1.88295975151	-0.825977714947	3477.43596115	54.2594340234	True	
2.15051930212	-0.800837527335	3494.12214883	53.7168396831	True	
2.21110144373	-0.762507782996	3549.64358699	53.1796712863	True	
1.03839248647	-0.851941320766	3476.84009451	52.6478745734	True	
2.86580353933	-0.829918216807	3477.32875852	52.1213958277	True	
5.09812599685	-0.828797111019	3478.07804372	51.6001818694	True	
0.597466584021	-0.81761622022	3477.05537897	51.0841800507	True	
2.23905498486	-0.92824336782	3600.1800476	50.5733382502	True	
3.46937161112	-0.768867262984	3538.9573459	50.0676048677	True	
1.9344213848	-0.901113280757	3535.49962312	49.5669288191	True	
0.919791311539	-0.800529863925	3491.43563461	49.0712595309	True	
0.490226578133	-0.848271917787	3473.20938782	48.5805469356	True	
2.47714120306	-0.8259044704	3478.12717877	48.0947414662	True	
1.78643022676	-0.835651531221	3475.52799179	47.6137940515	True	
3.91957224965	-0.865957295324	3488.43267015	47.137656111	True	
4.98809619765	-0.941992939328	3643.02473168	46.6662795499	True	
7.84353028219	-0.899998060047	3534.44257598	46.1996167544	True	
9.25950902629	-0.780065027524	3521.11706776	45.7376205869	True	
7.39411467651	-0.841120730996	3477.23703644	45.280244381	True	
5.71349638928	-0.78095590542	3519.75927827	44.8274419372	True	
4.46101512252	-0.829830870848	3477.78866459	44.3791675178	False	
4.3660732857	-0.912862594702	3561.31024822	44.3791675178	True	
6.2695754947	-0.863559444245	3486.6996271	43.9353758426	True	
3.51076298447	-0.810287729815	3486.93672856	43.4960220842	True	
3.28582671856	-0.81179227894	3485.78038817	43.0610618634	True	
6.63285181332	-0.815937671794	3483.48640566	42.6304512447	True	
6.16209680455	-0.900579365438	3535.53089899	42.2041467323	True	
5.27099629918	-0.810908438842	3486.74185839	41.782105265	True	
6.36834360862	-0.85842245449	3483.2359678	41.3642842123	True	
6.97202553915	-0.850686179159	3479.48809946	40.9506413702	True	
9.51778327566	-0.799384957789	3496.82095174	40.5411349565	True	
10.7858436485	-0.871579869671	3493.70260781	40.1357236069	True	
11.3113349801	-0.811541967098	3486.34354872	39.7343663709	True	
10.6547282147	-0.823088811495	3479.96823141	39.3370227072	True	
13.9727904981	-0.839592847623	3477.12362613	38.9436524801	True	
12.6483101425	-0.900170106049	3534.7702227	38.5542159553	True	
14.1562628418	-0.847008286308	3478.32042298	38.1686737957	True	
12.1024313082	-0.904290492656	3542.83521952	37.7869870578	True	
14.7446847001	-0.798495452798	3497.73675278	37.4091171872	True	
12.6060462346	-0.816384577958	3483.23924562	37.0350260153	True	
12.0999167616	-0.834344153085	3477.2127787	36.6646757552	False	
12.6926668942	-0.84878527095	3478.84006454	36.6646757552	True	
12.2164384072	-0.831995565479	3477.50087949	36.2980289976	True	
11.2764534824	-0.808662296101	3488.48085796	35.9350487076	True	
14.8139602615	-0.844803019006	3477.80125184	35.5756982206	True	
