Parameter 1	Parameter 2	Potential	Temperature	Equilibruim
0.446861888171	-0.760372814133	3547.41307688	76.1507073717	True	
4.01155763324	-0.837366246504	3476.89570138	75.389200298	True	
0.00423778305671	-0.75573102781	3552.40048032	74.635308295	True	
4.2567230595	-0.82788800111	3478.23098738	73.8889552121	True	
1.09666775876	-0.826615540716	3475.477965	73.1500656599	True	
3.13363251365	-0.851147740009	3479.27905141	72.4185650033	True	
5.90835748626	-0.86408309044	3487.08980918	71.6943793533	True	
5.34782866858	-0.835902003982	3477.06071836	70.9774355598	True	
7.16281501276	-0.83589236832	3477.09917611	70.2676612042	True	
0.78433872934	-0.805489986071	3486.32097073	69.5649845921	True	
0.716384855058	-0.907164276863	3545.31247945	68.8693347462	True	
0.953580185897	-0.875926085154	3495.17946874	68.1806413988	True	
2.84343979177	-0.867255188451	3489.20105898	67.4988349848	True	
6.88948263718	-0.839982766608	3477.13821845	66.8238466349	True	
2.5659249768	-0.827857379144	3477.62581551	66.1556081686	True	
6.42940483614	-0.862166492925	3485.68505991	65.4940520869	True	
4.98394492751	-0.838718925728	3477.02034016	64.839111566	False	
4.5779633437	-0.78768455311	3510.32428374	64.839111566	True	
0.674189120139	-0.873909751486	3491.95178197	64.1907204504	True	
0.0817410733936	-0.82953873801	3469.24343197	63.5488132459	True	
0.42982996615	-0.793330509103	3496.4161462	62.9133251134	True	
2.73623913675	-0.829270375654	3477.3941599	62.2841918623	True	
9.19797567218	-0.852405520934	3480.17940226	61.6613499436	True	
8.57025957198	-0.843178014838	3477.50563007	61.0447364442	True	
11.5657399696	-0.793868573454	3502.81726072	60.4342890798	True	
11.2667139959	-0.836009845418	3477.10110773	59.829946189	True	
14.3073008687	-0.767741104078	3541.32272079	59.2316467271	True	
12.8014913857	-0.874264826884	3496.47666388	58.6393302598	True	
12.6537767553	-0.870438335572	3492.58985871	58.0529369572	True	
11.4971693664	-0.879193710892	3502.14363041	57.4724075876	True	
9.31989939896	-0.861556813831	3485.27132998	56.8976835118	True	
9.24389778771	-0.774523401692	3529.7593865	56.3287066766	True	
9.90445893843	-0.806193275652	3490.48440357	55.7654196099	True	
11.6096924088	-0.864116537716	3487.1387508	55.2077654138	True	
14.6065405401	-0.758244293844	3559.29616119	54.6556877596	True	
13.9351238206	-0.836017976655	3477.10086587	54.109130882	True	
12.090700342	-0.814708527662	3484.24377736	53.5680395732	True	
9.05211600625	-0.807934253906	3489.05426381	53.0323591775	True	
10.0387471531	-0.865632676117	3488.33630842	52.5020355857	True	
12.4126309211	-0.870502204733	3492.65107411	51.9770152299	True	
9.40159271789	-0.864099120595	3487.12475693	51.4572450776	False	
6.52163139005	-0.823861868416	3479.65418199	51.4572450776	True	
1.19091197879	-0.847086612939	3475.58594995	50.9426726268	True	
1.10785667566	-0.894177640887	3521.52816483	50.4332459005	True	
2.32706895479	-0.718766087696	3653.76291664	49.9289134415	True	
1.36081599745	-0.84028396042	3474.78233005	49.4296243071	True	
2.06980496613	-0.802016337428	3492.88470551	48.935328064	True	
0.509651997564	-0.817803464422	3476.46334948	48.4459747834	True	
3.18991203428	-0.755669927705	3564.00897613	47.9615150355	True	
0.869460530874	-0.852074469506	3476.32577164	47.4818998852	True	
1.10778708119	-0.790176213217	3503.61317667	47.0070808863	True	
0.151583357878	-0.840258613713	3469.32551708	46.5370100775	True	
0.177688509693	-0.828194241256	3470.30693759	46.0716399767	False	
1.50766254489	-0.85118250692	3477.70204851	46.0716399767	True	
1.19412327679	-0.830545589832	3474.83963749	45.6109235769	True	
1.72747835683	-0.844990008389	3476.20903082	45.1548143412	True	
2.59733104831	-0.770054113236	3536.37553129	44.7032661978	True	
1.07443908333	-0.845152587776	3474.76052249	44.2562335358	True	
1.88828032085	-0.780091992787	3519.34356723	43.8136712004	True	
2.01386995005	-0.825310901615	3477.83484258	43.3755344884	True	
1.14622118367	-0.791961634784	3501.58145731	42.9417791435	True	
1.54980672319	-0.810566486271	3484.84760192	42.5123613521	True	
3.47844326941	-0.816752195011	3482.71438915	42.0872377386	True	
5.94250710533	-0.781680897925	3518.70619293	41.6663653612	True	
12.0459449092	-0.831520130762	3477.57773875	41.2497017076	True	
14.5735587237	-0.878404547578	3501.18605365	40.8372046905	True	
14.7876132804	-0.871758197116	3493.88020507	40.4288326436	True	
13.778461959	-0.852441775867	3480.19564289	40.0245443172	True	
13.0187735779	-0.828506598776	3478.2095285	39.624298874	True	
7.85716598516	-0.834710546237	3477.17795849	39.2280558852	True	
7.60292337953	-0.712773299702	3672.45807502	38.8357753264	True	
4.5053593354	-0.768207631932	3540.36095355	38.4474175731	True	
6.33235116062	-0.826689547361	3478.69305832	38.0629433974	True	
14.068174413	-0.876475161304	3498.92563607	37.6823139634	True	
12.1128596517	-0.827345390568	3478.51930377	37.3054908238	True	
14.6112720831	-0.814044622666	3484.6622506	36.9324359156	True	
14.7820730838	-0.802810971372	3493.4850032	36.5631115564	False	
13.0022959866	-0.842645437012	3477.42737892	36.5631115564	True	
8.94228304817	-0.852204724862	3480.09486697	36.1974804408	True	
9.89257296761	-0.865695038547	3488.38699363	35.8355056364	True	
8.39537393507	-0.821014426408	3480.84975816	35.4771505801	True	
6.04090490069	-0.862617439019	3486.00134286	35.1223790743	True	
5.4639757462	-0.891969310139	3520.31949557	34.7711552835	True	
4.01162102358	-0.811315970844	3486.31552258	34.4234437307	True	
4.92726708773	-0.845318405041	3477.84333396	34.0792092934	True	
7.15811940704	-0.886748324039	3512.28519912	33.7384172004	True	
5.75521525062	-0.827632645395	3478.40818605	33.4010330284	True	
6.31685868389	-0.8541185221	3480.93073411	33.0670226982	True	
6.3879277743	-0.758482550099	3558.7994657	32.7363524712	True	
8.17250003397	-0.809699411588	3487.6834028	32.4089889465	True	
