Parameter 1	Parameter 2	Parameter 3	Potential	Temperature	Equilibruim
-6.3820511494	2.1266972385	1.35817247644	11353.5065086	3597.17579818	False	
-2.39814932341	-0.192600886647	0.409688073762	4764.35603093	3597.17579818	True	
-1.09825125393	-1.33155194606	0.100739931372	9567.24720876	3417.31700828	True	
-0.787901442842	-1.46596138567	1.35141924211	14703.9195376	3246.45115786	True	
-8.14906823155	1.5258430441	2.6390368393	4271.43489818	3084.12859997	True	
-3.78313568591	-0.312806292916	1.17927653462	5398.79960626	2929.92216997	True	
-3.8400964656	1.03299140263	0.95611928413	5151.80894209	2783.42606147	True	
-2.01448910433	-0.345745515793	0.155582914248	4316.45612351	2644.2547584	True	
-7.56020706517	-0.463674352762	2.46438479374	4149.5282228	2512.04202048	True	
-5.58638795884	2.02192476694	1.66361355131	4824.35263144	2386.43991945	True	
-3.29191680036	2.68690174832	0.484484149255	4359.1070568	2267.11792348	True	
-0.825832823457	-0.0843580137008	-0.0664208839524	6411.27739927	2153.76202731	True	
-5.21451102387	-0.156915253233	1.58921682039	4593.96682687	2046.07392594	True	
-4.71584160973	-0.0329306933211	1.22997029194	4236.544661	1943.77022964	True	
-7.34557324127	2.44031601459	2.55319876738	5965.37712513	1846.58171816	True	
-6.73240916714	-0.159118830583	2.1841464956	4334.39472194	1754.25263225	True	
-2.80008660335	-0.955763143997	1.50018988349	5571.00053513	1666.54000064	False	
-1.26205231377	-0.784100477001	-0.229031383191	5137.21130811	1666.54000064	False	
-7.01066692154	0.0439994227575	2.33464369125	4671.27732511	1666.54000064	True	
-2.809333206	1.50821237481	0.521826644968	5301.4319141	1583.21300061	True	
-5.5187083447	-1.08180726577	2.24295929346	5278.98034924	1504.05235058	True	
-5.20108877364	0.732174954898	1.43688366022	4432.61428493	1428.84973305	True	
-4.34715827458	1.30878883498	1.11411582768	4731.45796483	1357.4072464	True	
-5.23264394095	1.2843449767	1.50313375714	4756.4458209	1289.53688408	False	
-0.902438156207	0.78121533441	-0.252801674278	5634.88596646	1289.53688408	True	
-2.66825146128	1.95489527873	0.149928221456	4682.70098608	1225.06003987	True	
-4.35033490502	0.516924489223	0.763743673746	5574.600795	1163.80703788	True	
-3.26567533001	1.49794801494	0.344784958513	5053.59593447	1105.61668599	True	
-3.63782005557	2.65409070694	0.671338141646	4310.38708063	1050.33585169	False	
-0.451015713966	1.13487115083	-0.537707011459	5383.42697852	1050.33585169	False	
-1.16247812606	2.92955923037	-0.337070969024	4800.59814642	1050.33585169	True	
-4.83476612162	0.963162237402	1.15093926016	4303.37062684	997.819059103	True	
-1.6958744954	-0.996560317472	0.750725855965	5025.01613391	987.840868512	True	
-4.86833088743	-0.644310221161	1.57785024992	4122.96827246	977.962459826	True	
-7.85492999502	-0.313198809103	2.58397172506	4139.0756294	968.182835228	True	
-7.49209228221	1.85752593997	2.73490006249	7447.30520122	958.501006876	True	
-8.23949679962	1.41728449497	2.77189067515	4549.81441334	948.915996807	True	
-5.3268004708	-1.02655158253	1.86905114861	4911.64078163	939.426836839	True	
-5.38248882796	-0.857081455662	2.07339119588	4291.31009342	930.032568471	True	
-6.04192816642	0.0633315267585	1.66545994108	4363.17416065	920.732242786	True	
-5.29497050485	-0.890276413554	1.96154870926	4255.18921301	911.524920358	True	
-2.46289308703	2.61287231491	0.118687339619	4481.17094244	902.409671154	True	
-3.04414120706	-0.262906402421	0.34803818245	4727.20493149	893.385574443	True	
-1.46108583777	-0.292849504953	-0.0659278716954	4482.42661052	884.451718699	True	
-3.87020684495	2.3253094525	0.684657354242	4472.75453344	875.607201512	True	
-5.59043707098	-0.954459313206	1.71640491715	5114.59952108	866.851129496	True	
-5.54977827769	2.40918941828	1.47511615844	4278.03547104	858.182618201	True	
-8.09785385277	-0.595171240273	2.8529495655	4049.58427636	849.600792019	True	
-2.85038033031	-0.761571559305	1.2531896243	5135.81550014	841.104784099	True	
-2.68649957596	0.12795599548	0.154323999803	4831.01485305	832.693736258	True	
-4.2608075915	0.31682033118	0.798808570843	4878.36199765	824.366798896	True	
-2.49147602896	-0.556136573933	0.279785007657	4321.32899568	816.123130907	True	
-2.52645048613	1.34849365781	0.329799271734	4791.5913019	807.961899598	True	
-7.43444640337	0.376130019434	2.28127938255	4292.91218963	799.882280602	True	
-4.34029794637	2.63678803932	0.992549864468	4301.25218403	791.883457796	False	
-7.6458951034	1.70499875054	2.28307431276	4631.59070887	791.883457796	True	
-6.55876308734	-0.135687685785	2.33525328694	5683.9637932	783.964623218	True	
-3.02100211975	1.21181691458	0.484292327554	4482.81861786	776.124976986	True	
-6.18971548925	-0.632925452586	1.72553437515	5144.74819092	768.363727216	True	
-1.85902703165	-0.925804028886	0.446430752727	4441.07081024	760.680089943	True	
-6.55290392637	2.19698334185	2.10740268823	5001.13707292	753.073289044	True	
-7.11831621516	2.99190798114	2.33629236095	4880.55106067	745.542556154	True	
-5.83463601355	-0.690000659523	1.87908373485	4057.39863328	738.087130592	True	
-2.94793168055	1.99486408912	0.188095332664	5292.32316532	730.706259286	True	
-4.2961737052	0.782462747669	1.12088913647	4856.36110141	723.399196693	True	
-5.73702693806	1.49538025437	1.67343712153	4498.35262589	716.165204726	True	
-8.04545847116	-0.236048214052	2.96102964244	5231.19874051	709.003552679	True	
-5.01714426445	1.95221160139	1.38103385852	4608.39438618	701.913517152	True	
-1.76730344914	0.808401057253	-0.17589860777	4676.09204703	694.894381981	True	
-4.55867184665	-0.710691210596	1.44040023486	4061.48708268	687.945438161	True	
-4.62075124037	0.513413674182	1.39011657738	5843.01067352	681.065983779	True	
-1.31721229945	-0.693927839756	-0.147913863138	4577.32072522	674.255323942	True	
-6.41472758489	2.04218400743	1.93829450491	4388.54070943	667.512770702	False	
-7.69577952292	1.95954998477	2.75749432626	6573.38038925	667.512770702	True	
-3.75233617521	0.749439242484	0.733051575932	4293.34566933	660.837642995	False	
-1.21205536356	0.116220888536	-0.143721642641	5049.46091042	660.837642995	True	
-7.16115680346	-0.768777304404	2.67417795432	4109.855742	654.229266565	True	
-7.88280671334	-0.554004624165	2.38680946995	5592.65401987	647.6869739	True	
-2.15651989325	-0.146249417613	0.259704614809	4639.94808876	641.210104161	True	
-6.33387814758	0.571538531719	1.67578274781	4977.25663996	634.798003119	True	
-3.79462661013	-0.976506843599	1.06474677434	4847.68370642	628.450023088	True	
-6.18412800511	-0.209503129166	1.97944399418	4391.05334174	622.165522857	True	
-4.86728502486	0.17357644433	1.25466540807	4241.88142014	615.943867628	True	
-5.71470312291	1.53981969109	1.63354346952	4382.33272276	609.784428952	True	
-4.04503178	-0.271768238035	0.854369373458	4307.18083948	603.686584662	True	
-2.95661366781	1.96196957804	0.392573521653	4358.63318614	597.649718816	True	
-5.89978134682	2.49831364734	1.6408078555	4269.55745779	591.673221628	True	
-7.67832347375	0.391661076203	2.40934122746	4253.24459194	585.756489411	True	
-8.02895216538	0.308582551475	2.80250192994	5084.60364599	579.898924517	True	
-5.60533358078	1.03455413902	1.64606444153	4624.05144236	574.099935272	True	
-2.52562888188	0.647512302186	0.318399083774	4652.81764501	568.358935919	True	
-5.94803697665	2.54809211438	1.85689895716	5100.24994361	562.67534656	True	
-8.65681346837	2.61047749231	2.80791757271	4290.6860359	557.048593095	False	
-8.42849489963	0.794369372076	2.81402703246	4351.80773644	557.048593095	True	
-3.72033508822	-0.047217439829	0.882648225081	4479.02446862	551.478107164	True	
-8.15489550855	-0.605297775518	2.88224354796	4046.84149913	545.963326092	True	
-5.93626119021	0.867751025219	1.58740321455	4413.11966737	540.503692831	True	
-2.92613225419	-1.03028647845	0.935057422451	4893.84660206	535.098655903	True	
-4.57359525464	1.34394238126	0.982842268217	4479.69401363	529.747669344	True	
