Parameter 1	Parameter 2	Parameter 3	Parameter 4	Potential	Temperature	Equilibruim
3.93544846792	7.50199660622	-0.464250336796	1.26340832398	2182.27497443	732.473410227	True	
1.44996722968	2.46824809548	0.272551632181	2.62241972563	4646.40299088	725.148676125	True	
2.80180838671	1.65049343084	-0.392651260728	1.3598818642	1401.50304949	717.897189364	True	
3.26749503741	-3.53431278655	-0.588575492642	2.65731681509	1356.12896047	710.71821747	True	
3.46381454949	9.82944064022	-0.51632817871	2.21369509215	1813.19641207	703.611035296	True	
3.99223013403	9.32458746258	-0.551298497446	2.48768698963	2103.56485537	696.574924943	True	
2.1856931834	-0.333667390122	-0.231109989305	1.61184881948	1459.69647317	689.609175693	True	
1.66424539822	-1.08516465459	-0.0227363648617	1.85104153693	2138.10325252	682.713083936	True	
2.94451992231	9.29041251467	-0.472340584782	1.293095569	1662.72075897	675.885953097	True	
3.35341954425	-1.47633898388	-0.557726407307	2.2421128901	1342.55518505	669.127093566	True	
9.62104310933	0.732834501803	-0.604914456301	1.02409504259	4044.44415352	662.43582263	True	
3.02818467609	-1.79578400536	-0.589286836956	2.32295098567	1428.04486299	655.811464404	False	
1.24341032391	3.03441447921	-0.314412153985	1.45471846776	2352.29755867	655.811464404	True	
2.34811744317	7.31189849013	-0.544803616918	2.06487729459	1963.36905107	649.25334976	True	
2.08470758549	-2.07061316632	-0.258016558972	1.72021623564	1493.28101736	642.760816262	True	
3.38681118478	-1.01837490641	-0.452178418671	1.50745173997	1161.55622675	636.3332081	True	
3.60831025097	-1.48660703229	-0.568404590428	1.91759774071	1353.23760886	629.969876019	True	
1.82151462473	-0.993562888692	-0.411780455545	2.98623560643	1851.98808273	623.670177259	True	
2.34048033628	5.87814315084	-0.618538991515	2.78122635944	2424.73898466	617.433475486	True	
4.82549470206	-1.90250063442	-0.543414297411	2.52642483046	2303.52702551	611.259140731	True	
4.21442268098	5.38367442965	-0.860857972248	2.16544221443	4721.73661906	605.146549324	True	
1.66647941843	-0.548806444042	-0.125534666191	1.44484507418	1743.41149965	599.095083831	True	
2.34157073066	2.77941787203	-0.519599910325	1.72587265145	1743.13779197	593.104132992	True	
5.41439838246	-2.31841416616	-0.673565737362	2.11558688357	2841.64659129	587.173091662	True	
3.37737142992	-2.19425135688	-0.437948281276	1.76577101734	1258.56645973	581.301360746	True	
3.55706988615	1.51053148833	-0.417797868671	1.51612251422	1750.33830006	575.488347138	False	
0.644527081949	-1.45482298483	0.335748396179	1.70138963574	3370.3378918	575.488347138	True	
2.03593656186	-2.91265177729	-0.444371683693	2.07617255997	1685.36961283	569.733463667	True	
1.54357474205	1.21565278753	-0.10226400213	1.08770204027	1884.6121961	564.03612903	True	
3.17364080057	-2.52745316974	-0.160084133408	1.61073070895	2213.2240507	558.39576774	True	
3.67634694482	1.05450470358	-0.479098278423	2.03124550864	1769.55766328	552.811810062	True	
3.1167365627	2.78882592738	-0.307561451833	1.25995726458	1972.31630271	547.283691962	True	
1.04579491234	-0.83974592882	-0.220106434453	1.99457393347	2180.57524327	541.810855042	True	
2.8584967858	-1.48799984278	0.168335860216	1.19891409879	3434.6253672	536.392746492	True	
0.690437853976	-2.74586302492	-0.179084310062	2.62991818515	2617.57226792	531.028819027	True	
1.9960847632	-0.178705418061	-0.216086949101	1.58362322608	1524.43877372	525.718530837	True	
2.91591083184	8.15386129001	-0.252273833527	1.06662565689	2361.1638861	520.461345528	True	
2.55948147996	2.19277110056	-0.34643386855	1.40345663583	1561.71881114	515.256732073	True	
4.53204440451	-3.36330096058	-0.333198957239	1.67340804492	2919.36967284	510.104164752	True	
3.99513383394	5.10316854072	-0.477079163612	2.79284274867	2221.72592682	505.003123105	True	
1.73193456649	5.82585247809	0.00854010770933	2.72901436506	3335.34343913	499.953091874	False	
4.75905310785	-0.798469481741	-0.440320051073	2.62421054145	2725.90120069	499.953091874	True	
2.66814811397	2.93716963569	-0.450245347489	1.30303958574	1461.88025201	494.953560955	True	
2.41315839074	3.02768669473	-0.373270781443	2.12944571388	1704.4235685	490.004025345	True	
4.29702129106	-0.770518476694	-0.431869801085	2.73655031278	2393.61228268	485.103985092	True	
6.14960667221	3.16178637445	-0.53737088149	2.32622552289	3558.32454277	480.252945241	True	
2.16449486468	-1.19379945876	-0.388352193018	1.38435426389	1364.93313413	475.450415789	True	
3.90504232134	-6.02406662912	-0.330498235362	2.68941275241	2813.72843562	470.695911631	True	
3.4291531179	-0.947120114485	-0.447307329659	1.40723000508	1190.93513933	465.988952514	True	
2.37401013353	3.31579143386	-0.336987865072	2.50533778595	1842.40851974	461.329062989	True	
1.59003051072	1.65436950154	-0.280040730388	1.52439932533	1884.96343861	456.715772359	True	
3.77363876788	9.66341673996	-0.435872476974	1.87996793948	2183.29619796	452.148614636	True	
2.994112996	-2.89176708963	-0.543189916622	2.83481008074	1267.16025198	447.627128489	True	
-0.276444144832	-2.00579677012	0.341741656541	2.76530501158	3594.39940642	443.150857205	True	
4.19680913964	6.16118504379	-0.423317888048	1.63736086385	2560.93441792	438.719348632	True	
2.69670194781	-2.64855968095	-0.451013424702	1.78111886821	1438.48198756	434.332155146	True	
2.96218837062	2.43132172573	-0.472789613606	1.57968514924	1487.78129667	429.988833595	True	
2.27586702832	2.0091376459	-0.491793836482	1.23427895574	1554.49002144	425.688945259	False	
3.85791943302	9.87903779012	-0.641100575785	2.08983638771	2196.8532685	425.688945259	True	
2.44808176767	-1.99402461609	-0.273129914033	2.17510159428	1315.93253452	421.432055806	True	
2.35556034519	0.520352920494	-0.525268634752	2.25304363128	1692.9735047	417.217735248	True	
4.47139831659	0.304572324993	-0.403388168993	2.74389321074	2773.21229188	413.045557896	True	
3.17085991387	-2.62072236249	-0.636150818085	2.62134447471	1659.13960284	408.915102317	True	
2.17758938952	4.73200136191	-0.398379591544	2.87309875382	1814.0587668	404.825951293	True	
3.1309307802	-2.3681427556	-0.477588605274	2.88597698699	1310.48177997	400.777691781	True	
2.69959656477	2.95455662288	-0.251860833008	2.47103985188	2271.47837243	396.769914863	True	
1.5849521343	-3.84455434581	0.0783284458571	2.85583133284	2502.23189277	392.802215714	True	
3.86193291255	5.70350297578	-0.584614375677	2.78375439021	2039.70255304	388.874193557	True	
2.74425392401	2.40906164435	-0.33859197354	1.36434188669	1644.21621347	384.985451621	True	
3.35339330782	-1.50243289771	-0.547997036237	1.78556805826	1222.42786441	381.135597105	True	
2.8096125656	-0.950496130748	-0.324971089654	1.59419973916	1200.01297167	377.324241134	True	
1.9647006917	2.74313459962	-0.336647344364	2.83311202327	1926.99183687	373.550998723	True	
3.65779631876	6.34052509188	-0.499503369634	2.12872615605	1929.98160312	369.815488736	True	
1.06122974313	-0.321576343043	-0.06668453021	1.22938169407	2205.35484082	366.117333848	True	
3.40274993763	-1.5784361649	-0.461005990706	2.0918392585	1231.59683483	362.45616051	True	
1.74483095558	3.71798429109	-0.174784515875	1.75899178593	2318.66445832	358.831598905	True	
3.45586217841	-2.73567151679	-0.412820885473	1.54698531046	1885.44245365	355.243282916	True	
2.43349375009	9.42504727532	-0.580262233868	1.7033842372	2074.70810131	351.690850086	True	
3.09005077396	-5.44703505437	-0.328674650183	2.89838104469	1616.13259613	348.173941586	True	
4.0843643867	0.613192978494	-0.445670215353	1.38086851832	1831.15650304	344.69220217	True	
2.64172694871	7.80793564036	-0.346693173552	1.30321422229	1849.31991446	341.245280148	False	
2.76133008565	2.89682263424	-0.414021069332	1.12664949302	1442.0961122	341.245280148	True	
3.79314240611	1.28835482677	-0.424437941259	1.87206095102	1994.91234322	337.832827347	True	
2.94450864706	0.532856467656	-0.325436562957	1.07219081225	1233.2414212	334.454499073	True	
2.67387825157	3.89792773295	-0.598234738401	1.07099422403	1884.0247859	331.109954082	True	
3.07375879596	-0.17499682053	-0.390773261068	1.24143082859	1112.80585093	327.798854542	True	
2.91374756433	-0.0469687289922	-0.481521411792	1.19487044516	1060.11550963	324.520865996	True	
3.28367299746	-3.58356823712	-0.278035919455	2.74162642976	1641.52505127	321.275657336	True	
2.71020771155	0.262968222703	-0.325452105519	1.04963301844	1128.62433067	318.062900763	True	
2.9690420747	2.75053796179	-0.521736912644	2.29737825507	1610.70267155	314.882271755	True	
2.27344115585	-0.212163131207	-0.127778332982	1.64720702123	1921.7093915	311.733449038	True	
3.36793901871	-0.376208866366	-0.42417848835	1.55022559059	1253.72169244	308.616114547	True	
3.44744042098	7.14348013788	-0.641220738766	1.84313614505	2075.68576254	305.529953402	True	
3.19128563396	-0.801435950926	-0.507225089678	2.10138684128	1286.87367747	302.474653868	True	
3.13169025637	0.421534103265	-0.541545004143	1.54669672832	1316.73405384	299.449907329	True	
2.00481769901	1.87147347336	-0.531220355597	2.19368686568	2124.12537311	296.455408256	False	
3.60883611497	-4.12065325764	-0.52648587019	2.71447081181	1306.0945198	296.455408256	True	
3.31977065546	-0.505262156687	-0.268468909871	1.47830905672	1709.6367257	293.490854173	True	
2.4059301866	-4.18619332557	-0.157174488489	2.67932458527	1725.83167455	290.555945631	True	
2.75803996906	-1.88562593018	-0.543039299835	1.34193709749	1915.42980342	287.650386175	True	
2.14229535434	-0.155028077831	-0.353519954438	1.40899351309	1215.74989247	284.773882313	True	
3.14947416669	9.33450242155	-0.485401109837	1.4221894439	1704.8520185	281.92614349	True	
3.41420703002	-4.61582292302	-0.511970820414	2.62669514237	1487.44149828	279.106882055	True	
3.05947371629	7.85775633783	-0.552539686272	2.80585224368	1733.89322528	276.315813235	True	
2.48836471778	1.65584210321	-0.555792493233	1.96901188021	1756.54184324	273.552655102	True	
2.8332274382	0.732493894552	-0.485794770363	1.24223846969	1151.59003819	270.817128551	True	
2.61839074142	1.59083888932	-0.300344891725	2.46909587796	1931.21969267	268.108957266	True	
1.59368066601	0.432199114588	-0.236482463116	2.07505062185	1956.64051266	265.427867693	True	
2.98391428351	-4.11814386525	-0.37515581164	2.50337198796	1304.61720927	262.773589016	True	
1.73265766405	-1.37147119316	0.154262000712	2.15106889644	3081.87395179	260.145853126	True	
2.16751264059	-3.14821452561	-0.381121011952	2.14354234736	1461.30223641	257.544394595	True	
3.59810642351	-3.79079651746	-0.542649658046	2.91802881565	1295.9654214	254.968950649	True	
2.56730530883	0.380364342572	-0.473808490068	2.26419447751	1468.49669758	252.419261142	True	
3.5713935712	-2.09075348283	-0.553638970792	2.02449982509	1295.41160359	249.895068531	False	
2.66698672682	1.29153862029	-0.350331553958	2.78875300345	1785.11126791	249.895068531	True	
2.21255151619	-3.7605476708	-0.43296179642	2.44886396002	1466.75351493	247.396117846	True	
2.65505653538	-4.30797647533	-0.442177228027	2.81075914128	1131.50238869	244.922156667	True	
3.16329055386	-2.7087511933	-0.453007932131	1.98182845048	1199.29921836	242.472935101	True	
2.7317171368	-1.55945683851	-0.395991673526	1.71160749572	1073.91217242	240.04820575	True	
2.93830508695	-2.19521358561	-0.420949204561	2.713464614	1268.98542521	237.647723692	True	
3.01110000403	1.05799224571	-0.487830606373	1.71618526208	1391.27374713	235.271246455	True	
2.04014632439	3.1909438757	-0.261176958008	1.70530535543	1962.55446762	232.918533991	True	
2.94708498998	-0.609843634318	-0.44966354633	1.57541492357	1063.80309015	230.589348651	True	
2.9770677965	-0.0928318949461	-0.553673496055	1.71752290357	1334.04911905	228.283455164	True	
3.2940901704	-2.70824637841	-0.464134925271	2.12862611387	1151.17195401	226.000620613	True	
2.1978703847	-3.06510260435	-0.391564579467	2.29305580314	1284.38738458	223.740614406	True	
3.29227773113	-2.04780169296	-0.526196919853	2.32212721977	1210.83989611	221.503208262	True	
6.01884961008	-1.4607566618	-0.527913637969	1.87165381393	2933.81844499	219.28817618	False	
1.74464080943	-0.101206015124	-0.356702744569	1.23921101247	1505.76124333	219.28817618	True	
2.83483796416	-1.09815740394	-0.374284020205	1.90453153937	1168.54978492	217.095294418	True	
2.55800764376	0.353508425916	-0.255833053668	1.5747218899	1581.82747949	214.924341474	True	
2.53766199941	0.0685395842987	-0.446654967159	1.60088595858	1191.88135618	212.775098059	True	
2.91502869915	6.82212231981	-0.596769259494	1.04670456953	1880.98265119	210.647347078	True	
1.94989134251	-2.46694443175	-0.346343621536	2.0614076864	1412.84737553	208.540873608	True	
2.20298654748	-1.50254393312	-0.296063806153	2.89044949069	1665.30386941	206.455464872	True	
1.93792605619	-2.65405089245	-0.418598079021	2.82482982714	1511.59959063	204.390910223	True	
3.18187106531	-0.674338480555	-0.436685575924	2.00903671242	1301.98507981	202.347001121	True	
1.82185272064	-0.297427668036	-0.159923073799	1.04855137334	1638.10487616	200.323531109	True	
3.14199921905	-1.55408143654	-0.422103928597	1.85640831249	1109.34653383	198.320295798	True	
2.85261495668	-5.5596972243	-0.569411033853	2.85449938683	2187.359068	196.33709284	True	
2.55910267845	-1.48821350764	-0.456033504759	2.33291764808	1221.19701378	194.373721912	True	
3.53673379927	-3.15253896021	-0.573302740775	2.20218326953	1449.67410401	192.429984693	True	
2.25832452327	3.91416728421	-0.412912166637	1.61400729683	1669.3750939	190.505684846	True	
2.68856568814	-3.64226946282	-0.429507014104	2.76333662604	1056.65633372	188.600627997	True	
2.49890041206	0.454799725138	-0.37604548215	2.41055744625	1576.49246387	186.714621717	True	
3.20231622794	9.67857622305	-0.45858200647	1.73171353844	1766.31093831	184.8474755	True	
2.8549565584	4.67389691498	-0.510852276113	1.73026517016	1622.10022047	182.999000745	True	
2.56561905676	-4.81206892439	-0.366858605678	2.96723462022	1188.48542212	181.169010738	True	
2.79402448316	-1.07609898917	-0.469660173382	1.93235262002	1113.74434596	179.35732063	True	
2.5936255897	-0.83835208137	-0.374812469268	1.62210788269	1088.2549724	177.563747424	False	
2.89989714807	-2.53975654791	-0.383942395047	1.85857678035	1242.3441508	177.563747424	True	
3.49774676966	1.8638453773	-0.516572871236	1.82901886904	1649.10770349	175.78810995	True	
3.69427655833	0.39306548325	-0.549483794108	1.44286045647	1459.76284651	174.03022885	True	
2.72142376013	-1.20225801918	-0.524515440699	1.79183812459	1203.35896571	172.289926562	True	
3.90754845378	-3.1107094286	-0.468134650779	2.15789132799	1514.97621673	170.567027296	True	
2.79883587359	-2.77345829775	-0.288244453735	2.26472148005	1314.93376479	168.861357023	True	
2.47957711467	-3.93415696466	-0.461911333058	2.98099476721	1147.18832377	167.172743453	True	
2.58286966734	0.526742261569	-0.437501504598	1.77884937525	1329.24645248	165.501016019	True	
3.25330736081	-1.56671567332	-0.474779816739	2.05980311252	1152.32415457	163.846005858	True	
2.26486483547	4.2473585669	-0.470734346576	1.90612188749	1752.90832921	162.2075458	True	
2.76718572676	-0.685098669674	-0.529225392207	1.77608547668	1237.5015269	160.585470342	True	
2.68721009956	-0.887917010689	-0.458467176334	2.84708767499	1451.95450986	158.979615638	True	
2.27392946494	-3.19286894685	-0.238862063322	2.76365527364	1428.77705787	157.389819482	True	
2.85764428945	-0.743722574171	-0.534089702833	2.76316289783	1505.02476137	155.815921287	True	
2.53514148698	-2.03146754704	-0.531533127525	2.27426388998	1331.95152707	154.257762074	True	
2.40274549536	-1.06521756111	-0.377245074039	1.78832383067	1127.32509013	152.715184454	True	
3.10278470811	-3.5119014896	-0.555544770406	2.64282707727	1231.08798038	151.188032609	True	
3.47128371685	-3.71360025715	-0.534400198918	2.55198680121	1266.02500869	149.676152283	True	
2.21906634818	9.09835665784	-0.529462937579	2.55481719009	2009.46830816	148.17939076	True	
3.1166415036	-3.31002306539	-0.484000722561	2.90583299176	1147.66836257	146.697596853	False	
2.97820252185	-4.28491572993	-0.338142734957	2.88293588908	1231.48209501	146.697596853	True	
2.84487622603	-2.75496017557	-0.341305343496	2.91613398353	1404.7329745	145.230620884	True	
2.26273804154	0.467213802712	-0.568053556884	1.90934392405	1919.85660437	143.778314675	True	
2.62494762696	0.957280068564	-0.439173172908	2.04124634884	1458.22858391	142.340531528	True	
2.28802110566	-0.245097790074	-0.421532577725	1.84190643667	1303.18063828	140.917126213	True	
2.54483199953	-0.0485425281943	-0.412181496909	2.04872388705	1354.15707165	139.507954951	True	
3.4887590846	-2.67820527061	-0.451406455759	2.68337015879	1340.01813269	138.112875401	True	
2.9447595125	-1.66165171873	-0.479153025451	1.96012934279	1067.98286308	136.731746647	True	
2.25879672978	-3.2324101789	-0.30511179415	2.92004793979	1313.6790469	135.364429181	True	
2.54859944685	-1.45943277993	-0.435366392015	1.39263954177	1303.80442044	134.010784889	True	
2.39967188682	-0.0830497582179	-0.477067061693	1.37847475756	1221.06950295	132.67067704	True	
2.27100104061	-2.19151486384	-0.26937343893	2.12553215965	1298.30003703	131.34397027	True	
3.27896695773	-2.34444932222	-0.40890096743	2.47841210563	1282.33266914	130.030530567	True	
2.66473032203	-2.82556105877	-0.405529147032	2.5425071204	1079.59892388	128.730225262	True	
2.6007408586	-2.47974948009	-0.350541486989	2.25197438135	1123.9602252	127.442923009	True	
3.1136716761	1.89384220404	-0.528438381292	1.20117405295	1389.42259529	126.168493779	True	
3.1015519446	-1.08766729737	-0.42975847801	1.4401266621	1100.99681906	124.906808841	True	
2.10814936861	-0.337531464854	-0.356377030457	1.51026282185	1239.76195592	123.657740753	True	
3.02435995291	-1.28932252703	-0.441536473047	1.461967472	1112.7114481	122.421163345	True	
2.30978365154	3.46777500849	-0.422881736515	1.1907360072	1552.1516375	121.196951712	True	
3.40231954717	-0.285668228296	-0.490211698812	1.37127231836	1165.1643153	119.984982195	False	
3.60605360476	-2.69345685021	-0.582553391218	2.4681188557	1396.61613199	119.984982195	True	
2.27315244363	-1.59339329864	-0.364844144325	1.86063597969	1163.52415681	118.785132373	True	
2.53364769135	-1.14722549209	-0.429345417329	1.45694391699	1139.54878957	117.597281049	True	
3.14902481049	1.66982877624	-0.398284633015	1.24904228087	1464.97467969	116.421308238	True	
2.69505723395	-1.04446973062	-0.472778308772	1.70794964738	1087.23455493	115.257095156	True	
2.38113742482	0.290822841753	-0.333297462442	1.20590689771	1148.07761175	114.104524204	True	
2.55965887048	0.144719812675	-0.477656014168	1.63580030981	1248.90054936	112.963478962	True	
3.31782469137	-0.58739065379	-0.459545584632	1.44556091606	1130.95598956	111.833844173	True	
2.613500775	-0.806706111241	-0.368375165974	1.36739512726	1096.00611245	110.715505731	True	
2.29607938516	-0.626224593783	-0.344492286597	1.52393373262	1159.08603796	109.608350674	True	
2.58753550496	0.489106752466	-0.250540360046	1.09044829201	1345.94096385	108.512267167	True	
2.86155207273	-0.495005627174	-0.465450595502	1.56008452227	1071.34222426	107.427144495	True	
2.4301536374	-2.80321546867	-0.342900311893	2.18383923816	1186.56765341	106.35287305	True	
2.22052900055	1.33746061614	-0.423517440728	1.06707487979	1283.1521691	105.28934432	True	
2.50037674259	-0.0154427381198	-0.386164989149	1.37707171759	1101.28113299	104.236450877	True	
3.15433650371	0.666291677019	-0.477171610001	1.19368906019	1146.70334716	103.194086368	True	
3.31651974619	-2.6594382493	-0.506835823543	1.85550224336	1365.34207072	102.162145504	True	
1.78493263084	-1.70499219019	-0.329052374559	1.95592114918	1455.66644819	101.140524049	True	
2.94162602894	-0.193268176296	-0.420495432954	1.45963142913	1093.0243079	100.129118809	True	
2.65208002849	0.799176230587	-0.451847638898	1.16589760681	1118.14882219	99.1278276206	False	
2.9202247289	0.616952865664	-0.465834954536	1.21000965183	1103.88546261	99.1278276206	True	
2.19726187232	-0.769418341439	-0.382338804161	1.77989124842	1224.84267016	98.1365493444	True	
2.40614913937	0.0950981992627	-0.354995452062	1.23558361822	1111.91679495	97.1551838509	True	
2.58512153324	-1.50398209384	-0.35897966212	1.81230055109	1104.71928349	96.1836320124	True	
2.71338129612	-3.8520808217	-0.538188482817	2.46136886905	1481.48967027	95.2217956923	True	
2.42551247613	-4.71636913265	-0.476926777912	2.7447024491	1566.44764648	94.2695777354	True	
3.41714715052	-3.3958226695	-0.512240238491	2.86765796286	1222.82329407	93.326881958	True	
2.70912331721	-1.64716822962	-0.448742507942	2.34067697633	1169.42263181	92.3936131384	True	
2.94833170822	-2.70161253329	-0.320709757235	2.43414821394	1297.39025777	91.4696770071	True	
3.50784776203	-2.89616379004	-0.469110988654	2.18900010207	1237.70269017	90.554980237	True	
2.73647214802	-2.11448326195	-0.347670514875	2.08544013898	1139.49350468	89.6494304346	True	
3.21536438886	-2.28200493607	-0.47209947468	2.12044658486	1098.36402691	88.7529361303	True	
3.05051316218	-2.79002250254	-0.338881972077	2.54175782934	1309.29599816	87.865406769	True	
2.62679752835	-2.31774156379	-0.353826750336	2.33604893013	1146.47166797	86.9867527013	False	
3.17220299427	-3.23791587882	-0.542860017989	2.68403425537	1190.91087559	86.9867527013	True	
3.1217472218	-2.78930429084	-0.510352789311	2.4584625862	1117.08307613	86.1168851743	True	
2.68755666745	-0.545427893951	-0.474199072651	2.13606943992	1292.11039773	85.2557163225	True	
2.6652420031	-3.20436716348	-0.450002336542	2.61340884762	1070.05767024	84.4031591593	True	
3.1820530891	-1.25140411374	-0.419339053071	2.05266032447	1234.36804427	83.5591275677	True	
2.77206145034	2.77540862884	-0.440805086147	2.14448682337	1592.26301552	82.723536292	True	
2.51611000029	-2.0430792833	-0.269931753045	1.99883354383	1300.5448376	81.8963009291	True	
2.64830010304	0.665665939195	-0.42145964154	1.31124961373	1148.58318609	81.0773379198	True	
2.67049228112	-0.405915603371	-0.302822318937	1.19008510392	1198.93013695	80.2665645406	True	
3.34113960211	0.572188464007	-0.488655136843	1.30103816198	1236.65535814	79.4638988952	True	
3.1740156914	0.482322847372	-0.408016822188	1.06272725682	1127.60805418	78.6692599063	True	
2.71044709099	0.319504222474	-0.406570548152	1.24702209469	1073.07477035	77.8825673072	True	
2.78781913322	1.69556007604	-0.411253411863	1.23980248471	1321.20642282	77.1037416341	True	
2.84936716284	2.24754986395	-0.450224223542	1.06103484834	1310.44464099	76.3327042178	True	
2.94622113535	-0.168821107645	-0.420554017967	1.45195495488	1094.57863173	75.5693771756	True	
3.32541187893	-1.78502487781	-0.488820548236	1.56872863359	1254.20799115	74.8136834039	True	
2.50346161122	-0.544781784602	-0.406315846522	1.41420809603	1075.02379519	74.0655465698	True	
2.82943458384	-2.0053537098	-0.492591849706	2.11779221214	1094.54379977	73.3248911041	True	
2.77784865929	-0.75884031976	-0.483525392041	1.35684406269	1111.22058983	72.5916421931	True	
2.77633077381	0.156732293614	-0.504347639682	1.06759772095	1130.39642655	71.8657257711	True	
3.1463206626	-1.55225976792	-0.442991164393	1.76871142804	1086.8654788	71.1470685134	True	
3.27603613826	-1.43504876105	-0.502354912237	2.21208862116	1240.79572665	70.4355978283	True	
2.86904575771	-1.98854421166	-0.447084021108	2.11545069089	1053.34679079	69.73124185	True	
2.72259494638	-0.504265520055	-0.406244899051	1.04450456655	1149.99924267	69.0339294315	True	
3.97623244668	0.821939484776	-0.510533410398	1.18949130102	1585.3177773	68.3435901372	True	
3.04161523337	-0.972712352131	-0.433946203905	1.48492335818	1066.18792541	67.6601542358	True	
2.62627225888	0.480292162533	-0.467633175489	1.13368371621	1098.01400499	66.9835526935	False	
2.68972235708	0.0678229740586	-0.385243070783	1.14640021739	1045.17044176	66.9835526935	True	
2.94987919642	0.889409652547	-0.386486477405	1.03609142849	1130.90204044	66.3137171665	True	
2.41806457173	0.502129126016	-0.396553712481	1.15795547823	1105.15650727	65.6505799949	True	
2.65060724455	0.738286420854	-0.395908298036	1.11977700708	1088.9096322	64.9940741949	True	
