Parameter 1	Parameter 2	Parameter 3	Potential	Temperature	Equilibruim
-4.13220455139	-0.990864508483	1.66446582229	4726.48893279	4352.5827158	False	
-0.316369423745	0.498275125377	-0.420814391724	6250.58508532	4352.5827158	True	
2.43348189497	-0.988107186234	0.509552288998	9788.83757447	4134.95358001	False	
0.467182414859	-0.252456945325	1.5124793585	19339.9536945	4134.95358001	True	
-4.16696264314	0.142906634521	1.14230587466	5047.98320784	3928.20590101	True	
-0.535300157694	1.82624991285	-0.734006913231	6087.84919447	3731.79560596	True	
6.90946827646	-0.965159485254	-0.953095905744	12793.3722715	3545.20582566	True	
-4.24013921257	-0.674922104881	0.992752816653	4564.64430266	3367.94553438	True	
-2.24969454243	-1.00957519034	0.409432159791	5158.89411103	3199.54825766	True	
-3.03813399965	-0.781938400105	0.550473092652	4589.55890748	3039.57084478	True	
-1.65782345553	-0.43541935976	-0.276610454847	5647.42070401	2887.59230254	True	
-3.72840986023	-0.180780174476	0.607611135762	4843.30096714	2743.21268741	True	
-7.53888225299	0.61764342496	2.0643206747	6732.2290794	2606.05205304	True	
-5.91028157265	1.59052279265	1.78296651198	4680.03113971	2475.74945039	True	
-0.488748334179	2.61236539212	-0.971116792174	10085.1356829	2351.96197787	True	
-3.27582368099	-0.252838355929	0.757439415002	4497.86921211	2234.36387898	True	
-6.84422550117	0.788158015485	2.22490071903	4839.42538637	2122.64568503	False	
-2.0854655146	0.352555328613	-0.0435738083302	4600.92997187	2122.64568503	True	
-0.242303646853	0.211730347269	-0.771838672334	5989.13783312	2016.51340078	True	
-0.811345599123	1.5501390526	-0.732032250336	7048.43000147	1915.68773074	True	
-1.15906559057	-0.771941572852	0.594765079285	5355.08477516	1819.9033442	True	
-2.10946362327	-0.892760866267	0.63036802647	4362.46817434	1728.90817699	True	
-4.92416527719	-0.963975203778	2.0287827071	4651.26770022	1642.46276814	True	
-1.93193094281	-1.1249944659	0.719734062679	5788.33471458	1560.33962973	False	
-6.43865537714	2.98632409829	2.09224442088	5292.84283375	1560.33962973	True	
-4.46903119681	-0.313758255382	0.634531503481	9595.66190653	1482.32264825	True	
-7.83677180263	0.203729463997	2.36961458939	4724.52983323	1408.20651584	True	
-8.00014972317	-0.531791839436	2.5694644171	4519.41968535	1337.79619004	False	
-1.2824942047	0.580544716583	-0.0989026780803	5455.46499887	1337.79619004	True	
-5.1117132565	1.22249457931	1.63712074043	6522.99769072	1270.90638054	True	
-0.498053638631	-0.00571392016324	-0.462004413871	5138.55921801	1207.36106151	True	
-7.95867404582	-0.213584444903	2.62818447718	4155.70451751	1146.99300844	True	
-7.90038190443	0.0778806199934	2.2960964699	5807.94118551	1089.64335802	True	
-5.82283951862	-0.724587958007	2.26454349341	4497.84246288	1035.16119012	False	
-5.17699068974	-0.387787019429	2.15084646004	7338.66220822	1035.16119012	True	
-0.765032739347	-0.458465352868	-0.454473134809	4924.14124766	983.40313061	False	
-3.4378077341	-0.668526079695	0.799374208061	4118.71744553	983.40313061	False	
0.4128595286	-0.612546166692	0.103503776876	7155.65628739	983.40313061	True	
