Parameter 1	Parameter 2	Parameter 3	Potential	Temperature	Equilibruim
8.72508680705	-0.711290677512	0.832039439668	13861.4183734	5793.28759473	False	
-1.58199937356	-0.453546917315	0.988473457426	8991.90473297	5793.28759473	False	
8.57828640315	-0.946831955948	2.65420884681	11543.7470105	5793.28759473	False	
-4.6374733045	2.11062183702	1.47443882914	7158.9216917	5793.28759473	True	
0.300022181005	-0.392116318337	1.2649129818	15587.4410239	5503.623215	True	
5.62621297145	-0.985310103098	0.48125789812	11074.2170049	5228.44205425	False	
-4.04700735089	-1.28836390979	1.44582558027	8274.12734986	5228.44205425	True	
-9.22535706015	-0.224341466396	2.9450876208	5230.6344426	4967.01995153	True	
-5.8549343206	-0.200292618712	1.76844665878	4215.69364262	4718.66895396	False	
-1.06427508896	2.78162101161	-3.58755794645e-05	7922.55843973	4718.66895396	True	
-7.94068614578	1.32716925532	2.5076400812	4275.91321404	4482.73550626	True	
-1.35029582971	-1.00448248818	0.146697681451	5004.01352135	4258.59873095	True	
2.38212234779	-1.15525862206	-0.119943860977	9143.39050721	4045.6687944	True	
-6.5381533136	0.138123314689	1.83933860022	4534.18480791	3843.38535468	True	
-8.86831599087	-1.08822919177	2.88443087708	8383.29069333	3651.21608695	True	
-0.915566724751	0.897458707558	-0.387636789937	4963.50203189	3468.6552826	True	
1.24312147962	-0.505444196005	0.514302288743	12164.0768598	3295.22251847	True	
-2.95113725373	-0.815559493083	1.98280452169	7454.97435356	3130.46139255	True	
-2.08272952073	0.276009678298	-0.25602657547	6766.94397688	2973.93832292	False	
-2.02745265523	-0.448484490017	0.558063085445	5563.02672008	2973.93832292	True	
-0.78108177477	1.15923101799	-0.157171454549	7258.95485644	2825.24140677	True	
-8.18469217882	2.66262152866	2.28499987977	7798.04286683	2683.97933643	True	
0.330638644022	-0.0171787823759	-0.366837503063	8284.26901229	2549.78036961	True	
-5.07809130266	0.536530545229	1.15500168177	4795.88836191	2422.29135113	False	
-0.849865168068	-0.772882245232	0.342500808422	5014.84507702	2422.29135113	True	
1.03155606436	-0.28286240351	0.811264100798	16696.7535665	2301.17678357	True	
-7.47748118997	1.86637189926	2.21362576359	4607.75219456	2186.1179444	True	
-1.91484232718	-0.693191082239	-0.0352637191678	5059.37937825	2076.81204718	False	
-1.91766414798	-0.396422321181	-0.0865571826532	4810.2733743	2076.81204718	False	
-7.5018744014	0.108346542117	2.48696582732	4433.88120782	2076.81204718	True	
-3.67632716411	1.37446103787	0.756039057579	4423.82041693	1972.97144482	True	
-4.8557882095	-0.662835040922	1.91580285448	4947.67731501	1874.32287258	True	
-0.798157508894	-0.294774455001	-0.276653915613	4807.67352734	1780.60672895	True	
-1.30864246513	2.32693853389	-0.369720354594	4903.44298246	1691.5763925	True	
-4.47524000287	-0.210175240678	1.04072641546	4273.2786095	1606.99757288	True	
-2.98933211977	0.819431761074	0.350021500104	4397.77386258	1526.64769423	True	
-2.75376769391	-0.292895267681	0.507078252085	4374.10981237	1450.31530952	False	
-2.04852026727	-0.468133713066	0.277556047548	4344.569993	1450.31530952	False	
-3.95247929803	0.137086634072	1.39823091222	8634.18608902	1450.31530952	True	
-5.96228802674	1.18429926402	1.5188343076	4892.7213206	1377.79954404	True	
-0.584004866737	-0.605493885062	0.164252109821	5655.29664328	1308.90956684	True	
-4.60338701932	-1.11825556533	2.40692444235	6726.24561876	1243.4640885	False	
-3.03274305493	2.32713261862	0.36785627056	4391.38223718	1243.4640885	True	
-2.04817002909	1.25820697038	0.0618894954659	4561.97638329	1181.29088407	True	
-7.23075475397	-0.531475375485	2.08718640499	5709.28510214	1122.22633987	False	
-5.67382979729	1.57156288812	1.55460749329	4270.53670283	1122.22633987	True	
-5.32023369866	-0.529467884663	1.41014491368	4504.10689642	1066.11502288	True	
-7.74929009207	2.95472136028	2.35321318291	4486.7836284	1012.80927173	True	
-7.1476028301	2.20744588476	2.03256251498	4880.63554114	962.168808147	False	
-3.92351591669	1.6816387866	1.0606998804	5863.26098144	962.168808147	True	
-4.530459684	1.98739581025	1.03956767292	4285.8582623	952.547120065	True	
-3.66767178751	1.46294483599	0.583209320471	4554.04831356	943.021648865	False	
-6.96974808028	-0.146578133599	2.29531786283	4373.61079881	943.021648865	True	
-7.11391823373	-1.00730730907	2.59334109566	4843.74856256	933.591432376	True	
-5.00644955116	-0.789207153157	1.79599553014	4165.80956396	924.255518052	True	
-2.87061359697	-0.546725523382	0.381779613911	4487.87934827	915.012962872	True	
-1.98308185686	0.151003427498	-0.153487397978	5083.9144469	905.862833243	True	
-5.74337281988	0.733978208378	1.63134016282	4307.58749563	896.804204911	True	
-6.11494782958	2.82337156267	1.67608924424	4361.27376586	887.836162862	True	
-3.68304779271	0.945461067165	0.631173955654	4391.17895831	878.957801233	True	
-7.04607293595	0.240246558328	2.15994901748	4228.44972036	870.168223221	True	
-6.26400275288	-0.758368677157	2.33375026945	4180.24991271	861.466540988	True	
-4.4437198818	-0.0207671704851	0.947678757298	4520.45125602	852.851875578	True	
-6.63319399052	2.35029447558	2.02700833993	4369.66777183	844.323356823	True	
-0.824393683083	-0.640385481706	-0.224670442207	4464.79648582	835.880123254	True	
-1.88011567769	0.710460986533	-0.218946911284	5201.59961237	827.521322022	True	
0.295120098966	-0.824330445156	-0.222717067515	4990.64618739	819.246108802	True	
-8.22625132162	-0.441282663879	2.98313622578	4392.34126419	811.053647714	True	
-8.03924112477	-0.31683495791	2.6130309991	4220.29153729	802.943111237	True	
-5.71566103291	2.70282401872	1.65445384182	4466.46455407	794.913680124	True	
-7.02664432605	1.1848577606	2.09773725163	4296.79750126	786.964543323	True	
-2.23449207574	-0.573016350308	0.2472167973	4206.80034063	779.09489789	True	
-5.03664833961	0.189521643164	1.23004286742	4348.8908147	771.303948911	True	
-1.91176318917	0.213598058935	-0.177556968854	5044.27977868	763.590909422	True	
-5.97852590174	2.82280018243	1.60267008732	4411.75205303	755.955000327	True	
-6.92507794475	2.25143855483	1.97401354599	4605.98428319	748.395450324	True	
-5.1377575985	-0.519774795148	1.341814026	4438.98130976	740.911495821	True	
-2.85074176461	-0.777809283235	0.617408599543	4187.09416446	733.502380863	True	
-1.74953202567	1.64354599336	0.0170383215981	4985.31947823	726.167357054	True	
-0.898017292139	0.0438813929794	-0.214862475147	5369.74440665	718.905683484	True	
-7.54150469159	-0.380689908767	2.44934861289	4139.12460755	711.716626649	True	
-5.03339314163	-0.077635438067	1.26846043901	4272.2881257	704.599460382	True	
-5.26096875259	0.871707617663	1.28010921658	4481.70475079	697.553465778	True	
