Parameter 1	Parameter 2	Parameter 3	Potential	Temperature	Equilibruim
-0.921246810918	-0.20832366739	2.6957887254	1997.34751175	1678.10905776	False	
-0.823138479628	-0.16115373892	1.29221800175	1603.72708463	1678.10905776	False	
-1.65921286309	-0.218172727048	2.86668907465	1891.17312556	1678.10905776	True	
5.96871572658	-0.672935230772	1.31774293428	3097.31411709	1594.20360488	True	
1.42950264458	-0.508603170101	1.888043474	1722.22318863	1514.49342463	True	
8.51796730276	-0.237440822048	2.49998996199	2235.8718484	1438.7687534	True	
-3.3762164032	-0.467877027972	2.74201903139	1304.13580997	1366.83031573	True	
9.41146027302	-0.389929195898	1.33231214652	1777.85871649	1298.48879994	True	
-5.24324221046	0.32162928378	2.84638991137	3785.74845962	1233.56435995	True	
4.55508787326	-0.364419773671	2.29454613068	1811.54017385	1171.88614195	True	
-5.27573368907	-0.48904637007	2.68682810227	2492.05825377	1113.29183485	True	
-3.70941565534	1.48134303816	1.86050819999	5153.88150779	1057.62724311	True	
-6.01839319304	-0.145803858829	2.98184808762	2307.79351178	1004.74588095	True	
-0.298041914499	-0.0444799530743	2.79059520073	3005.72665014	954.508586907	True	
5.72065418382	-0.573838701521	2.07765768812	2205.19327413	944.963501038	True	
9.96035391754	-0.326905371043	2.86166766371	1921.08199037	935.513866027	True	
-1.3127074503	-0.409729698552	2.09421419259	1242.14957745	926.158727367	True	
9.45135112783	-0.201510871295	1.20096639279	2324.50817648	916.897140093	True	
8.04590994532	0.0907884795495	1.19982147903	4096.76333298	907.728168692	True	
-1.68011372956	0.284416521589	1.25259099576	3510.58058483	898.650887005	True	
0.725420262681	-0.0147641610802	1.92021100311	2966.99483721	889.664378135	True	
-0.475298550266	-0.248323947174	1.21704769162	1323.06039272	880.767734354	True	
-2.3894209183	-0.475915480139	2.43276838723	1335.63695529	871.96005701	True	
7.77201535465	-0.442860067783	2.05855692711	1788.06741586	863.24045644	True	
9.58265335542	-0.404186571566	1.96149053871	1787.33566421	854.608051876	False	
7.25625982501	-0.357074299911	1.46661865195	1817.98765978	854.608051876	True	
-3.13282995982	-0.685018548824	2.54367988184	3046.49775996	846.061971357	True	
5.26732068808	-0.0803691583284	1.84026689911	3020.73912131	837.601351644	True	
-1.03929946987	-0.501097174068	1.8217067839	1422.1181615	829.225338127	True	
9.76179239732	-0.242965046561	2.49882070944	2212.35063427	820.933084746	True	
-4.29912375598	-0.498368266122	2.60915873112	1760.09955618	812.723753898	True	
-2.60083220493	-0.096587825604	2.15650570272	1891.09420318	804.596516359	True	
-3.26259789567	0.11435546129	1.90697311238	2953.18562247	796.550551196	True	
6.24256049424	-0.433320562987	1.81973468663	1768.89326672	788.585045684	True	
9.64286140567	-0.535712839123	2.1628574086	2014.7426209	780.699195227	True	
8.45825712858	-0.379971897751	2.41135587418	1813.70405763	772.892203275	True	
-2.01601558122	1.64291674374	1.06818639077	4867.0231784	765.163281242	True	
-0.0915240885746	-0.650646819027	1.09987922654	2700.83178644	757.51164843	True	
4.94251588231	0.0591555521923	1.18037469007	3729.4340862	749.936531945	True	
-1.36475418768	-0.444494301962	2.17401804971	1303.18483904	742.437166626	True	
3.01953054843	-0.407683372373	2.64162107595	1747.10251516	735.01279496	True	
0.364363396164	-0.0429529631564	1.2386752662	2168.92329553	727.66266701	True	
0.188371227609	-0.402386270826	2.84391506759	1640.57060472	720.38604034	True	
0.288422328013	-0.327216233636	2.0201846242	1548.69323859	713.182179936	True	
2.19665928097	-0.267910678267	1.2493541762	1682.30338407	706.050358137	True	
-3.54643646891	-0.430157631389	2.23421475211	1594.03237639	698.989854556	True	
0.778957629752	-0.373666626013	1.04319890954	1153.93127869	691.99995601	True	
8.87070285611	-0.388949333238	2.10388212785	1800.88089727	685.07995645	False	
0.9675578029	-0.37505298561	2.50586447797	1663.51129485	685.07995645	True	
3.21721929706	-0.463981749552	2.75650009971	1785.22396991	678.229156886	True	
-0.597630656055	-0.330751695854	1.41726173736	1180.88008374	671.446865317	True	
6.64469655205	-0.238699398767	1.43102200888	2166.64695411	664.732396664	True	
-3.39497056471	-0.1253384652	2.84659993304	1853.89651747	658.085072697	True	
-0.172412545203	-0.356211838938	2.16446030394	1481.78490798	651.50422197	True	
4.86816077908	-0.022525167454	1.36083429215	3258.82704712	644.98917975	True	
1.48974992883	-0.210035718308	1.25399089156	1732.67568947	638.539287953	True	
2.16610382403	-0.350869094463	1.87520055286	1676.54348651	632.153895073	True	
-3.02713545731	-0.263112473813	2.70542178429	1363.34161025	625.832356122	True	
-0.886450444076	-0.32361478227	2.10238373437	1366.69104105	619.574032561	True	
-3.5580442091	-0.324361281573	2.46591282013	1286.93690399	613.378292236	True	
2.44087679	-0.737281978061	1.16463206055	3926.3087712	607.244509313	True	
9.13659722132	-0.40271004548	2.4378489601	1791.99832997	601.17206422	False	
1.71767356	-0.209911446006	2.94700703486	2287.3595855	601.17206422	True	
1.61344813787	-0.296525058625	1.12592731839	1419.57788585	595.160343578	True	
5.39906842616	-0.126157112061	1.76255207944	2742.80549955	589.208740142	True	
3.21913999008	-0.567024100605	1.59547039051	2059.45492349	583.316652741	True	
-1.22683823695	-0.289941630963	1.50572517524	1281.87155064	577.483486213	True	
7.91738639154	-0.536419463542	2.60342955187	2017.49815089	571.708651351	True	
7.09062857948	-0.549533975493	1.32506546183	2067.68143462	565.991564838	False	
-0.330736331854	0.0701324911762	2.61522019428	3653.98793938	565.991564838	True	
-1.01393619528	-0.142337178675	1.42210374959	1673.07059298	560.331649189	True	
6.95094928151	-0.319952416387	1.52344543702	1901.31645941	554.728332697	True	
5.11118703339	-0.54583681839	2.63294913384	2055.10863227	549.18104937	True	
-1.34779377869	-0.43218809249	2.72691385372	1481.59067505	543.689238877	True	
-0.997508254931	-0.293463210742	2.60339677552	1644.17390341	538.252346488	True	
0.103007135079	-0.385730323646	1.10102969648	1154.30213308	532.869823023	True	
-2.54686622867	-0.385278757517	1.43329605927	2330.72670215	527.541124793	True	
-2.88092754601	-0.393766810084	2.31207966412	1211.01015199	522.265713545	True	
6.85628930632	-0.329624361227	2.15014807817	1905.2919887	517.04305641	True	
8.8840493965	-0.546970367283	2.81699556152	2066.49858279	511.872625845	True	
5.45736771781	-0.50303153339	2.64819937764	1892.24762612	506.753899587	True	
-2.40473407543	-0.438135067723	1.96291440167	1354.32165899	501.686360591	True	
6.35841247156	-0.46773781598	1.18662757664	1764.59955914	496.669496985	True	
-4.38899242672	0.00997601380962	2.1277028232	2927.80954919	491.702802015	True	
2.1025565248	-0.214970519396	1.39938971085	1931.73281167	486.785773995	True	
-3.16308435319	-0.55676097398	2.81161077203	1719.73406035	481.917916255	True	
-3.77901644555	-0.538189771284	2.57862855149	1748.79522694	477.098737093	True	
3.57792575974	-0.433626975895	2.4634675718	1749.8268528	472.327749722	True	
5.96023333058	-0.548077886919	2.56887943236	2069.03108116	467.604472225	True	
8.47875204106	-0.285973176156	1.6350078192	2023.28928671	462.928427502	True	
0.639667331281	-0.572832044862	1.53383438786	1907.45869179	458.299143227	True	
2.84056171348	-0.289239705671	2.27253662024	1939.37792459	453.716151795	True	
2.33746821944	-0.204838391835	1.42384112157	2023.8008374	449.178990277	False	
0.609853338172	-0.362567844295	1.6125018612	1377.77326524	449.178990277	True	
-2.20127978328	-0.0372816533898	1.40420741128	2423.01011668	444.687200374	True	
1.15334128915	-0.464504142459	1.28374873677	1402.95647028	440.240328371	True	
-2.79437332461	-0.184389164837	2.8132326903	1722.42713093	435.837925087	True	
2.63272821933	-0.208447610682	2.86581990886	2324.14770036	431.479545836	True	
4.6258277707	-0.172495942603	1.16625071206	2311.69995621	427.164750378	True	
-1.82046769396	-0.465842127041	2.8052571078	1491.4348085	422.893102874	True	
2.65276957971	-0.336205274715	1.95614647468	1752.37906687	418.664171845	True	
1.00949668864	-0.492759818422	2.15744698836	1686.89130086	414.477530127	True	
0.702703156391	-0.330494014355	2.07433070598	1622.09723403	410.332754825	True	
-0.645312477766	-0.499412225523	1.51111553681	1416.58101748	406.229427277	False	
-1.11617288519	-0.291111731778	1.44688410718	1281.62144221	406.229427277	True	
-2.10649028297	-0.426438387732	1.70276540149	1455.05606786	402.167133004	True	
3.9637007002	-0.435043222099	1.17068437341	1614.56381432	398.145461674	True	
-1.82401047886	-0.547186413994	2.03496396348	1662.23479895	394.164007058	True	
-2.80728987794	-0.396825628915	2.72107405848	1231.02511886	390.222366987	True	
-2.48207737075	-0.204045014882	1.97736146336	1528.41829702	386.320143317	True	
-4.934798232	-0.441693130917	2.83868699323	1621.83680507	382.456941884	True	
-2.17555457575	-0.123970058398	2.06180790619	1776.32986856	378.632372465	True	
3.89147892684	-0.429432320184	1.30311112285	1629.97838387	374.84604874	True	
-1.5109168447	-0.272512199402	1.83263033894	1287.93662485	371.097588253	True	
-1.36349813881	-0.111940740911	1.11374431509	2063.56965785	367.386612371	True	
-0.854781485125	-0.384351465178	1.17000023809	1363.0868317	363.712746247	True	
-4.73199861837	0.0180582697417	2.3711862432	2805.62640452	360.075618784	True	
-0.878284805657	-0.359771202746	2.1605323653	1347.93590259	356.474862596	True	
3.8389287475	-0.402819120601	1.11240942552	1583.93027575	352.910113971	True	
-5.09404933188	-0.414528845528	2.88937990751	1587.94897851	349.381012831	True	
-1.76220421554	-0.138494855958	1.64630861034	1736.7757566	345.887202703	True	
-1.56557261345	-0.394184794051	2.08831757262	1201.87585123	342.428330675	True	
0.615305814585	-0.595728371359	1.45330331526	2063.45052247	339.004047369	True	
9.77991791976	-0.337278986934	1.7284884882	1881.43935434	335.614006895	True	
0.0139723672493	-0.27589130423	1.44491315405	1323.13440642	332.257866826	True	
-0.393617383123	-0.533799016955	1.41159929807	1586.56395359	328.935288158	True	
0.615858457691	-0.119495704127	1.08037473885	1755.61351988	325.645935276	True	
-3.33081795772	-0.471889806467	2.72906485167	1315.86134218	322.389475923	True	
-1.2590833718	-0.415852880698	1.54858895155	1253.42840704	319.165581164	True	
0.840899510743	-0.435328498228	1.1762583081	1259.60637017	315.973925353	True	
9.39534485787	-0.369088064326	1.72836969797	1819.70303595	312.814186099	True	
-0.167288064368	-0.341859648765	1.40424728502	1181.7482574	309.686044238	True	
-2.13577367772	-0.361936445015	2.13274099856	1177.74385646	306.589183796	True	
1.01789918519	-0.299579477049	1.00195686247	1223.37258725	303.523291958	True	
2.33504783886	-0.510498225663	2.8305040189	1873.89225278	300.488059038	True	
8.7001207448	-0.342306727189	1.21094040327	1834.53178836	297.483178448	True	
-1.0878072395	-0.45306073664	1.31338465263	1459.1129821	294.508346663	False	
-2.36836386913	-0.186486625393	2.94979131797	1903.37664669	294.508346663	True	
6.55893830828	-0.370134814163	2.5427368581	1826.55908004	291.563263197	True	
0.500130643558	-0.438186421024	1.38773277118	1290.9172963	288.647630565	True	
7.557355788	-0.333410876999	1.17829760725	1837.99501019	285.761154259	True	
-0.675826143929	-0.269913025284	1.13802659282	1357.89337572	282.903542716	True	
1.30626782171	-0.462065616501	1.63098893892	1532.08249334	280.074507289	True	
-3.7647807561	-0.412165875933	2.99195649999	1206.34119247	277.273762216	True	
6.75655907571	-0.524453516733	1.17274282389	1940.13047483	274.501024594	True	
4.11355955043	-0.503771067279	1.9537262912	1843.88646384	271.756014348	True	
-2.97836948991	-0.162167799721	2.60919348898	1674.68798475	269.038454205	True	
-1.67093719716	-0.34763819683	2.47232252862	1348.47063791	266.348069663	True	
-3.81415097644	-0.215297726356	2.00386016655	2228.98060431	263.684588966	True	
-1.08832958943	-0.269542505479	1.17601221279	1499.0314586	261.047743076	True	
-3.79599294781	-0.254594708891	2.46973346006	1458.80082473	258.437265646	False	
2.39702365922	-0.30319489147	1.80825763581	1792.785419	258.437265646	True	
0.888488226675	-0.32153706759	2.97727309995	1829.19009486	255.852892989	True	
-2.25673480579	-0.556190149501	2.00625935552	1801.38522612	253.294364059	True	
-1.7510693672	-0.355262664227	1.6351016217	1295.10171332	250.761420419	True	
-0.352953214117	-0.396659047414	2.14049640134	1414.38228802	248.253806215	True	
-1.45388967434	-0.448627826442	2.30355781419	1340.8350845	245.771268152	True	
-0.112046675569	-0.410774965543	1.73355080776	1295.37169127	243.313555471	True	
-1.16501256502	-0.457623137992	2.11768252299	1338.41985201	240.880419916	True	
-2.52074339697	-0.0876810097137	2.47364244924	2027.69026864	238.471615717	True	
-2.31615647925	-0.283570452423	1.74558269493	1474.33904739	236.08689956	True	
-0.979529460665	-0.35342686479	1.72015977094	1179.98519351	233.726030564	True	
7.29172629022	-0.412945797649	1.12141179812	1732.97728054	231.388770259	True	
-3.82529498553	-0.320789127071	2.48549448211	1362.05084635	229.074882556	True	
-0.623608688279	-0.215864478576	1.71063261706	1505.75855639	226.78413373	True	
1.01183684905	-0.363227819383	1.48201392913	1390.89402531	224.516292393	True	
1.78072332951	-0.238952075379	1.1529939837	1629.95048072	222.271129469	True	
-1.56405582472	-0.478450270823	2.75574174114	1538.8312653	220.048418175	False	
-0.365744787855	-0.385032657196	1.33526163859	1163.15410415	220.048418175	True	
9.2690413999	-0.503067116323	1.60692857489	1893.53997683	217.847933993	True	
-3.11119545015	-0.379355867315	2.71035940505	1191.77713493	215.669454653	True	
-1.77260865499	-0.480861197678	1.81196520863	1400.46079642	213.512760106	True	
-2.2763772315	-0.309154367112	2.12213778279	1228.72162868	211.377632505	True	
-1.89489666917	-0.393790692833	2.64095758437	1350.23092582	209.26385618	True	
1.24938741112	-0.407618018339	2.07687372253	1586.47103498	207.171217618	True	
0.85931134953	-0.433183270254	1.98230757591	1537.16086362	205.099505442	True	
-4.03184184052	-0.440269625641	2.87552329565	1256.0866807	203.048510388	True	
-1.78162949259	-0.462709456696	1.96523515766	1294.89241665	201.018025284	False	
-0.111676428504	-0.210681385927	1.54472281181	1538.96343514	201.018025284	True	
-1.34340112939	-0.349603882626	2.23553784347	1303.01861267	199.007845031	True	
-2.93772336348	-0.395727513525	2.6497785143	1197.76594762	197.017766581	True	
-3.81101413711	-0.378444149879	2.66258982207	1225.82975385	195.047588915	True	
-2.54680384271	-0.436111733701	2.91651765974	1372.27233653	193.097113026	True	
-2.64881306846	-0.412273777986	2.24452343852	1217.6945425	191.166141896	True	
-3.88866757886	-0.300518490046	2.56113498952	1344.90466227	189.254480477	True	
-3.76335433696	-0.547697447596	2.85816725607	1667.31156085	187.361935672	True	
8.04141712704	-0.539802179938	1.72538506171	2030.99535564	185.488316315	True	
-0.648397149076	-0.47233715062	1.43927312346	1327.45133018	183.633433152	True	
0.156950399378	-0.523783942973	1.48965940718	1555.21129617	181.79709882	True	
0.618309435469	-0.356299701629	1.1211261536	1165.16989431	179.979127832	True	
-0.0891002565532	-0.387742462473	2.5557665545	1578.08215575	178.179336554	True	
-3.55085807287	-0.385957252811	2.8724709391	1187.75935556	176.397543188	True	
3.46784171023	-0.461759929453	2.63377326055	1781.28075933	174.633567757	True	
0.543208330393	-0.387061446008	2.0526150439	1517.77484118	172.887232079	True	
-2.65254705103	-0.1994239565	1.75003300196	1799.88937191	171.158359758	True	
0.492875629375	-0.461340277224	1.10856939935	1275.71499842	169.446776161	True	
-1.27938556184	-0.384920904464	1.39866431604	1328.46997357	167.752308399	True	
-1.47895809507	-0.381354674322	1.45824857652	1353.95248235	166.074785315	True	
-0.685529249616	-0.335904233656	1.47793163274	1178.23380937	164.414037462	True	
-0.314707794392	-0.407243203672	1.63988845538	1228.23904184	162.769897087	True	
-0.991056148203	-0.375944920027	1.48014556095	1193.89762455	161.142198116	True	
-0.871891346778	-0.40970687876	1.66812814284	1189.11100101	159.530776135	True	
-0.331810902263	-0.331557851475	2.06600850234	1447.62008776	157.935468374	True	
-3.59304751434	-0.209932314232	2.62277779831	1471.39989295	156.35611369	True	
-1.17526810833	-0.391935891773	2.35521170465	1360.26532346	154.792552553	False	
-0.214935659067	-0.580040310006	1.95297699961	1966.13966075	154.792552553	True	
7.32874683921	-0.225846839278	2.61546185051	2287.66161907	153.244627028	True	
-0.966968513799	-0.28582665067	1.37186700221	1289.48804267	151.712180757	True	
-0.0881777993695	-0.48154373036	1.76157038925	1434.27686447	150.19505895	True	
-2.49971494548	-0.236422697001	1.96658540131	1452.02831612	148.69310836	True	
-1.0688591013	-0.329751104023	1.91221867961	1242.45237829	147.206177277	True	
-2.76479312228	-0.362065130576	2.69904412884	1234.88118508	145.734115504	True	
-1.16191072015	-0.414737469448	1.82035942528	1198.71411664	144.276774349	True	
-2.2028494064	-0.362277673669	2.32045559731	1195.32867233	142.834006605	True	
-3.38669616193	-0.480224118773	2.67424008737	1348.45512954	141.405666539	True	
-2.84381241056	-0.351746813623	2.74462608221	1246.56881188	139.991609874	True	
-2.93362098114	-0.437038444846	2.88577192116	1302.45316559	138.591693775	True	
-2.96981724658	-0.445288067643	2.41466200874	1266.20664217	137.205776837	True	
-4.31139991484	-0.277653197581	2.63460044193	1470.82860841	135.833719069	False	
-1.77383668023	-0.466541891158	2.19400396228	1312.78797935	135.833719069	True	
-0.0760420026528	-0.224506266915	1.48303419184	1467.53618875	134.475381878	True	
0.0796944920221	-0.339331127093	1.66974348843	1327.88377761	133.13062806	True	
9.01670566013	-0.466157507997	2.77579394172	1816.54438662	131.799321779	True	
-2.35439634229	-0.267627059961	1.80417751994	1457.96876619	130.481328561	True	
-2.71278358703	-0.36136693531	2.40533002648	1179.72931245	129.176515276	True	
-2.83346456287	-0.313657343755	2.39275121714	1222.78678493	127.884750123	True	
-3.72466004229	-0.267217990741	2.96957243238	1341.44470636	126.605902622	True	
-4.31965694666	-0.212223386781	2.64028910971	1603.69402069	125.339843595	True	
-3.80363276938	-0.315031282091	2.53821006847	1318.41129437	124.086445159	True	
-2.66466164308	-0.47934175598	2.72795224102	1383.72153785	122.845580708	True	
-3.70038640747	-0.420202819875	2.75972829529	1215.29965085	121.617124901	True	
-2.59836938224	-0.450612905016	2.3201001383	1264.78306707	120.400953652	True	
-1.11310253716	-0.36797166654	1.88582265176	1197.57378016	119.196944115	True	
0.341737175816	-0.310731970831	1.86363169948	1524.89739836	118.004974674	True	
-2.38665104306	-0.39678544069	2.41732043778	1198.89461036	116.824924927	True	
-3.13920441342	-0.189724431172	2.51607726575	1535.21140276	115.656675678	True	
-1.53255625927	-0.39119039505	2.09233283549	1205.37682869	114.500108921	True	
-1.24429718688	-0.325680694504	2.00802738298	1256.29870358	113.355107832	True	
3.04347247388	-0.378535286958	1.56202631082	1639.19203563	112.221556754	True	
-1.43244234504	-0.378503327316	1.56191940404	1252.3123017	111.099341186	True	
-3.01609099837	-0.384007627208	2.47969013794	1182.04595609	109.988347774	True	
-1.31426740541	-0.425484132305	2.30082108628	1329.2555757	108.888464297	False	
-2.92561366063	-0.438995863447	2.82334558358	1286.60029737	108.888464297	True	
-1.9966790953	-0.365014960151	1.95987505902	1189.94637292	107.799579654	True	
1.95658126904	-0.48486880908	1.56461609544	1631.71196735	106.721583857	True	
-0.950822445162	-0.375878928643	1.77194628497	1184.51944225	105.654368019	True	
-1.56263819865	-0.481287784601	1.8870186792	1350.45910979	104.597824338	True	
-4.1338614554	-0.30713397721	2.93620765721	1235.67892633	103.551846095	True	
-3.0851069937	-0.390699112909	2.48329906124	1188.48719105	102.516327634	True	
-1.93707233049	-0.381542047517	2.64906488364	1348.7278249	101.491164358	True	
1.98293962587	-0.289347308778	1.2469778085	1582.19343196	100.476252714	True	
1.89455651556	-0.40217028263	1.74953247447	1574.46273171	99.471490187	False	
-0.285869827478	-0.320453445239	1.35756804829	1187.38488123	99.471490187	True	
-2.53908470799	-0.281975852922	2.13879913059	1291.63440362	98.4767752851	True	
-2.29131645376	-0.485730026174	2.07014463178	1403.73842398	97.4920075323	True	
-0.142817793834	-0.32248564266	1.24123202187	1175.43293461	96.517087457	True	
0.437918915083	-0.473384569416	1.1187829619	1312.59670783	95.5519165824	True	
-1.32363229025	-0.416779098456	1.62168164508	1234.88338259	94.5963974166	True	
-2.39030954981	-0.411703900779	1.791522078	1470.24586983	93.6504334424	True	
-0.818666562388	-0.439777040979	2.00665776949	1317.46782652	92.713929108	True	
-2.03308335215	-0.344670619729	2.24331999147	1205.92106427	91.7867898169	True	
-1.95684939414	-0.441503285073	2.39071262876	1286.46252076	90.8689219187	True	
-0.452325851002	-0.416179091918	1.23226738393	1228.73862579	89.9602326995	True	
0.221000734778	-0.393774486946	1.27861151612	1175.90003332	89.0606303725	True	
0.832474518527	-0.359398009328	1.42802224216	1334.81794126	88.1700240688	True	
-0.871890310979	-0.387119988819	1.41925858255	1200.87639278	87.2883238281	True	
1.86687495333	-0.348221299639	1.04372531221	1341.76017201	86.4154405898	True	
-0.240628920702	-0.416409548024	1.54990628139	1218.77486505	85.5512861839	True	
-0.582095824151	-0.395469812906	1.66999289828	1198.79132319	84.6957733221	True	
-0.549677537533	-0.274362428546	1.54759241554	1289.26087381	83.8488155889	True	
-0.765960101449	-0.260327626547	1.77285447134	1374.76624957	83.010327433	True	
0.435260613277	-0.433328286811	1.20662913426	1222.33646047	82.1802241587	True	
-0.231627129779	-0.353499453081	1.30945990985	1158.12713832	81.3584219171	True	
0.428166495336	-0.376261211197	1.12995583743	1150.57131249	80.5448376979	True	
0.964671447844	-0.311503760356	1.03359634855	1213.34442031	79.7393893209	True	
-0.409609484836	-0.247687507183	1.26718659778	1314.12642291	78.9419954277	True	
1.01887363428	-0.318170875125	1.08691282575	1239.94936486	78.1525754734	True	
