Parameter 1	Parameter 2	Parameter 3	Potential	Temperature	Equilibruim
6.46832229043	-0.724881857733	1.06470582187	3852.93358234	2030.5119599	False	
7.74456362046	-0.232202364756	0.0414887857319	1420.22583898	2030.5119599	False	
-3.02520169284	-0.241197337997	2.20225930609	1440.54733779	2030.5119599	False	
5.06318239981	-0.0401948643202	-0.539955558828	856.679077875	2030.5119599	True	
2.34103256443	-0.689375494457	2.01792451859	3220.45704084	1928.9863619	True	
5.23868446636	0.288327258046	-0.140585163702	2407.53052502	1832.53704381	True	
-3.19348541549	-0.790047252049	2.45969538787	5009.76495147	1740.91019162	True	
8.78027096187	0.284824266639	-0.611702656097	2093.80360033	1653.86468203	True	
1.29005518454	-0.278417294353	2.99430153639	1986.4640767	1571.17144793	True	
3.35090013805	-0.209524887961	-0.266898574041	616.329505333	1492.61287554	True	
-3.25468951445	-0.431106281938	2.9756177649	1278.16866416	1417.98223176	True	
3.24985202582	-0.651469960497	1.25622226943	2752.68921929	1347.08312017	True	
7.604928399	-0.506532654645	0.809877298329	1870.71784234	1279.72896416	True	
2.83519951862	-0.451988764549	0.584952038628	1350.68730124	1215.74251595	True	
2.25059419036	-0.0627101238427	-0.440242593042	1230.15160162	1154.95539016	True	
4.31763248613	-0.401550603301	-0.0774851640441	1186.56743027	1097.20762065	True	
3.07201604848	-0.0924765904916	-0.484423355432	864.06305717	1042.34723962	True	
-2.91567575708	2.17551629654	1.57407440406	5459.92063954	990.229877636	True	
5.49241616684	-0.273587373563	0.183243858607	1352.56532171	980.327578859	True	
3.33541389027	0.126984295899	-0.44716476966	671.087529888	970.524303071	True	
0.952465729047	-0.373868346608	-0.0394027743948	2183.10645374	960.81906004	True	
3.79864973914	-0.164573333777	-0.526477716287	976.422243969	951.21086944	True	
1.38063873806	-0.19629136473	0.123016224182	1130.87206862	941.698760745	True	
3.82304547207	-0.135008903875	0.616310868739	2007.01140363	932.281773138	True	
3.09024197945	0.5259459487	-0.414334984371	1569.6490838	922.958955407	False	
8.25031037714	-0.399175085595	1.65593928023	1782.27992127	922.958955407	True	
-1.0004279966	-0.0878371722832	1.41736832627	1886.60592664	913.729365852	True	
-1.94175731351	-0.424119651944	2.40493134717	1268.61729254	904.592072194	True	
0.0277338139721	-0.0220896057641	1.23901987444	2202.10409794	895.546151472	True	
1.07381175588	-0.139671525422	-0.000349939191702	1467.84224801	886.590689957	True	
1.33333206867	-0.244439673731	0.145037646009	1135.67388863	877.724783058	True	
2.91144743383	0.590555180334	-0.13237965662	2915.43249773	868.947535227	True	
8.22063449317	-0.492220377613	0.544850583777	1817.74477464	860.258059875	False	
0.803215781815	-0.166705403891	0.381357529737	1369.46833717	860.258059875	True	
4.64927944475	-0.564472849136	2.28409077838	2140.90712378	851.655479276	True	
-3.11281318504	0.426349959508	1.70397806341	3977.92780581	843.138924483	True	
7.96696947073	-0.580793633348	0.10564535565	2460.58262297	834.707535239	True	
2.0267875888	-0.342197705843	0.525365716687	1062.15952303	826.360459886	True	
6.82638464602	-0.0489255224319	-0.347200439257	1083.76018902	818.096855287	True	
-3.63697199299	-0.433779753688	2.57609343103	1294.51698756	809.915886734	True	
3.57828568531	-0.191478230138	2.24540023567	2382.0795978	801.816727867	True	
4.95679888467	-0.143252775192	-0.62277863349	1408.03469044	793.798560588	True	
2.43024590587	0.0296278060105	-0.274146106365	802.249821232	785.860574983	True	
3.50847481784	0.0697961342411	-0.185086201882	938.330699369	778.001969233	True	
6.27807162372	0.430970746841	-0.326736902172	2591.80832655	770.22194954	True	
6.88927272911	-0.486294017391	0.781904657111	1781.49889573	762.519730045	True	
3.21258384564	-0.141863490475	2.74690011413	2679.91232979	754.894532744	True	
3.87195387984	-0.341667476463	1.71487532449	1771.20236678	747.345587417	False	
2.54700157649	-0.356141976856	1.47744871522	1610.27758464	747.345587417	True	
1.37410936264	0.0557433782713	0.337233155364	1877.46473169	739.872131543	True	
7.78297917251	-0.165233819933	-0.473098678854	1241.03060887	732.473410227	True	
1.18027305775	-0.068066413667	-0.200237477037	1711.58458391	725.148676125	True	
4.59418628339	-0.0904288354752	-0.49496772939	726.575366042	717.897189364	True	
1.45462442231	-0.591466362884	0.746970153641	2030.45729805	710.71821747	True	
1.78339972518	0.231408506853	-0.266281423104	1375.2513923	703.611035296	True	
3.38117205658	-0.529594591713	2.51513103259	1953.61561215	696.574924943	True	
4.89191716485	-0.391807554623	2.95556414741	1797.87729193	689.609175693	True	
5.9176387017	-0.635219507345	2.17793266723	2693.02542339	682.713083936	True	
4.61169721547	-0.0415659672059	2.46212731475	3306.1521468	675.885953097	True	
4.26661299846	-0.285200770673	1.24460463098	1851.13053506	669.127093566	True	
-0.758996009308	-0.402656520665	1.71025781542	1195.81120773	662.43582263	True	
-1.49842138388	0.171497945534	2.31421715654	3693.4663585	655.811464404	True	
5.78539028545	-0.349554961001	2.97028629904	1865.85008199	649.25334976	True	
-4.89447156699	0.0739895990754	2.85291939911	2717.25376066	642.760816262	True	
4.70631813106	-0.159663694288	0.812223856749	2200.45443206	636.3332081	False	
9.4502721818	-0.35858619762	1.67227846623	1835.40310554	636.3332081	True	
-0.0114494876112	-0.596428528776	1.84798277704	2089.38061017	629.969876019	True	
2.14341551398	-0.39076389502	0.134235312304	1055.82915614	623.670177259	True	
8.15076340091	-0.288270423074	1.76085808115	2020.83976416	617.433475486	True	
1.56872731182	-0.616908760296	1.47910931858	2334.21091246	611.259140731	True	
0.486731403072	-0.319362233096	1.99988882561	1589.4809501	605.146549324	True	
2.57736827425	1.14304318221	-0.426013290346	2541.97082795	599.095083831	True	
0.588756054068	-0.494791358824	0.361989791749	2021.96523408	593.104132992	True	
4.42644044315	-0.0992041952656	-0.588290615657	1060.41708933	587.173091662	False	
5.96950021232	-0.448569184918	0.744249318344	1653.73221076	587.173091662	True	
3.817350379	-0.0958963385147	-0.16781956062	715.715235918	581.301360746	True	
2.76517904089	2.89430684919	-0.531377607149	2889.97996686	575.488347138	True	
-2.73186498032	-0.257888123225	2.04954421735	1417.24750989	569.733463667	True	
0.0822890738199	2.61237941803	-0.0353143377243	3272.76989671	564.03612903	True	
1.89354959669	-0.192044309122	-0.234144439042	1149.34824489	558.39576774	True	
3.0067831144	-0.198223194143	-0.194180284069	626.335442427	552.811810062	True	
2.82611066497	-0.262018035747	0.168096587447	900.503878482	547.283691962	True	
2.45801060131	0.0261253970776	0.12342118146	1428.01770095	541.810855042	True	
7.44883163284	-0.483525406457	1.77739842223	1840.51554748	536.392746492	True	
-5.32821797122	-0.261310162147	2.65427647113	2211.83721833	531.028819027	True	
1.19318845639	-0.202573886942	0.821818526518	1371.78785139	525.718530837	True	
6.61959240379	-0.482102906272	0.343796600507	1709.58702616	520.461345528	True	
-0.200307398406	-0.218234303489	0.975546240356	1403.67358758	515.256732073	True	
-3.55116150173	-0.386492616844	2.75545433371	1180.4757074	510.104164752	True	
5.1216807727	-0.0423680539251	-0.43380657384	725.158190025	505.003123105	True	
