Parameter 1	Parameter 2	Parameter 3	Parameter 4	Potential	Temperature	Equilibruim
-1.39503037679	-1.89492016643	0.589690705521	1.69403112732	7081.34214342	732.473410227	True	
3.59492630025	-0.656056846168	-0.578951075387	2.25324093056	1596.80852706	725.148676125	True	
1.14619394407	3.48528124996	0.0615953320249	1.21485112518	3014.51401326	717.897189364	True	
3.79177558731	-2.17952140393	-0.701892775045	2.62160418892	2231.17175353	710.71821747	True	
2.30764496784	-3.7955672896	-0.101188521094	1.99070429661	2428.56719525	703.611035296	True	
2.16601729809	-0.350810377336	-0.22259975187	2.13393379064	1772.07782815	696.574924943	False	
1.27375574841	0.533598225292	-0.266396094082	1.67491012771	2041.56549729	696.574924943	True	
3.49875520673	-0.620024262671	-0.266762098224	1.87399217822	2089.24380152	689.609175693	True	
0.127442172416	3.36955316905	0.108136628675	2.04092453811	3638.24605309	682.713083936	True	
2.74462402373	1.2152813992	-0.601782435259	2.4616822942	1870.74431307	675.885953097	True	
2.92146408094	-0.531284153224	-0.411241210914	2.51136950825	1487.90347618	669.127093566	True	
2.61927875843	2.39994590055	-0.485930690517	1.85541570924	1540.54727869	662.43582263	True	
4.16905263107	-4.25260838635	-0.277138267147	2.17599066862	2650.8901689	655.811464404	True	
3.24237725797	9.04901215483	-0.393893508535	2.36304772663	1979.87085231	649.25334976	True	
3.11506244168	8.70276317042	-0.548653670349	2.88084074496	1730.31695007	642.760816262	True	
2.69306410862	5.13379850003	-0.249135876549	1.07836306272	2138.51172486	636.3332081	True	
4.76882980884	4.52136045807	-0.615074831667	2.54137751895	2687.98094029	629.969876019	False	
3.50733268208	4.84322672542	-0.461088248705	1.28745929771	1814.79731601	629.969876019	True	
2.62127017173	9.946195082	-0.415392238387	2.99417435931	1719.80481587	623.670177259	True	
4.6349591416	2.56713191002	-0.734646664369	1.468814403	3064.44918105	617.433475486	True	
0.265148786469	-2.0356918661	0.188796689907	2.44025071301	3088.77998452	611.259140731	True	
2.3077180405	0.419632399718	-0.550978857885	1.57118633162	1686.76641476	605.146549324	True	
3.45623666293	-0.936922875848	-0.309381898481	1.12699432737	1615.4679221	599.095083831	True	
2.7575442583	-3.18060383792	-0.422318564158	2.56183983241	1051.96119124	593.104132992	True	
1.7707030943	-1.32644204329	-0.306595938099	2.3359340082	1585.64603718	587.173091662	True	
2.73187510188	-1.70282646159	-0.505522621691	2.79270806167	1377.50584945	581.301360746	True	
2.91723052191	0.178977772235	-0.442331614707	1.90342202463	1329.68703843	575.488347138	True	
2.49581767384	-5.15728154839	-0.0560843525856	2.55089181737	2590.02234598	569.733463667	True	
1.81254107279	0.0382871845136	-0.389103446842	1.75413979193	1596.97302438	564.03612903	True	
3.00786132364	1.13235727552	-0.659615462157	1.48270920576	2016.11888258	558.39576774	True	
2.26059885721	9.12820593479	-0.483728339672	1.02922503748	1817.43024637	552.811810062	True	
3.67724198183	-4.37508207061	-0.450992023816	2.7871027262	1357.53532666	547.283691962	True	
1.31214134781	-1.91814624375	-0.176437126674	2.20243915589	1878.52507935	541.810855042	True	
3.52770819711	9.3250564687	-0.165120866051	1.50309496929	3564.98110277	536.392746492	True	
3.02608679405	5.52317698417	-0.534707860028	1.40675215687	1653.68783228	531.028819027	True	
1.86847261358	-2.34971203278	-0.278313710314	2.59059793159	1483.32344675	525.718530837	True	
3.72200143145	-2.410544756	-0.25491634187	1.04511993944	2981.24413886	520.461345528	True	
0.509946525968	6.11246047959	-0.0725965691564	2.97487001813	3314.91310532	515.256732073	True	
3.19988858966	-4.48384790819	-0.216420354599	2.46901921889	2015.80485076	510.104164752	True	
3.71552998658	-2.11501263634	-0.498470760124	2.68055725131	1528.2976133	505.003123105	True	
2.16071272857	-3.8297498925	-0.484375091112	2.94356219049	1430.08212783	499.953091874	True	
3.29017126701	1.32445354284	-0.493240751948	2.64871812809	1652.16712017	494.953560955	True	
2.24164508579	1.2294872255	-0.301828426502	1.3787375438	1476.29761466	490.004025345	True	
2.77161148982	-1.80281678455	-0.580218551568	2.57770401941	1534.65283502	485.103985092	True	
3.85671464128	-2.35784863276	-0.468585753512	2.2034168702	1425.42548821	480.252945241	False	
0.526906312548	4.70075427881	-0.0847581474923	1.27911473674	3103.50512267	480.252945241	True	
4.10966430117	7.23073526822	-0.551309582132	1.12775937963	2158.72181058	475.450415789	True	
3.09947787728	-0.599679399367	-0.357467303883	2.14644397722	1553.13200552	470.695911631	True	
4.28598929574	-1.74416238127	-0.569615699452	1.94652752517	1718.78737508	465.988952514	True	
4.33969404308	2.11910510317	-0.65803464827	1.372218003	2342.01865367	461.329062989	True	
2.57043705085	9.08591173104	-0.464893928076	2.78065731736	1687.57575972	456.715772359	True	
7.21026116072	-3.34279595043	-0.422805656817	2.57158020863	3653.44514004	452.148614636	True	
1.75598307173	-4.17125002712	-0.231688870703	2.70067963741	1668.46945591	447.627128489	True	
3.29972969534	2.47674006891	-0.616035372708	1.61840483485	1799.42678031	443.150857205	True	
6.79244737541	-0.583604427624	-0.496273790322	1.46471608546	3319.16844628	438.719348632	True	
1.88938647448	-2.09157726167	-0.236934400965	2.44261096941	1530.05615821	434.332155146	True	
1.58635147585	2.25096201069	-0.402415480074	1.36747985067	2029.36589476	429.988833595	False	
1.80167607052	1.23777839397	0.206445150306	1.32656081073	3571.58519078	429.988833595	True	
5.40142896986	0.0878848577321	-0.642052568239	1.27139151345	2725.46232518	425.688945259	True	
4.02682211162	-2.69939099138	-0.393527518211	1.69762331322	1957.37202669	421.432055806	True	
2.31474722522	4.28626708909	0.056421356016	2.08997227075	3989.76794555	417.217735248	True	
1.96710680124	-3.07531868218	-0.56540298786	1.79606049028	3333.73535427	413.045557896	True	
4.10348215747	-4.36232383125	-0.642660087454	2.62216256482	2050.96642581	408.915102317	True	
3.67305872405	5.27761889237	-0.279289767957	1.85572180589	2891.18226157	404.825951293	True	
1.89948926776	-1.48244236061	-0.273099687845	2.88816737793	1771.14398123	400.777691781	True	
1.28642807087	0.745454575189	-0.146815571885	2.32462976966	2397.93949071	396.769914863	True	
2.32737608786	2.71377039899	-0.227364784853	1.06904854486	1826.47299288	392.802215714	True	
2.59471850623	4.09105738065	-0.501771178476	2.1045362974	1666.64872822	388.874193557	True	
2.24000739372	-2.41554566932	-0.366175181471	2.40885374498	1194.45883586	384.985451621	True	
3.79082386147	8.53605470954	-0.413354990372	1.16810866692	2246.60952018	381.135597105	True	
2.91562263014	6.77043552302	-0.595404573816	2.05153823344	1885.9742739	377.324241134	True	
2.81161730144	9.0924836777	-0.600269111189	1.07231814364	1961.18914738	373.550998723	True	
2.02511712446	-3.03047915794	-0.0907178866839	2.15796479905	1936.2217731	369.815488736	True	
3.62748141214	3.00884165776	-0.450723683654	1.2688859192	1802.22375048	366.117333848	True	
3.18620382303	-1.13290417782	-0.621604104989	1.71664373877	1537.9952853	362.45616051	True	
2.73475453429	3.36898703692	-0.353466732433	1.61707037102	1741.57436571	358.831598905	True	
2.10656416959	5.91155389531	-0.451878991779	2.33436474824	1876.97601637	355.243282916	True	
3.84658410089	5.26669389021	-0.448737880624	2.23763282876	2184.76068264	351.690850086	False	
2.57461491632	-0.90402738071	-0.306108135879	1.26363124744	1244.22059009	351.690850086	True	
2.65417692668	6.6580190166	-0.479618124021	2.26624603527	1672.72237395	348.173941586	True	
3.52705522217	5.47234936257	-0.485185939464	1.47479813671	1828.20328546	344.69220217	True	
3.32873153278	-1.70030916448	-0.420823945633	2.05694369978	1223.69107616	341.245280148	True	
2.32598401405	8.31926945663	-0.354949537439	1.65677094457	1828.71152864	337.832827347	True	
2.18529365821	0.835461810736	-0.467871962659	1.02870784852	1345.61891024	334.454499073	True	
2.51644353127	-2.29120441395	-0.349294704717	1.7533728755	1300.48015554	331.109954082	True	
1.61732648477	-1.30903887478	-0.108178023021	1.35154432276	2010.66869064	327.798854542	True	
2.5117507732	-1.08353183598	-0.463150831125	1.63091007166	1134.61872305	324.520865996	True	
2.97426615965	-1.37625892177	-0.147614351547	1.66188202916	2011.29674722	321.275657336	True	
3.64132052401	9.87282018515	-0.486968440836	1.10234060719	1924.05868124	318.062900763	True	
3.1591897148	-5.02396253439	-0.594927809056	2.56859591862	2321.66059169	314.882271755	True	
3.66902186434	-3.73119874292	-0.579131411761	2.52717792841	1457.33767811	311.733449038	True	
3.85378242267	-1.35676253467	-0.529537804323	2.9291327535	1791.71053516	308.616114547	True	
2.79996634182	-4.20374290905	-0.276929911697	2.87376387224	1357.4472618	305.529953402	True	
1.89489705751	4.35604661914	-0.343275510939	1.92876890327	1929.07791727	302.474653868	True	
2.76697420303	9.64735024734	-0.409656725529	1.80074224965	1736.89836439	299.449907329	True	
2.62653977223	6.04854937142	-0.369901971481	1.16286987176	1719.24261196	296.455408256	True	
4.96280925098	-2.13384665831	-0.517309007709	1.86707335416	2208.1425569	293.490854173	True	
2.6713355281	-4.2069295672	-0.379299642764	2.42938739071	1444.803391	290.555945631	True	
2.98366094602	-4.26649640473	-0.465032310536	2.91022416692	1068.77380365	287.650386175	True	
2.43788817895	-2.45916319516	-0.369688742682	2.90303634345	1332.09586818	284.773882313	False	
1.676088122	0.0969834646268	-0.322968868752	1.74771593301	1655.53267955	284.773882313	True	
2.78166129226	-2.06412466047	-0.268577246945	2.38646725146	1512.07715075	281.92614349	True	
2.92515769263	-1.36641374689	-0.316803291997	1.42827951635	1303.40506823	279.106882055	True	
2.95907904549	0.676154301255	-0.512908215098	1.51808995919	1283.85934055	276.315813235	False	
3.55663035465	-0.180595820244	-0.390176471113	1.31112837114	1386.09379284	276.315813235	True	
0.156805453112	9.9482633145	0.207221583473	1.36387502912	3882.55409892	273.552655102	True	
3.31841600045	9.07935555497	-0.489129827725	1.25240098695	1756.27609913	270.817128551	True	
2.4924719437	8.63011191378	-0.608615446818	2.8279241473	2199.56140838	268.108957266	True	
2.68074455876	9.50461014693	-0.333605571538	1.26095144579	1909.24200026	265.427867693	True	
2.86009736501	8.30014604124	-0.553838883165	2.74596166332	1752.59977668	262.773589016	True	
2.56639466448	-2.03940404898	-0.523287670503	2.37765754513	1302.1623494	260.145853126	True	
1.91270145249	-4.21065978172	0.012275147972	2.58642421615	2365.28471749	257.544394595	True	
4.18978523151	1.24891350158	-0.420563228138	2.00108193549	2375.48350781	254.968950649	True	
2.95303984379	4.80004334034	-0.566973851647	1.38953310818	1705.21562064	252.419261142	True	
2.30747553116	4.2322044131	-0.476491927262	1.02865070135	1631.07694985	249.895068531	True	
2.93258757789	-3.47771381848	-0.356926182922	2.0498257225	1529.37414223	247.396117846	True	
3.18653740715	-0.232067107822	-0.555851653682	2.0411810023	1428.13175853	244.922156667	True	
1.75685807292	-0.309236089314	-0.351401787602	1.99126605717	1635.60314507	242.472935101	True	
2.41826113336	-2.89812412899	-0.268979733401	2.49920631553	1311.41613791	240.04820575	True	
3.12158826625	-2.28962639363	-0.443514097069	2.36864181221	1127.92997996	237.647723692	True	
1.80609548399	2.90768285608	-0.119499535789	2.5909053627	2628.41488357	235.271246455	True	
2.82129303589	9.39688248302	-0.373931623601	1.2248859996	1815.24578563	232.918533991	True	
3.16814100805	-0.840479365968	-0.476501672459	1.73278273757	1121.41742783	230.589348651	True	
3.89846574162	0.758641105311	-0.37520026589	1.09773177876	1766.40537487	228.283455164	True	
2.95497682869	7.63763666433	-0.488066221007	2.84268520405	1672.96459774	226.000620613	True	
3.80676120978	-1.96871474276	-0.612404752407	2.23464339515	1597.34693156	223.740614406	True	
3.98366183804	-0.707171383677	-0.504282598234	1.71769704059	1544.32777051	221.503208262	True	
2.62553225376	-1.65462849427	-0.402654123706	1.57288760805	1167.5385265	219.28817618	True	
2.94000350853	0.606961979534	-0.461656061898	1.17018848744	1087.59123223	217.095294418	True	
3.24786255588	-2.54915953526	-0.503973595139	2.06673053203	1159.25610291	214.924341474	True	
2.59988046979	7.02652763276	-0.333735113522	1.23762855374	1861.64036679	212.775098059	True	
2.55498442425	0.537998783295	-0.494049146557	1.10220881806	1182.38257402	210.647347078	False	
2.73853442153	2.80152063564	-0.518181430636	1.65519325362	1555.83317467	210.647347078	True	
1.83093280512	4.53719857372	-0.352037860482	1.35496800643	1890.87125005	208.540873608	True	
3.16188687886	-2.60954629607	-0.374649852182	2.27120361152	1207.46956395	206.455464872	True	
2.91249523054	3.36838020633	-0.469168663876	1.82736423635	1572.9475972	204.390910223	True	
2.74562917248	-1.61851969185	-0.494127816404	1.43951321692	1367.27193179	202.347001121	True	
2.63538597483	0.931131683724	-0.378504157903	1.23704711742	1197.62872391	200.323531109	True	
2.28410499372	-1.11395462698	-0.33173619987	1.96831042802	1245.30350389	198.320295798	True	
2.29732257863	-4.15824886787	-0.39448673293	2.81657229779	1203.43533106	196.33709284	True	
2.19448803119	-3.78362376208	-0.379684511212	2.54168132822	1322.30712206	194.373721912	True	
3.02534070528	-3.75937079788	-0.590893046013	2.46161601286	1561.51867844	192.429984693	True	
2.94004509421	2.99760341775	-0.469787514878	1.74983930864	1547.88273163	190.505684846	True	
2.21231213679	2.67423016915	-0.375130690323	1.00099997639	1447.52604422	188.600627997	True	
2.91938277699	-2.04407109986	-0.475315348421	2.5516877341	1192.95508926	186.714621717	True	
2.46106804375	0.89188700346	-0.426994336388	1.07643619712	1123.70101235	184.8474755	True	
2.64598249724	-3.24295225053	-0.441748524216	2.45083894051	1089.55666003	182.999000745	True	
2.9632407118	-2.96208725192	-0.325101138256	2.57344037877	1298.57940618	181.169010738	True	
2.50018125235	-1.51225638234	-0.375883629931	1.76714234911	1098.35617678	179.35732063	True	
2.59849166765	-0.538362520751	-0.387492039691	1.33189982791	1064.32487748	177.563747424	False	
2.41966833783	-0.500152743147	-0.404259666944	1.25887146833	1120.8198016	177.563747424	True	
2.0372505343	-1.99662159366	-0.483201178809	2.195297204	1551.35009407	175.78810995	True	
3.29153925779	-1.60118387031	-0.618488207935	1.66077441768	1571.67683178	174.03022885	True	
3.06923674984	-1.36018988168	-0.597591066033	1.9363348642	1422.96051206	172.289926562	True	
2.62108237801	-0.444648639493	-0.498175857495	1.65258896821	1193.86694057	170.567027296	True	
3.51798281195	4.45792354894	-0.552530636583	1.90166470778	1796.07393376	168.861357023	True	
2.99776005886	9.38268854209	-0.517451989527	2.16055187843	1682.94638646	167.172743453	True	
3.07601715523	-1.4956096042	-0.516669243768	2.23017959066	1211.12284551	165.501016019	True	
2.55049876967	-2.360855378	-0.481849560618	2.23379404262	1154.93103048	163.846005858	True	
2.44206892754	-1.78372530088	-0.363258065961	1.8370893625	1128.95365221	162.2075458	True	
2.81178029047	-3.27194529198	-0.341187474234	2.72974785764	1203.98363479	160.585470342	True	
3.28406501428	-2.30708415182	-0.605454553149	2.11693434755	1441.39287383	158.979615638	True	
2.55900486077	1.09428331222	-0.35027574254	1.3023964957	1308.64292138	157.389819482	True	
3.62744281815	-0.273285530862	-0.44047072649	1.19512668506	1288.88191022	155.815921287	True	
2.05793583664	-0.921352148245	-0.358729149862	1.63804294249	1261.65798191	154.257762074	False	
1.54823700327	-1.64092740989	-0.241599981251	2.52830662375	1795.30007162	154.257762074	True	
2.94724269319	-0.542114992064	-0.39985542464	1.7686867409	1192.12692322	152.715184454	True	
2.89173760056	-0.0366873929986	-0.39926327218	1.48321160115	1142.62593061	151.188032609	True	
3.5708930298	0.0104199571127	-0.359671490112	1.12433987748	1449.31012367	149.676152283	True	
2.98210603766	1.25009012053	-0.525214419835	1.22642892391	1289.26902087	148.17939076	True	
2.61589009071	-0.743272301605	-0.305741145771	1.63668882612	1237.72633966	146.697596853	True	
3.21067901622	-0.0747242542583	-0.291920704003	1.20985296981	1473.94748984	145.230620884	True	
3.88583695937	0.793628935285	-0.422325030266	1.58606418035	1890.49271264	143.778314675	True	
3.45736498976	-3.2356590028	-0.514372295136	2.3995520829	1212.46392623	142.340531528	True	
2.98625051449	-4.16847272213	-0.448600368862	2.71460186789	1118.08377073	140.917126213	True	
3.05484343079	-3.8323276839	-0.416417703713	2.78909712204	1092.10808157	139.507954951	True	
3.26716385474	-4.71819576376	-0.429760051405	2.81164808667	1268.24438798	138.112875401	True	
3.1417951595	-3.33677879354	-0.39689682218	2.61127643734	1153.57513849	136.731746647	True	
3.77852470865	-1.97353368728	-0.523589374546	2.03553347887	1350.32694841	135.364429181	True	
2.79625310781	-0.959925084881	-0.435076129963	2.17436742319	1227.55748717	134.010784889	True	
1.93597559913	-2.53893962222	-0.235257371734	2.12087113855	1477.04641354	132.67067704	True	
2.98094322652	-4.31432794784	-0.346240112794	2.51781364062	1422.59368537	131.34397027	True	
2.98969650606	-5.21781843264	-0.361622373104	2.77687682769	1574.49228954	130.030530567	True	
3.48222755189	-3.22304301965	-0.489476617055	2.6151932979	1200.35835787	128.730225262	True	
2.74332038605	-2.99091452263	-0.377332880806	2.37172691906	1093.62853577	127.442923009	True	
2.70603039087	-2.47373746289	-0.442890172969	1.8568471302	1234.76122844	126.168493779	True	
2.78654428769	-1.27344277905	-0.417557859327	2.46387984352	1310.87228482	124.906808841	True	
3.1184155366	-4.45457986793	-0.479493374922	2.91629712579	1109.18485928	123.657740753	True	
2.48206094842	-2.03093266649	-0.393410406117	2.69161101354	1289.19072584	122.421163345	True	
2.59209450031	-3.43398360216	-0.403554603157	2.74913398352	1077.19471624	121.196951712	True	
2.76977192542	-3.27837470715	-0.570808900788	2.95535235934	1414.61025183	119.984982195	False	
2.64399005444	3.12855454045	-0.419339794411	1.48419338387	1535.11700678	119.984982195	True	
3.06633666735	-2.0031606242	-0.443319620896	2.22194592271	1105.34986025	118.785132373	True	
3.8190630339	-0.733141646383	-0.502260585278	1.42717822389	1360.82387322	117.597281049	True	
2.50472840722	-1.99388918785	-0.4690186681	2.27628261738	1167.82074032	116.421308238	True	
3.00971584027	-2.5421691287	-0.305352840432	2.42131825185	1400.56109877	115.257095156	True	
3.51441295515	-2.88756671513	-0.421075662752	2.55840359212	1325.54030384	114.104524204	True	
2.36396988822	-3.85378468482	-0.393440445247	2.44843414007	1345.83368352	112.963478962	True	
2.87280696716	-4.21793133102	-0.397641335231	2.77226372977	1115.15933695	111.833844173	True	
3.39772425142	-1.64471128733	-0.553741551614	2.33316297214	1351.43762397	110.715505731	False	
2.33478939759	-2.1812310773	-0.400150387761	2.91647911714	1379.80894485	110.715505731	True	
2.9905513481	-3.96831355394	-0.470628070918	2.85515315057	1062.78478844	109.608350674	True	
2.68703713498	-1.40557872846	-0.481862532441	1.86637149432	1105.27485647	108.512267167	True	
3.29187334317	-2.19780321818	-0.472538115074	1.93950538692	1139.06340769	107.427144495	True	
3.18432486534	-0.064053059054	-0.448069912197	1.79363922802	1307.54891101	106.35287305	True	
2.29411456883	-3.82969138206	-0.267302242422	2.82864612238	1306.71352018	105.28934432	True	
2.92072668808	0.685746183107	-0.450187802885	1.78741328873	1360.72067098	104.236450877	True	
2.75695028749	-1.24988336717	-0.399720835976	1.56270959231	1071.17946568	103.194086368	True	
2.94151995365	-1.2118818042	-0.364523893627	1.48794496016	1151.63441225	102.162145504	True	
3.26053926464	0.345980391195	-0.518377941899	1.23778077941	1175.79876743	101.140524049	True	
2.82951544015	0.115547535908	-0.390893935221	1.13206163345	1048.1494352	100.129118809	True	
2.99536765234	-1.52654797627	-0.532690518702	1.79644008622	1166.91803155	99.1278276206	True	
3.21238078274	-1.03188966228	-0.408753036126	1.55751751085	1143.8429568	98.1365493444	True	
2.70225566145	-0.940745644461	-0.40205163205	1.70210191808	1069.24827554	97.1551838509	True	
3.01721552727	-0.877596904019	-0.515886323587	2.16020093492	1280.27868986	96.1836320124	True	
2.80232193894	-2.89982538553	-0.442567588731	2.38608221941	1050.58224553	95.2217956923	True	
2.54426210118	0.361363387259	-0.525222560848	1.28334977043	1310.92001936	94.2695777354	True	
2.15275112245	2.58553496712	-0.520963576712	1.52194363325	1870.06474693	93.326881958	True	
2.59913054364	-1.82424040255	-0.304308531671	1.73143988386	1242.64438982	92.3936131384	True	
2.70971920829	-0.656924883058	-0.487284709029	1.33722917969	1129.78991812	91.4696770071	True	
2.86033559607	0.598496251075	-0.437235511489	1.19419009458	1086.93568042	90.554980237	True	
2.65496922237	0.264954206509	-0.459707964402	1.86217857086	1313.95682774	89.6494304346	True	
3.1917067822	-0.0385083245674	-0.451744019103	1.60244041142	1220.71109918	88.7529361303	True	
2.51254399545	-0.678421972983	-0.444456205543	1.71370197018	1129.91971523	87.865406769	True	
2.92972107321	-1.44038374003	-0.60810999763	1.84919689099	1525.22451426	86.9867527013	True	
3.08832993171	-1.40808679673	-0.414501608861	1.82552189975	1106.39023677	86.1168851743	True	
3.27198885178	-3.75165722187	-0.430636770472	2.53455050238	1183.54374778	85.2557163225	True	
2.73137270344	-1.52935359151	-0.384839240821	1.85016168371	1075.28852869	84.4031591593	True	
3.19145098813	-1.25066162665	-0.456431645386	1.62777523564	1091.82326394	83.5591275677	True	
2.4540874039	0.0625062107297	-0.326671575255	1.8183616615	1409.32012904	82.723536292	True	
2.81223387339	-1.29188362325	-0.456919976303	1.72213686546	1050.4633327	81.8963009291	True	
2.84361178247	-0.957244130953	-0.418487124995	1.72107406446	1067.15895316	81.0773379198	True	
2.8357017045	-1.69339193087	-0.465489439596	1.92150063424	1056.40683347	80.2665645406	True	
2.84668612441	-0.822963469037	-0.419737061954	1.33311758672	1069.10050119	79.4638988952	False	
3.0661433012	0.514417656223	-0.473327620486	1.024407533	1058.6880125	79.4638988952	True	
2.58915000772	0.505384665782	-0.371000956548	1.10943819548	1078.01845756	78.6692599063	True	
2.30533882038	0.738730989719	-0.396592998871	1.24087957791	1201.93022117	77.8825673072	True	
2.67206253409	0.81913316211	-0.397894013512	1.12145389512	1100.74236001	77.1037416341	True	
2.64926984464	-0.141255321284	-0.408882094658	1.33802395446	1053.56781438	76.3327042178	True	
2.88190884887	-2.04015606338	-0.385863737821	2.03350935999	1092.84093767	75.5693771756	True	
3.082128683	-1.03652362663	-0.350877390365	1.79526608497	1283.25860963	74.8136834039	True	
2.61292422584	-0.597027665476	-0.483283339614	2.41790703943	1401.52021129	74.0655465698	True	
3.15047235508	-2.59442983109	-0.45075965547	2.42481851629	1109.14894661	73.3248911041	True	
2.79890003831	-1.38920211141	-0.400137703048	1.93857010168	1090.58933249	72.5916421931	True	
2.58111797255	-2.61744684651	-0.490380497138	2.06787021835	1254.42546746	71.8657257711	True	
2.49480686507	-4.48624932707	-0.432154924001	2.99681853552	1128.11015075	71.1470685134	False	
2.99761700642	-3.73100686501	-0.363647783926	2.92341461161	1205.95861052	71.1470685134	True	
2.48532838124	-3.94859184306	-0.457078120821	2.86819007144	1140.81969919	70.4355978283	True	
2.60427130739	-3.1754224024	-0.465297485101	2.90329039076	1161.68372834	69.73124185	True	
2.44041518193	-3.24738574154	-0.426864865978	2.62024351603	1117.16663277	69.0339294315	True	
2.57115470128	-4.13201228698	-0.362025833124	2.93837422641	1109.59151488	68.3435901372	True	
2.66696258269	-3.9671676845	-0.288575750488	2.95192051896	1296.23070163	67.6601542358	True	
2.76842915043	-4.18383400955	-0.465253086728	2.9199510686	1072.88993852	66.9835526935	True	
2.98015129113	-3.78894597304	-0.422123876826	2.70517585685	1074.55675785	66.3137171665	True	
2.77833829459	-4.42818482878	-0.371173950419	2.80900588714	1165.36558103	65.6505799949	True	
2.8910058767	-3.78699547705	-0.529674478324	2.69474672283	1194.72594427	64.9940741949	True	
