Parameter 1	Parameter 2	Parameter 3	Potential	Temperature	Equilibruim
-0.421040381169	0.421490489656	0.569474277649	17857.7597988	6372.61635421	False	
8.00557741783	-0.507946731962	1.88441407639	9686.89993817	6372.61635421	False	
-3.16265177469	0.872655349841	0.435859349376	17572.0943991	6372.61635421	True	
2.45376509777	-0.305573987196	1.8909567408	13023.8749208	6053.9855365	True	
-1.81864677878	-1.16158366774	1.34161760836	20819.9822606	5751.28625967	False	
-3.05417247023	0.731696190418	0.630368517293	11402.39769	5751.28625967	True	
9.71519996265	-0.440842512149	0.773958804671	10633.9225213	5463.72194669	True	
3.99112990336	-0.506825862788	2.43776566486	9677.00927375	5190.53584935	True	
0.939181807886	0.332730184637	-0.403009494484	12304.816127	4931.00905689	True	
-5.97388603581	0.0473078294501	2.38256404503	10390.8222685	4684.45860404	True	
9.01621966245	-0.518170834229	1.75860849416	9549.4891168	4450.23567384	True	
-4.77895688876	-0.295715775326	1.6143201888	9480.82713947	4227.72389015	True	
-6.63331001233	0.18326200812	2.29918379761	10285.4863066	4016.33769564	True	
5.13337994331	-0.999453546868	0.713894450213	13065.5802114	3815.52081086	True	
7.29213842772	-0.785080256819	2.14038397037	8437.47250412	3624.74477032	True	
-0.834003989549	-0.61444422754	2.77702690276	8197.61523672	3443.5075318	True	
9.21915348861	-0.390736633803	0.730336390975	11461.0732429	3271.33215521	True	
4.74739263893	-0.781894773873	2.40282083531	8402.18581868	3107.76554745	True	
1.86373503225	-0.59675052043	0.233581561383	6906.74153015	2952.37727008	True	
-1.85139846442	-0.694504394654	2.83872804788	7661.50289601	2804.75840657	True	
-0.52021859762	1.3768188537	-0.329996939465	11919.8014986	2664.52048624	True	
4.27576766647	-0.678580503363	0.782698660517	8088.51318596	2531.29446193	True	
-6.73346335802	0.472315561351	2.81895800013	13360.7342468	2404.72973884	False	
-1.40685093026	-0.666787600116	0.886815085269	6588.08786513	2404.72973884	True	
2.11394937393	-0.882512518579	1.11298047187	9457.08419594	2284.49325189	True	
