Parameter 1	Parameter 2	Parameter 3	Parameter 4	Potential	Temperature	Equilibruim
0.374678944896	-0.973585252303	0.171547873859	2.51067283156	3208.03045392	617.433475486	True	
3.60389448834	8.7445915831	-0.384646281618	1.20036318546	2224.52761142	611.259140731	True	
2.08908872196	9.53366735999	-0.514201004547	2.5348166749	2070.79375907	605.146549324	True	
2.66278986049	3.16006899586	-0.374410039436	2.48852583444	1762.34414641	599.095083831	True	
1.13514379836	0.331396724332	0.0200578529489	1.28747540819	2282.2233197	593.104132992	True	
3.38887105954	-2.63279381177	-0.654795624465	2.74586783201	1795.66539024	587.173091662	True	
2.16633619518	0.116756994901	-0.0931969535904	2.31812856564	2555.05196766	581.301360746	True	
2.68456453752	4.77421996397	-0.341270517821	2.66799704549	1917.58806828	575.488347138	True	
2.4260467713	0.340406786948	-0.376195729834	1.24642265965	1118.49201918	569.733463667	True	
2.9153086738	9.68694126164	-0.643148292526	2.01375604335	2166.64967126	564.03612903	False	
-1.93227427524	0.199112586539	1.23907224834	1.53411588176	5161.41811275	564.03612903	True	
2.27837313559	2.95513726351	-0.381197517681	1.00432803074	1464.55435343	558.39576774	True	
1.52398593609	-1.65027395648	-0.473898777487	1.77656258298	2398.57448001	552.811810062	True	
4.2787085268	6.48937212435	-0.63755620842	2.44140675687	2409.70580215	547.283691962	True	
7.8716253206	-4.37023368281	-0.597237170053	2.24407855101	4231.46948525	541.810855042	True	
1.74909780449	-3.88768845333	-0.0917789207444	2.35774462358	2158.63573916	536.392746492	True	
2.18561457385	-5.09795278969	-0.521999971044	2.74198471374	2389.77667255	531.028819027	True	
2.81762012141	-1.94523901905	-0.218259705602	1.93566107892	1587.81135556	525.718530837	True	
3.66670785445	-4.11639004478	-0.440338946094	2.57113142731	1417.07202062	520.461345528	True	
1.78467227527	-2.26891453518	-0.0453949007222	1.53683138446	2386.74888069	515.256732073	True	
3.39388577246	4.11241249455	-0.511805714392	2.15403436067	1745.95353001	510.104164752	True	
2.63653106474	-0.243553242096	-0.362283208183	1.35934647384	1092.57116402	505.003123105	True	
3.55684771994	6.07167324617	-0.297507280332	2.22449037398	2702.1082076	499.953091874	True	
2.72412913993	-3.27572010944	-0.682736440401	2.73371131018	2321.41153538	494.953560955	True	
4.05813920485	-1.43481685103	-0.226900533869	1.2710260819	2491.24972497	490.004025345	True	
2.86582714906	-0.83723623038	-0.547193553274	2.86415062131	1546.03976377	485.103985092	False	
3.20610387654	-3.98404025227	-0.217410830189	2.60881510929	1837.73848753	485.103985092	True	
1.03236560863	-1.24505044047	0.0764705560091	2.31705617975	2684.00145552	480.252945241	True	
2.61986091761	-3.54719363833	-0.382459767558	2.75118874542	1085.24973125	475.450415789	True	
3.85710263167	9.70291505087	-0.715029560701	1.35752082089	2684.49005954	470.695911631	True	
3.87128622382	-4.87778750946	-0.417283310821	2.61802044516	1848.05067708	465.988952514	True	
3.65912826511	-0.771274720892	-0.527738140161	2.11878309555	1494.75423091	461.329062989	True	
4.38655090885	0.0429055101544	-0.516811332685	1.90828910005	2071.52926613	456.715772359	True	
1.36828267206	-2.06279485623	0.0673629558253	1.6976386174	2577.5349975	452.148614636	True	
2.73177906183	-3.2031392443	-0.364067713113	2.40784062349	1122.12549404	447.627128489	True	
1.64428004836	-1.43384326548	-0.00909257098982	2.07593354795	2228.17382751	443.150857205	True	
3.15345444342	-0.666930402394	-0.573158573689	2.79511091531	1602.38243783	438.719348632	True	
2.77052977042	-3.4177246813	-0.308864350823	1.99239379872	1642.05613787	434.332155146	True	
1.98509406177	-0.264531452397	-0.283451687155	1.28876962675	1315.21673364	429.988833595	False	
2.92465318699	-0.0949170878242	-0.44889256646	1.3091068548	1046.98112062	429.988833595	True	
2.98945557949	-0.285483514542	-0.520690230876	2.21679062048	1392.78624583	425.688945259	True	
2.94442714505	-4.89990144044	-0.385683371749	2.86075151582	1270.43239901	421.432055806	True	
2.60920603699	-1.29587650184	-0.0912903398411	1.16993635469	2103.36569592	417.217735248	True	
3.50760559303	0.926269409279	-0.474928394486	2.27204230452	1709.1442833	413.045557896	True	
2.26106640773	-3.81585891036	-0.15553680043	1.9123497259	2518.32464362	408.915102317	True	
3.0678539871	0.448487808646	-0.372993515143	2.20964170797	1690.52182926	404.825951293	True	
2.59656516566	0.919696086525	-0.327879084347	2.67755867513	1807.11810925	400.777691781	True	
3.44913185892	-3.27906151146	-0.466033372496	2.95667820819	1303.87748723	396.769914863	True	
2.33458192892	-2.45059394041	-0.355589829238	2.55279747966	1212.7850645	392.802215714	True	
2.84059964726	0.845222681648	-0.377376586476	2.9616950752	1747.10831072	388.874193557	True	
2.66260979393	-0.579673236856	-0.299472324344	2.35345722293	1672.27885568	384.985451621	True	
2.80810069153	-4.10034247814	-0.468216464297	2.11961638232	2050.72121557	381.135597105	False	
2.45272737825	5.01648325572	-0.38849654413	2.83786582674	1763.64216217	381.135597105	True	
1.81718671561	-0.604798936757	-0.004405909323	1.46451609218	2150.17530963	377.324241134	True	
1.98139581207	4.22177227202	-0.37435627373	1.88620361305	1854.2903592	373.550998723	True	
3.20603462097	-1.15170416662	-0.419794496689	1.39410464323	1164.24713537	369.815488736	True	
3.01537230927	6.09063284049	-0.653230567067	1.08354458659	2181.56036345	366.117333848	True	
2.90818031571	-0.409818929941	-0.417321344173	2.02346027586	1302.60483479	362.45616051	True	
1.97094605037	-2.04658295797	-0.198521913537	2.26168070518	1548.74311957	358.831598905	True	
2.22826959898	5.72244450784	-0.265777722509	1.81422266657	2079.07619984	355.243282916	True	
3.31157958164	-1.48265568678	-0.509369695318	1.78742640613	1142.90764945	351.690850086	True	
3.62801632509	-1.17414751714	-0.634321827979	2.05555023672	1685.25684788	348.173941586	True	
2.86931432525	0.523779229022	-0.386827946554	1.91353630594	1475.4946818	344.69220217	True	
3.05777548377	-0.414006278753	-0.594634872024	1.41379139668	1409.26679916	341.245280148	True	
3.32568370821	-3.18868660508	-0.395659432589	2.50406117629	1234.8962343	337.832827347	True	
3.15006068212	-3.55996174471	-0.284274027773	2.68787407117	1511.8778406	334.454499073	True	
3.8936595965	-3.93201696826	-0.241554820685	2.5399707204	2283.3757468	331.109954082	True	
2.98034763338	-0.424502720153	-0.453024408755	1.29017334095	1045.1064834	327.798854542	True	
2.34034133054	2.27252915151	-0.501661474943	1.88922257622	1683.20635637	324.520865996	True	
3.237923731	-0.646330377245	-0.515623048085	2.55268240799	1477.44802006	321.275657336	True	
2.98669452747	5.00672932291	-0.491559544368	1.89479002021	1642.2246286	318.062900763	True	
3.77394492304	3.51531337211	-0.452287574447	2.46196750824	2093.99971488	314.882271755	True	
1.53109725495	2.52441536224	-0.41628272462	1.98043996918	2263.06466178	311.733449038	True	
3.26613273518	0.461130653262	-0.521487096428	1.59671885759	1332.98538636	308.616114547	True	
3.06846342249	0.493358919357	-0.606579322698	1.31188641924	1517.37443697	305.529953402	True	
2.41121458167	0.323725258074	-0.39673394717	2.32885409229	1519.94233846	302.474653868	True	
3.06214258855	-2.2593937165	-0.553165670219	2.71911985076	1346.63435466	299.449907329	True	
2.77011542867	1.84725463525	-0.513805937748	2.90438039686	1631.99718853	296.455408256	True	
3.3662746195	-3.4457700019	-0.347324487782	2.78209279638	1446.93227241	293.490854173	True	
2.90739358819	-1.21371269619	-0.461958752658	1.58122294282	1061.10235017	290.555945631	True	
3.85254449793	1.06823112313	-0.440177203205	2.0616606083	2011.43221233	287.650386175	False	
2.9747961097	-2.54920550573	-0.324992477739	1.77983076425	1428.42792188	287.650386175	True	
3.64158402931	-2.24644885265	-0.515885466182	1.92906534752	1297.31058732	284.773882313	True	
1.90958176995	-0.650308165933	-0.446016462708	1.5207904769	1555.0792595	281.92614349	True	
2.12350313178	2.98600498788	-0.443846550134	2.01161369052	1759.19436684	279.106882055	True	
2.06482605977	5.62218334744	-0.415755684951	2.46645931195	1869.08554265	276.315813235	True	
3.25808663776	1.49635807961	-0.365417517716	2.90694478931	2030.04678206	273.552655102	True	
3.90362219553	5.12174009009	-0.593218192533	2.57280226172	2072.25645854	270.817128551	True	
2.69719025482	1.20163332964	-0.296010971635	2.28728445262	1919.8778156	268.108957266	True	
1.59145298454	0.31235717587	-0.314424207997	2.12591788126	1897.28943305	265.427867693	True	
2.62041420416	2.96825317617	-0.556448426972	1.700463838	1719.47351354	262.773589016	True	
3.19771820498	-2.35871286409	-0.291340275457	1.75926538362	1562.97405847	260.145853126	True	
3.10289721327	-4.08412972811	-0.410240440213	2.65608081047	1166.05678054	257.544394595	True	
2.2094901942	0.967197556577	-0.373859529583	1.67007480361	1465.32645493	254.968950649	False	
2.22166376962	2.01344281078	-0.433618440823	1.57014748918	1562.45045435	254.968950649	True	
3.05829116016	-1.47506668526	-0.535072443618	1.46497104577	1311.85680192	252.419261142	True	
2.7808673933	-3.21182829963	-0.392560735933	2.20887983908	1188.58628457	249.895068531	True	
2.63672348017	-3.82643790906	-0.364449907378	2.90747376436	1112.78125882	247.396117846	True	
2.85365339852	-0.22206136527	-0.381348499479	1.84964977005	1309.48350843	244.922156667	True	
3.32351708194	2.05084413932	-0.415155279555	1.12850938159	1524.8980093	242.472935101	True	
3.37069275922	-1.29310591142	-0.395102415064	1.23843998065	1399.33022307	240.04820575	True	
4.30955399585	-1.54483961138	-0.421446535807	1.65449044027	1856.08257246	237.647723692	True	
2.92196060153	-1.00788666191	-0.388075681119	1.36866249464	1116.69637934	235.271246455	True	
3.00208865555	1.46047334016	-0.529517085985	1.04565252219	1266.11165775	232.918533991	True	
0.70108788701	0.846562646697	-0.0932410408685	2.30744152648	2869.32828199	230.589348651	True	
3.46393714426	-2.3772624686	-0.476859452189	2.54372599797	1290.99569389	228.283455164	True	
2.45034447426	-2.6141935984	-0.277518803107	2.1597402698	1285.57404978	226.000620613	True	
2.32517604684	-0.850986777642	-0.47466378559	1.31422902755	1365.33268457	223.740614406	True	
2.44523642841	0.565808313265	-0.471944410765	1.10495047487	1179.18777364	221.503208262	True	
2.74109298526	-2.71272093974	-0.331288399459	2.0062940049	1257.68013264	219.28817618	True	
3.09971941004	-3.35493156188	-0.397421025571	2.62518227715	1137.68752903	217.095294418	True	
3.27919890572	-1.81468284851	-0.541767737458	2.23307214166	1239.09164418	214.924341474	False	
2.40248331948	3.80155900935	-0.517745507553	2.39880234238	1799.42823913	214.924341474	True	
1.96232320089	8.47292635026	-0.4268346788	1.27862331637	1934.52523165	212.775098059	True	
2.70942371971	0.264058256263	-0.602154021832	1.88329042445	1745.82664983	210.647347078	True	
2.90218048907	-1.40103391911	-0.216192619274	1.57073107007	1619.95008229	208.540873608	True	
3.29823849831	0.0147781527625	-0.444857575806	1.63800806212	1301.34205315	206.455464872	True	
2.92788257522	4.9964780448	-0.345720000944	1.07014483026	1820.85841746	204.390910223	True	
2.45329000735	-2.01578332798	-0.221378670932	1.60819950156	1569.67952184	202.347001121	True	
2.16078147508	0.42769724914	-0.221224759606	1.0331477049	1348.95666578	200.323531109	True	
3.00051890567	-4.04794392678	-0.436246506101	2.90185352918	1063.36336989	198.320295798	True	
2.81237150549	-1.86398574347	-0.39062531551	2.7558230789	1377.24951387	196.33709284	True	
2.0016663134	2.62821069895	-0.489027535821	2.60751665908	2010.8039069	194.373721912	True	
2.28600830003	-3.0127535531	-0.327613140433	2.05741299642	1409.76704618	192.429984693	True	
2.72450641126	0.642021237491	-0.492916735497	1.45514956541	1243.11186392	190.505684846	True	
2.71388436928	0.0487875722493	-0.495895317904	1.16367990711	1122.11906669	188.600627997	True	
2.13219158968	0.945610351464	-0.403235903562	1.26707244805	1330.57925113	186.714621717	True	
2.52359057036	-0.516982869297	-0.379314035802	1.90369302472	1237.19535634	184.8474755	True	
1.95369756483	-0.380525331652	-0.267510891331	1.13165646961	1397.64990687	182.999000745	False	
2.3915458523	-3.69254966216	-0.401713433746	2.93539561017	1133.32910919	182.999000745	True	
2.02050145984	-2.64306574462	-0.399323165045	2.58365509557	1347.54273938	181.169010738	True	
3.7396560831	8.72788940147	-0.650167154985	2.9598622741	2190.69757265	179.35732063	True	
2.62014168296	7.31718599975	-0.546874853148	2.47665124625	1806.06915378	177.563747424	True	
2.45773334108	2.43323834983	-0.545961331544	2.28500409758	1805.17522415	175.78810995	True	
2.72717169318	6.88913233947	-0.470813886747	2.86786513247	1667.7909549	174.03022885	True	
3.33206537693	6.24703723821	-0.557749668351	2.29108610514	1778.72208196	172.289926562	True	
3.00668429865	3.30077851741	-0.563997047251	1.18157444567	1597.88491486	170.567027296	True	
3.46411832299	4.29300621512	-0.492840154897	1.27788616933	1709.22506829	168.861357023	True	
1.95125202871	0.271095794664	-0.452897618342	1.08090618696	1534.10070133	167.172743453	True	
1.94332572976	0.821686489924	-0.375647297028	1.10277462033	1350.59063637	165.501016019	True	
2.93625798494	0.217459224671	-0.36378969536	1.17712889808	1134.90818909	163.846005858	True	
2.56741365378	-2.21333165396	-0.276296097125	1.8857100081	1319.62533751	162.2075458	True	
2.66603493285	-1.41016113874	-0.394378846807	1.77028160935	1063.54292864	160.585470342	True	
2.61799279235	-1.37754327647	-0.435046871108	2.23040435323	1178.75109915	158.979615638	True	
2.13026209286	-0.579042798865	-0.477327622672	1.64483824192	1434.47431942	157.389819482	True	
2.09434868078	-0.13151834965	-0.319164231598	1.20066324851	1233.26799697	155.815921287	True	
3.10921398288	0.427239309773	-0.26791932824	1.0584309041	1504.60299927	154.257762074	True	
2.1586660162	-0.729257694556	-0.433786222626	1.41422201461	1306.13316385	152.715184454	True	
3.04134447528	0.748591378868	-0.346559286805	1.02077723881	1223.35927491	151.188032609	True	
2.89725749721	-0.938607206753	-0.473364658848	1.25248837567	1171.26250019	149.676152283	True	
3.03541669187	-0.363029861064	-0.427639828341	1.34559317012	1062.42958569	148.17939076	True	
3.09121607984	-0.356374396773	-0.410341333411	1.35840684155	1098.86027324	146.697596853	True	
2.92720062369	-3.42392757625	-0.455048212468	2.91308125831	1100.8210744	145.230620884	True	
2.79463604984	-0.665581692544	-0.52716545333	2.01721569196	1303.08407902	143.778314675	True	
2.69279595997	-1.43360207319	-0.551337622303	1.83656674609	1323.44313731	142.340531528	True	
2.7333133579	-1.38766448517	-0.472582974154	2.17238547956	1159.20953774	140.917126213	False	
2.12371470579	-2.02920612434	-0.347369643312	2.11137928191	1234.01969616	140.917126213	True	
2.64795952365	-3.81072249828	-0.488475466585	2.75461393243	1145.40006226	139.507954951	True	
2.64032695933	-0.746656410076	-0.561329616567	1.95683627303	1459.85571721	138.112875401	True	
2.33543413481	0.497133567377	-0.303709379617	1.07700776685	1175.61712199	136.731746647	True	
3.20182340717	-3.72438214808	-0.30065817604	2.06910968658	1821.73775861	135.364429181	True	
1.85736421161	0.413493207959	-0.337058092798	1.19040639755	1373.04956899	134.010784889	True	
3.7972008933	3.09167322556	-0.576338377546	1.66708439177	1877.30506251	132.67067704	True	
2.04576515541	4.23871200191	-0.333742893629	1.32298934694	1780.85303708	131.34397027	True	
3.20040893731	0.582567137694	-0.396892848354	1.3736771385	1330.96599573	130.030530567	True	
3.28647330437	-1.29156661566	-0.529021524132	1.47036089368	1232.45478535	128.730225262	True	
3.16078460995	0.56478511863	-0.473380309634	1.17959176344	1126.64677632	127.442923009	True	
3.86508513024	2.61953646803	-0.498167569576	1.23129091385	1825.14495602	126.168493779	True	
2.74746104537	-0.357663864466	-0.337097808205	1.30866513136	1136.10541529	124.906808841	True	
2.49283690366	-1.8437654938	-0.373705300185	1.96385369206	1100.19924229	123.657740753	True	
2.34655167963	0.476795375312	-0.365398020134	1.36003840011	1207.42439621	122.421163345	True	
2.4673898192	-1.56512827768	-0.357929038687	2.06207298001	1152.93764523	121.196951712	True	
2.14070957151	-1.09768688705	-0.431171790162	1.9039366895	1305.45642369	119.984982195	False	
2.27119295729	0.285602273263	-0.393622577416	1.24612565779	1160.49794445	119.984982195	True	
2.72409301597	-1.92860903469	-0.496300160462	1.85423773418	1161.84442701	118.785132373	True	
2.30699669396	-2.03443001124	-0.276942129235	2.35819983956	1356.57982112	117.597281049	True	
3.6323329352	-3.52625651701	-0.473858123358	2.8337804126	1307.43052978	116.421308238	True	
2.36096502477	-2.38967068186	-0.329338248428	2.57675748297	1266.86782093	115.257095156	True	
3.2300738943	-3.67365888869	-0.535956238559	2.7519297718	1173.24146426	114.104524204	True	
3.31772973196	-1.93332300414	-0.480944260213	2.15543495652	1155.39975169	112.963478962	True	
1.99524878408	0.795014936004	-0.446219819383	1.17457754276	1472.92158766	111.833844173	True	
2.317819658	-0.415193144415	-0.38205026753	1.48689354183	1139.69669446	110.715505731	True	
3.31580261042	-0.46592343992	-0.453189772187	1.68016623668	1224.08657713	109.608350674	True	
2.48194502067	-1.55850393258	-0.279810669746	1.68458819616	1272.84090345	108.512267167	True	
3.17745566761	0.342057140621	-0.425302024071	1.36465131844	1208.95548133	107.427144495	True	
2.58861110505	-1.3379284651	-0.426744121014	1.88593618848	1078.10254121	106.35287305	True	
2.8427836316	0.397979498975	-0.474327202873	1.23346255194	1088.27628368	105.28934432	True	
2.91878262119	-1.09296984124	-0.484546051589	1.69896335677	1071.37986711	104.236450877	True	
3.74005782631	-0.807030446994	-0.460178121486	2.10084002705	1594.67921735	103.194086368	True	
3.35326098217	0.0888708012678	-0.573741276915	1.3880832902	1336.88802358	102.162145504	True	
2.58977084925	0.672466984663	-0.514321334739	1.31210968838	1291.27215998	101.140524049	True	
2.69833588271	-0.169008483869	-0.322643536446	1.01096144018	1158.5444091	100.129118809	True	
2.66450439737	0.347090923221	-0.466748479922	1.15305431888	1081.39778884	99.1278276206	True	
2.32915916345	0.92373416272	-0.276325997046	1.16165508469	1341.45005324	98.1365493444	True	
2.61989650655	-0.388159076681	-0.367934734298	1.05431160825	1131.96306971	97.1551838509	False	
3.40944761808	-0.685253289584	-0.480600471299	1.32977394323	1161.38426939	97.1551838509	True	
2.837165487	-0.0451480975563	-0.475072801208	1.18037174268	1057.54700838	96.1836320124	True	
2.77234787101	0.452849677909	-0.41086507662	1.08575597657	1037.03454039	95.2217956923	True	
3.08208727973	0.127544823673	-0.483750527129	1.20513599226	1075.9511378	94.2695777354	True	
2.22565447857	0.293979306333	-0.439914183176	1.079070619	1234.74531122	93.326881958	True	
2.7057574664	-0.234916301376	-0.411808157999	1.36764029932	1048.98145908	92.3936131384	True	
2.79887032281	0.191982917099	-0.421863297306	1.11566732298	1025.9508905	91.4696770071	True	
2.56533636247	-1.18733434688	-0.261532058269	1.5581814561	1320.93782871	90.554980237	True	
2.89217622392	-0.621668584909	-0.544046539166	1.54818081167	1219.49281925	89.6494304346	True	
2.6009088341	-2.78105710961	-0.271936466544	2.28068099803	1313.8722434	88.7529361303	True	
3.40844749419	-3.26785773425	-0.501718153242	2.66059754183	1176.56753134	87.865406769	True	
2.67523817119	-1.5784993365	-0.400738284853	2.03978443672	1089.37852231	86.9867527013	False	
3.1347500812	-3.57208901261	-0.480856945992	2.5104177884	1120.23041035	86.9867527013	True	
2.89322820653	-0.589229878757	-0.364658637629	1.35652175754	1112.53432938	86.1168851743	True	
3.05435346962	-0.609318189975	-0.456661470982	1.39326944903	1055.89203513	85.2557163225	True	
2.51825190886	-0.10165258652	-0.385661881144	1.3517311438	1083.87864379	84.4031591593	True	
2.56814637911	0.46032001345	-0.315125445439	1.10868203503	1163.91684855	83.5591275677	True	
2.67634917815	-0.281657499354	-0.38315883719	1.21276193334	1055.76090018	82.723536292	True	
2.96205257082	-2.23856430998	-0.501431789951	2.16619121884	1094.87370979	81.8963009291	True	
2.62517157104	-0.166175533449	-0.44813200159	1.69624788674	1173.64274143	81.0773379198	True	
2.97109964059	-3.25831509055	-0.509937035186	2.56926032906	1111.60668673	80.2665645406	True	
2.60591706913	-3.25464277116	-0.41687192789	2.85322115011	1112.94291138	79.4638988952	True	
2.71599267847	-1.98765275035	-0.476180126181	2.06879737034	1087.85801761	78.6692599063	True	
3.13329989964	-1.93094350506	-0.458042212968	2.98862894091	1435.97352216	77.8825673072	True	
2.98746923409	-4.47421964708	-0.490782935986	2.91630157639	1119.80491194	77.1037416341	True	
3.11176159077	-4.06804990791	-0.388357646511	2.91548764028	1158.60712098	76.3327042178	True	
2.71069801538	-3.93620618459	-0.464056700139	2.74747128142	1098.77766973	75.5693771756	True	
3.06178924099	-4.34654653544	-0.447979809332	2.89275440443	1086.12652934	74.8136834039	True	
3.22113723316	-3.63355279748	-0.453638203647	2.6489759218	1108.44939	74.0655465698	True	
2.85098089672	-2.8816554146	-0.379528327034	2.4670666931	1107.13704596	73.3248911041	True	
2.6183170717	-1.36895626353	-0.435665979712	1.69220654156	1073.6329078	72.5916421931	True	
3.04065467969	0.608955109833	-0.320109975573	1.02515826351	1281.94582007	71.8657257711	True	
2.94276629858	0.80672394584	-0.469954554236	1.20405240026	1135.25542904	71.1470685134	True	
2.94051599715	0.0431283282587	-0.47923781925	1.0234434132	1070.20228619	70.4355978283	True	
2.78192631091	-1.15518495081	-0.381976014254	1.3843199254	1135.66727139	69.73124185	True	
2.9843873925	-0.141062144709	-0.382432435619	1.12866462059	1089.83901238	69.0339294315	True	
2.9102166724	0.652578869732	-0.501469557119	1.1901536632	1141.49316447	68.3435901372	True	
2.91362913263	0.516901815232	-0.37615642261	1.07721746268	1102.41203557	67.6601542358	False	
3.1693683614	0.297578168326	-0.429407598792	1.18595678747	1117.4108082	67.6601542358	True	
2.23693674599	-1.05130350887	-0.345668152276	1.46431541047	1213.10848029	66.9835526935	True	
3.06444732015	-1.34418293545	-0.493358388252	1.57744283518	1112.18440019	66.3137171665	True	
2.92166756036	-1.7628170893	-0.434771542305	1.84072850668	1054.50328397	65.6505799949	True	
