Parameter 1	Parameter 2	Parameter 3	Potential	Temperature	Equilibruim
-0.562404179766	-0.0225015821406	1.70709535248	2376.33614575	1678.10905776	False	
-5.87244689509	0.370223958912	2.27402457832	4671.91356201	1678.10905776	True	
-2.95034891575	0.0796339549456	2.25530061326	2732.42397027	1594.20360488	True	
-0.734939544984	-0.363617603894	1.44887849686	1170.01256884	1514.49342463	True	
-0.637812984049	-0.231928688066	2.58877185642	1906.6087808	1438.7687534	True	
8.9315035443	-0.151818658969	1.63447365585	2630.6046815	1366.83031573	True	
4.13504690455	-0.0746961678886	1.17883878133	2803.76600507	1298.48879994	True	
-2.50948335511	0.293383501784	1.55481288841	3588.29039561	1233.56435995	True	
8.83164854125	-0.641803401562	1.37359541968	2777.26097505	1171.88614195	True	
-0.628881613039	-0.490634051343	2.47659910246	1605.00970859	1113.29183485	True	
9.15590641405	-0.251408787137	2.10704077567	2171.47485963	1057.62724311	True	
5.12486906543	-0.0348810602197	1.64064590881	3268.71724252	1004.74588095	True	
-1.48839896332	-0.31586354501	1.42386125787	1389.42699026	954.508586907	True	
1.42569675241	-0.162270461546	1.47305558071	2063.41107402	944.963501038	True	
-1.89755481814	-0.409444090478	2.1770757684	1201.22544625	935.513866027	True	
7.85037266883	-0.268599777386	1.24049364439	2041.47271611	926.158727367	True	
1.55678324411	-0.329469085912	2.79093854216	1820.68568009	916.897140093	True	
-3.1467701581	-0.292512052217	2.68030634534	1273.95440274	907.728168692	True	
-2.2307614657	-0.247259065582	1.78212569443	1468.77486321	898.650887005	True	
-5.31981727061	2.72646206665	2.21449835525	4596.07784177	889.664378135	True	
0.869387602361	-0.657736459971	1.12957758281	2684.38256422	880.767734354	True	
0.818075360797	-0.267137403157	1.79162213588	1699.62573514	871.96005701	True	
4.757950334	-0.34532626902	2.60887624318	1864.46540529	863.24045644	True	
7.27016731662	-0.433211911764	2.26543978651	1784.40998075	854.608051876	True	
-1.58503082317	-0.446086172528	2.44666812053	1367.01784893	846.061971357	True	
5.69502106667	-0.658965524565	1.6560070161	2930.94185592	837.601351644	True	
-3.01294829177	-0.403448853957	2.92338225151	1272.38933249	829.225338127	True	
5.77259070794	-0.715075013586	1.94770818702	3670.67877623	820.933084746	True	
-0.230874431485	-0.253349963609	1.90589304993	1578.46663567	812.723753898	True	
-1.44816465372	-0.458749487701	2.25539307181	1345.97818556	804.596516359	True	
5.27796423092	-0.473455231137	2.54520956229	1821.1749499	796.550551196	True	
5.90132956441	-0.544517410736	2.9820973273	2053.49640708	788.585045684	True	
-2.38863163859	-0.374649257282	1.85963377042	1351.32339695	780.699195227	True	
-4.44314820704	1.05665513486	1.83641090554	4445.9865533	772.892203275	True	
0.70310737671	-0.538423439853	2.55583791941	1889.89099283	765.163281242	True	
-4.67253369596	-0.396887736386	2.95477271492	1285.83672171	757.51164843	True	
7.85765202433	-0.464008104368	2.5187015414	1812.65277416	749.936531945	False	
5.99680824592	-0.371320408756	1.27913091322	1747.25981901	749.936531945	True	
-0.865528897984	-0.369422770608	1.36415036888	1213.96636562	742.437166626	True	
9.73671278268	-0.601694136524	2.25825548407	2408.84705114	735.01279496	True	
5.76544202064	-0.611165822683	2.88145406283	2481.44929234	727.66266701	True	
-0.670018128955	-0.461536883043	2.70478515188	1586.47895532	720.38604034	True	
8.09699546644	-0.570477710891	2.13245940799	2194.33137693	713.182179936	True	
-4.10661733122	-0.118447880981	2.84264391988	1806.42823615	706.050358137	True	
6.97471146241	-0.470902886008	2.40817571392	1821.69837912	698.989854556	True	
9.34251872408	-0.225476300859	2.37407308182	2287.99756899	691.99995601	True	
-3.32277632808	-0.592537048549	2.24785671645	2305.91509004	685.07995645	True	
-2.41912860078	-0.398771571238	1.93422865044	1316.30901294	678.229156886	True	
9.65657104193	-0.310868105259	2.01947983997	1958.77591789	671.446865317	True	
8.16571235391	-0.378758518056	1.26965275919	1779.04012906	664.732396664	True	
-2.54586336983	-0.304502146749	1.57068112528	1889.65776868	658.085072697	False	
5.13803299964	-0.277711942756	1.3510478287	1950.16714927	658.085072697	True	
9.42303836123	-0.559738027167	2.41276504361	2132.75837842	651.50422197	True	
0.23359895721	-0.0319825455869	1.50741422634	2403.56684922	644.98917975	True	
5.90453618534	-0.53944644366	1.24186880425	1987.46375938	638.539287953	True	
-2.56554661085	-0.33960373803	2.19487786168	1205.58756653	632.153895073	True	
-1.60341456488	-0.174922942296	2.01578723553	1617.28159766	625.832356122	True	
-1.04052961788	-0.399950042827	1.77206137125	1185.61375343	619.574032561	True	
8.20933270277	-0.048925898555	2.74398827982	3283.94934069	613.378292236	True	
-4.79072004459	-0.469382399322	2.99994025029	1442.34578707	607.244509313	True	
-0.271873059687	-0.232035960118	1.66126640894	1498.09413284	601.17206422	True	
1.73076722995	-0.522462817962	2.37015202847	1850.09829738	595.160343578	True	
-3.67105654168	-0.292952547595	2.8120869601	1259.32944938	589.208740142	True	
7.29041205351	-0.343051314218	1.86482542805	1867.4634265	583.316652741	True	
4.75457681109	-0.696679340682	1.16045846483	3371.73233883	577.483486213	True	
5.06854017095	-0.32442135668	1.38176399019	1815.13114765	571.708651351	True	
-3.45670154695	-0.262634860595	2.0177973393	1825.08009909	565.991564838	True	
0.574353945109	-0.327467515755	1.12697427549	1183.0299107	560.331649189	True	
-0.787222350327	-0.516329662268	1.55720613757	1496.34469579	554.728332697	True	
-2.35562491563	-0.470461047796	2.07485804607	1360.61828663	549.18104937	True	
-0.866985841404	-0.0856948471998	2.69745254924	2619.54608763	543.689238877	True	
8.79506016838	-0.334148287836	2.06580456549	1896.3633343	538.252346488	False	
-3.62553515232	-0.216935420578	2.8760188452	1472.48351811	538.252346488	True	
-3.61649833948	-0.288436925142	2.80547676506	1269.56842485	532.869823023	True	
0.363567324391	-0.449192582451	2.33011303465	1583.01320502	527.541124793	True	
-2.79122980321	2.66011770401	1.22667233323	4606.4751764	522.265713545	True	
1.1550236778	-0.162390676056	1.19666371717	1791.23513255	517.04305641	True	
-4.08701629588	-0.195668570916	2.71475501108	1545.62024652	511.872625845	True	
-1.60102140407	-0.489504298425	2.16140665173	1391.73710257	506.753899587	True	
4.48990061938	-0.488303841354	2.00671978104	1818.03662412	501.686360591	True	
1.12226081204	-0.359636837955	2.05350051253	1611.29675632	496.669496985	True	
0.0526900944061	-0.502128150821	2.40311290834	1686.92933184	491.702802015	True	
-2.66816786674	-0.0858076157779	2.00197271739	1969.86392603	486.785773995	True	
-0.615088978318	-0.461845137313	2.61410506133	1572.58237573	481.917916255	True	
-3.98956836642	-0.417789956367	2.28822763107	1815.37573606	477.098737093	True	
9.14879319312	-0.57651457107	1.04976612895	2244.86166729	472.327749722	True	
1.3631245843	-0.520404983437	1.86757340141	1758.41072222	467.604472225	True	
0.949046037266	-0.186113862228	1.35387413934	1760.02401455	462.928427502	True	
-1.43647817432	-0.472354531094	1.84192106546	1319.52106373	458.299143227	True	
4.88041279306	-0.37641291699	2.41673950845	1804.27981237	453.716151795	True	
6.65443634952	-0.196909531395	1.66346962272	2384.55349131	449.178990277	True	
-0.695557370925	-0.317495638215	1.40487574288	1200.32805225	444.687200374	False	
-2.81604371839	-0.484865293171	2.58555236127	1361.0488051	444.687200374	True	
5.85664064134	-0.264462594633	2.71458285162	2122.59449403	440.240328371	True	
-2.11539461371	-0.536044513926	2.47696894399	1616.57778113	435.837925087	True	
-4.17542527694	-0.323115244055	2.64112656343	1357.75347185	431.479545836	True	
-3.11824130515	-0.245467929	2.73008716213	1406.99549992	427.164750378	True	
