Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Equilibruim
7.67276486348	7.24584907681	6.35175897441	1.92441689669	6.17313841423	0.465748675981	-7.34267714601	2.41340105318	5.83916373943	-4.62794284237	1.00900630055	0.191513836392	1.41324610981	-0.7620447636	3.50799932207	-5.05534124225	5.88268454377	-7.22174540291	7.38840150575	-6.04983072931	-7.4543945326	4.1745965781	1.71761371084	4.0060012836	2.13334215346	0.734323074262	0.903724903994	0.54200974431	7.34587907765	1.82073261842	7.01432045372	8.92312500245	1.13747189011	2.19671623156	5.65058743793	4.52060212834	3.51077466498	3.81764803859	3.56831103051	1.13681526834	2.3387205989	1.48667726755	2.23906544724	736387.572414	False	
3.17223816918	3.30648786761	0.320293350648	-7.99823069277	-2.05127475611	9.72348358383	-6.79584871125	7.9456694384	-4.99576995369	-5.49182509254	2.81589550185	3.08298496097	-4.47420026423	1.7103727307	-1.37897532041	9.39831709736	0.528640648784	-4.64302160673	-8.34916797172	7.72928492421	2.49820868096	6.46405205534	3.73668797709	2.00702030723	3.16729418724	3.53413559392	4.05670819301	6.01196856331	6.17277900552	0.614851836191	8.96618829419	9.02970265581	7.06562853462	7.45142828386	3.19979974696	1.7129917784	1.1533696952	2.30596685802	3.08584183642	5.25314863347	6.02230251696	2.67717107426	2.88318870724	1096556.33724	False	
6.42472575475	9.68566181808	6.59013163782	-5.03762735741	6.25669290528	-0.582184807131	0.797613390385	-7.75099519648	6.90108864599	-4.26170762728	0.230134218448	6.02108080373	-6.41791146116	1.93590265279	-2.69311499459	2.34329395167	8.07504886025	-8.79349944898	-1.78326812107	3.57782816132	2.80041687924	4.48771939704	1.95624568464	3.28674825995	5.57962444686	7.88304112293	8.23136139502	9.6915680183	3.87280543849	6.30460372717	9.04904026773	7.89896127973	3.98828151162	2.83972076823	8.59669336725	6.60245029634	1.25235080891	8.61490647832	0.951985192078	7.14473211416	8.25225353975	-0.819422486698	2.17408786051	526778.292719	True	
3.3441863806	2.72898985159	-1.89648108114	-1.9237020542	5.93945094091	-4.88064088641	5.99833449937	-2.66636267348	3.74840453651	-3.23959027495	-5.59479890616	-3.18450752679	-3.42668706663	5.37530485506	-8.58863610938	-6.47190919456	3.70178931712	4.19505290316	5.33999003267	-8.80929139643	7.53873521215	3.14149578059	2.65533804445	3.65716651733	5.13093681949	5.06266166629	8.15868862889	1.54338776299	6.85559686822	3.52607434298	1.24853482859	9.99309927564	4.25116018702	0.823908338686	7.90213812712	1.94767004419	5.01578868913	4.61962840475	5.2183518746	9.7946618401	8.04379452615	2.33515952925	0.577879534413	1100710.67138	False	
6.87082674216	3.30444201922	-4.03194955387	3.33232942938	2.44624072015	0.685427359532	1.16571818142	-6.9387794924	3.93461002621	-5.10868907746	-6.54798603496	4.47782373218	-7.84437815429	-6.46333679318	1.01421447303	-4.41950363843	0.123593829085	-5.15261093522	9.40537786814	-0.726382372383	7.81611036969	4.67297754545	9.68330629938	6.53629203747	9.3520237154	6.76814601364	0.56646530599	8.08649235417	9.04639360677	3.87007809012	6.4528197109	3.23592639391	4.47040516744	5.14843636085	4.26891780136	6.56646322755	7.33563060956	7.52505382412	8.50219967415	1.22270984978	8.12778593197	-0.285146059946	2.83973266399	1406751.30517	True	
8.37422554766	4.30504586511	-3.12158906383	-0.66090362345	5.06540920222	-2.91901013967	8.68003337491	-0.802132300742	1.77858904611	0.1039396057	-7.133173643	-6.89923940419	-1.78635370364	3.3989738693	-1.35552996136	-3.90671032459	-4.0834060643	-0.316528757488	6.53942333185	-9.11410079438	2.67712411501	3.71139631449	5.30930669756	3.28125853329	2.9614900927	5.93898168787	2.62942480372	7.63093032779	9.45983237237	8.15581689453	2.64447301269	7.68248112732	2.47615578964	8.15548227209	7.71408105162	3.69571474022	1.32192893447	0.340358847688	2.04369657417	6.53716908265	0.569082617057	-0.422893708628	2.60664646963	998330.184783	False	
2.69938476806	3.62156599545	2.60388024554	-6.29506556026	7.47419167598	-5.24984095897	4.58798039774	0.919917688946	5.18909535567	-3.76077760856	-6.98765053099	-9.18501359561	-5.16773722015	-7.69769446616	-0.969483556055	-8.08414958862	4.03537330032	-4.42793799453	3.64869224298	3.79850036167	1.49201722963	6.62036493364	5.66285952361	4.90040993649	7.43230652332	3.59955786634	1.25691014448	8.88941179779	6.47704304707	0.998043450513	1.92812872447	1.73370132122	4.69423788162	2.72054053303	5.81230275732	2.51228231078	9.03308123212	2.44211138238	2.35058607496	2.80959917129	4.93604314408	0.284464208394	2.46388723932	1513616.74937	False	
4.93613720285	0.220660916636	8.85810906794	-2.55724128091	-2.93090341959	7.28004224229	-0.430696757938	1.22939768037	-1.1799344462	0.831857568357	-8.39744437361	1.02462073951	-5.03267243521	-8.73411057994	-9.18500309672	-0.830216809844	0.234512742783	4.13699614358	-7.10937233198	-6.63116012504	0.551481102925	4.6010473898	4.35631895684	6.61074150169	7.4451241873	4.68980413337	8.28713853811	8.65424953358	6.21217107513	6.72227676924	0.707003953315	4.16518441177	4.85348002968	8.12191335867	0.18491037237	5.41926922889	9.57751882001	3.7366006522	8.74576379044	4.41501738092	6.60989735194	-1.32760057038	2.65958364983	1082003.07332	True	
6.64857460995	-4.93925284486	-3.29671968003	4.49155833693	0.00216689389596	6.34760617115	-2.25787704044	0.545452316437	-4.34008815022	3.77649800884	-1.76796873552	-1.03375880305	7.10595423913	-1.00270008503	-0.149810006643	-6.2349956329	3.55148213359	0.326666044313	-8.46483159246	-2.36287728541	-9.31742309282	6.77156351659	5.75681237634	5.49796874872	4.73357289304	2.28147120377	5.33508780521	2.93408212085	8.10688543983	3.43157701519	7.17619428915	8.07819051999	1.89565491161	8.93823595407	7.3635353659	4.78476807943	0.578830231168	8.28597753431	1.07178650427	5.64954323334	3.79379339813	2.20015798796	2.9247281228	612229.649309	True	
3.42856146838	0.521871017321	-7.20480194576	4.26024338168	4.63995000586	-0.83720147106	6.10359886729	-6.65150627131	1.06217232366	-7.26052803136	-7.19678897301	-5.42637338346	-7.18842700535	-4.85084276934	4.91242420092	4.28547680133	0.454115309436	1.54513661942	5.57773159632	-9.88092305356	-3.48105819955	2.7757412401	7.58588816297	2.18610918909	5.96437202154	8.36355453609	2.45968192353	7.0496668696	9.99228406605	8.44916054808	6.56509142756	5.38024461662	1.56460316215	8.98935837341	4.04378269322	3.27848691364	4.6549716888	5.11880978926	9.47472819661	4.49241577668	1.07497502061	-0.990927992402	2.49759088517	1370406.35325	True	
