Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Temperature	Equilibruim
-4.11210363429	-4.10466696988	-3.4183309414	0.523240966137	8.63871757128	4.69394160309	-1.2549395833	1.41277047328	5.36048493018	1.37896804649	-1.68707123165	1.59538975842	0.203583676374	-0.316347636814	7.84604854908	2.19596960365	1.6735143165	-0.251437924166	4.84868192729	-9.20029104053	8.10936794359	2.94848049022	7.67304616559	9.32750245742	6.39894628216	6.67879060198	5.2048224428	6.49799481391	0.698225421304	7.56779203207	5.60435481561	5.54992719596	4.65753687562	7.40700262129	6.41722486678	7.30745794587	5.86248075964	6.36715973566	7.98624288753	9.83385575673	5.23950185447	2.7361054208	3.79723025235	475437.334747	121000.0	False	
-8.78840115482	-2.18732924777	9.15912202188	9.44762391691	4.0133172862	2.88887699614	4.39205966827	6.86445866334	7.51790319197	7.30956572315	-5.27710226237	6.71665327252	2.04154095811	-9.62170318019	3.764771492	2.35452291056	5.93695153044	-6.95010813893	5.19545607303	-7.47510473552	0.658158746372	5.91835758316	1.36778298793	9.35273698385	7.65851299519	4.80164982138	9.18232633335	6.67830751423	4.14117066717	8.64171182249	3.47324056383	5.1639859284	8.20701070355	3.42621255288	6.67045414673	3.94649736243	6.89055046286	2.91989703563	4.11617059552	3.38140597275	1.65119274604	2.46948123234	4.59622187687	429342.607115	121000.0	False	
-2.88807995278	-3.80019189959	-3.20043271925	0.205134935911	5.8574589969	7.32796040926	3.93355719444	1.00297454667	-4.26255909843	-1.42463265266	5.47805183201	2.04667850458	-3.81801296878	5.02386667846	4.99101545887	-3.93611037357	-4.48051737348	3.38020841115	7.95734340364	-7.36203939183	5.01721593477	7.10433121047	5.05293039781	1.89219942723	1.61229609626	3.93392834803	1.64210624127	5.23719644422	0.900169264969	0.223455315758	5.54406351851	2.45863837449	6.32151946512	6.85503883624	0.073696052019	8.91642063286	3.99327806605	8.0391443851	4.24824317998	1.42432255436	-0.223754684887	2.52536325378	4.47917831228	290749.4727	121000.0	True	
-6.16803778809	3.07458935538	-1.4374642866	-6.17467202517	7.09722576183	-0.920586079143	2.38802716318	7.95775842425	3.87537783124	-5.98191726759	2.42321572905	7.94762839412	8.07986930575	1.94844615566	6.48604736904	5.08689069803	1.45843686731	3.36514590124	-8.16418649935	0.412090059943	7.06671903895	4.717116733	6.03350178975	8.29170064143	8.98625045558	3.28164369635	6.96302800151	7.59611321466	6.11413668788	7.54756655796	1.59999667563	1.26631591221	2.92402527269	1.24691038399	6.53841655353	8.61409060907	6.01813853115	4.43314057642	5.55300197605	8.10545398684	2.99626585713	2.58358826813	4.4753238663	283553.91148	108900.0	True	
-7.64053930612	-0.365009872304	3.18319492022	-2.56829087783	8.31893130902	-0.246282875099	-1.13917297192	7.0739667074	2.12276260455	-5.66557017411	-4.02117016652	7.40635381964	7.58714101943	-1.42369078419	7.21748321608	2.40670257729	6.46427119601	0.0203345087897	-2.87743094741	4.10304722893	9.7175506062	4.80173910733	4.74517646089	4.55692482671	9.31592250308	1.17656779157	6.19483917643	2.24263681141	3.3311533723	1.33724838602	6.71625831294	3.16762640974	3.37092959821	2.07007829899	3.34783999274	5.31437667226	3.64788564879	5.78813209611	6.8649682065	5.77824876749	4.48409265032	2.09034768642	5.74856681886	402207.182725	98010.0	True	
-6.38525666638	-1.55388876602	9.92425301514	-8.22806944665	4.95534675148	-2.3300159922	4.48014342725	3.95504088677	8.0020086082	0.741542105466	3.51130152678	-0.707597241327	2.68847252237	-0.473927275049	-7.81914492247	9.8285609129	7.2767261134	-5.6429123087	-1.60890560777	-2.47103977394	0.806353382938	2.05874034119	1.45494241849	2.34410643763	0.768984227678	8.96326835229	9.68572698801	1.12667468703	9.64875901325	7.46705624052	2.04357982376	6.05552744642	0.61739137966	1.19130120724	6.28399133079	6.83882592775	3.50458354743	0.748606898613	0.147281973865	9.01244305771	3.14989613085	1.82436630511	3.95006062776	479428.858321	88209.0	True	
-4.28063306403	-2.14782693003	-0.789982304371	4.7086778961	-0.131199074894	-1.21096020338	-2.6336327717	2.86831278489	-4.06569858729	2.94953862335	1.51376679047	8.38407147062	8.41975107212	4.30172732305	6.93781303483	-1.08866005977	5.23438471247	5.21776137716	9.96353980102	-7.4131035684	9.1980320772	3.65035360038	5.86445869865	4.18986172479	7.05969200066	5.74127126276	6.02123539469	2.78996659212	7.55290629761	3.32210758186	4.27222493997	9.7551600652	4.23563758683	0.525396499382	0.121996846245	0.556225485491	2.61558216044	8.82416958383	1.68487620179	0.68405525722	-0.380549862515	2.08583227637	3.57501182258	138525.087392	79388.1	False	
-0.911469628223	-4.8473615732	-4.62646307024	6.13662613543	7.79212219821	-8.8986218825	6.0536525254	7.85017272704	-3.72589118356	7.78229837456	7.76866963182	2.1213706251	-0.434671812524	8.86643915816	5.19813408553	6.95662214339	4.61299898352	-8.52063526289	0.698411960774	-2.11437732784	1.90658226696	7.69143548968	2.55580057459	0.219398719434	6.86671357422	1.07211260988	8.82998403473	9.3165012807	3.40196451143	8.35971716031	0.471314565422	7.7739419	6.43269334782	4.27916161671	3.55315297527	9.08632804137	2.78120569282	5.43355074822	6.27765595585	6.23698012335	4.36473153369	2.96589236518	5.65600514381	341874.925528	79388.1	True	
-0.0561185556316	-9.31247647447	1.65476455477	-0.595796017987	-2.17146605251	8.31553404189	-4.93470004505	7.29922196581	-7.7569756492	3.74304943545	6.16996514176	4.75461256131	0.499604617422	5.49905731973	3.06499202757	7.14002148047	5.14973980753	-5.05990555448	8.94454133233	-7.06456737494	5.39436556366	6.91620081396	3.8572875641	2.46550495648	9.63124557134	4.50075590922	9.46407684971	2.29835068304	4.89011738617	8.02289746428	2.63739113775	1.47345191185	6.0223276145	9.64362106491	0.639496499285	8.67442526794	1.75328081291	9.95268356722	1.9781011469	3.15006134173	4.08680157839	2.55523603584	3.35568986496	443707.020107	71449.29	False	
-5.08389614799	-2.75784798678	3.39464092149	-4.92670173329	3.66226796899	2.6039198501	0.536682982212	-2.99350550399	2.73390597582	-3.18558192297	3.17518509082	-5.06309881173	5.65105332856	7.68233261778	2.99199316497	8.98137643708	0.933282611166	-5.94595105533	0.568070389061	-8.03857932031	8.1699626243	6.03591218061	2.77087861998	1.89383165705	9.31966421841	5.69613138672	4.66670294376	9.22445195607	6.62089198261	6.92616013139	0.603977768159	9.25114519023	3.77152548963	4.2644007984	1.32601702952	6.95750029359	2.67848361805	2.7490933378	6.59462669078	6.54836011138	2.05141046593	2.01616187954	4.72527029163	371153.845331	71449.29	False	
