Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Parameter 44	Potential	Equilibruim
4.41296010787	-0.76788980597	-9.24942886397	1.58648053419	-7.77204240623	-2.39347194084	5.7040598154	3.45717892178	-1.7333650181	-5.40946197165	-2.38379161312	0.568116506723	-2.31176664628	-6.20423632694	-0.685980140568	-0.148721579773	-4.9358928758	-0.143358930435	-1.02473785564	2.59021075844	-6.92022533021	3.81199446597	2.94898836495	3.71630337766	-1.23553847127	-4.76107159325	9.04808355493	0.287392626433	-0.946631347613	7.50530718438	2.30869827579	-8.99657764976	6.87872653388	6.72984919021	6.43902932603	6.33483269957	7.38774027815	-0.279260138625	1.07672475404	-0.268764687605	2.4266843569	2.45185327088	1.34984019026	-3.18851238466	1076242.98486	False	
4.65750395899	-9.01878270569	-6.48008117837	-7.21537224966	-0.590967976339	-6.21193286338	8.4497633732	-6.58346753723	-8.18451256661	2.79850518958	-1.59073296417	8.6983549823	1.73202179595	6.5352278143	2.50675162782	1.15348483418	4.10975978878	-9.16100735017	-6.36837571411	-8.3428807709	6.00252342015	8.65917013209	7.56727451388	-3.4943583212	-1.04980976933	5.66322643169	-3.17242914672	6.98450975567	-6.72892812796	6.54788035617	4.34933784869	3.42876664513	-0.773112552792	7.41942606304	0.937273164008	2.79333855546	8.66175355897	7.9152985958	2.03590866819	-6.93736584423	1.12638572547	-5.91097940613	-3.25589659042	1.67377768776	849732.271928	False	
4.42397172708	-5.0189293838	-7.22275566553	-8.42047659587	-6.99892245249	-6.74633709769	6.63462690598	9.36838704364	-4.84153062748	-2.65641292929	-0.904880506681	5.38045798595	0.765509249725	-9.88057396397	-3.13212824257	1.07400100897	-6.67679278139	0.447423653786	1.93842722853	-1.06556032783	-0.128988752594	8.15573047623	-4.62734273397	-6.34229928676	5.17567248921	-9.25771225938	0.400181062559	-4.98348676255	5.88889416306	5.85165968781	-5.3919942875	-3.11156045312	-2.54073326387	3.09898591845	9.01530742982	-0.703482065745	1.33800926993	9.24400662561	3.14541532231	-2.81303463393	8.74369762272	0.195788400551	-4.17487181847	-2.89789556966	839558.264297	False	
4.22786024683	-2.9532399769	-8.26482259704	-4.37783049419	-6.80381414279	-7.85427822426	-2.73026584679	-7.74458409012	-5.18509216805	-6.00570148579	7.47277652745	-5.60904457579	-7.92172743549	-1.85599092213	3.51595917552	-0.909360842675	-5.14043305552	6.51108129327	-8.52791076936	-3.87043013983	-3.42368134315	5.54314662406	-8.12378933039	-3.392249431	2.32655476185	-4.90148681591	-8.92048925199	0.554178607156	-2.36229721432	6.38545088197	0.0869496397944	3.31413648013	-3.8206644266	-3.27095283105	0.562730609744	4.33840514904	1.38568438454	8.73005428591	3.9116289585	9.47416156961	-1.21878168189	-4.6913857555	-1.20976085012	-0.939754605865	986586.811105	True	
4.47411895289	-5.22699032428	-8.63303211195	-9.34427298575	-4.67391331508	-5.82617973298	-4.88761460095	5.31694156323	-3.91501545917	-0.842063376241	3.82069073836	-8.94437315161	-2.94118985926	7.74201567403	7.40751119926	-7.42021635943	-5.78316651663	3.91413266547	-1.38524747575	-9.21471543847	2.91786397331	-0.143284821109	-7.63101271246	-3.89437804262	-0.212643167743	3.06770103879	-3.74577096857	-2.77377363894	-5.36339607084	5.00425057619	-6.88315302646	-1.21842030388	-8.08842077516	-2.71745711241	-2.41465805311	-0.736041586392	9.5696969463	4.22027138736	-0.89205299237	9.459642298	6.50956057104	-2.84847991443	-2.72907018381	-6.57666479936	825850.984628	True	
4.2846889151	-8.78908484768	-8.90226499428	0.287710810615	-1.02102224859	-5.44984407152	-0.77850117519	5.45090752165	-5.63292301833	-9.16484610155	-1.65719360954	-1.5839220738	-2.23693551651	-3.66836020589	-6.90516946199	-1.682512042	3.57778359736	5.92155796739	-0.598386699078	7.75857523533	7.12302906016	6.46481676738	1.36561145755	3.09285734149	-2.88456173653	-2.3047985806	5.43730184799	-2.45582564745	7.30305057028	7.24848148624	-6.48404516178	-6.25827540984	-6.58956212143	4.57040174876	5.88908669033	-5.84792817523	-6.6614547185	4.35565891353	-5.90661410607	1.02315692066	2.79118196534	-6.65210561714	-1.85253910666	-4.55154231018	906152.583793	True	
4.514343456	-4.73756265685	-5.89130215445	-5.78029784479	-3.77331159754	-8.58220011018	-3.47447036259	-3.92790030406	9.39615157968	-1.66860576922	7.17458271123	-7.45032318582	4.29176598066	-5.64037318156	2.66798535121	-6.07824026499	5.59850772471	-2.29815033484	-5.01649916018	7.00235100499	-0.0617462392253	6.83743741547	-5.23774039406	-4.26457506382	-7.9177133903	2.08585537947	1.11989417434	6.81723678361	8.69761676488	2.58467077396	-1.17376399554	-2.32488070844	-6.53680627703	5.32774296528	-2.76389744637	-1.91326249155	-4.80252820093	-4.48173581968	-2.97058595535	-3.43941946446	5.88030712381	-3.89780251478	1.89844820334	-5.79656162103	818757.876319	True	
5.38976754548	0.483307908526	-7.77974984279	-5.08498103863	3.48198975531	-8.18115051049	-7.995745992	-0.107717498089	-1.90042373767	2.65342104831	3.85174095674	-2.39587580803	-0.9676956668	5.42439768551	-0.0917959411509	-9.15161244528	2.2719369195	3.52028145349	-7.86946315751	6.15103379658	-6.40479246159	5.8240523766	-8.8695909619	2.60651254358	5.35947804116	2.0677542251	-6.91549801814	-6.2613313941	1.97232353266	-5.41049344571	4.1961818382	0.100207663632	-6.34267156279	1.26144950785	8.19911799326	-4.87445638928	7.49863691706	0.644445244429	0.406525746056	-5.65637678414	-9.03072907583	2.37990810554	-6.5696753402	-5.19184133727	1023201.56043	True	
4.72029371093	-6.50527888245	-6.72864084275	-7.07831542875	2.18758192541	-3.38458635139	9.6426702863	-3.23847940306	-4.31589361869	-8.78656911743	8.58944629958	-9.39748147368	3.62927890729	-2.49639799661	-5.45649614943	-5.37689436497	1.9519534609	0.290694435943	-9.80646916676	6.55580214912	1.47766868282	8.39810006009	0.360746381922	-4.10570882386	6.28742078902	0.395815514123	7.77861808728	-2.2567089295	-1.48182468677	-5.3664410442	-7.9583796711	-3.21252893777	8.7737862697	7.32091830607	4.95288008737	-7.38439900276	8.01690906995	-5.43553904467	-6.43304125123	-3.56074542551	-2.67031111484	-2.03775294431	-5.51501620036	-0.424797778887	852425.062716	True	
4.37336656734	-9.50521221315	-6.64325597051	-9.37508259955	9.19179381745	-5.17756525112	5.77573547071	-8.53171561443	-0.471601872809	-7.69359807516	9.1238898196	-8.52216739473	3.62801136216	1.40203746921	-7.95009735315	-8.24341334717	1.53673964122	5.82626484206	1.51864433217	-4.62825799956	6.99252735979	-1.9137984311	0.600036008077	-6.5683735993	5.10552674993	0.638642260474	3.26179260697	0.252267510892	-2.78679734304	-5.96805899022	-5.70696735982	-3.04749655235	7.82186921704	-5.17516058102	-7.9964295204	-9.34503361009	-6.07207706379	-3.85703795063	7.07031345781	-9.30596836927	-4.27339370119	2.71196087082	1.0740898185	-0.512229411915	856841.930079	True	
