Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Potential	Equilibruim
-0.987573550581	0.17141864486	-5.58491037669	0.202390643674	2.74271023725	-0.851472911958	1.91357328839	-0.0860280401807	-1.27354715144	-1.21032390792	1.18985278138	-3.13542852356	-0.0568563739376	-1.13949287874	3.26523419553	-1.45633096452	2.20872038281	0.537530965086	0.0207337837448	-0.819941560513	6.14399529129	5.19039933302	5.56248815795	5.97716803883	4.57940168521	4.96931122777	5.40294939958	6.45843961889	7.26254892468	3.02576161687	5.1392578625	3.40955968878	7.13982193169	7.53551859674	7.33081816305	8.75130673974	8.03214938366	0.574976930761	2.3107871505	3.27025110308	3.26877821001	4.2390168903	2827.28700433	False	
-1.70719225877	0.105851108071	-6.47441675506	-0.319375307686	3.40652926947	-0.940277000649	2.557359823	-0.024610713087	-0.476095038564	-1.76764806395	0.755263827096	-3.19375118528	-0.641694793305	-0.654060604632	2.95801461397	-2.05687522826	2.77953877894	0.642341806718	0.440155273177	-0.875016073159	6.91349857452	5.5864270757	6.09424151951	6.1513825278	4.78410315745	5.11707883891	5.15396304419	6.77158801976	7.79059505703	2.7104829016	4.72742410105	4.13768157014	6.31217666844	7.81401254259	6.43048111442	9.23624679324	8.03652888031	1.23943036487	1.87517213922	2.44425540577	3.93489445586	3.63971744985	2812.99577071	False	
-1.06703308854	-0.221730446816	-7.10435036226	0.43125718515	3.21899832485	-1.47764081763	2.53575967953	-0.746219109913	0.154348336272	-1.61446123153	1.0188669405	-2.4166994404	-0.657192488395	-0.138516355601	2.77212405234	-1.57195735886	2.91237643138	1.18521677793	1.01277694738	-0.439771596578	6.89032819625	5.06810037008	5.33702991182	5.98476135142	5.07183628633	5.14636540206	4.8863307039	7.37986070964	8.48820908566	2.90700135375	4.93712984786	4.35259633118	6.12896180029	7.8265720129	7.10078860866	9.90260165242	8.43646891878	0.427767833436	2.1157454945	1.70897472389	3.57155231268	3.45819013389	2665.33458232	False	
-0.562117960185	0.0146868706875	-7.57682967929	-0.177207271212	2.81310324387	-1.34346457882	2.88714132887	-0.0610951010925	-0.46953765159	-1.02481340193	1.42865065959	-3.15840034449	-0.992721990531	-0.791982102475	2.29412075109	-1.8104443947	3.02561404192	1.3498373416	0.562392345484	-1.09517651443	6.7992743876	5.35623453266	5.09756419779	5.83713738999	5.15874945048	5.17794238211	5.22325631599	6.94469817992	8.95685097222	3.27818267373	4.4538521901	4.12218763588	5.43186879887	7.10493198495	6.79780924096	9.91388093102	7.81393792519	1.10206961035	2.74754601816	1.51625463947	3.97643840076	3.67533044072	2609.36227812	False	
-0.741763628332	-2.23582608994	-7.29472109525	1.44496675988	2.55036222584	-2.5171135159	3.12439706002	0.256856482519	-0.434563360593	-1.96293551768	0.565515203893	-2.95872683937	-2.15718738759	-1.51045061089	3.65868320683	0.414002213747	4.3335287011	0.357552176352	0.204965770008	-0.853065794747	6.58676830348	5.49375912894	5.70124975744	5.77480712552	5.73410461449	7.04906653075	6.65325819409	5.26129343963	9.71972663615	2.45835627599	5.32349824053	4.26405172763	6.92424856832	5.23011196078	9.36457662468	9.96243277836	7.19110335021	2.77695127186	3.73920981687	1.0293742101	5.47814472331	5.5689838043	2279.89391353	False	
-0.690290141569	-1.15400901498	-8.77651456351	3.21741495333	2.69934618848	-0.37437420832	2.65680448348	-1.36114168763	-1.07580432901	-3.42269508396	0.2289520399	-2.38536260886	-3.79151003829	-0.0522025670322	4.79461523148	-0.579775682761	4.94244841865	1.56428238078	0.658130338318	-0.406819597528	6.3196092441	6.57380508881	5.39792943054	5.83314531534	4.79190747414	7.31828008962	5.88197865181	4.09001456426	7.63740478364	5.57569549736	5.33603931778	3.83882596088	7.19889109887	5.2651373632	10.0062689243	12.0436504503	8.50453410338	3.54719712162	4.24562997705	0.957597620783	5.93375696572	4.95933562204	2095.2329939	False	
-0.85756145567	-0.636656775259	-7.91983461141	3.1691465477	2.74449198046	-0.614753227289	2.3691050161	-2.39391468355	-1.48511952748	-2.55068336228	0.616115821117	-2.18012206637	-4.51629751183	0.539110235492	4.94183041764	-0.284570994048	4.35761652183	1.30739236996	-0.11959538799	-0.0604852863325	6.6257683386	8.15694051132	5.2778776903	5.86716671639	5.20013194597	8.0498649585	5.32302546184	3.66567378622	7.1852155444	6.72104154296	6.03222908128	4.12646539601	7.74673962881	6.13940876233	9.25193275906	12.1582983023	7.95165765266	3.57151637284	4.04894922155	0.618135688957	5.82836536479	4.86201479848	2056.37916553	False	
-1.25339164263	-0.732761639356	-7.21283785405	2.0739844512	3.76124280741	-0.623595142643	2.14499702698	-3.04509397957	0.012912482322	-2.20282656666	0.121595515823	-2.50462627489	-4.54283060866	0.299900026832	5.85764380114	0.252973763825	2.77951795048	2.35954011288	-0.676779366067	1.07199251814	6.95260868753	7.57368077428	5.00859808405	6.29186922866	6.20664987672	6.49514963996	5.17664376764	4.0717355709	6.3191497552	6.85677594755	5.75953545429	4.36055556807	7.81802177899	5.87794336136	9.88220538374	12.8170327757	6.88437121048	4.21246817249	6.15749223991	2.38949650018	5.70114175767	3.78534014269	2080.13099332	False	
-1.61065478259	-1.09088515274	-7.99859474883	4.17156495884	3.97473722501	-0.957020850023	0.827406893801	-4.63899946816	0.699659146399	-2.23018212488	1.20662390543	-0.961814846671	-5.35518158015	-0.462983909829	6.20107947133	-0.859349107497	3.05739727145	2.27824669918	0.463355195117	1.33884671897	6.53512219882	8.10647165617	5.04107990933	5.65762833075	4.87667837572	5.45320402071	4.68311506605	5.01417658879	4.87744109743	6.51618314031	4.50436426	3.87804621381	5.93161921684	6.76341899201	10.1812835951	12.8971154464	7.9850599674	5.31033028257	6.59598519787	2.24389886235	5.77366227412	3.96258707756	1975.76189083	False	
-2.24608905549	0.229979545462	-9.69261131281	6.20407231218	2.72366237549	-1.19737756933	0.433960257761	-4.94199542385	2.61695411011	-2.25641407961	1.32401801341	0.166783950248	-6.30757190104	-1.24030670958	5.94963448488	-0.89040705089	3.52324526774	-0.199146573016	0.396374916521	1.66034649792	6.83937447744	6.89173781649	4.96736404046	5.78156164447	4.73575672596	5.97656956149	4.74118332631	3.76541291541	4.37667306564	6.62097369416	5.32875202552	2.84754698709	5.01862003437	6.71434423877	9.74626856602	12.8153767739	7.4757383421	4.44772492727	5.80886125184	2.42454217925	5.53950673698	5.11079062901	1996.92255495	False	
