Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Potential	Temperature	Equilibruim
6.58282941366	5.96162180074	6.47989702529	0.764674182796	7.01895272715	1.7619479276	6.58034671245	5.36593791788	5.90546851588	1.82929050246	-1.25033291949	4.85559975648	-0.948532856967	3.84091838084	8.03085769743	2.95186008955	2.758694973	4.94913127386	5.40336827639	8.05533354504	3.69392777001	4.43474539023	1.57313531853	2.06692256874	8.76248780635	8.36508189081	1.52294300277	1.03116558892	1.75720854293	9.81319464359	9.48342455296	9.4144643001	1.20529658567	-1.81911852308	2.68802818776	2.6639995906	113540.184757	76817.1025703	True	
3.24357929413	3.64155580496	0.253604915818	10.9856497765	4.17278346171	2.64471863131	6.527117726	1.97416635523	3.44101897097	3.21830463622	4.5859257271	4.61051766068	0.0729702677913	6.51368352172	1.92578029388	8.80786218318	3.34289409697	3.19324509858	6.32086626996	3.34906179349	6.6486109003	0.403236163458	8.44341751627	9.68131625844	3.54718366254	1.34492928612	5.62847902841	3.84786384109	1.54403859811	2.1392317327	3.23045203991	3.85828069788	9.54355881807	4.03715444732	2.80545271305	3.67688910987	331550.652031	72976.2474418	True	
9.40020484239	2.39249102613	7.98446436596	6.19264070721	6.41433194413	1.79602567373	6.74581338024	9.50615322918	3.77125628974	5.84778283303	0.814541268176	-1.2673814006	2.77540181356	7.32522982455	0.0776686199367	7.38320485317	6.71459762415	2.55189594432	8.41814334002	1.27501358367	2.75186912642	4.95807139845	8.88176467801	4.62306053967	1.40237156901	2.28335265227	9.32651402758	9.4406809728	3.56193211841	3.06803476886	2.2262896636	4.98554582968	0.934986421067	-1.60065035877	2.88672639685	1.22030682043	166321.883453	69327.4350697	True	
6.40321273419	5.3273687027	5.93613679587	3.79155914531	6.87333824022	9.12237169362	0.305227361314	11.1754807214	-2.05379441016	1.83027194105	1.9395308241	-0.245443814838	2.03165457952	9.74354946448	9.52516319323	2.01372809821	2.05352523513	9.8014475243	1.34003180373	7.5241043914	1.42335094499	0.648484001848	2.56939281923	0.516796413978	4.42862175989	0.54555868834	4.24574769178	1.39433902903	5.78402793164	1.17426422561	3.6988986763	4.940873088	7.2763787143	3.74741658369	2.93189527352	2.00250518691	316386.913545	65861.0633162	True	
2.59707054058	9.27330945135	7.55912759077	6.58103419644	8.11973706129	6.92984028915	5.54704856833	3.99009281828	-0.13892966521	3.59878442874	5.12095747042	3.69369025747	7.58284786382	7.97904177206	0.92935922083	8.95382358963	1.85773799304	6.72661337587	6.02798538103	4.64302622844	8.26138848988	8.0521044843	3.97616644652	9.27223506262	0.560014889166	1.15871310008	9.34044884404	3.0044393526	3.76827619598	4.31074708106	4.95965925665	4.46884065645	4.33173042631	4.80147695819	2.5902003372	1.04194648363	257661.547695	62568.0101504	True	
1.80957830107	4.64869195058	7.08789828203	6.1711779021	6.27657090671	4.43950713778	6.34804528622	5.07118405612	-2.19617873046	0.443686847756	-2.23894095067	-1.94128909611	1.6292513617	2.7859602542	2.1126636786	3.96964690326	7.30308836092	5.12901581267	0.966174197227	4.7373501675	0.279067072162	6.61708636065	1.1275919336	6.92518047636	4.58453736492	0.838633106158	2.71638903164	2.37864509641	2.30109582051	3.44697481355	1.27658470463	5.71612960073	0.748327469305	-1.41676032871	1.88241121855	2.57144358154	151580.816074	59439.6096429	True	
4.61239410176	2.51906682103	8.72143667594	3.67839610443	6.00861614723	11.2959516601	2.64975631219	5.6435352545	7.63890049355	7.55374626935	-0.182195910223	4.57164451538	5.4577959742	3.27767736802	7.46537543498	3.19891859921	4.03106582349	5.98218478335	3.98946345973	6.5973153657	8.67643926713	0.402799675732	5.75038017935	1.35261306283	5.55752004154	2.92628037117	6.62863999403	6.82997431392	1.08867106616	1.5113715417	4.91212926412	9.63478057226	2.69944889845	3.1921082867	2.80472701442	2.26050293668	374458.586856	56467.6291607	True	
2.27945347486	0.925006114143	2.33123962663	1.7325258626	2.55574110718	3.10803242563	8.75095461285	4.65535744957	1.61930569455	-0.855504667684	-0.155909967502	7.06866647963	-1.17947961679	0.851596810798	7.8410049253	3.62803977794	1.69232432553	2.67153015617	3.84273645298	6.99044805748	8.07731836673	5.39187794292	5.05335566086	2.02683179352	4.14066068699	7.68941575962	9.89399781599	8.31309646646	5.02549749272	4.30433294162	6.44655585413	4.56296737558	1.24762703024	5.10802514341	2.3942431337	1.79628320785	278786.868352	53644.2477027	False	
8.16989267407	4.38864268893	7.41211586728	2.93864133252	1.86651880854	0.337441572624	7.5296543739	9.46512156189	3.64477175919	1.25584158201	-1.88507199297	4.61219038983	-2.97191311501	8.15309050248	8.58645399541	7.5243478903	5.14025015226	1.46837778063	8.42305399879	3.3263096639	4.19412894554	6.41632737645	5.64870089948	3.15603113758	2.50369071117	1.47738862504	6.66626602683	7.29563663197	1.96659761065	4.79398371526	1.80152968125	5.41625128008	0.233771039445	-1.66464310991	2.84497775438	2.41719721869	153355.606539	53644.2477027	True	
9.29443941899	2.66411841493	10.3161964251	1.8828852821	5.2594549805	1.03092782848	5.41924556796	6.88419630125	-1.2367577556	6.19807827317	4.07146123363	3.55641658935	3.11026644255	8.70693222425	5.42313405232	7.28015628741	4.45728878949	1.03654633076	5.48923424048	4.64172148184	3.29059203269	8.13415547686	6.76181148024	2.67709016734	8.8299769101	5.0641602831	4.53643945767	4.63859092866	7.50005849885	2.51028030783	1.22741620286	9.22411535445	9.4433443696	-2.05219361155	2.94683907595	0.82337628124	168135.849834	50962.0353176	True	
2.43247402556	4.78947750265	2.84318784707	3.53179842352	0.177721346161	8.47862052582	2.96460686001	4.37830312991	5.99383254733	-2.3639654309	2.91778769494	4.6928866753	1.08023874941	2.46354236919	1.40660171922	9.3399575102	8.19470701461	5.78978428058	6.04679422887	1.10019699857	5.90005634791	8.00790428255	5.32187066429	2.7437132113	9.54131111973	9.57087287051	2.28161238179	5.30164466765	5.50386682289	2.66157943668	6.60910199737	5.61074469585	1.56270234014	5.22027528896	2.31673778482	0.288520397862	242539.853426	48413.9335517	True	
5.96538297895	7.92216160165	1.62374241721	5.84506091198	7.68720926483	0.988151799335	8.70555222417	5.61762863138	2.37254531514	0.861842202606	3.80629379605	7.78490954273	7.02307136961	2.44962280728	1.99518697481	9.13902881344	5.68928812395	7.81902458662	1.53566200317	7.77872698766	2.86714386876	3.39722353623	8.23517878996	6.47638701068	3.22854548657	0.428124425854	2.11297535487	4.55701790767	5.73926123067	1.76417991678	6.30098254745	8.7364267285	1.23449358138	-2.42322107882	2.95894750497	-0.249380722418	164122.842745	45993.2368741	False	
0.795625644246	5.76408958541	1.34056742742	6.26213761767	3.80862044563	8.68094257129	5.56682665269	1.36506975782	3.61163364082	4.09485628899	-0.57854497998	-0.6197451397	-0.680351321666	5.64298318012	5.96442700839	5.59943563139	3.12403956633	7.57997931772	1.66380646815	9.19611107466	3.8692193481	7.08333541974	0.541105080296	7.13133030139	1.59101180976	1.26992813296	5.97784458089	2.23369084465	4.26833743184	8.67124190147	4.72336426055	5.22269987041	2.98566884673	1.17987474551	2.48795494605	3.87644474957	180813.786266	45993.2368741	True	
6.13040181732	4.33564582465	1.78797568164	2.73525772016	2.57685126784	5.28524763464	1.10918538808	8.66421541474	2.68744796425	2.75949816961	-0.0354373657596	5.87017787336	0.922940568976	5.34738369519	9.48465212984	4.4862392148	7.18435005018	3.22860207353	6.67764868247	4.07115737939	1.32817424743	6.9359364975	5.60310065362	0.793063558853	1.76157741212	4.44371706579	6.19900559024	4.44116958575	8.82331989355	8.05434906438	3.97654732859	9.21322421284	9.94868447475	0.675729600349	2.7945233757	1.30076252576	186888.82513	43693.5750304	True	
1.38347195697	7.46207686264	1.71642779951	2.20199483748	7.72684782928	5.12499702825	0.541504669324	10.5208381338	2.0187188206	7.13144384317	3.36401520645	5.51493782187	1.02249068081	1.28297159194	5.55776972636	6.53333806264	8.32229229067	0.72501753208	3.80214241062	8.43887223609	0.200687766915	8.60647557236	2.25414788885	3.45689745587	7.08419246058	8.91690067323	5.422371587	2.06740220281	3.93817580704	8.06533561131	7.02857440625	5.16353784229	7.64655063771	3.57376822471	2.93448814912	-0.711118070293	282355.649742	41508.8962789	True	
0.422040402445	8.87487453476	5.76627142345	4.61756466598	8.27600981652	4.34775552066	5.19289915568	6.19183893371	7.2236767067	3.42056219118	1.3315392608	5.02005788805	-0.430362098257	3.5378459744	3.50512192405	1.16352992536	5.61285637109	2.81554625247	0.127943205455	7.4174620537	8.22962750509	2.37419855574	0.937396388771	5.00094075938	5.80073925332	4.34555337985	8.24324811957	2.8000500167	2.35576095754	9.12679804936	7.65726591558	6.15183968156	3.88666588324	0.818500527348	2.98986278145	0.568087152697	257600.595172	39433.4514649	False	
8.75898239706	6.5762800387	3.27177964555	5.10089233103	9.03413512859	1.57763499087	9.44464445295	1.03673854823	8.861270274	4.94927103092	4.35039050416	5.73449258827	-2.00975575596	8.84557858109	4.61487452841	6.49871840807	6.96202202551	2.8890384222	6.09683233028	7.1514648734	9.58176842129	0.432099142506	8.00891001436	9.74543853488	1.46921899267	9.32422119282	5.84373884882	0.736849535872	9.01510024688	7.90763681668	4.54359893659	5.86171567541	2.86007656588	5.60607114299	2.91071769419	1.24787139904	320456.758418	39433.4514649	False	
2.70682780928	7.09880620922	8.35464755877	6.23176375525	8.4254811996	3.29994998888	4.22527525017	3.74154908203	2.31188958417	0.0200914161153	2.16898789384	0.45389843638	0.634040529304	0.125643686021	3.49917245101	8.3643220046	6.95409669069	4.00459551338	7.40200584055	3.42198516929	7.55602340949	8.99482270964	9.27166263225	4.12942951955	9.71767553893	3.37517390671	6.56551093572	1.40390705107	8.21455774314	6.7060931889	3.24284196014	1.66524651814	3.16371911153	5.96196503134	2.6050681483	0.688737440561	110611.673362	39433.4514649	True	
8.44011663671	3.4116374273	1.56478096871	4.91304880902	8.70748436739	7.98774132132	9.46766744928	7.73370371951	3.43988629875	7.27489350431	4.45232807373	7.16410489372	-2.53663221458	8.04401061539	5.86515232836	7.37746805423	7.04192820688	1.09051353425	6.45736073745	4.24301659341	1.36688578245	8.23240012324	3.38497628724	3.12810040041	3.53683460461	5.08168850641	5.07745737412	0.567871488792	1.60493005463	6.00130783477	2.75386573487	2.16040384269	1.51619681162	4.71284102033	2.89022414616	3.09466501277	221208.880207	37461.7788917	True	
8.23044364245	3.0366329739	7.13009476527	7.29748132819	5.562605166	4.34341000185	8.39793689867	2.38131911413	2.237294203	5.81397282556	2.89949994602	1.49108600564	2.60491964426	7.59501186673	4.5591642571	7.48145277406	0.804318760158	1.82644204628	3.24965652648	5.5172003239	6.24696135911	2.28716195598	7.12884329489	3.09420224173	3.8902374797	9.15999809006	8.86412202034	3.99894158622	6.53893341096	5.62645870705	7.50673703064	5.32252918288	0.155095640236	-0.860184352226	2.40721364907	-0.71495667876	187749.649587	35588.6899471	True	
2.35752716356	8.83400426468	2.74619898516	4.02672079898	6.22224403866	5.28360010334	1.74070115922	6.69665806593	-0.889957568918	-1.91752674108	0.685735497096	-1.54783824423	-2.68208673328	4.30318835471	5.50862853588	4.39914409851	2.70280676904	6.31226032679	4.22933612682	8.66941177165	5.45566905476	9.25002941846	2.47847729136	3.75089336235	2.94448554248	9.6342576728	7.66975936073	2.29373113535	9.37475236257	0.0597538056255	0.362325102471	7.97563596226	3.39586478804	-0.500223708891	2.58523531258	0.160531308521	127691.335631	33809.2554498	True	
2.54006284421	1.71309301614	5.07892034744	0.870237076461	0.424979237254	2.20836432634	4.80226752647	1.01227147113	6.50488255534	4.97731445882	-0.065108738967	-0.520983871235	0.182196894854	3.18549705632	5.90296956017	6.19943870691	6.4782075272	4.52944755674	7.06300896214	1.62685421386	7.97496952242	7.91713191017	4.15533533236	4.4467927178	2.2834227792	1.55137047512	6.30175035728	6.57836170831	2.74437557875	3.64649177543	2.24016998884	8.96993458893	2.96621241846	-2.6065178367	2.7329913996	2.60476216885	46002.8011426	32118.7926773	True	
2.41892342216	0.380061679456	2.84099822761	5.89239239853	5.37963137831	3.11102591079	5.82451956762	1.82678748305	0.926256782985	5.5674202602	3.75441860086	2.63690829189	-0.645432776596	9.97787534388	4.60201077431	1.77373000455	7.16798493662	5.88068668509	7.8780721546	2.15426159747	8.49405495275	8.34806446244	8.02767885376	2.58604794795	3.98493806145	5.28876588534	7.4575497218	8.44465165382	4.34083215445	4.40051525672	3.79752215842	3.38552095306	6.9557930843	-2.40698287393	2.83385394719	0.313464754104	14336.5956303	30512.8530434	True	
1.06705537855	7.94406207971	2.79960563626	4.97284516429	1.52096367679	4.63824171749	1.10466472372	0.0136865950578	-0.35943602721	-1.76875602224	1.39185133	-0.99749579434	1.35669017822	8.26729708708	9.5546189074	5.83735074033	3.73050979303	9.84317830415	5.51868075821	4.01374203658	8.57403937424	4.51073064992	8.29838801761	3.63039778178	1.422666587	4.04220959721	1.22361183329	7.58277584838	4.80359676305	4.66360598687	9.87889457742	6.51016497227	5.71038035045	-2.02121001399	2.28326215575	1.13411564195	78988.7940356	28987.2103912	True	
3.26445484123	7.9911603165	5.23479642948	10.797224353	7.57631275372	5.83267232023	5.22894770547	1.24423777457	-0.212037302436	-1.13215664871	5.59461983201	-0.748342472622	4.3170659053	8.90734918538	4.24167983172	6.0356343948	6.91963665218	4.88563866505	9.04115558015	3.87718091575	5.19983446551	9.79444348149	2.79824504025	1.74109439419	6.02221240069	3.06868017571	7.16685778765	1.15777822469	6.00580591701	8.17305288498	6.94803943906	2.94815185351	8.6317092919	1.68873367663	2.92624033621	1.8958549981	176650.43932	27537.8498717	True	
8.7371125485	1.77967881298	3.60186350273	6.35869032787	6.55586094521	8.90648067548	2.19835123421	4.90003772915	-2.36025612961	1.3803772269	6.4431111234	1.68180312537	-0.698875328329	5.0087263839	3.44720494901	4.7913982197	6.91246322142	6.00209041627	6.97615468911	5.95802730994	6.04236428834	1.19009417103	0.491403651241	8.10928242542	0.787435949934	2.63062184737	4.44288892835	3.97745313604	6.1500117062	3.86372241801	6.99104719662	5.73252798412	9.02899801619	-2.55614460443	2.96231331686	1.51672096746	88200.029507	26160.9573781	True	
4.87793692376	2.01931907948	1.23452151128	3.16741678276	3.40523727273	2.3829863209	7.64801479095	2.49238262029	-0.34350017835	3.33488402832	-2.56529510288	2.51165263333	0.904339281537	5.39690226963	8.98488949387	2.59207372195	2.03310520171	0.844847112316	7.99249090772	8.29731783369	6.29232159048	8.90561144835	0.476304414926	6.64050631589	1.4357620917	6.03995965245	0.390472626871	3.74471383312	3.0407849975	9.45081919454	3.12343427552	8.54731311471	5.61057366011	-2.71501693604	2.73494787298	-0.0442512009912	25589.7367203	24852.9095092	False	
2.1007408783	6.6176015629	5.69047745044	3.97681819445	0.184636612568	5.43940373378	7.50149241636	0.388777111174	-2.64207728614	0.264767511827	3.95486522071	0.152576864108	1.40700917344	8.58301346777	7.52008826978	1.77123829436	3.51167233988	8.25129013496	4.34062600904	4.96525853769	5.65369995918	1.50700801888	9.16063009063	0.772735936646	1.66878624142	7.1261777171	1.00506995825	3.69344722055	4.81382586383	7.40202627171	3.56702249253	8.4850298679	6.01754894429	-2.47086099912	2.72547108766	2.43193190341	34497.9303343	24852.9095092	True	
7.99445155513	3.41373554216	5.01190014101	3.31857884298	5.81181357237	4.18414144472	0.553230034286	7.5731840112	1.40565517536	2.56823192133	0.873814202225	-0.757247545364	5.58608518848	5.45668526247	5.43865260295	0.771722445088	6.10621108152	8.58117865748	1.60082533123	8.5384712834	6.96886758138	9.18757268297	0.555443408011	5.71064004021	6.87120929803	3.06625077748	5.29707528972	3.7612874411	6.03980848009	5.72076834908	0.520472879036	4.21169032009	2.61258917455	-2.2756915797	2.77896384734	2.08675316934	44614.024093	23610.2640337	True	
9.15231056172	5.75875691207	6.10665453444	4.64237694233	7.98535554265	3.93683208843	5.73799592443	7.87936450657	4.87816913938	2.3173401658	-0.0721627042394	0.71407843301	0.761881880652	0.687917194415	1.04753031994	8.30052144754	9.32433778859	9.7353414645	1.78001807011	5.51545424495	7.96129206481	7.79668563014	4.42494737785	4.71202032932	5.5624780682	6.43934159119	7.24053674067	6.14854012063	0.540609911614	4.76262323754	6.50775123459	4.405312125	2.20938872512	0.132393319213	2.91494436589	2.28635044882	160480.734898	22429.750832	True	
3.07422334989	2.21718234331	5.7062060488	8.16103144333	2.06204638984	1.69512486555	4.06715335981	3.1304471268	0.834958486703	-2.28781641664	-2.64572531175	0.704974971762	2.99508000231	8.64749273123	4.67456861017	6.31824897504	5.10622515704	0.529056040841	5.83458770776	1.83203925917	4.34088937115	2.61329746685	9.06504358335	7.697892048	8.79563003923	6.7451996136	7.40721169778	2.6016186704	0.5699834197	2.07021079638	1.85414383479	7.06263472388	6.50339238052	-2.64969635532	2.89117031755	2.99278952239	26571.9035299	21308.2632904	True	
0.0340323616164	4.73081723001	5.08053748641	5.96364406097	1.91439604281	4.45958968895	8.02923749833	1.53496754772	2.82343614262	6.60654311203	-0.180872829965	2.13139927388	1.5798796529	4.84037287391	6.98715970895	6.84858288797	7.11813492352	6.40737161182	0.231832177877	8.04253712944	3.91302365104	7.71626880277	6.4699226503	8.47242365809	7.07915654409	5.25467001604	1.62143355851	6.01713861911	8.62335108032	7.29194732342	2.62891483752	7.90062147036	8.81948743351	-2.12109751402	2.98349293819	-0.773027465551	71458.0956116	20242.8501259	True	
3.81977767413	5.27277966979	1.82781065655	6.62356638458	0.770237933508	8.62401227115	1.07178069635	7.88080049883	-1.02643195138	0.636744017816	3.9720070748	-1.18843904962	0.521457649346	5.79066485156	2.33677918077	3.88580175459	6.86772640094	4.49786542492	8.68131117839	5.31176120473	7.45590810008	1.76201362234	7.52717289457	9.47468949904	3.69091382129	1.94227999414	6.74620487313	0.954984438613	1.88479501117	4.54411381725	0.0325751122501	9.59735869995	5.1032323646	-2.26271733163	2.86199440456	0.786071152453	70271.2998464	19230.7076196	True	
6.00583932995	2.15608631294	6.7123590668	1.1707958949	6.4283198621	1.65761150791	2.29943170689	0.434386966404	1.18903273881	3.59605133322	-0.0180003382575	3.16582736323	-0.172501293622	5.74307770313	5.66227878823	6.43398043875	7.45497558276	0.296044552578	4.63593150162	6.89449200902	6.15262168414	8.98179408133	7.26715892739	5.32500996016	8.79070066646	8.20904863617	6.88216543764	9.17665084807	4.74130040102	8.13322725979	2.88254992816	7.21218657823	0.661392421389	-2.6633100229	2.61283813986	2.90085341729	20627.5991241	18269.1722386	True	
5.7446823769	7.0825078581	3.06635313238	3.55106953235	2.63303439357	1.95948992857	3.69996127738	5.13435891993	-2.16401753311	3.19566752339	-2.03578323029	-0.70850641242	3.83113130858	0.407859826124	6.41225904701	0.596032167493	2.42462844713	7.54322999523	3.79063907503	9.56337030126	1.09987323309	6.34735848638	4.4819158023	4.15320733815	7.57286693151	9.41670957405	3.18704380704	4.48564722887	9.47623803102	6.42777245976	2.48736307004	3.00331888554	4.93065336492	-2.34506677836	2.33015175163	0.932559806758	47482.7540378	17355.7136267	True	
0.398747698686	5.76909834828	3.39287184046	3.26224938808	3.72046332969	4.07733825976	6.01070004076	3.74983593463	0.567037019268	6.128128354	-0.204285424624	-1.24905664994	-1.98654931665	3.17832146551	9.72296758685	8.01157669092	9.0137363321	6.75382348647	3.57597703131	4.1825606448	1.43328908832	6.12625207075	2.07357360667	2.37935655583	5.57071434804	0.331604785277	0.805103587977	8.45436268305	6.74513935842	3.50684759148	3.58883647527	5.67278129757	1.09480803804	-2.46939227178	2.91827210116	0.00912155630789	20256.280691	16487.9279454	True	
3.47213242747	5.35826111757	1.29701350123	1.4400008034	5.02969716123	0.574571272605	5.65337620212	2.31167277671	-1.09260476494	0.413419354591	-1.98635744194	-1.45866294074	-1.57285241428	6.25419456777	1.59743791916	1.39322589246	5.14717708822	4.15279841304	5.80445636074	6.26773404731	1.41138176675	2.4059407445	5.45199308426	7.15613742598	3.14893542006	3.68929515465	8.80255284681	8.1527487652	7.60199028257	2.69271620149	9.21348452088	0.247683681125	6.89059915024	-2.55008448021	2.41865669651	0.402871338566	31015.393316	15663.5315481	True	
0.914765306755	6.93889869757	5.88896233225	5.05105563426	1.48948639982	6.14243951937	1.66671888607	2.28924282691	1.40279975385	-0.564068443999	2.15828742099	1.77471947603	1.73825773095	4.56176910651	0.99315351435	3.46357893786	3.82910507375	2.53898509092	8.727767401	2.59898202777	8.92807693115	7.51422913499	7.54771675024	2.37925650619	3.91342621268	6.14872155618	9.28341957031	4.11771759171	6.40348448615	0.732757892902	7.85634308816	9.10264953871	9.04724129504	-2.83593040143	2.34737661361	1.61757861923	42121.8039413	14880.3549707	True	
1.18920628785	5.77498375349	2.10281536315	2.51131092638	0.287207385534	1.98017048153	0.970048808307	0.894323566069	-0.236202643279	4.44757022718	3.85054402838	5.29778774112	0.482943394803	4.20071316137	5.38937223979	2.90884205801	7.33244234588	1.05735295473	5.79606491204	8.66298222138	3.99306300828	7.98947385646	3.51163827164	1.5950316373	7.2208523035	8.18278120907	2.47730429663	1.30998574136	3.35411797664	3.21655661291	5.94878029086	5.11477815178	0.822973997661	-2.63019351242	2.65968414014	1.37981884378	31715.3247174	14136.3372222	True	
